title,writer,publication,callno,href
Son,"Lowry, Lois","Boston :Houghton Mifflin,2012.",823 L921s,https://library.cau.ac.kr/#/search/detail/6321139
Gathering blue,"Lowry, Lois","Boston :Houghton Mifflin,2012.",823 L921g,https://library.cau.ac.kr/#/search/detail/6321138
Messenger,"Lowry, Lois","New York :Bt Bound,2004.",823 L921m,https://library.cau.ac.kr/#/search/detail/6321137
Environmental and ecological statistics with R,"Qian, Song S","Boca Raton, FL :Chapman & Hall/CRC,2010.",550.285 Q999e,https://library.cau.ac.kr/#/search/detail/6321136
Rankings and accountability in higher education :uses and misuses,"Marope, P.T.M","Paris :UNESCO Publishing,2013.",379 M354r,https://library.cau.ac.kr/#/search/detail/6321135
Learning patterns in higher education :dimensions and research perspectives,"Gijbels, David",London,378.001 G462L,https://library.cau.ac.kr/#/search/detail/6321134
University,"Grisham, John William","Rhode island :Aloha Lounge Press,2013.",823 G869u,https://library.cau.ac.kr/#/search/detail/6321133
"University, Inc. :the corporate corruption of higher education","Washburn, Jennifer",New York :BasicBooks,338.43378 W314u,https://library.cau.ac.kr/#/search/detail/6321132
Expansive education :teaching learners for the real world,"Lucas, Bill","Maidenhead, Berkshire :Open University Press,2013.",370.1523 L933e,https://library.cau.ac.kr/#/search/detail/6321131
"DIY U :edupunks, edupreneurs, and the coming transformation of higher education","Kamenetz, Anya","White River Junction, Vt. :Chelsea Green Pub.,2010.",378.73 K15d,https://library.cau.ac.kr/#/search/detail/6321129
"Higher education beyond job creation :universities, citizenship, and community","Bryer, Thomas A","Lanham :Lexington Books,[2014].",378.1 B916h,https://library.cau.ac.kr/#/search/detail/6321128
Higher education :handbook of theory and research,"Smart, John C","New York :Springer,2011.",378 S636h,https://library.cau.ac.kr/#/search/detail/6321127
"The idea of the digital university :ancient traditions, disruptive technologies and the battle for the soul of higher education","McCluskey, Frank Bryce","Washington, D.C. :Westphalia Press,2012.",371.3344678 M128i,https://library.cau.ac.kr/#/search/detail/6321126
Financing American higher education in the era of globalization,"Zumeta, William Mark","Cambridge, Mass. :Harvard Education Press,2012.",378.73 Z94f,https://library.cau.ac.kr/#/search/detail/6321125
Essential documents in the history of American higher education,"Thelin, John R","Baltimore :John Hopkins University Press,[2014].",378.73 T379e,https://library.cau.ac.kr/#/search/detail/6321124
Organization and administration in higher education,"Schloss, Patrick J","New York :Routledge,2013.",378.101 S345o,https://library.cau.ac.kr/#/search/detail/6321123
Neoliberalism's war on higher education,"Giroux, Henry A","Chicago, Illinois :Haymarket Books,2014.",320.513 G528n,https://library.cau.ac.kr/#/search/detail/6321122
A history of American higher education,"Thelin, John R","Baltimore :Johns Hopkins University Press,2011.",378.73 T379h2,https://library.cau.ac.kr/#/search/detail/6321121
Checklist for change :making American higher education a sustainable enterprise,"Zemsky, Robert","New Brunswick, New Jersey :Rutgers University Press,[2013].",378.73 Z53c,https://library.cau.ac.kr/#/search/detail/6321120
Reinventing higher education :the promise of innovation,"Wildavsky, Ben","Cambridge, MA :Harvard Education Press,2011.",378.73 W668r,https://library.cau.ac.kr/#/search/detail/6321119
Beyond the university :why liberal education matters,"Roth, Michael S",New Haven,370.112 R846b,https://library.cau.ac.kr/#/search/detail/6321118
Contemplative practices in higher education :powerful methods to transform teaching and learning,"Barbezat, Daniel","San Francisco :Jossey-Bass, a Wiley brand,[2014].",378.125 B235c,https://library.cau.ac.kr/#/search/detail/6321117
"Higher education accreditation :how it's changing, why it must","Gaston, Paul L","Sterling, Virginia :Stylus Publishing, LLC.,[2014].",379.158 G256h,https://library.cau.ac.kr/#/search/detail/6321116
Transforming students :fulfilling the promise of higher education,"Johansson, Charity","Baltimore :John Hopkins University Press,2014.",370.115 J65t,https://library.cau.ac.kr/#/search/detail/6321115
Budgets and financial management in higher education,"Barr, Margaret J","San Francisco :Jossey-Bass,2011.",378.106 B268b,https://library.cau.ac.kr/#/search/detail/6321114
Higher education in the digital age,"Bowen, William G","Princeton, N.J. :Princeton University Press,[2013].",378.1 B786h,https://library.cau.ac.kr/#/search/detail/6321113
The heart of higher education:a call to renewal,"Palmer, Parker J","San Francisco, Calif. :Jossey-Bass,2010.",378.01 P175h,https://library.cau.ac.kr/#/search/detail/6321112
The innovative university :changing the DNA of higher education from the inside out,"Christensen, Clayton M","San Francisco, Calif. :Jossey-Bass",378.73 C554i,https://library.cau.ac.kr/#/search/detail/6321111
Higher education? :how colleges are wasting our money and failing our kids--and what we can do about it,"Hacker, Andrew","New York :St. Martin's Griffin,2011.",378.73 H118h,https://library.cau.ac.kr/#/search/detail/6321109
The higher education bubble,"Reynolds, Glenn H","New York :Encounter Books,2012.",378.73 R463h,https://library.cau.ac.kr/#/search/detail/6321108
College (un)bound :the future of higher education and what it means for students,"Selingo, Jeffrey J","Boston :New harvest :Houghton Mifflin Harcourt,2013.",378 S465c,https://library.cau.ac.kr/#/search/detail/6321107
Higher education in America,"Bok, Derek Curtis","Princeton :Princeton University Press,[2013].",378.73 B686h,https://library.cau.ac.kr/#/search/detail/6321106
Neuroscience of decision making,"Vartanian, Oshin","New York, NY :Psychology Press,2011.",612.8 V326n,https://library.cau.ac.kr/#/search/detail/6321105
Mass Communication :Living in a Media World,"Hanson, Ralph E","Los Angeles :Sage/CQ Press,[2014].",302.23 H251m4,https://library.cau.ac.kr/#/search/detail/6321104
A creator's guide to transmedia storytelling :how to captivate and engage audiences across multiple platforms,"Phillips, Andrea","New York :McGraw-Hill,2012.",006.7 P558c,https://library.cau.ac.kr/#/search/detail/6321103
DSM-5 clinical cases,"Barnhill, John W","Washington, DC :American Psychiatric Publishing, A Division of American Psychiatric Association,[2014].",616.89075 B262d,https://library.cau.ac.kr/#/search/detail/6321102
Living on the edge :the realities of welfare in America,"Rank, Mark R","New York :Columbia University Press,1994.",362.50973 R198L,https://library.cau.ac.kr/#/search/detail/6321101
"Employee engagement :tools for analysis, practice, and competitive advantage","Macey, William H","Malden, MA :Wiley,2009.",658.314 M142e,https://library.cau.ac.kr/#/search/detail/6321100
"Employee engagement 2.0 :how to motivate your team for high performance : a ""real-world"" guide for busy managers","Kruse, Kevin","Richboro, PA. :Kevin Kruse,2012.",658.314 K94e,https://library.cau.ac.kr/#/search/detail/6321099
Improve your vision,"Brofman, Martin","Forres :Findhorn,2004.",617.7 B865i,https://library.cau.ac.kr/#/search/detail/6321098
"Why Americans hate welfare :race, media, and the politics of antipoverty policy","Gilens, Martin","Chicago :University of Chicago Press,1999.",070.4493616 G471w,https://library.cau.ac.kr/#/search/detail/6321096
The fault in our stars,"Green, John","New York :Penguin Books,2014.",823 G796f,https://library.cau.ac.kr/#/search/detail/6321095
"Objectivity, relativism, and truth","Rorty, Richard",Cambridge,191 R787o,https://library.cau.ac.kr/#/search/detail/6321094
"Media technologies :essays on communication, materiality, and society","Gillespie, Tarleton","Cambridge, Massachusetts :The MIT Press,[2014].",302.231 G478m,https://library.cau.ac.kr/#/search/detail/6321093
Über die Herrschaft der Fürsten,"Thomas, Aquinas","Stuttgart :Reclam,1971.",943 T454ü,https://library.cau.ac.kr/#/search/detail/6321092
"Reasoning, rationality and dual processes :selected works of Jonathan St B. T. Evans","Evans, Jonathan St. B. T",London,153.4 E92r,https://library.cau.ac.kr/#/search/detail/6321091
Surface science :an introduction,"Oura, K",Berlin,530.427 O93s,https://library.cau.ac.kr/#/search/detail/6321090
Cu(In 1-x Ga x)Se 2 based thin film solar cells,"Kodigala, Subba Ramaiah",Amsterdam,621.38152 K76cu,https://library.cau.ac.kr/#/search/detail/6321089
Fisher Investments on energy,"Azelton, Aaron M","Hoboken, N.J. :John Wiley & Sons,2009.",332.6722 A993f,https://library.cau.ac.kr/#/search/detail/6321088
"Practicing Renaissance scholarship :plays and pageants, patrons and politics","Bergeron, David M","Pittsburgh, Pa. :Duquesne University Press,2000.",822.09 B496p,https://library.cau.ac.kr/#/search/detail/6321087
Queer optimism :lyric personhood and other felicitous persuasions,"Snediker, Michael D","Minneapolis :University of Minnesota Press,2009.",821.009 S671q,https://library.cau.ac.kr/#/search/detail/6321086
Saint Foucault :towards a gay hagiography,"Halperin, David M",New York,306.766 F762h,https://library.cau.ac.kr/#/search/detail/6321085
For love and money :care provision in the United States,"Folbre, Nancy","New York :Russell Sage Foundation,c2012.",362.0425 F663f,https://library.cau.ac.kr/#/search/detail/6321084
The Oxford handbook of international psychological ethics,"Leach, Mark M","New York :Oxford University Press,2012.",174.915 L434o,https://library.cau.ac.kr/#/search/detail/6321083
"Euthyphro, Apology, Crito, Meno, Gorgias, Menexenus",Platon,New Haven,184 P718e,https://library.cau.ac.kr/#/search/detail/6321082
The 100,"Morgan, Kass","London :Hodder & Stoughton,2013.",823 M848o,https://library.cau.ac.kr/#/search/detail/6321081
Popular trauma culture :selling the pain of others in the mass media,"Rothe, Anne","New Brunswick, N.J. :Rutgers University Press,c2011.",302.23 R845p,https://library.cau.ac.kr/#/search/detail/6321080
The future of trauma theory :contemporary literary and cultural criticism,"Buelens, Gert",London,801.95 B928f,https://library.cau.ac.kr/#/search/detail/6321079
Trauma and visuality in modernity,"Saltzman, Lisa","Hanover, N.H. :Dartmouth College Press :University Press of New England,2006.",709.040019 S179t,https://library.cau.ac.kr/#/search/detail/6321078
"London and the English economy, 1500-1700","Fisher, F. J","London, UK",330.9421 F533L,https://library.cau.ac.kr/#/search/detail/6321077
"Democracy and democratization in comparative perspective :conceptions, conjunctures, causes and consequences","Møller, Jørgen","New York :Routledge,2013.",321.8 M726d,https://library.cau.ac.kr/#/search/detail/6321076
American society :how it really works,"Wright, Erik Olin","New York :W.W. Norton & Co.,2011.",306.0973 W948a,https://library.cau.ac.kr/#/search/detail/6321075
Double standard :social policy in Europe and the United States,"Russell, James W","Lanham :Rowman & Littlefield,[2014].",320.6094 R964d3,https://library.cau.ac.kr/#/search/detail/6321074
The Celtic design book,"Meehan, Aidan","New York :Thames & Hudson,2007.",745.409364 M494c,https://library.cau.ac.kr/#/search/detail/6321073
Fraktur mon amour,"Schalansky, Judith","New York :Princeton Architectural Press,2008.",686.2247 S297f2,https://library.cau.ac.kr/#/search/detail/6321072
Falling in love :why we choose the lovers we choose,"Malakh-Pines, Ayala","New York :Routledge,2005.",306.7 M236f2,https://library.cau.ac.kr/#/search/detail/6321071
Being mentally ill :a sociological theory,"Scheff, Thomas J","New York :Aldine de Gruyter,1999.",362.2 S316b3,https://library.cau.ac.kr/#/search/detail/6321070
Word smart for the GRE :a guide to perfect usage,"Curtis, Anne","New York :Random House,2007.",428.1076 C978w2,https://library.cau.ac.kr/#/search/detail/6321069
"The Cambridge companion to English literature, 1740 to 1830","Keymer, Tom","Cambridge, UK",820.9 K44c,https://library.cau.ac.kr/#/search/detail/6321068
Social psychological perspectives on stigma :advances in theory and research,"Pryor, John B","London :Routledge,2014.",302.5 P973s,https://library.cau.ac.kr/#/search/detail/6321067
Historical statistics of the United States :earliest times to the present,"Carter, Susan B","New York :Cambridge University Press,2006.",R 317.3 H673 v.1/v.2/v.3/v.4/v.5,https://library.cau.ac.kr/#/search/detail/6321066
Steep :the precipitous rise of the Tea Party,"Rosenthal, Lawrence","Berkeley :University of California Press,2012.",320.520973 R815s,https://library.cau.ac.kr/#/search/detail/6321065
Die Deutschen und ihre Mythen,"Münkler, Herfried","Reinbek bei Hamburg :Rowohlt-Taschenbuch-Verl.,2010.",943 M966d,https://library.cau.ac.kr/#/search/detail/6321064
"Topology optimization :theory, methods, and applications","Bendsøe, Martin P",Berlin,624.17713 B459t,https://library.cau.ac.kr/#/search/detail/6321063
How partisan media polarize America,"Levendusky, Matthew",Chicago,302.230973 L657h,https://library.cau.ac.kr/#/search/detail/6321062
The econometrics of demand systems :with applications to food demand in the Nordic countries,"Edgerton, David L",Dordrecht [Netherlands],339.486413 E23e,https://library.cau.ac.kr/#/search/detail/6321061
Digital communication systems engineering with software-defined radio,"Pu, Di","Boston :Artech House,2013.",621.384 P977d,https://library.cau.ac.kr/#/search/detail/6321060
Copper zinc tin sulfide thin films for photovoltaics :synthesis and characterisation by electrochemical methods,"Scragg, Jonathan J",Berlin,621.31244 S433c,https://library.cau.ac.kr/#/search/detail/6321058
Harun Farocki :working on the sight-lines,"Elsaesser, Thomas","Amsterdam :Amsterdam University Press,2004.",791.430233 F237e,https://library.cau.ac.kr/#/search/detail/6321057
Essentials of percutaneous dialysis interventions,"Rajan, Dheeraj K","New York :Springer,2011.",617.46 R161e,https://library.cau.ac.kr/#/search/detail/6321056
"Regression methods in biostatistics :linear, logistic, survival, and repeated measures models","Vittinghoff, Eric","New York :Springer,2012.",570.15195 V852r2,https://library.cau.ac.kr/#/search/detail/6321055
Handbuch politisches system der Bundesrepublik Deutschland,"Gabriel, Oscar W","München :Oldenbourg,2005.",320.943 G118h,https://library.cau.ac.kr/#/search/detail/6321054
Social welfare :structure and practice,"Macarov, David","Thousand Oaks :Sage Publications,1995.",361 M115s,https://library.cau.ac.kr/#/search/detail/6321053
Travel By Train In March,엄기원,"서울 :아동문학세상,2012",811.1 E62t,https://library.cau.ac.kr/#/search/detail/6306031
Sutra copying :ornamenting and enshrining the Buddhist dharma through advanced calligraphy,Korean Cultural Center,"Seoul :Korean Transcribed Sutra Research Association,c2014.",294.3 K84s,https://library.cau.ac.kr/#/search/detail/6305933
Principles of physics,"Halliday, David","Cleveland :Wiley,2011.",530 H188p9,https://library.cau.ac.kr/#/search/detail/6290976
The Antinomies of Realism,"Jameson, Fredric","New York :Verso Books,2013.",823 J31a,https://library.cau.ac.kr/#/search/detail/6288268
Talk like TED :the 9 public speaking secrets of the world's top minds,"Gallo, Carmine","New York :St. Martin's Press,2014.",658.452 G172t,https://library.cau.ac.kr/#/search/detail/6288267
Basic grammar in use :self-study reference and practice for students of North American English : with answers,"Murphy, Raymond",Cambridge,428.24 M978b3,https://library.cau.ac.kr/#/search/detail/6288266
The orphan master's son :a novel,"Johnson, Adam","New York :Random House Trade Paperbacks,2012.",823 J66o,https://library.cau.ac.kr/#/search/detail/6288265
Designing the internet of things,"McEwen, Adrian","Chichester :Wiley,2014.",621.381 M142d,https://library.cau.ac.kr/#/search/detail/6288264
The welfare marketplace :privatization and welfare reform,"Sanger, Mary Bryna","Washington, D.C. :Brookings Institution Press,2003.",361.680973 S225w,https://library.cau.ac.kr/#/search/detail/6288263
Privatization for the public good? :welfare effects of private intervention in Latin America,"Chong, Alberto","Washington, DC :Inter-American Development Bank,2007.",338.9 C548p,https://library.cau.ac.kr/#/search/detail/6288262
Capitalism v. democracy :money in politics and the free market constitution,"Kuhner, Timothy K","Stanford, California :Stanford Law Books, an imprint of Stanford University Press,2014.",324.78 K96c,https://library.cau.ac.kr/#/search/detail/6288261
Capitalism :should you buy it? an invitation to political economy,"Derber, Charles","Boulder :Paradigm Publishers,2014.",330.122 D427c,https://library.cau.ac.kr/#/search/detail/6288260
Critical theory and the digital,"Berry, David M","New York :Bloomsbury Academic,2014.",302.231 B534c,https://library.cau.ac.kr/#/search/detail/6288259
The utopian function of art and literature :selected essays,"Bloch, Ernst","Cambridge, Mass :MIT Press,1988.",700.1 B651u,https://library.cau.ac.kr/#/search/detail/6288258
Childhood and child labour in the British Industrial Revolution,"Humphries, Jane","Cambridge, UK",331.310941 H928c,https://library.cau.ac.kr/#/search/detail/6288257
Clinical simulations for nursing education :instructor volume,"Gasper, Marcia L","Philadelphia :F.A. Davis Co,2012.",610.73076 G249ci,https://library.cau.ac.kr/#/search/detail/6288256
Algorithmic diagno3sis of symptoms and signs :a cost-effective approach,"Collins, R. Douglas","Philadelphia :Wolters Kluwer/Lippincott Williams & Wilkins Health,2013.",616.075 C712a,https://library.cau.ac.kr/#/search/detail/6288255
"Curve ball :baseball, statistics, and the role of chance in the game","Albert, Jim","New York :Copernicus Books,2003.",796.357021 A333c2,https://library.cau.ac.kr/#/search/detail/6288254
Around and about Paris,"Vallois, Thirza","London :Iliad Books,2008.",914.436 V191a,https://library.cau.ac.kr/#/search/detail/6288252
La critique littéraire,"Roger, Jérôme","[Paris] :Armand Colin,2013.",801.9 R722c,https://library.cau.ac.kr/#/search/detail/6288251
Philosophy and melancholy :Benjamin's early reflections on theater and language,"Ferber, Ilit","Stanford, California :Stanford University Press,2013.",193 F346p,https://library.cau.ac.kr/#/search/detail/6288250
The politics of melancholy from Spenser to Milton,"Kitzes, Adam H","New York :Routledge,2006.",820.9 K62p,https://library.cau.ac.kr/#/search/detail/6288249
"Melancholy politics :loss, mourning, and memory in late modern France","Mathy, Jean-Philippe","University Park, Pa. :Pennsylvania State University Press,2011.",306.20944 M432m,https://library.cau.ac.kr/#/search/detail/6288248
Metahistory :the historical imagination in nineteenth-century Europe,"White, Hayden V",Baltimore,907.2 W584m,https://library.cau.ac.kr/#/search/detail/6288247
"The fiction of narrative :essays on history, literature, and theory, 1957-2007","White, Hayden V","Baltimore, Md. :Johns Hopkins University Press,2010.",809.93358 W584f,https://library.cau.ac.kr/#/search/detail/6288246
"American colossus :the triumph of capitalism, 1865-1900","Brands, H. W","New York :Anchor Books,2011.",330.97308 B819a,https://library.cau.ac.kr/#/search/detail/6288245
Software ecosystems :analyzing and managing business networks in the software industry,"Jansen, Slinger","Cheltenham :Edward Elgar,2013.",005.3 J35s,https://library.cau.ac.kr/#/search/detail/6288244
Japanese animation :East Asian perspectives,"Yokota, Masao","Jackson, Mississippi :University Press of Mississippi,2013.",791.4334 Y54j,https://library.cau.ac.kr/#/search/detail/6288243
The transformation of the world :a global history of the nineteenth century,"Osterhammel, Jürgen","Princeton :Princeton University Press,2014.",909.81 O85vE,https://library.cau.ac.kr/#/search/detail/6288242
Advocacy coalition and welfare policy :analyzing coalition consensus,"Ike, Roberto Marie","Lanham, Md. :University Press of America,2007.",261.8088 I26a,https://library.cau.ac.kr/#/search/detail/6288239
Übungen zum Wortschatz der deutschen Schriftsprache :Lösungen,"Turtur, Ursula","Meckenheim :Liebaug-Dartmann,2006.",438 T962uL,https://library.cau.ac.kr/#/search/detail/6288238
After Occupy :economic democracy for the 21st century,"Malleson, Tom","Oxford :Oxford University Press,2014.",330 M252a,https://library.cau.ac.kr/#/search/detail/6288237
"Variations of the welfare state :Great Britain, Sweden, France and Germany between capitalism and socialism","Kaufmann, Franz-Xaver",Heidelberg,361.65094 K21vEd,https://library.cau.ac.kr/#/search/detail/6288236
Welfare state,"Surhone, Lambert M","Beau Bassin, Mauritius :Betascript Publishing,2013.",320.1 S961w,https://library.cau.ac.kr/#/search/detail/6288235
Idylls,Theocritus,"Oxford :Oxford University Press,2008.",884.01 T386iEh,https://library.cau.ac.kr/#/search/detail/6288234
Poetics,Aristotle,"Oxford :Oxford University Press,2013.",808.2 A717pEk,https://library.cau.ac.kr/#/search/detail/6288233
Human rights and democratic transition in North Korea :views from European and Korean CSO,"Suh, Hanna","Seoul, Korea(South) :Hanns Seidel Stiftung,2013.",323.09518 S947h,https://library.cau.ac.kr/#/search/detail/6241446
"The handbook of transformative learning :theory, research, and practice","Taylor, Edward W","San Francisco :Jossey-Bass,2012.",370.115 T239h,https://library.cau.ac.kr/#/search/detail/6241401
Dark water :terror reaches new depths,"Suzuki, Kōji","London :HarperCollins,2006.",813.3 S968d,https://library.cau.ac.kr/#/search/detail/6241399
Elachista :la dottrina dei minimi nell'epicureismo : with English summary,"Verde, Francesco","[Leuven, Belgium] :Leuven University Press,2013.",187 V483e,https://library.cau.ac.kr/#/search/detail/6241398
Benjamin Constant :his private life and his contribution to the cause of liberal government in France,"Schermerhorn, Elizabeth W","Boston :Wildside Press,2010.",840.9 S326b,https://library.cau.ac.kr/#/search/detail/6241397
A passion for democracy :Benjamin Constant,"Todorov, Tzvetan","New York :Algora Pub.,c1999.",320.512092 T639bEs,https://library.cau.ac.kr/#/search/detail/6241396
"Unions matter :advancing democracy, economic equality, and social justice","Behrens, Matthew L","Toronto, Ontario :Between the Lines,2014.",331.880971 B421u,https://library.cau.ac.kr/#/search/detail/6241395
New paradigms in public policy,"Taylor-Gooby, Peter","Oxford :Oxford University Press,2013.",361.610941 T238n,https://library.cau.ac.kr/#/search/detail/6241394
Language assessment:principles and classroom practices,"Brown, H. Douglas","White Plains :Pearson Education,2010.",401.80076 B878L2,https://library.cau.ac.kr/#/search/detail/6241393
Differentiation through learning styles and memory,"Sprenger, Marilee","Thousand Oaks, CA :Corwin Press,2008.",370.1523 S768d2,https://library.cau.ac.kr/#/search/detail/6241392
Who's bigger? :where historical figures really rank,"Skiena, Steven S",Cambridge,920.02 S628w,https://library.cau.ac.kr/#/search/detail/6241391
Near-infrared organic materials and emerging applications,"Wang, Zhi Yuan","Boca Raton :CRC Press/Taylor & Francis Group,[2013].",621.362 W246n,https://library.cau.ac.kr/#/search/detail/6241390
Work and the welfare state :street-level organizations and workfare politics,"Brodkin, Evelyn Z","Washington, D.C. :Georgetown University Press,[2013].",361.6 B864w,https://library.cau.ac.kr/#/search/detail/6241388
"French welfare state reform :idealism versus Swedish, New Zealand and Dutch pragmatism","Angresano, James","London :Anthem,2011.",361.65 A593f,https://library.cau.ac.kr/#/search/detail/6241387
Precarious visualities :new perspectives on identification in contemporary art and visual culture,"Lamoureux, Johanne","Montréal :McGill-Queen's University Press,2008.",700.9049 L236p,https://library.cau.ac.kr/#/search/detail/6241386
Facts on File encyclopedia of Gothic literature,"Snodgrass, Mary Ellen","New York :Facts on File,2005.",809.911 S673f,https://library.cau.ac.kr/#/search/detail/6241385
Sexe & philo,"Métivier, Francis","[Paris] :Éditions Bréal,[2012].",306.7 M617s,https://library.cau.ac.kr/#/search/detail/6241384
The sixteen satires,Juvenal,London,871.01 J97s3,https://library.cau.ac.kr/#/search/detail/6241383
Antigone :Oedipus the King ; Electra,Sophocles,Oxford,882.01 S712a,https://library.cau.ac.kr/#/search/detail/6241382
Metamorphoses,Ovid,"Oxford :Oxford University Press,2008.",871 O96mEm,https://library.cau.ac.kr/#/search/detail/6241381
"The Eclogues :[and], The Georgics",Virgil,Oxford,873.01 V816bEd,https://library.cau.ac.kr/#/search/detail/6241380
The war against the poor :the underclass and antipoverty policy,"Gans, Herbert J","New York, NY :BasicBooks,1995.",362.580973 G199w,https://library.cau.ac.kr/#/search/detail/6241379
Words of welfare :the poverty of social science and the social science of poverty,"Schram, Sanford","Minneapolis, Minn. :University of Minnesota Press,1995.",361.973 S377w,https://library.cau.ac.kr/#/search/detail/6241378
The undeserving poor :America's enduring confrontation with poverty,"Katz, Michael B","Oxford :Oxford University Press,2013.",362.580973 K19u2,https://library.cau.ac.kr/#/search/detail/6241377
