title,writer,publication,callno,href
"Marketing :real people, real choices","Solomon, Michael R","Boston :Pearson,2016.",658.80023 S689m8,https://library.cau.ac.kr/#/search/detail/8030879
Introduction to nuclear engineering,"Lamarsh, John R","Hoboken, NJ :Pearson Education,2018.",621.48 L216i4,https://library.cau.ac.kr/#/search/detail/8030875
Designing public policies :principles and instruments,"Howlett, Michael","Abingdon, Oxon",320.6 H865d,https://library.cau.ac.kr/#/search/detail/8030864
Introduction to partial differential equations,"Pinchover, Yehuda","New York :Cambridge University Press,2005(2013 printing)",515.353 P647i,https://library.cau.ac.kr/#/search/detail/8030862
Wireless communications,"Goldsmith, Andrea",Cambridge,621.382 G624w,https://library.cau.ac.kr/#/search/detail/8030861
Advanced practice nursing :an integrative approach,"Hamric, Ann B","St. Louis, Missouri :Elsevier/Saunders,c2014.",610.73 H232a5,https://library.cau.ac.kr/#/search/detail/8028113
"Work motivation :past, present, and future","Kanfer, Ruth","New York :Routledge,c2008.",658.314 K16w,https://library.cau.ac.kr/#/search/detail/8028109
Fundamentals of corporate finance,"Brealey, Richard A","New York, NY :McGraw-Hill/Irwin,c2015.",658.15 B828f8,https://library.cau.ac.kr/#/search/detail/8028108
The theory of economic integration,"Balassa, Bela A","London :Routledge,2011.",337.1 B171t,https://library.cau.ac.kr/#/search/detail/8028104
The elements of language curriculum :a systematic approach to program development,"Brown, James Dean","Boston :Heinle & Heinle,1995.",401.8007 B878e,https://library.cau.ac.kr/#/search/detail/8028095
The Economics of European Integration,"Jovanović, Miroslav N","Cheltenham :Edward Elgar Publishing,2013.",337.142 J86e2,https://library.cau.ac.kr/#/search/detail/8028094
Strategic applications of named reactions in organic synthesis :background and detailed mechanisms,"Kürti, László",Amsterdam,547.2 K96s,https://library.cau.ac.kr/#/search/detail/8028091
The Stanislavski system :the professional training of an actor : digested from the teachings of Konstantin S. Stanislavski,"Moore, Sonia","New York, N.Y. :Penguin Books,1984.",792.028 M824s2,https://library.cau.ac.kr/#/search/detail/8028089
Introduction to spectroscopy,"Pavia, Donald L","Stamford, CT :Cengage Learning,c2015.",543.5 P338i5,https://library.cau.ac.kr/#/search/detail/8028087
Philosophical aesthetics and the sciences of art,"Currie, Gregory","Cambridge, UK",700.1 C976p,https://library.cau.ac.kr/#/search/detail/8028083
RF circuit design :theory and applications,"Ludwig, Reinhold","Upper Saddle River, NJ :Prentice-Hall,c2009.",621.38412 L948r2,https://library.cau.ac.kr/#/search/detail/8028081
"The essentials of teaching health education :curriculum, instruction, and assessment","Benes, Sarah","Champaign, IL :Human Kinetics,2016.",613.071 B465e,https://library.cau.ac.kr/#/search/detail/8028075
Principles of foundation engineering,"Das, Braja M","Boston, MA :Cengage Learning,c2016.",624.15 D229p8,https://library.cau.ac.kr/#/search/detail/8028074
Physical methods for materials characterisation,"Flewitt, P. E. J",Bristol,620.110287 F618p2,https://library.cau.ac.kr/#/search/detail/8028067
"Philosophy and practice of organizational learning, performance, and change","Gilley, Jerry W","Cambridge, Mass. :Perseus Pub.,c2001.",658.406 G479p,https://library.cau.ac.kr/#/search/detail/8028064
Martin's physical pharmacy and pharmaceutical sciences :physical chemical and biopharmaceutical principles in the pharmaceutical sciences,"Sinko, Patrick J","Philadelphia, PA :Wolters Kluwer,2017.",615.19 S617m7,https://library.cau.ac.kr/#/search/detail/8028059
Macroeconomics,"Mankiw, N. Gregory","New York :Worth Publishers,2016.",339 M278m9,https://library.cau.ac.kr/#/search/detail/8028055
Janeway's immunobiology,"Murphy, Kenneth","New York, NY :Garland Science/Taylor & Francis Group, LLC,c2016.",616.079 M978j9,https://library.cau.ac.kr/#/search/detail/8028044
Introductory nuclear physics,"Krane, Kenneth S","New York :Wiley,c1988.",539.7 K89i,https://library.cau.ac.kr/#/search/detail/8028043
Introductory MEMS :fabrication and applications,"Adams, Thomas M","New York :Springer,c2010.",621.381 A218i,https://library.cau.ac.kr/#/search/detail/8028042
Introduction to logic design,"Marcovitz, Alan B","Dubuque, IA :McGraw-Hill,c2010.",621.395 M321i3,https://library.cau.ac.kr/#/search/detail/8028041
Introduction to economic growth,"Jones, Charles I","New York :W. W. Norton & Company,2013.",338.9 J76i3,https://library.cau.ac.kr/#/search/detail/8028040
Introduction to econometrics,"Dougherty, Christopher","Oxford :Oxford University Press,2016",330.015192 D732i5,https://library.cau.ac.kr/#/search/detail/8028039
Interpersonal relationships :professional communication skills for nurses,"Arnold, Elizabeth","St. Louis, MO :Elsevier,2016.",610.73069 A753i7,https://library.cau.ac.kr/#/search/detail/8028036
International folkloristics :classic contributions by the founders of folklore,"Dundes, Alan","Lanham, Md. :Rowman & Littlefield,c1999.",398 D914i,https://library.cau.ac.kr/#/search/detail/8028031
International business :competing in the global marketplace,"Hill, Charles W. L","New York, NY :McGraw Hill Education,c2015.",658.049 H645i10,https://library.cau.ac.kr/#/search/detail/8028030
Global security consulting :how to build a thriving international practice,"Bencie, Luke","Mountain Lake Park, MD :Mountain Lake Press,2014.",355.033 B457g,https://library.cau.ac.kr/#/search/detail/8028020
Fundamentals of microsystems packaging,"Tummala, Rao R","New York :McGraw-Hill,c2001.",621.381046 T925f,https://library.cau.ac.kr/#/search/detail/8028017
Essentials of nursing research :appraising evidence for nursing practice,"Polit, Denise F","Philadelphia :Wolters Kluwer/Lippincott/Williams & Wilkins Health,c2014 .",610.73072 P769e8,https://library.cau.ac.kr/#/search/detail/8028007
Elements of differential geometry,"Millman, Richard S","Englewood Cliffs, N.J. :Prentice-Hall,c1977.",516.3604 M655e,https://library.cau.ac.kr/#/search/detail/8027988
"Engineering mechanics.v. 2,Dynamics","Meriam, J. L","Singapore :Wiley,c2016.",620.104 M561e8,https://library.cau.ac.kr/#/search/detail/8027984
Differential forms and applications,"Carmo, Manfredo Perdigão do",Berlin,515.37 C287fEs,https://library.cau.ac.kr/#/search/detail/8027980
Crime and human nature,"Wilson, James Q","New York :Simon and Schuster,c1985(1998 printing)",364.2 W749c,https://library.cau.ac.kr/#/search/detail/8027978
Goldman-Cecil medicine,"Goldman, Lee","Philadelphia, PA :Elsevier/Saunders,c2016.",616 G619g25 v.1/v.2,https://library.cau.ac.kr/#/search/detail/8027974
Biblio/poetry therapy--the interactive process :a handbook,"Hynes, Arleen McCarty","St. Cloud, Minn. :North Star Press of St. Cloud,2012.",615.8516 H997b3,https://library.cau.ac.kr/#/search/detail/8027968
Bayesian methods for data analysis,"Carlin, Bradley P","Boca Raton :CRC Press,c2009.",519.542 C282b3,https://library.cau.ac.kr/#/search/detail/8027966
Case based pediatrics for medical students and residents,"Yamamoto, Loren","Bloomington, Ind. :AuthorHouse,c2004.",618.92 Y19c,https://library.cau.ac.kr/#/search/detail/8027964
"Business information systems :technology, development and management for the e-business","Bocij, Paul","Harlow, England",658.4038011 B664b5,https://library.cau.ac.kr/#/search/detail/8027961
Contemporary South Korean society :a critical perspective,"Cho, Hee-yeon","Abingdon, Oxon",306.0951 C545c,https://library.cau.ac.kr/#/search/detail/8027959
Communication mosaics :an introduction to the field of communication,"Wood, Julia T","Boston, MA :Cengage Learning,c2017.",302.2 W876c8,https://library.cau.ac.kr/#/search/detail/8027958
The textbook of spinal surgery,"Bridwell, Keith H","Philadelphia :Wolters Kluwer/Lippincott Williams & Wilkins Health,c2011.",617.56059 B852t3 v.1/v.2,https://library.cau.ac.kr/#/search/detail/8022821
Security managements,ASIS International,"Alexandria, VA :ASIS International,c2012.",658.473 A833s,https://library.cau.ac.kr/#/search/detail/8022816
Numerical methods for engineers,"Chapra, Steven C","New York, NY :McGraw-Hill Education,2015.",518.02462 C467n7,https://library.cau.ac.kr/#/search/detail/8022814
Mechanical and electrical equipment for buildings,"Grondzik, Walter T","Hoboken, New Jersey :Wiley,c2015.",696 S819m12,https://library.cau.ac.kr/#/search/detail/8022811
Managerial decision modeling,"Ragsdale, Cliff T","Mason, Ohio :South-Western,c2011.",658.4032 R144m6-i,https://library.cau.ac.kr/#/search/detail/8022809
Head first statistics,"Griffiths, Dawn","Sebastopol, CA :O'Reilly Media,c2009.",519.5 G855h,https://library.cau.ac.kr/#/search/detail/8022803
Fundamentals of micromechanics of solids,"Qu, Jianmin","Hoboken, N.J. :Wiley,c2006.",620.105 P999f,https://library.cau.ac.kr/#/search/detail/8022798
E-learning and the science of instruction :proven guidelines for consumers and designers of multimedia learning,"Clark, Ruth Colvin","Hoboken, New Jersey :Wiley,2016.",658.31240285 C594e4,https://library.cau.ac.kr/#/search/detail/8022779
Directing actors :creating memorable performances for film and television,"Weston, Judith","Studio City, CA :M. Wiese Productions,c1996.",791.430233 W535d,https://library.cau.ac.kr/#/search/detail/8022778
Data smart :using data science to transform information into insight,"Foreman, John W","Hoboken, New Jersey :John Wiley & Sons,c2014.",006.31 F715d,https://library.cau.ac.kr/#/search/detail/8022775
An introduction to thermal physics,"Schroeder, Daniel V","Harlow :Pearson,2014.",536.7 S381i-i,https://library.cau.ac.kr/#/search/detail/8022764
Applying career development theory to counseling,"Sharf, Richard S","Belmont, CA :Brooks/Cole Cengage Learning,c2013.",158.6 S531a6,https://library.cau.ac.kr/#/search/detail/8022763
Automatic control systems,"Golnaraghi, M. F","New York, NY :McGraw-Hill Education,2017.",629.8 K96a10,https://library.cau.ac.kr/#/search/detail/8022762
Case studies and theory development in the social sciences,"George, Alexander L","Cambridge, Mass. :MIT Press,c2005.",300.722 G347c,https://library.cau.ac.kr/#/search/detail/8022761
Applied biopharmaceutics & pharmacokinetics,"Shargel, Leon","New York :McGraw-Hill Education,2016.",615.7 S531a7,https://library.cau.ac.kr/#/search/detail/8022760
Bayesian statistics :an introduction,"Lee, Peter M","Chichester, West Sussex",519.542 L479b4,https://library.cau.ac.kr/#/search/detail/8022759
"Environmental engineering :fundamentals, sustainability, design","Mihelcic, James R","Hoboken, NJ :John Wiley & Sons,c2014.",628 M636e2,https://library.cau.ac.kr/#/search/detail/8022361
Economics,"Acemoglu, Daron","Boston, MA :Pearson,2016.",330 A173e,https://library.cau.ac.kr/#/search/detail/8022360
Derivatives markets,"McDonald, Robert L","Harlow, Essex, England :Pearson Education,c2014.",332.6457 M135d3-i,https://library.cau.ac.kr/#/search/detail/8022359
Applied linear regression,"Weisberg, Sanford","Hoboken, NJ :Wiley,c2014.",519.536 W426a4,https://library.cau.ac.kr/#/search/detail/8022357
An introductory English grammar,"Stageberg, Norman C","Fort Worth, TX :Harcourt College Publishers,2000.",425 S779i5,https://library.cau.ac.kr/#/search/detail/8022356
Protein methods,"Bollag, Daniel M","New York :Wiley-Liss,c1996.",572.6 B691p2,https://library.cau.ac.kr/#/search/detail/8022175
Klipp und Klar :Übungsgrammatik Grundstufe Deutsch in 99 Schritten,"Fandrych, Christian","Stuttgart :Ernst Klett Sprachen,2016.",438.24 F199k,https://library.cau.ac.kr/#/search/detail/8022131
Employee training and development,"Noe, Raymond A","New York, NY :McGraw-Hill Education,c2017.",658.3124 N763e7,https://library.cau.ac.kr/#/search/detail/8022110
Handbook of algorithms and data structures :in Pascal and C,"Gonnet, G. H","Wokingham, England",005.133 G639h2,https://library.cau.ac.kr/#/search/detail/7977310
Introduction to algorithms :a creative approach,"Manber, Udi","Reading, Mass. :Addison-Wesley,c1989.",005.73 M267i,https://library.cau.ac.kr/#/search/detail/7977269
Principles of database systems,"Ullman, Jeffrey D","Rockville, Md. :Computer Science Press,c1982.",005.758 U41p2,https://library.cau.ac.kr/#/search/detail/7977265
Derivatives an introduction,"Strong, Robert A","Australia :South-Western,2002.",332.6457 S924d,https://library.cau.ac.kr/#/search/detail/7977241
Personnel management and industrial relations,"Yoder, Dale","Englewood Cliffs, N.J. :Prentice-Hall",658.3 Y54p5,https://library.cau.ac.kr/#/search/detail/7973222
Management information systems :managing information technology in the business enterprise,"O'Brien, James A","Boston :McGraw-Hill,2004.",658.4038 O13m6,https://library.cau.ac.kr/#/search/detail/7973205
A first course in Bayesian statistical methods,"Hoff, Peter D",London,519.542 H698f,https://library.cau.ac.kr/#/search/detail/7943657
Real analysis and applications :theory in practice,"Davidson, Kenneth R","New York :Springer,c2010.",515 D252rt,https://library.cau.ac.kr/#/search/detail/7943647
The Cambridge handbook of consumer psychology,"Norton, Michael I","New York :Cambridge University Press,c2015.",658.8342 N886c,https://library.cau.ac.kr/#/search/detail/7903739
Dynamics of structures,"Clough, Ray W","New York :McGraw-Hill,1975.",624.171 C647d,https://library.cau.ac.kr/#/search/detail/7867089
Simulation of mechanical systems :an introduction,"Shigley, Joseph Edward","New York :McGraw-Hill,1967.",621.0113 S555s,https://library.cau.ac.kr/#/search/detail/7867087
Theory and analysis of plates :classical and numerical methods,"Szilard, Rudolph","Englewood Cliffs, N.J. :Prentice-Hall,c1974.",624.1776 S998t,https://library.cau.ac.kr/#/search/detail/7867077
Optimal control theory :an introduction,"Kirk, Donald E","Englewood Cliffs, N.J. :Prentice-Hall,c1970.",629.8312 K59o,https://library.cau.ac.kr/#/search/detail/7867053
Boundary element methods in mechanics,"Beskos, D. E",Amsterdam,620.100151 B554b,https://library.cau.ac.kr/#/search/detail/7867049
"Computational engineering :proceedings of the First Pan-Pacific Conference on Computational Engineering-PCCE '93, Seoul, Korea, 1-5 November, 1993","Kwak, Byung Man",Amsterdam,620.00151 K98c,https://library.cau.ac.kr/#/search/detail/7867047
"Thin-shell structures :theory, experiment and design","Fung, Y. C","Englewood Cliffs, N.J. : Prentice-Hall, 1974.",624.177 F981t,https://library.cau.ac.kr/#/search/detail/7867041
Applied regression including computing and graphics,"Cook, R. Dennis","New York :Wiley,1999.",519.536 C771a,https://library.cau.ac.kr/#/search/detail/7713443
Northstar :Listening and speaking.2,"Frazier, Laurie","White Plains, NY :Pearson Education,c2015.",428.34 N877-4 v.2,https://library.cau.ac.kr/#/search/detail/7712170
Plastic surgery,"Neligan, Peter C",London,617.952 P715-3 v.1/v.2/v.3/v.4/v.5/v.6,https://library.cau.ac.kr/#/search/detail/7712159
Lecture notes on regularity theory for the Navier-Stokes equations,"Seregin, Gregory","[Hackensack] New Jersey :World Scientific,2015.",515.353 S483L,https://library.cau.ac.kr/#/search/detail/7711676
Casarett & Doull's essentials of toxicology,"Klaassen, Curtis D","New York :McGraw-Hill,2015.",615.9 K63c3,https://library.cau.ac.kr/#/search/detail/7711674
Bayesian data analysis,"Gelman, Andrew","Boca Raton, FL :CRC Press,c2013.",519.542 G319b3,https://library.cau.ac.kr/#/search/detail/7531204
Hamlet,"Shakespeare, William","Cambridge :Cambridge University Press,2014(2015 printing)",822.33 S527ha3,https://library.cau.ac.kr/#/search/detail/7429604
Life-span development,"Santrock, John W","New York, NY :McGraw-Hill,c2015.",155 S237L15,https://library.cau.ac.kr/#/search/detail/7413072
Fundamentals of corporate finance,"Ross, Stephen A","Singapore :McGraw-Hill/Irwin,c2012.",658.15 R826f9-g,https://library.cau.ac.kr/#/search/detail/7413061
Social epidemiology,"Berkman, Lisa F","Oxford :Oxford University Press,c2014.",306.461 B513s2,https://library.cau.ac.kr/#/search/detail/7412931
Corporate finance :core principles and applications,"Ross, Stephen A","New York :McGraw-Hill Education,c2015.",658.15 R826cc4-g,https://library.cau.ac.kr/#/search/detail/7412782
Methods for the economic evaluation of health care programmes,"Drummond, Michael","Oxford, United Kingdom",338.433621 D795m4,https://library.cau.ac.kr/#/search/detail/7412498
Thermal radiation heat transfer,"Howell, John R","Boca Raton :CRC Press,c2016.",621.4022 S571t6,https://library.cau.ac.kr/#/search/detail/7412493
Exercise physiology :theory and application to fitness and performance,"Powers, Scott K","New York, NY :McGraw-Hill Education,c2015.",612.044 P888e9,https://library.cau.ac.kr/#/search/detail/7412491
Structural analysis :using classical and matrix methods,"McCormac, Jack C","Hoboken, NJ :John Wiley and Sons,c2007.",624.171 M131s4,https://library.cau.ac.kr/#/search/detail/7409846
"The ELT curriculum :design, innovation, and management","White, Ronald V","Oxford, UK",428.007 W587e,https://library.cau.ac.kr/#/search/detail/7400125
Organic electronic materials :conjugated polymers and low molecular weight organic solids,"Farchioni, R",Berlin,547.70457 F221o,https://library.cau.ac.kr/#/search/detail/7134739
Clinical physiology made ridiculously simple,"Goldberg, Stephen","Miami :MedMaster,2011.",612 G618c2,https://library.cau.ac.kr/#/search/detail/7088449
International express :Student's book : with pocket book and DVD-ROM.pre-intermediate,"Harding, Keith","Oxford, Eng. :Oxford University Press,2014.",428.24 I61p3,https://library.cau.ac.kr/#/search/detail/7085871
Campbell biology :concepts & connections,"Reece, Jane B","Boston :Pearson,2015.",570 R322cc8,https://library.cau.ac.kr/#/search/detail/7063551
Neuroscience :exploring the brain,"Bear, Mark F","Philadelphia :Wolters Kluwer,2016.",612.8 B368n4,https://library.cau.ac.kr/#/search/detail/7047526
Spectacular digital effects :CGI and contemporary cinema,"Whissel, Kristen","Durham :Duke University Press,c2014.",778.53 W576s,https://library.cau.ac.kr/#/search/detail/6945741
The French Revolution :a document collection,"Mason, Laura","Boston :Houghton Mifflin,c1999.",944.04 M399f,https://library.cau.ac.kr/#/search/detail/6871173
Early childhood education today,"Morrison, George S","Boston :Pearson,c2015.",372.21 M879e13,https://library.cau.ac.kr/#/search/detail/6785045
Cornea,"Krachmer, Jay H","[St. Louis, Mo.] :Elsevier/Mosby,c2011.",617.719 K89c3 v.1/v.2,https://library.cau.ac.kr/#/search/detail/6785034
Construction project management,"Gould, Frederick E","Boston :Pearson,c2014.",690 G696c4,https://library.cau.ac.kr/#/search/detail/6785031
Modelling Transport,"Ortúzar, Juan de Dios","Chichester, West Sussex, United Kingdom :John Wiley & Sons,2011.",388.015118 O78m4,https://library.cau.ac.kr/#/search/detail/6773704
Sylvie :souvenirs du Valois,"Nerval, Gérard de","[Lexington, KY :CreateSpace Independent Publishing Platform,2013]",843 N455sEp,https://library.cau.ac.kr/#/search/detail/6773691
Backstage handbook :an illustrated almanac of technical information,"Carter, Paul","Louisville, KY :Broadway Press,1994(2012 printing)",792.025 C324b3,https://library.cau.ac.kr/#/search/detail/6773584
Physical chemistry,"Atkins, P. W","New York :W.H. Freeman,2010.",541.3 A874p9,https://library.cau.ac.kr/#/search/detail/6773583
Syntax :a generative introduction,"Carnie, Andrew","Hoboken, New Jersey :Wiley-Blackwell,2013.",401.5 C289s3,https://library.cau.ac.kr/#/search/detail/6722075
Microwave engineering,"Pozar, David M","Hoboken, NJ :Wiley,c2012.",621.3813 P893m4,https://library.cau.ac.kr/#/search/detail/6722063
Fundamentals of thermodynamics,"Borgnakke, C","Hoboken, NJ :Wiley,c2014.",621.4021 B733f8-s,https://library.cau.ac.kr/#/search/detail/6722038
Solid state chemistry and its applications,"West, Anthony R","Chichester, West Sussex :John Wiley & Sons, Inc.,2014.",541.0421 W516s2,https://library.cau.ac.kr/#/search/detail/6682771
Handbook of research on student engagement,"Christenson, Sandra","New York :Springer,c2012(2013 printing)",370.154 C554h,https://library.cau.ac.kr/#/search/detail/6323997
Art and creative development for young children,"Fox, Jill Englebright","Belmont, CA :Cengage Wadsworth,2013.",372.5044 S337a8,https://library.cau.ac.kr/#/search/detail/6092394
Growing artists :teaching the arts to young children,"Koster, Joan Bouza",Australia,372.5044 K86g6,https://library.cau.ac.kr/#/search/detail/6092393
Marketing management :knowledge and skills,"Peter, J. Paul","New York, NY :McGraw-Hill Irwin,c2013.",658.8 P478m11,https://library.cau.ac.kr/#/search/detail/6091970
Strategic planning for public relations,"Smith, Ronald D","New York :Routledge, Taylor & Francis Group,2013.",659.2 S658s4,https://library.cau.ac.kr/#/search/detail/6090614
Dance,"Lepecki, André",London :Whitechapel Gallery,792.8 L594d,https://library.cau.ac.kr/#/search/detail/6068799
Portraits :Luc Tuymans,"Kamps, Toby","Houston, Texas :The Menil Collection",759.9493 T968p,https://library.cau.ac.kr/#/search/detail/6068786
Stroke syndromes,"Caplan, Louis R",Cambridge,616.81075 C244s3,https://library.cau.ac.kr/#/search/detail/6067262
Energy systems engineering :evaluation and implementation,"Vanek, Francis M","New York :McGraw-Hill,c2012.",621.4 V252e2,https://library.cau.ac.kr/#/search/detail/6063973
Machiavelli and empire,"Hörnqvist, Mikael","Cambridge :Cambridge University Press,2008.",320.1 H816m,https://library.cau.ac.kr/#/search/detail/6039850
The ideological origins of the British Empire,"Armitage, David","Cambridge :Cambridge University Press,2000.",325.341 A732i,https://library.cau.ac.kr/#/search/detail/6039845
A turn to empire :the rise of imperial liberalism in Britain and France,"Pitts, Jennifer","Princeton, N.J.",325.34101 P692t,https://library.cau.ac.kr/#/search/detail/6039796
Finite element analysis of composite materials using Abaqus,"Barbero, Ever J","Boca Raton, Fla. :CRC",620.118 B234f,https://library.cau.ac.kr/#/search/detail/5988602
Animal physiology :from genes to organisms,"Sherwood, Lauralee","Pacific Grove, Calif. :Brooks/Cole, Cengage Learning,2013.",571.1 S554a2-i,https://library.cau.ac.kr/#/search/detail/5940642
Single variable calculus :early transcendentals,"Stewart, James","[Pacific Grove, Calif.] :Brooks/Cole :Cengage Learning,2012.",515 S849s7,https://library.cau.ac.kr/#/search/detail/5939362
Herland,"Gilman, Charlotte Perkins","Mineola, N.Y. :Dover Publications,1998(2015 printing)",823 G487h,https://library.cau.ac.kr/#/search/detail/5938654
Advanced engineering mathematics,"Zill, Dennis G","Burlington, MA :Jones & Bartlett Learning,c2014.",620.00151 Z69a5,https://library.cau.ac.kr/#/search/detail/5932343
Rental housing system in Korea,Korea Rental Housing Association,"Seoul :Buyonsa,2013.",363.80951 K84r,https://library.cau.ac.kr/#/search/detail/5913889
R and data mining :examples and case studies,"Zhao, Yanchang",Amsterdam,006.312 Z63r,https://library.cau.ac.kr/#/search/detail/5862593
Theory of elasticity,"Timoshenko, Stephen","New York :McGraw-Hill,c1970.",531.382 T585t3,https://library.cau.ac.kr/#/search/detail/5841238
Child development,"Santrock, John W","New York, NY :McGraw-Hill Humanities,c2011.",305.231 S237c13,https://library.cau.ac.kr/#/search/detail/5816422
Basic econometrics,"Gujarati, Damodar N","Boston :McGraw-Hill Irwin,c2009.",330.015195 G969b5,https://library.cau.ac.kr/#/search/detail/5816421
Digital visual effects in cinema :the seduction of reality,"Prince, Stephen","New Brunswick, N.J. :Rutgers University Press,c2012.",778.53 P957d,https://library.cau.ac.kr/#/search/detail/5814678
VBA for modelers :developing decision support systems with Microsoft Office Excel,"Albright, S. Christian","Mason, OH :South-Western Cengage Learning,2012.",658.403 A342v4,https://library.cau.ac.kr/#/search/detail/5765411
Trade governance in the digital age :World Trade Forum,"Burri, Mira","Cambridge :Cambridge University Press,2012.",382.92 B971t,https://library.cau.ac.kr/#/search/detail/5659159
Antenna theory and design,"Stutzman, Warren L","Hoboken, NJ :Wiley,2013.",621.3824 S937a3,https://library.cau.ac.kr/#/search/detail/5599417
Applied numerical methods with MATLAB for engineers and scientists,"Chapra, Steven C","New York :McGraw-Hill,c2012.",518 C467a3,https://library.cau.ac.kr/#/search/detail/5497358
"Charlotte Temple :authoritative text, contexts, criticism",Rowson,"New York :W.W. Norton & Co.,c2011.",823 R885cw,https://library.cau.ac.kr/#/search/detail/5438152
Radical social work in practice :making a difference,"Ferguson, Iain","Bristol, UK",361.30941 F352r,https://library.cau.ac.kr/#/search/detail/5419566
Textiles :basics,"Kadolph, Sara J","Upper Saddle River, N.J. :Pearson Prentice Hall,c2013.",746 K11t,https://library.cau.ac.kr/#/search/detail/5416124
Understanding second language acquisition,"Ortega, Lourdes","London :Hodder Education,2009.",401.8 O77u,https://library.cau.ac.kr/#/search/detail/5415973
"Handbook of human performance technology :principles, practices, and potential","Pershing, James A","San Francisco, CA :Pfeiffer,c2006.",658.314 P466h3,https://library.cau.ac.kr/#/search/detail/5386528
Fundamentals of data structures in C,"Horowitz, Ellis","Summit, NJ :Silicon Press,2008.",005.133 H816f2,https://library.cau.ac.kr/#/search/detail/5297271
Data analysis & decision making with Microsoft Excel,"Albright, S. Christian","Mason, Ohio :South-Western/Cengage Learning,2009.",658.403 A342d3-i,https://library.cau.ac.kr/#/search/detail/5297263
