title,writer,publication,callno,href
"Health, safety, and nutrition for the young child","Marotz, Lynn R","Australia :Wadsworth Cengage Learning,c2012.",618.92 M355h8,https://library.cau.ac.kr/#/search/detail/5404065
International economics :trade and finance,"Salvatore, Dominick","Hoboken, N.J. :Wiley,c2011.",337 S182i10,https://library.cau.ac.kr/#/search/detail/5386524
Sustainable systems and energy management at the regional level :comparative approaches,"Tortora, Marco","Hershey, PA :Information Science Reference,c2012.",333.79 T712s,https://library.cau.ac.kr/#/search/detail/5303350
"Helping :how to offer, give, and receive help","Schein, Edgar H","San Francisco :Berrett-Koehler Pub.,c2009.",158.3 S319h,https://library.cau.ac.kr/#/search/detail/5297276
"Innovations, standards, and practices of Web services :emerging research topics","Zhang, Liang-Jie","Hershey, PA :Information Science Reference,c2012.",384.33 Z63i,https://library.cau.ac.kr/#/search/detail/5249201
Principles of economics,"Mankiw, N. Gregory","Mason, OH :South-Western Cengage Learning,c2012.",330 M278p6,https://library.cau.ac.kr/#/search/detail/5240783
Biochemistry,"Voet, Donald","Hoboken, NJ :John Wiley & Sons,c2011.",612.015 V876b4,https://library.cau.ac.kr/#/search/detail/5174637
Folding techniques for designers from sheet to form,"Jackson, Paul","London :Laurence King Publishing,2011.",736.98 J13f,https://library.cau.ac.kr/#/search/detail/5174552
"The art of animal drawing :construction, action analysis, caricature","Hultgren, Ken","New York :Dover,1993.",743.6 H917a,https://library.cau.ac.kr/#/search/detail/5149279
The politics of the Asian economic crisis,"Pempel, T. J","Ithaca, [N.Y.]",332.095 P396p,https://library.cau.ac.kr/#/search/detail/5133732
The Blackwell companion to the Bible in English literature,"Lemon, Rebecca","Chichester, U.K.",820.93822 L556b,https://library.cau.ac.kr/#/search/detail/5122499
The Family of man :the 30th anniversary edition of the classic book of photography,"Steichen, Edward","New York, N.Y. :The Museum ;Distributed by Simon & Schuster,1983, c1955.",779.2 S818f,https://library.cau.ac.kr/#/search/detail/5059349
"Public places, urban spaces :the dimensions of urban design","Carmona, Matthew",Amsterdam,307.1216 C287p2,https://library.cau.ac.kr/#/search/detail/4843524
"Handbook of deposition technologies for films and coatings :Science, applications and technology","Martin, Peter M","Amsterdam :Elsevier,2010.",667.9 M382h3,https://library.cau.ac.kr/#/search/detail/4838533
Walk this way :sign graphics now,"Dalquie, Claire","New York, NY :HarperCollins Publishers,2010.",741.6 D149w,https://library.cau.ac.kr/#/search/detail/4828019
Behavioural finance,"Forbes, William","New York :Wiley,2009.",332.6019 F695b,https://library.cau.ac.kr/#/search/detail/4812768
Investments,"Bodie, Zvi","New York :McGraw-Hill,c2009.",332.6 B667i8,https://library.cau.ac.kr/#/search/detail/4620151
Fundamentals of queueing theory,"Gross, Donald","Hoboken, NJ :J. Wiley & Sons,c2008.",519.82 G878f4,https://library.cau.ac.kr/#/search/detail/4459878
Remapping East Asia :the construction of a region,"Pempel, T. J","Ithaca :Cornell University Press,2005.",null,https://library.cau.ac.kr/#/search/detail/4441504
The immune system,"Parham, P","New York, NY :Garland Science,c2009.",null,https://library.cau.ac.kr/#/search/detail/4421603
Ethics and the limits of philosophy,"Williams, Bernard Arthur Owen","Cambridge, Mass. :Harvard University Press,1985.",170.42 W721e,https://library.cau.ac.kr/#/search/detail/4305576
Bank management & financial services,"Rose, Peter S","Boston :McGraw-Hill/Irwin,2010",332.1068 R797b8,https://library.cau.ac.kr/#/search/detail/4230353
Composite structures :safety management,"Backman, B. F",Amsterdam,629.13431 B126c2,https://library.cau.ac.kr/#/search/detail/1349917
Concise encyclopedia of the mechanical properties of materials,"Martin, J. W",Amsterdam,620.1129203 M381c,https://library.cau.ac.kr/#/search/detail/1349483
"Money, the financial system, and the economy","Hubbard, R. Glenn","Boston :Pearson Addison-Wesley,c2007.",332.1 H876m6,https://library.cau.ac.kr/#/search/detail/1346198
Quasicrystals :structure and physical properties,"Trebin, H.-R","Weinheim :Wiley-VCH,c2003.",548.8 T784q,https://library.cau.ac.kr/#/search/detail/1307012
"Geoenvironmental engineering :site remediation, waste containment, and emerging waste management technologies","Sharma, Hari D","Hoboken, N.J. :Wiley,c2004.",628.5 S531g,https://library.cau.ac.kr/#/search/detail/1253605
Complete business statistics,"Aczel, Amir D","Boston, Mass. :Irwin/McGraw Hill,c1999.",519.5 A189c4,https://library.cau.ac.kr/#/search/detail/1235727
The economics of exchange rates,"Sarno, Lucio","Cambridge, UK",332.456 S246e,https://library.cau.ac.kr/#/search/detail/1212914
Introduction to financial accounting,"Horngren, Charles T","Upper Saddle River, NJ :Prentice Hall,c2002.",657 H816i8,https://library.cau.ac.kr/#/search/detail/1210625
Asset pricing,"Cochrane, John H","Princeton, N.J. :Princeton University Press,c2001.",332.6 C663a,https://library.cau.ac.kr/#/search/detail/1208984
Financial accounting,"Harrison, Walter T","Upper Saddle River, NJ :Prentice Hall,2001.",657 H319f4,https://library.cau.ac.kr/#/search/detail/1167654
Chemical reaction engineering,"Levenspiel, Octave","New York :Wiley,c1999.",660.281 L657c3,https://library.cau.ac.kr/#/search/detail/1150160
Norwegian wood,촌상춘수,"New York :Vintage International,2000.",813.3 촌상춘노Er-i,https://library.cau.ac.kr/#/search/detail/618017
Principles of information systems :a managerial approach,"Stair, Ralph M","Cambridge, Mass. :Course Technology,2006",658.4038 S782p7,https://library.cau.ac.kr/#/search/detail/610895
"Freer markets, more rules :regulatory reform in advanced industrial countries","Vogel, Steven Kent","Ithaca, N.Y. :Cornell University Press,1996",338.941 V879f,https://library.cau.ac.kr/#/search/detail/608157
Women & media :a critical introduction,"Byerly, Carolyn M","Malden, MA :Blackwell,2006.",302.23082 B993w,https://library.cau.ac.kr/#/search/detail/574330
International economics :theory and policy,"Krugman, Paul R","Boston, MA :Pearson/Addison-Wesley,c2006.",337 K94i7,https://library.cau.ac.kr/#/search/detail/573593
Management,"Robbins, Stephen P","Upper Saddle River, N.J. :Pearson/Prentice Hall,c2007.",null,https://library.cau.ac.kr/#/search/detail/573236
Principles of economics,"Mankiw, N. Gregory","Mason, Ohio :Thomson/South-Western,c2004.",330 M278p3,https://library.cau.ac.kr/#/search/detail/536181
Theory and reality :an introduction to the philosophy of science,"Godfrey-Smith, Peter","Chicago :University of Chicago Press,2003.",null,https://library.cau.ac.kr/#/search/detail/527260
Essentials of corporate finance,"Ross, Stephen A","Boston, Mass. :McGraw-Hill/Irwin,c2004.",658.15 R826e4,https://library.cau.ac.kr/#/search/detail/506488
Human physiology,"Rhoades, Rodney","Pacific Grove, Calif.",612 R474h4,https://library.cau.ac.kr/#/search/detail/467749
Principles of corporate finance,"Brealey, Richard A","Boston, Mass. :McGraw-Hill/Irwin,c2004.",658.15 B828p7,https://library.cau.ac.kr/#/search/detail/457365
Macroeconomics,"Colander, David C","Upper Saddle River, N.J. :Prentice Hall,c2002.",339 C683m,https://library.cau.ac.kr/#/search/detail/416955
"Futures, options, and swaps","Kolb, Robert W","Malden, MA, USA :Blackwell,c2003.",332.645 K81f4,https://library.cau.ac.kr/#/search/detail/372895
International economics :theory and policy,"Krugman, Paul R","Reading Mass. :Addison-Wesley,c2000.",337 K94i5,https://library.cau.ac.kr/#/search/detail/367463
Advanced microeconomic theory,"Jehle, Geoffrey Alexander","Boston :Addison-Wesley,c2001.",338.5 J47a2,https://library.cau.ac.kr/#/search/detail/364742
The econometrics of financial markets,"Campbell, John Y","Princeton, N.J. :Princeton University Press,c1997.",332.09414 C188e,https://library.cau.ac.kr/#/search/detail/315328
Philosophy and the mirror of nature,"Rorty, Richard","Princeton :Princeton University Press,c1979.",190 R787p,https://library.cau.ac.kr/#/search/detail/92931
중국 영화 산업,박정수,"서울 :커뮤니케이션북스,2015",338.4779143 박정수중,https://library.cau.ac.kr/#/search/detail/7089007
사랑스러운 아기 옷 손뜨개 :소중한 우리 아기를 위한 태교 손뜨개,하합진궁,"서울 :제우미디어,2014",746.434 하합진일남,https://library.cau.ac.kr/#/search/detail/7088953
"공모전 무작정 따라하기 =Marketing idea contest :팀 만들기부터 필수 마케팅 이론, 기획서 작성법, PPT·발표 노하우까지!",이혁진,"서울 :길벗,2014",650.14 이혁진공,https://library.cau.ac.kr/#/search/detail/7088929
London :60명의 예술가 X 60개의 공간,윤애리,"서울 :디자인하우스,2015",914.21 V642L윤,https://library.cau.ac.kr/#/search/detail/7088742
환경경제학,"Field, Barry C","서울 :시그마프레스,2015",333.7 F453e6한,https://library.cau.ac.kr/#/search/detail/7088233
한국연극사,장한기,"서울 :동국대학교출판부,2000(2005 3쇄)",792.0951 장한기한4,https://library.cau.ac.kr/#/search/detail/7085965
한국어교육능력 검정시험 =Korean language teaching proficiency test :4년간 기출문제 해설,안혜진,"서울 :시대고시기획,2015",411.076 안혜진한 2015,https://library.cau.ac.kr/#/search/detail/7085370
김소월評傳 :이별(離別)의 한과 기다림의 시학 <진달래꽃>,김학동,"서울 :새문사,2013",811.1 김소월김새,https://library.cau.ac.kr/#/search/detail/7085331
간호이론의 이해,이소우,"서울 :壽文社,2009",610.7301 이소우간2,https://library.cau.ac.kr/#/search/detail/7085115
괴물이 된 대학 :자본의 꼭두각시가 된 한국 대학 구조조정 백서,김창인,"서울 :시대의창,2015",378.1 김창인괴,https://library.cau.ac.kr/#/search/detail/7063503
(2015 공인회계사 2차) 재무회계연습 =Financial accounting :한국채택국제회계기준,김재호,"서울 :One,2014(2015 2쇄)",657.48076 김재호재공 2015,https://library.cau.ac.kr/#/search/detail/7047741
IFRS 고급회계 =Advanced accounting,김재호,"서울 :세경북스,2015",657.046 김재호i,https://library.cau.ac.kr/#/search/detail/7047739
(역주) 여사서언해,이덕수,"서울 :세종대왕기념사업회,2014",173 이덕수여이 v.1,https://library.cau.ac.kr/#/search/detail/7047449
탄소배출권 :거래와 시장,대관탁시,"서울 :아카데미프레스,2011",363.7387 대관탁나박2,https://library.cau.ac.kr/#/search/detail/7047359
슬림 유럽 데이 =Slim Europe Day,곽정란,"서울 :테라,2015",914 곽정란슬 2015-2016,https://library.cau.ac.kr/#/search/detail/7047349
통일과 역사 새로 쓰기 :독일 현대사에서 배운다,"Klessmann, Christoph","서울 :역사비평사,2004",943.0878 K64z최,https://library.cau.ac.kr/#/search/detail/7046888
뇌를 바꾼 공학 공학을 바꾼 뇌 :뇌공학의 현재와 미래,임창환,"서울 :MID :엠아이디, 2015",003.5 임창환뇌,https://library.cau.ac.kr/#/search/detail/7046862
"어떤 날.1,우리는 왜 여행을 떠나는가",김소연,"파주 :북노마드 :문학동네,2013(2014 5쇄)",811.8 어떤날 v.1,https://library.cau.ac.kr/#/search/detail/7046833
임용 Vocabulary 3300,김유석,"서울 :교육의창,2014",428.1 김유석임,https://library.cau.ac.kr/#/search/detail/7030810
포경은 없다,김대식,"서울 :올리브M&B,2014",616.65 김대식우2,https://library.cau.ac.kr/#/search/detail/6942928
(Android Studio를 활용한) 안드로이드 프로그래밍 :Android 5.0 (롤리팝) 지원,우재남,"서울 :한빛아카데미,2015",005.25 우재남안,https://library.cau.ac.kr/#/search/detail/6940352
"북한 산림, 한반도를 사막화하고 있다 :세계적인 산림학자 김성일 교수의 긴급 한반도 환경보고서",김성일,"서울 :스토리윤,2014",634.920951 김성일북,https://library.cau.ac.kr/#/search/detail/6438017
신자유주의 금융화와 문화정치경제,강내희,"서울 :문화과학사,2014",332 강내희신,https://library.cau.ac.kr/#/search/detail/6437990
이것이 안드로이드다 :박성근의 안드로이드 앱 프로그래밍,박성근,"서울 :한빛미디어,2014(2015 3쇄)",005.268 박성근이,https://library.cau.ac.kr/#/search/detail/6437754
내일의 경제 :복잡계 과학이 다시 만드는 경제학의 미래,"Buchanan, Mark","서울 :사이언스북스,2014",330 B918f이,https://library.cau.ac.kr/#/search/detail/6437673
인간은 언제부터 지루해했을까? :한가함과 지루함의 윤리학,국분공일랑,"서울 :한권의책,2014",128 국분공가최,https://library.cau.ac.kr/#/search/detail/6437633
"열광금지, 에바로드 :장강명 장편소설",장강명,"서울 :연합뉴스,2014",811.3 장강명열,https://library.cau.ac.kr/#/search/detail/6404760
애드벌룬 =Hot air balloon,손보미,"서울 :ASIA publishers :아시아,2014",811.3 케이픽 v.3,https://library.cau.ac.kr/#/search/detail/6325125
탁PD의 여행수다 :세계로 가는 여행 뒷담화,탁재형,"파주 :김영사,2014",910.4 탁재형탁,https://library.cau.ac.kr/#/search/detail/6325123
(창조경제시대의) 기업가정신과 창업론 =Entrepreneurship and startup,김진수,"서울 :문영사,2014",658.42 김진수기,https://library.cau.ac.kr/#/search/detail/6325116
구글은 어떻게 일하는가 :에릭 슈미트가 직접 공개하는 구글 방식의 모든 것,"Schmidt, Eric","파주 :김영사,2014(2015 10쇄)",338.76102504 S349h박,https://library.cau.ac.kr/#/search/detail/6324826
차남들의 세계사 :이기호 장편소설,이기호,"서울 :민음사,2014",811.3 이기호차,https://library.cau.ac.kr/#/search/detail/6320963
현대 사회학,"Giddens, Anthony","서울 :을유문화사,2011",301 G453s7김,https://library.cau.ac.kr/#/search/detail/6320866
식품위생안전성학 =Food hygiene and safety,신동화,"서울 :한미의학,2014",363.192 신동화식2,https://library.cau.ac.kr/#/search/detail/6306061
경멸,"Moravia, Alberto","[서울] :본북스,2014",853 M831d정,https://library.cau.ac.kr/#/search/detail/6306047
페르난두 페소아 산문선 :페소아와 페소아들,"Pessoa, Fernando","서울 :Workroom :워크룸프레스,2014(2015 2쇄)",869.4 P475p김,https://library.cau.ac.kr/#/search/detail/6306043
동강유집,신익전,"서울 :학자원,2014-2015",811.9 신익전동김 v.1/v.2,https://library.cau.ac.kr/#/search/detail/6305942
문곡집,김수항,"전주 :흐름출판사,2014-2015",811.9 김수항문유 v.1/v.2/v.3/v.4/v.5/v.6,https://library.cau.ac.kr/#/search/detail/6305935
뉴스의 시대 :뉴스에 대해 우리가 알아야 할 모든 것,"De Botton, Alain","파주 :문학동네,2014",302.23 D287n최,https://library.cau.ac.kr/#/search/detail/6305860
(Hackers) 해커스 토익 보카 :vocabulary,"Cho, David","서울 :해커스 어학연구소,2014",428.0076 C545해v3,https://library.cau.ac.kr/#/search/detail/6288797
"아침 주스, 저녁 샐러드 =Morning juice dinner salad :내 몸을 사랑하는 그녀들의 좋은 습관",문인영,"서울 :백도씨 :나무[수:],2014(2015 7쇄)",641.563 문인영아,https://library.cau.ac.kr/#/search/detail/6288722
밤은 부드러워,"Fitzgerald, F. Scott","서울 :시공사,2014",808.8 세계문시 v.38/v.39,https://library.cau.ac.kr/#/search/detail/6288665
능동적 도서 :얀 치홀트와 새로운 타이포그래피,박활성,"서울 :워크룸 프레스,2013",686.22092 B959a박,https://library.cau.ac.kr/#/search/detail/6288639
첨단 종자산업 현황과 태양광 식물공장 및 스마트농업 융·복합 산업동향분석,황준하,"서울 :지식산업정보원,2014",338.4763152 황준하첨,https://library.cau.ac.kr/#/search/detail/6288458
(국역) 육일재총서,남병철,"서울 :세종대왕기념사업회,2013-2014",520.951 남병철육 v.3/v.4/v.5,https://library.cau.ac.kr/#/search/detail/6287148
(60일 완성) 박코치 실전 영발음 :결과로 말하는 실전회화 트레이닝,박정원,"서울 :박코치미디어,2014",428.1 박정원박,https://library.cau.ac.kr/#/search/detail/6241345
플라톤의 위염,"Tabucchi, Antonio","파주 :문학동네,2013",853 T114g김,https://library.cau.ac.kr/#/search/detail/6241341
도시 인간학 :도시 공간의 통합 기호학적 연구,김성도,"서울 :안그라픽스,2014",307.76 김성도도,https://library.cau.ac.kr/#/search/detail/6241327
논문작성을 위한 SPSS 통계분석 쉽게 배우기 =SPSS statistical analysis for writing a thesis,유성모,"서울 :황소걸음아카데미,2013",519.50285 유성모논,https://library.cau.ac.kr/#/search/detail/6241309
계속되는 무,"Fernández, Macedonio","서울 :Workroom :워크룸프레스,2014",863 F365p엄,https://library.cau.ac.kr/#/search/detail/6237727
벚나무 동산,"Чехов, Антон П","서울 :지식을만드는지식,2012",891.72 C515v강,https://library.cau.ac.kr/#/search/detail/6237686
종양학 =Oncology,박재갑,"서울 :일조각,2012",616.994 박재갑종2,https://library.cau.ac.kr/#/search/detail/6237651
원본 『진달내꽃』 『진달내[꼿]』 서지 연구,엄동섭,"서울 :소명출판,2014",811.1 김소월진엄,https://library.cau.ac.kr/#/search/detail/6229370
수박 :이은조 소설집,이은조,"파주 :작가정신,2014",811.3 이은조수,https://library.cau.ac.kr/#/search/detail/6098181
(10년차 디자이너에게 1:1로 배우는) 편집 디자인 강의 + 인디자인,황지완,"서울 :한빛미디어,2014(2015 2쇄)",686.22544 황지완편,https://library.cau.ac.kr/#/search/detail/6098012
엑셀 & 파워포인트 & 워드 2013 무작정 따라하기 :핵심기능만 쏙 뽑아 실무에 딱 맞게!,박미정,"서울 :길벗,2013",005.5 박미정엑 2013,https://library.cau.ac.kr/#/search/detail/6098009
교회와 법,한국교회법학회,"서울 :한국교회법학회,2014-",262.9 한국교교 2014,https://library.cau.ac.kr/#/search/detail/6097798
릴케 시집,"Rilke, Rainer Maria","서울 :문예출판사,2014(2015 3쇄)",831 R573송문,https://library.cau.ac.kr/#/search/detail/6097654
살 흐르다 :신달자 시집,신달자,"서울 :민음사,2014",811.1 신달자살,https://library.cau.ac.kr/#/search/detail/6097652
근대 중국의 민족서사와 젠더 :혁명의 천사가 된 노라,임우경,"파주 :창비,2014",null,https://library.cau.ac.kr/#/search/detail/6092637
스라파와 가격이론,"Roncaglia, Alessandro","서울 :아카넷,2013",338.521 R769s박,https://library.cau.ac.kr/#/search/detail/6092579
모방의 법칙 :사회학적 연구,"Tarde, Gabriel","서울 :문예,2012",301 T181L이,https://library.cau.ac.kr/#/search/detail/6092575
탈감정사회,"Mestrovic, Stjepan Gabriel","파주 :한울아카데미,2014",302 M586p박,https://library.cau.ac.kr/#/search/detail/6092194
서비스마케팅 =Service marketing,이유재,"파주 :학현사,2013(2014 2쇄)",658.8 이유재서5,https://library.cau.ac.kr/#/search/detail/6092192
행복한 질문 :what is your wish?,오나리유자,"서울 :북극곰,2014(2015 3쇄)",813.8 오나리행김,https://library.cau.ac.kr/#/search/detail/6092148
한국 연희의 원리와 방법,서연호,"서울 :연극과인간,2006",791.0951 서연호한연,https://library.cau.ac.kr/#/search/detail/6091843
선율이란 무엇인가,백대웅,"서울 :문예원,2009",781.24 백대웅선,https://library.cau.ac.kr/#/search/detail/6091595
강한 것이 아름답다 =Beauty is strength :라인을 만드는 단 하나의 운동,남세희,"서울 :중앙books,2014",613.7 남세희강,https://library.cau.ac.kr/#/search/detail/6091501
교양 러시아어 :러시아와의 만남 =Уцебник русскогоо яэыка в среднем уровне : встреча с Россией,전혜진,"서울 :문예림,2014",491.78 전혜진교,https://library.cau.ac.kr/#/search/detail/6091280
연변으로 간 아이들 :탈북 아이들의 꿈과 좌절 :김지연 사진집 =(The) story of the children who escaped North Korea : photographs by Kim Jiyeon,김지연,"서울 :눈빛,2000",779 김지연연,https://library.cau.ac.kr/#/search/detail/6090928
"랜드마크 ; 도시들 경쟁하다 :수직에서 수평으로, 랜드마크의 탄생과 진화",송하엽,"파주 :효형출판,2014",720.9 송하엽랜,https://library.cau.ac.kr/#/search/detail/6090893
"친애하는 빅브라더 :지그문트 바우만, 감시사회를 말하다","Bauman, Zygmunt","파주 :오월의봄,2014",303.483 B347L한,https://library.cau.ac.kr/#/search/detail/6090532
한국영화 100선 :<청춘의 십자로>에서 <피에타>까지,한국영상자료원,"서울 :한국영상자료원,2013",791.430951 한국영한한,https://library.cau.ac.kr/#/search/detail/6090409
稅務와 會計 硏究,한국세무사회,"서울 :韓國稅務士會 附設 韓國租稅硏究所,2013-",657.46 한국조세한 2013 v.2-1/2015 v.4-1,https://library.cau.ac.kr/#/search/detail/6090299
목재집,홍여하,"대구 :동방,2013-2015",811.9 홍여하목김 v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/6090284
불가능,"Bataille, George","서울 :Workroom :워크룸프레스,2014",843 B328i성,https://library.cau.ac.kr/#/search/detail/6090167
예술 분과로서의 살인,"De Quincey, Thomas","서울 :Workroom :워크룸프레스,2014",828 D426o유,https://library.cau.ac.kr/#/search/detail/6090166
소통도시,유창주,"파주 :한울아카데미 :한울,2013",301.0951 서울연 v.12,https://library.cau.ac.kr/#/search/detail/6089800
투명사회 정보도시,전진한,"파주 :한울아카데미 :한울,2013",301.0951 서울연 v.14,https://library.cau.ac.kr/#/search/detail/6089799
책 읽는 도시,양리리,"파주 :한울,2013",301.0951 서울연 v.13,https://library.cau.ac.kr/#/search/detail/6089798
리추얼 :세상의 방해로부터 나를 지키는 혼자만의 의식,"Currey, Mason","서울 :책읽는수요일 :한국물가정보,2014",700.922 C976d강,https://library.cau.ac.kr/#/search/detail/6086709
Mach mit! =Deutsch fur Anfanger :초급독일어,이화여자대학교,"서울 :Epress :이화여자대학교출판부 Epress,2014",438 이화여m v.1/v.2,https://library.cau.ac.kr/#/search/detail/6086668
약학입문 =Pharmacy,이석용,"서울 :신일북스,2012",615 약학대약2,https://library.cau.ac.kr/#/search/detail/6084463
영양교사 :영양+교육학 :기출문제 해설집,국민건강교육학회,"서울 :시대고시기획,2013",613.2 국민건영 2014,https://library.cau.ac.kr/#/search/detail/6084323
(풀스택 개발자를 위한) HTML5 웹앱 만들기,장익환,"서울 :디지털북스,2014",006.74 장익환h,https://library.cau.ac.kr/#/search/detail/6083397
(한국인을 위한) 독일어 여행 사전,"Ital, Heiko","서울 :문예림,2013",438.34 I88독,https://library.cau.ac.kr/#/search/detail/6068972
유엔미래보고서 2040 :The millennium project,박영숙,"파주 :교보문고,2013",303.49 박영숙유 2013,https://library.cau.ac.kr/#/search/detail/6068946
포토샵 디자인 스타일북 :6 types 20 styles :광고 / 리터칭 / 디지털 페인팅 / 모션 그래픽 / 3D / UI,김혜경,"서울 :한빛미디어,2013",006.686 김혜경포한,https://library.cau.ac.kr/#/search/detail/6068929
빅 데이터 어떻게 활용할 것인가 :오라일리 심층 보고서,배장열,"파주 :제이펍,2013",005.74 O99b배,https://library.cau.ac.kr/#/search/detail/6067420
금융백서 :한국 금융의 변화와 전망,김상조,"서울 :서울대학교출판문화원,2013",332.0951 김상조금,https://library.cau.ac.kr/#/search/detail/6067208
"클래식, 낭만시대와의 만남 :쇼팽 브람스 차이콥스키의 시대","Einstein, Alfred","서울 :포노,2012(2014 2쇄)",780.9034 E35r김,https://library.cau.ac.kr/#/search/detail/6064016
(과학 원리로 재밌게 풀어 본)건축물의 구조 이야기 :유명한 세계적 건축물을 찾아 떠나는 건축여행,"Provost, Michel","서울 :그린북,2013",693 P969c김,https://library.cau.ac.kr/#/search/detail/6063999
"말로만 말고 숫자를 대 봐 :빅 데이터 시대를 앞서 가는 경쟁력, 분석 능력을 키워라","Davenport, Thomas H","고양 :엠지엠티북스,2013",332.632042 D247k김,https://library.cau.ac.kr/#/search/detail/6006122
발전소는 어떻게 미술관이 되었는가 :유럽 산업유산 재생 프로젝트 탐구,김정후,"파주 :돌베개,2013(2014 2쇄)",353.7 김정후발,https://library.cau.ac.kr/#/search/detail/5989039
국제금융론 =International finance,김인준,"서울 :율곡,2013",332.042 김인준국3 부록,https://library.cau.ac.kr/#/search/detail/5974051
불멸의 이론 :베이즈 정리는 어떻게 250년 동안 불확실한 세상을 지배하였는가,"McGrayne, Sharon Bertsch","서울 :휴먼사이언스,2013",519.542 M147t이,https://library.cau.ac.kr/#/search/detail/5973992
구사당집,김낙행,"대구 :동방,2013-2015",811.9 김낙행구박 v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/5973658
금융위기와 한국의 금융제도 개혁,남주하,"서울 :율곡,2012.",null,https://library.cau.ac.kr/#/search/detail/5958946
음악교육학 총론 =Introduction to music education,민경훈,"서울 :학지사,2013(2015 5쇄)",780.7 민경훈음학2,https://library.cau.ac.kr/#/search/detail/5958848
아비 바르부르크 평전 :이미지 역사가 아비 바르부르크의 광기와 지성의 연대기,전중순,"서울 :휴머니스트,2013",709.2 W253전김,https://library.cau.ac.kr/#/search/detail/5958505
