title,writer,publication,callno,href
ノルウェイの森,촌상춘수,"東京 :講談社,2004(2017 刷)",813.3 촌상춘노 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5444954
汉语作文快易通 :HSK作文指南,하소운,"北京 :北京大学出版社,2004(2010 4刷)",412.8076 하소운한,https://library.cau.ac.kr/#/search/detail/1269318
Lehninger principles of biochemistry,"Lehninger, Albert L","New York :W.H. Freeman, c2017.",572 L523L7,https://library.cau.ac.kr/#/search/detail/9060650
Karl Marx and Frederick Engels on Britain,"Marx, Karl","Moscow,Foreign Languages Pub. House,1962.",331.20941 M392k2,https://library.cau.ac.kr/#/search/detail/8126755
Principles of corporate finance,"Brealey, Richard A","New York :McGraw-Hill,1991.",658.15 B828p4,https://library.cau.ac.kr/#/search/detail/8126754
Gorbachev's challenge :economic reform in the age of high technology,"Goldman, Marshall I","New York :W.W. Norton,c1987.",338.947 G619g,https://library.cau.ac.kr/#/search/detail/8126753
Foreign investment in China :questions and answers,"Yiyong, Zheng","Beijng :Foreign Languages Press, c1986.",332.6730952 초보태f,https://library.cau.ac.kr/#/search/detail/8126752
Memos to the president :a guide through macroeconomics for the busy policymaker,"Schultze, Charles L","Washington, D.C. :Brookings Institution,c1992.",339 S387m,https://library.cau.ac.kr/#/search/detail/8126751
The arithmetic of elliptic curves,"Silverman, Joseph H","New York, NY :Springer,c2009.",516.35 S587a2,https://library.cau.ac.kr/#/search/detail/8126580
Elements of chemical reaction engineering,"Fogler, H. Scott","Boston :Prentice Hall,2016.",660.2832 F656e5,https://library.cau.ac.kr/#/search/detail/8126218
Studies in comprehensive regional strategies collected papers,대외경제정책연구원,"Sejong-si, Korea (South) :Korea Institute for International Economic Policy,2016.",337 대외경전 2016-15,https://library.cau.ac.kr/#/search/detail/8126020
"The Future of Korea's trade and business portfolio in North Africa :a deep horizon political economy scan of Algeria, Morocco and Tunisia","Abdollahian, Mark","Sejong-si, Korea (South) :Korea Institute for International Economic Policy,2016.",337 대외경전 2016-11,https://library.cau.ac.kr/#/search/detail/8126018
Regional inter-dependence and Vietnam-Korea economic relationship,"Tran, Toan Than","Sejong-si, Korea (South) :Korea Institute for International Economic Policy,2016.",337 대외경전 2016-10,https://library.cau.ac.kr/#/search/detail/8126017
A view from the bottom :Asian American masculinity and sexual representation,"Nguyen, Tan Hoang","Durham :Duke University Press,2014.",306.7608995 N576v,https://library.cau.ac.kr/#/search/detail/8125207
Murakami :ego,촌상륭,"New York :Skira Rizzoli,2012.",709.2 촌상륭m,https://library.cau.ac.kr/#/search/detail/8061908
Social research methods :qualitative and quantitative approaches,"Neuman, William Lawrence","Boston :Allyn & Bacon,c2011.",301.072 N492s7,https://library.cau.ac.kr/#/search/detail/8061785
La France au quotidien :[Tout savoir sur la société française d'aujourd'hui.],"Roesch, Roselyne","Grenoble :Presses universitaires de Grenoble,2012(2016 printing)",305.841 R718f4,https://library.cau.ac.kr/#/search/detail/8035599
"An economic history of Europe :knowledge, institutions and growth, 600 to the present","Persson, Karl Gunnar",Cambridge,330.94 P467e2,https://library.cau.ac.kr/#/search/detail/8035595
The Norton reader :an anthology of nonfiction,"Goldthwaite, Melissa A","New York :W. W. Norton & Company,c2017.",808.0427 N889-14,https://library.cau.ac.kr/#/search/detail/8031323
The Norton introduction to literature,"Mays, Kelly J","New York :W. W. Norton & Company,c2017.",808 M474n12,https://library.cau.ac.kr/#/search/detail/8031320
Reliability engineering and risk analysis :a practical guide,"Modarres, M","Boca Raton :CRC Press,c2010(2015 printing)",620.00452 M689r2,https://library.cau.ac.kr/#/search/detail/8031319
Introduction to regression modeling,"Abraham, Bovas","Belmont, CA :Thomson Brooks/Cole,c2006.",519.536 A159i,https://library.cau.ac.kr/#/search/detail/8031316
Continuous and discrete signals and systems,"Soliman, Samir S","Upper Saddle River, NJ :Prentice Hall,c1998.",621.38223 S686c2,https://library.cau.ac.kr/#/search/detail/8031312
Introduction to colloid and surface chemistry,"Shaw, Duncan J",Oxford,541.345 S534i4,https://library.cau.ac.kr/#/search/detail/8028038
The age of sustainable development,"Sachs, Jeffrey","New York :Columbia University Press,2015.",338.927 S121a,https://library.cau.ac.kr/#/search/detail/7855455
Introduction to management science,"Taylor, Bernard W","Boston :Pearson,2016.",658.5 T238i12,https://library.cau.ac.kr/#/search/detail/7711661
An introduction to categorical data analysis,"Agresti, Alan","Hoboken, NJ :Wiley-Interscience,c2007.",519.535 A277i2,https://library.cau.ac.kr/#/search/detail/7410941
The lighting art :the aesthetics of stage lighting design,"Palmer, Richard H","Englewood Cliffs, N.J. :Prentice-Hall,c1998.",792.025 P175L2,https://library.cau.ac.kr/#/search/detail/7134703
Fragments d'un discours amoureux,"Barthes, Roland","Paris :Éditions du Seuil,c1977.",809.93354 B285f,https://library.cau.ac.kr/#/search/detail/6871169
Mathematical statistics with applications,"Wackerly, Dennis D","Belmont, CA :Thomson Brooks/Cole,c2008.",519.5 W115m7,https://library.cau.ac.kr/#/search/detail/6785071
Biochemistry,"Garrett, R","Belmont, CA :Brooks/Cole, Cengage Learning,c2013.",572 G239b5,https://library.cau.ac.kr/#/search/detail/6785026
Health communication :from theory to practice,"Schiavo, Renata","San Francisco :Jossey-Bass,c2014.",610.696 S329h2,https://library.cau.ac.kr/#/search/detail/6773722
Reference and information services :an introduction,"Cassell, Kay Ann","Chicago :Neal-Schuman, an imprint of the American Library Association,2013.",025.52 C344r3,https://library.cau.ac.kr/#/search/detail/6323049
Electro-optical system analysis and design :a radiometry perspective,"Willers, Cornelius J","Bellingham, Washington :SPIE Press,2013.",621.381045 W712e,https://library.cau.ac.kr/#/search/detail/5988611
The Oxford handbook of political psychology,"Huddy, Leonie","Oxford :Oxford University Press,2013.",320.019 H884o2,https://library.cau.ac.kr/#/search/detail/5974414
A first course in systems biology,"Voit, Eberhard O","New York :Garland Science,2013.",570.113 V898f,https://library.cau.ac.kr/#/search/detail/5939332
Lehninger principles of biochemistry,"Lehninger, Albert L","New York :W. H. Freeman,c2013.",572 L523L6,https://library.cau.ac.kr/#/search/detail/5938649
News from nowhere :a platform for the future & introspection of the present,문경원,"Seoul :Workroom Press,c2012.",700.2 문경원미E김,https://library.cau.ac.kr/#/search/detail/5597897
Max/MSP/Jitter for music :a practical guide to developing interactive music systems for education and more,"Manzo, V. J",New York,781.345133 M296m,https://library.cau.ac.kr/#/search/detail/5291741
Inclusive masculinity :the changing nature of masculinities,"Anderson, Eric","New York :Routledge,c2009.",306.7662 A546i,https://library.cau.ac.kr/#/search/detail/5253247
The thank you economy,"Vaynerchuk, Gary","New York :Harper Business,c2011.",658.812 V392t,https://library.cau.ac.kr/#/search/detail/5242227
Public-private partnership projects in infrastructure :an essential guide for policy makers,"Delmon, Jeffrey",Cambridge,338.9 D359p,https://library.cau.ac.kr/#/search/detail/5193561
The concise Oxford dictionary of politics,"McLean, Iain",Oxford,R 320.03 M163c3,https://library.cau.ac.kr/#/search/detail/5135502
The Oxford handbook of comparative politics,"Boix, Carles","Oxford :Oxford University Press,2007(2009 printing)",320.3 B685o,https://library.cau.ac.kr/#/search/detail/4459837
The Oxford handbook of political behavior,"Dalton, Russell J","Oxford :Oxford University Press,2007(2009 printing)",306.2 D152o,https://library.cau.ac.kr/#/search/detail/4459833
The Firmware handbook,"Ganssle, Jack G",Amsterdam,004 G199f,https://library.cau.ac.kr/#/search/detail/1323650
"Visualization, modeling, and graphics for engineering design","Lieu, Dennis Kenmon","Clifton Park, NY :Delmar Cengage Learning,c2009.",620.0042 L721v,https://library.cau.ac.kr/#/search/detail/622067
Applied numerical methods with MATLAB for engineers and scientists,"Chapra, Steven C",New York :McGraw-Hill Higher Education,518.0285 C467a2,https://library.cau.ac.kr/#/search/detail/591185
Robust statistics :theory and methods,"Maronna, Ricardo A","Chichester, England :J. Wiley,c2006",519.5 M354r,https://library.cau.ac.kr/#/search/detail/590100
Les quatre concepts fondamentaux de la psychanalyse :1964,"Lacan, Jacques","Paris :Editions du Seuil,1990 ,(1998 printing) .",150.195 L129q,https://library.cau.ac.kr/#/search/detail/556594
Statistical models and methods for lifetime data,"Lawless, J. F","Hoboken, N.J. :Wiley-Interscience,c2003.",null,https://library.cau.ac.kr/#/search/detail/536152
Kandinsky,"Bellido, Ramon Tio","London :Studio Editions,1993.",759.7 K16b2,https://library.cau.ac.kr/#/search/detail/428043
Fundamentals of statistical signal processing,"Kay, Steven M","Englewood Cliffs, N.J. :Prentice-Hall PTR,c1993-2013.",621.3822 K23f v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/299162
Reinforcement learning :an introduction,"Sutton, Richard S","Cambridge, Mass. :MIT Press,c1998.",006.31 S967r,https://library.cau.ac.kr/#/search/detail/291432
Weak convergence and empirical processes,"Vaart, A. W. van der","New York :Springer,c1996.",519.2 V111w,https://library.cau.ac.kr/#/search/detail/167144
(신문으로 공부하는 말랑말랑) 시사상식 :한국사편,시사상식연구소,"서울 :시대고시기획,2017",031.102 시사상말한 2017,https://library.cau.ac.kr/#/search/detail/9076819
통일의식조사.2015,박명규,"서울 :서울대학교 통일평화연구원,2016",327.51 서울대통서 2015,https://library.cau.ac.kr/#/search/detail/8127110
라오스 100배 즐기기 =Laos :비엔티안·방비엥·루앙 프라방,김준현,"서울 :알에이치코리아 :RHK,2017",910.202 W927라 2017,https://library.cau.ac.kr/#/search/detail/8126919
(쉽게 배우는) 새로운 코바늘 손뜨개의 기초 :실전편 귀여운 니트 소품 77,이은정,"서울 :한스미디어 :한즈미디어,2016",746.43 일본보이이,https://library.cau.ac.kr/#/search/detail/8126898
현대자본주의와 경제학,치염신웅,"고양 :화산미디어,2012",330.122 치염신현최,https://library.cau.ac.kr/#/search/detail/8126735
사회주의 체제 전환 :진보인가 퇴보인가,현영미,"서울 :선인,2004",320.531 현영미사,https://library.cau.ac.kr/#/search/detail/8126734
함께 즐겨내는 세금 :融合型 共樂稅 :시대적 도전,이필우,"서울 :해남,2013",336.2 이필우함,https://library.cau.ac.kr/#/search/detail/8126733
사회주의 대 자본주의,"Pigou, A. C","서울 :이진출판사,2012",330.126 P633s문4,https://library.cau.ac.kr/#/search/detail/8126730
서기 3000년 :상상을 뛰어넘는 미래의 역사,"Hart, Michael H","서울 :해바라기,2005","823 H326v차, 828 H326v차",https://library.cau.ac.kr/#/search/detail/8126726
북한ㆍ중국ㆍ소련 넓은 세상 :최승혜 기행수필,최승혜,"부산 :열음사,1991(1992 2쇄)",910.4 최승혜북,https://library.cau.ac.kr/#/search/detail/8126724
천명 :숫자의 비밀 :누가 숫자를 함부로 쓰는가?,정재원,"서울 :상상나무,2013",133.335 정재원천,https://library.cau.ac.kr/#/search/detail/8126723
한반도 통일 플랜B :북한급변의 역동적 접근,조영기,"서울 :한반도선진화재단,2014",320.951 한반도한,https://library.cau.ac.kr/#/search/detail/8126721
중국의 경제발전 유형(模式) 연구 :중국이 경제발전을 위해 걸어온 길에 대한 해석,강금권,"서울 :경혜,2014",330.952 강금권중,https://library.cau.ac.kr/#/search/detail/8126720
社會主義 對 資本主義,"Pigou, A. C","서울 :이진출판사,2006",330.126 P633s문3,https://library.cau.ac.kr/#/search/detail/8126718
북한의 식량문제 실태와 대책,임길진,"서울 :한울아카데미,2000",338.1851 임길진북,https://library.cau.ac.kr/#/search/detail/8126717
미국 클레어몬트대학도서관 소장 맥코믹컬렉션 한국문화재 =Frederick McCormick collection of the special collections in the Claremont colleges library,김동현,"서울 :국외소재문화재재단,2015",708.951 국외한 v.6,https://library.cau.ac.kr/#/search/detail/8126625
"(미국 오리건대학교 조던슈니처박물관 소장) 한국문화재 =Korean art collection in the Jordan Schnitzer museum of art, University of Oregon",국립문화재연구소,"대전 :국립문화재연구소,2015",708.951 국외소 v.32,https://library.cau.ac.kr/#/search/detail/8126621
중국 푸단대학도서관 소장 한국문화재 =Korean book collection in Fudan University library,김소희,"서울 :국외소재문화재재단,2015",708.951 국외한 v.7,https://library.cau.ac.kr/#/search/detail/8126615
중국 상하이도서관 소장 한국문화재 =Korean book collection in Shanghai library,김소희,"서울 :국외소재문화재재단,2015",708.951 국외한 v.8,https://library.cau.ac.kr/#/search/detail/8126614
치앙마이를 가장 멋지게 여행하는 방법,신중숙,"서울 :한빛라이프,2017",915.93 신중숙치,https://library.cau.ac.kr/#/search/detail/8126548
(MATLAB으로 배우는) 공학수학 =Engineering mathematics,소상균,"서울 :한빛아카데미,2014(2017 4쇄)",620.00151 소상균공,https://library.cau.ac.kr/#/search/detail/8126100
싱글,김바다,"서울 :실천문학사,2016",811.108 실천시 v.247,https://library.cau.ac.kr/#/search/detail/8126025
예수님의 사람 :인도자용 =Walking with Jesus,유기성,"서울 :넥서스cross :넥서스,2013(2017 쇄)",248.4 유기성예넥인2 v.1/v.2,https://library.cau.ac.kr/#/search/detail/8125575
중국경제의 구조변화와 한국경제에 대한 시사점,이장규,"세종 :대외경제정책연구원,2016",337.11 대외경연 16-47,https://library.cau.ac.kr/#/search/detail/8125523
신동엽 :사랑과 혁명의 시인,김응교,"서울 :글누림,2011",811.1 신동엽김,https://library.cau.ac.kr/#/search/detail/8125307
화학반응공학,"Fogler, H. Scott","[서울] :프로텍미디어,2016",660.2832 F656e4박,https://library.cau.ac.kr/#/search/detail/8124873
이후의 시 :이경수 비평집,이경수,"서울 :파란,2017",811.109 이경수이,https://library.cau.ac.kr/#/search/detail/8124769
홍루몽,조설근,"파주 :나남,2012(2016 5쇄)",812.3 조설근홍최2 v.1/v.2/v.3/v.4/v.5/v.6,https://library.cau.ac.kr/#/search/detail/8124606
호텔 프린스 :안보윤·서진·전석순·김경희·김혜나·이은선·황현진·정지향 소설,안보윤,"서울 :은행나무,2017",811.308 안보윤호,https://library.cau.ac.kr/#/search/detail/8124533
(세상의 속도를 따라잡고 싶다면 Do it!) 스위프트로 아이폰 앱 만들기 :입문 :비전공자도 OK! 처음부터 끝까지 직접 실습하며 완성한다!,송호정,"서울 :이지스퍼블리싱,2017",005.25 송호정스2,https://library.cau.ac.kr/#/search/detail/8124338
무라카미 하루키를 읽는 오후,탕천풍,"파주 :국일미디어,2017",813.3 촌상춘탕윤,https://library.cau.ac.kr/#/search/detail/8124291
"미국 :최고의 명소, 진정한 체험","Karla, Zimmerman","서울 :안그라픽스,2016",917.3 B561안,https://library.cau.ac.kr/#/search/detail/8124278
디스 이즈 미국 서부 =This is USA west :LA·San Francisco·Grand Canyon·Las Vegas·San Diego,윤영주,"서울 :TERRA :테라,2017",917.9 윤영주디 2017,https://library.cau.ac.kr/#/search/detail/8124277
(21세기 창의융합인재 양성을 위한) 교육방법 및 교육공학 =Educational method and technology,신재한,"서울 :이모션북스,2017",370.72 신재한창 v.1,https://library.cau.ac.kr/#/search/detail/8062196
(21세기 창의융합인재 양성을 위한) 질적 연구방법의 이해와 실제,신재한,"서울 :이모션북스,2017",370.72 신재한질,https://library.cau.ac.kr/#/search/detail/8062187
전두환 회고록,전두환,"파주 :자작나무숲,2017",951.771092 전두환전 v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/8062042
"서울사회학 :서울의 공간, 일상 그리고 사람들",김미영,"파주 :나남,2017",301.095191 김미영서,https://library.cau.ac.kr/#/search/detail/8061887
타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략,"Ferriss, Timothy","서울 :토네이도,2017",158.1 F394t박,https://library.cau.ac.kr/#/search/detail/8061745
열하기유 :조선 학자의 눈에 비친 열하와 북경,서호수,"파주 :아카넷,2017",811.96 서호수열이,https://library.cau.ac.kr/#/search/detail/8061740
(신문으로 공부하는 말랑말랑) 시사상식 :경제·경영편,시사상식연구소,"서울 :시대고시기획,2017",031.102 시사상말경 2017,https://library.cau.ac.kr/#/search/detail/8031653
황무지 =(The) waste land,"Eliot, T. S","서울 :민음사,2017",808.81 세계시민 v.17,https://library.cau.ac.kr/#/search/detail/8031617
무라카미 하루키는 어렵다,가등전양,"서울 :책담 :한솔수북,2017",813.3 촌상춘가김,https://library.cau.ac.kr/#/search/detail/8031609
"어떤 날.8,망가진 여행",강윤정,"서울 :북노마드,2017",811.8 어떤날 v.8,https://library.cau.ac.kr/#/search/detail/8031585
무대미술의 눈 :극장에 묻고 무대에 답하다,최상철,"파주 :안그라픽스,2013",792.022 최상철무,https://library.cau.ac.kr/#/search/detail/8031102
기후변화 :27인의 전문가가 답하다 =27 experts' solutions for climate change,전의찬,"서울 :지오북 :GEOBOOK,2016",551.6 전의찬기2,https://library.cau.ac.kr/#/search/detail/8022963
경영학의 이해,"Nickels, William G","파주 :생능,2016",650 N632u11권,https://library.cau.ac.kr/#/search/detail/7943412
국가란 무엇인가,유시민,"파주 :돌베개,2017",320.1 유시민국2,https://library.cau.ac.kr/#/search/detail/7941651
사회심리학 =Social psychology,정태연,"서울 :학지사,2016",302 정태연사,https://library.cau.ac.kr/#/search/detail/7905714
데이터 분석 준전문가 ADsP :30일 간의 데이터 분석 여행!,윤종식,"부산 :제이에스데이타 :데이터에듀,2016(2017 2쇄)",005.74076 윤종식데 2017,https://library.cau.ac.kr/#/search/detail/7905216
지위경쟁사회 :왜 우리는 최선을 다해 불행해지는가?,마강래,"고양 :개마고원,2016",330.122 마강래지,https://library.cau.ac.kr/#/search/detail/7854320
공장 굴뚝에 예술이 피어오르다 :북유럽 도시재생,곽대영,"서울 :美세움,2016",711.40948 곽대영공,https://library.cau.ac.kr/#/search/detail/7793224
(New ISA) 회계감사 =New international standards on auditing,이효익,"파주 :신영사,2016",657.45 이효익회신3 별책,https://library.cau.ac.kr/#/search/detail/7753455
(밑바닥부터 시작하는) 데이터 과학 :데이터 분석을 위한 파이썬 프로그래밍과 수학·통계·기초,"Grus, Joel","서울 :인사이트,2016",005.7565 G892d박,https://library.cau.ac.kr/#/search/detail/7621827
국제경제학 :이론과 정책,"Krugman, Paul R","서울 :시그마프레스,2015(2017 3쇄)",337 K94i10강,https://library.cau.ac.kr/#/search/detail/7275342
필라테스 바이블 =Pilates bible :몸의 균형을 잡아주는 코어증진 프로그램,노수연,"[서울] :대한미디어,2015(2016 3쇄)",613.7192 노수연필,https://library.cau.ac.kr/#/search/detail/7208530
스포츠심리학 :2급 스포츠지도사,황진,"서울 :대한미디어,2015",796.076 황진스,https://library.cau.ac.kr/#/search/detail/7184339
왜 분노해야 하는가 :한국 자본주의 II :분배의 실패가 만든 한국의 불평등 =Capitalism in Korea II,장하성,"성남 :헤이북스,2015(2016 15쇄)",330.951 장하성왜,https://library.cau.ac.kr/#/search/detail/7181674
대한민국 정부수립,김인식,"서울 :생각쉼표 :휴먼컬처아리랑,2015",951.7 김인식대,https://library.cau.ac.kr/#/search/detail/7088707
진격의 대학교 :기업의 노예가 된 한국 대학의 자화상,오찬호,"파주 :문학동네,2015(2016 6쇄)",378.1 오찬호진,https://library.cau.ac.kr/#/search/detail/6940377
서비스 마케팅,"Zeithaml, Valarie A","서울 :청람,2013(2016 2쇄)",658.8 Z48s6전,https://library.cau.ac.kr/#/search/detail/6657865
"지적 대화를 위한 넓고 얕은 지식 :역사, 경제, 정치, 사회, 윤리 편",채사장,"서울 :한빛비즈,2014(2017 415쇄)",001 채사장지,https://library.cau.ac.kr/#/search/detail/6437651
절망의 나라의 행복한 젊은이들 :어려운 시대에 안주하는 사토리 세대의 정체,고시헌수,"서울 :민음사,2014(2016 7쇄)",305.242 고시헌절이,https://library.cau.ac.kr/#/search/detail/6437628
양자혁명 :양자물리학 100년사,"Kumar, Manjit","서울 :까치글방,2014",530.12 K96q이,https://library.cau.ac.kr/#/search/detail/6437574
"질적연구방법론.2,Methods",김영천,"파주 :아카데미프레스,2013(2015 2쇄)",370.72 김영천질문2 v.2,https://library.cau.ac.kr/#/search/detail/6431305
신문장강화,이태준,"서울 :현대문학,2009",808 이태준신,https://library.cau.ac.kr/#/search/detail/6325234
제국신문 미공개 논설 자료집 :1907.5.17~1909.2.28,강현조,"서울 :현실문화,2014",070.442 강현조제,https://library.cau.ac.kr/#/search/detail/6324878
대학생을 위한 활용 독일어 =Lebendiges Deutsch für Studenten,임우영,"서울 :문예림,2014(2017 5쇄)",438 임우영대3 v.1,https://library.cau.ac.kr/#/search/detail/6324806
센스 앤 넌센스,"Laland, Kevin N","서울 :동아시아,2014(2016 5쇄)",155.7 L193s2양,https://library.cau.ac.kr/#/search/detail/6324640
신더 :마리사 마이어 장편소설,"Meyer, Marissa","서울 :북로드 :더난콘텐츠그룹,2013(2016 8쇄)",823 M613c김,https://library.cau.ac.kr/#/search/detail/6320926
강한집,황경원,"서울 :학자원,2014-2016",811.9 황경원강박 v.1/v.2/v.3/v.4/v.5/v.6/v.7/v.8,https://library.cau.ac.kr/#/search/detail/6305938
스펙타클의 사회,"Debord, Guy","서울 :울력,2014",302 D287s유,https://library.cau.ac.kr/#/search/detail/6288782
(데이터 시각화를 위한)데이터 인사이트 :빅데이터를 바라보는 통찰의 눈,"Whitney, Hunter","서울 :한빛미디어,2014",006.312 W618d한,https://library.cau.ac.kr/#/search/detail/6098116
린 분석 :성공을 예측하는 31가지 사례와 13가지 패턴,"Croll, Alistair","서울 :한빛미디어,2014",658.834 C944L위,https://library.cau.ac.kr/#/search/detail/6097462
미시경제학 :수학노트와 연습문제 해답,이준구,"고양 :문우사,2014(2017 7쇄)",338.5 이준구미법6,https://library.cau.ac.kr/#/search/detail/6096768
(SPSS/Amos를 활용한)간호·보건 통계분석,이지현,"파주 :수문사,2013",610.73072 이지현간,https://library.cau.ac.kr/#/search/detail/6092332
2023년:세계사 불변의 법칙,염학통,"파주 :글항아리,2014",327.52 염학통역고,https://library.cau.ac.kr/#/search/detail/6091588
식물생리학,"Taiz, Lincoln","서울 :라이프사이언스,2013",571.2 T135p5전,https://library.cau.ac.kr/#/search/detail/6091248
수리통계학 개론,"Hogg, Robert V","[서울] :피어슨에듀케이션코리아 :Pearson,2012",519.5 H716i7박,https://library.cau.ac.kr/#/search/detail/6091209
하얀 눈이 내리네,김성범,"서울 :시대사상문화연구소,2012",811.3 김성범하,https://library.cau.ac.kr/#/search/detail/6090979
스페인문화의 이해,안영옥,"서울 :고려대학교출판부,2005(2016 5쇄)",946 안영옥스2,https://library.cau.ac.kr/#/search/detail/6090203
열두 개의 의자,"Ilʹf, Ilʹi͡a","서울 :시공사,2013",808.8 세계문시 v.36/v.37,https://library.cau.ac.kr/#/search/detail/6090159
심리학 실험법,"Martin, David W","서울 :센게이지러닝코리아,2011(2017 4쇄)",150.724 M379d7김 2011,https://library.cau.ac.kr/#/search/detail/6084460
"지구의 정복자 :우리는 어디서 왔는가, 우리는 무엇인가, 우리는 어디로 가는가?","Wilson, Edward O","서울 :사이언스북스,2013",599.938 W747s이,https://library.cau.ac.kr/#/search/detail/6083461
세상물정의 사회학 :세속을 산다는 것에 대하여,노명우,"파주 :사계절,2013(2014 7쇄)",301.02 노명우세,https://library.cau.ac.kr/#/search/detail/6083449
미시경제학 =Microeconomics,이준구,"고양 :문우사,2013(2017 6쇄)",338.5 이준구미6,https://library.cau.ac.kr/#/search/detail/6069164
1219 끝이 시작이다,문재인,"서울 :바다,2013(2017 8쇄)",324.2092 문재인십,https://library.cau.ac.kr/#/search/detail/6014388
애니메이터 서바이벌 키트,"Williams, Richard","파주 :한울,2013(2016 3쇄)",778.5347 W726a2한,https://library.cau.ac.kr/#/search/detail/6006375
이 집에서 슬픔은 안 된다 :김상혁 시집,김상혁,"서울 :민음사,2013(2016 4쇄)",811.1 김상혁이,https://library.cau.ac.kr/#/search/detail/6006216
문헌정보학이란 무엇인가 =Introduction to library & information science,이종권,"서울 :문현,2013",020 이종권문3,https://library.cau.ac.kr/#/search/detail/5996335
평행과 역설 :장벽을 넘어 흐르는 음악과 정치,"Barenboim, Daniel","서울 :마티,2011",780.2 B248p노,https://library.cau.ac.kr/#/search/detail/5988802
내겐 여전히 불편한 하나님 :구약의 하나님을 사랑의 하나님이라 할 수 있을까?,"Lamb, David T","서울 :한국기독학생회출판부 :IVP,2013",230.0411 L218g최,https://library.cau.ac.kr/#/search/detail/5974223
(서민의) 기생충 열전 =Parasite :착하거나 나쁘거나 이상하거나,서민,"서울 :을유문화사,2013(2016 14쇄)",616.96 서민기,https://library.cau.ac.kr/#/search/detail/5974142
(세상 어디에도 없는) 도시의 사람들 :건축 그래픽 노블,"Lai, Jimenez","서울 :Pixelhouse :픽셀하우스,2013",741.5971 L185c김,https://library.cau.ac.kr/#/search/detail/5959143
일본음악의 역사 :고대부터 현대까지의 일본 전통음악의 역사,길천영사,"서울 :민속원,2013",780.953 길천영일강,https://library.cau.ac.kr/#/search/detail/5959137
제3인류 :베르나르 베르베르 장편소설,"Werber, Bernard","파주 :열린책들,2013-2016",843 W484tr이 v.1/v.2/v.3/v.4/v.5/v.6,https://library.cau.ac.kr/#/search/detail/5959088
프랑스대혁명과 여성·여성운동 :페미니즘의 파란만장한 드라마,이세희,"서울 :탑북스,2012(2013 2쇄)",305.420944 이세희프,https://library.cau.ac.kr/#/search/detail/5940368
왜 우리는 불평등을 감수하는가? :가진 것마저 빼앗기는 나에게 던지는 질문,"Bauman, Zygmunt","파주 :동녘,2013(2017 7쇄)",330.16 B347d안,https://library.cau.ac.kr/#/search/detail/5938410
"어디에도 없던 곳 인도양으로 :스리랑카, 남인도 깊고 푸른 인도양에서 건져 온 보물들",이희인,"서울 :호미,2013",915.4 이희인어,https://library.cau.ac.kr/#/search/detail/5931915
