title,writer,publication,callno,href
対人行動の日韓対照研究 :言語行動の基底にあるもの,미기희광,"東京 :ひつじ書房,2008 +전자광디스크(CD-ROM)1매",306.44 미기희대,https://library.cau.ac.kr/#/search/detail/5721774
日本統治下の海外神社 :朝鮮神宮·台湾神社と祭神,관호이,"東京 :弘文堂,2011",299.53 관호이일,https://library.cau.ac.kr/#/search/detail/5721773
県民性マンガうちのトコでは :Uchitoko,도구라,"東京 :飛鳥新社,2013",953 도구라현 v.3,https://library.cau.ac.kr/#/search/detail/5721772
知識ゼロからの着物と暮らす入門,석교부사자,"東京 :幻冬舎,2005",746.92 석교부지,https://library.cau.ac.kr/#/search/detail/5721771
はじめてのボイストレーニング :朗読·ナレーション編,출구부사자,"東京 :雷鳥社,2000",808.5 송도아하,https://library.cau.ac.kr/#/search/detail/5721770
大学教員準備講座,하목달야,"東京 :玉川大学出版部,2010",378.12 하목달대,https://library.cau.ac.kr/#/search/detail/5721769
大学教員採用·人事のカラクリ,앵전대조,"東京 :中央公論新社,2011",378.12 앵전대대,https://library.cau.ac.kr/#/search/detail/5721768
近現代における茶の湯家元の研究,광전길숭,"東京 :慧文社,2012",394.10953 광전길근,https://library.cau.ac.kr/#/search/detail/5721767
南ラオス村落社会の民族誌 :民族混住状況下の『連帯』と闘争,중전우자,"東京 :明石書店,2004",305.895 중전우남,https://library.cau.ac.kr/#/search/detail/5721766
民俗調査 ハンドブック,상야화남,"東京 :吉川弘文館,1987",398.02 상야화민2,https://library.cau.ac.kr/#/search/detail/5721757
"構造主義の歴史.上,記号の沃野 : 1945~1966","Dosse, François","東京 :国文社,1999",149.96 D724hJ청,https://library.cau.ac.kr/#/search/detail/5721756
民間信仰,굴일랑,"東京 :岩波書店,2005",398.410953 굴일랑민,https://library.cau.ac.kr/#/search/detail/5721755
神宮神事圖録,길천홍문관,"東京 :吉川弘文館,2012",299.561 길천홍신,https://library.cau.ac.kr/#/search/detail/5721754
日本人の姓·苗字·名前 :人名に刻まれた歴史,대등수,"東京 :吉川弘文館,2012",929.60953 대등수일,https://library.cau.ac.kr/#/search/detail/5721753
(読むだけですっきりわかる)日本地理,후등무사,"東京 :宝島社,2012",915.3 후등무일,https://library.cau.ac.kr/#/search/detail/5721752
(この一冊で)日本史と日本地理が面白いほどわかる!,역사노미연구회,"東京 :青春出版社,2009",953 역사노일,https://library.cau.ac.kr/#/search/detail/5721751
NHK大河ドラマ大全 :50作品徹底ガイド,일본방송출판협회,"東京 :NHK出版,2011",792.0953 일본방n,https://library.cau.ac.kr/#/search/detail/5721750
一人で着るデイリー着物 :基本の着付けと帯結び,일본방송출판협회,"東京 :日本放送出版協会,2002",391.00953 일본방일,https://library.cau.ac.kr/#/search/detail/5721749
旧暦で楽しむ着物スタイル :簡単コーディネートの秘密,사토오 메구미,"東京 :河出書房新社,2012",391.00953 사토오구,https://library.cau.ac.kr/#/search/detail/5721748
(DVDで着物の手ほどき)着付けと帯結び,착물옥쿠루리,"東京 :成美堂出版,2012",391.00953 착물옥착,https://library.cau.ac.kr/#/search/detail/5721747
着物イロハ事典 :着合わせから手入れまで,착물옥쿠루리,"東京 :成美堂出版,2013",391.00953 착물옥착성,https://library.cau.ac.kr/#/search/detail/5721746
着物の事典 :伝統を知り、今様に着る,대구보신자,"東京 :池田書店,[2011]",391.00953 대구보착,https://library.cau.ac.kr/#/search/detail/5721745
(NHK)ことばのハンドブック,NHK방송문화연구소,"東京 :日本放送出版協会,2005",413 일본방코2,https://library.cau.ac.kr/#/search/detail/5721744
朗読の教科書,도변지명,"東京 :パンローリング,2012",413 도변지랑,https://library.cau.ac.kr/#/search/detail/5721743
方言の日本地図 :ことばの旅,진전신치,"東京 :講談社,2002",413.7 진전신방,https://library.cau.ac.kr/#/search/detail/5721742
出身地 がわかる! 気づかない方言,소기황일,"東京 :毎日新聞社,2008",413.7 소기황출,https://library.cau.ac.kr/#/search/detail/5721741
サハリンに残された日本語樺太方言,조일상지,"東京 :明治書院,2012",413 해외노 v.3,https://library.cau.ac.kr/#/search/detail/5721739
マリアナ諸島に残存する日本語 :その中間言語的特徴,"Long, Daniel","東京 :明治書院,2012",413 해외노 v.2,https://library.cau.ac.kr/#/search/detail/5721738
台湾に渡った日本語の現在 :リンガフランカとしての姿,간월진,"東京 :明治書院,2011",413 해외노 v.1,https://library.cau.ac.kr/#/search/detail/5721737
かれらの日本語 :台湾「残留」日本語論,안전민랑,"京都 :人文書院,2011",413 안전민카,https://library.cau.ac.kr/#/search/detail/5721736
多言語主義再考 :多言語状況の比較研究,사야행임,"東京 :三元社,2012",400.1 사야행다,https://library.cau.ac.kr/#/search/detail/5721735
あなたも大学教授になれる :「知的自由人」のすすめ,영정승,"東京 :中央公論事業出版,2011",378.12 영정승아,https://library.cau.ac.kr/#/search/detail/5721734
1勝100敗!あるキャリア官僚の転職記 :大学教授公募の裏側,중야아지,"東京 :光文社,2011",378.12 중야아일,https://library.cau.ac.kr/#/search/detail/5721733
大学院に合格する研究計画書の書き方 :すべて合格実例!,공등미지심,"東京 :ダイヤモンド社,2009",378 공등미대,https://library.cau.ac.kr/#/search/detail/5721732
(これで書ける!) 大学院研究計画書攻略法,진연아카데미그레듀에도대학부,"東京 :オクムラ書店ㄱ,2002",378 진연아대,https://library.cau.ac.kr/#/search/detail/5721731
とりあえず日本語で :もしも…あなたが外国人と「日本語で話す」としたら,황천양평,"東京 :スリーエーネットワークㄱ,2010",413.8 황천양도,https://library.cau.ac.kr/#/search/detail/5721730
留学生の日本語は、未来の日本語 :日本語の変化のダイナミズム,금택유지,"東京 :ひつじ書房,2008",413.5 금택유유,https://library.cau.ac.kr/#/search/detail/5721729
言語と貧困 :負の連鎖の中で生きる世界の言語的マイノリティ,송원호차,"東京 :明石書店,2012",400.1 송원호언,https://library.cau.ac.kr/#/search/detail/5721728
アメリカ民俗学 :歴史と方法の批判的考察,소장곡영대,"東京 :岩田書院,2012",398.0973 소장곡아,https://library.cau.ac.kr/#/search/detail/5721727
人と動物、駆け引きの民族誌,오야극사,"東京 :はる書房,2011",398 오야극인,https://library.cau.ac.kr/#/search/detail/5721726
近代「日本意識」の成立 :民俗学·民族学の貢献,"Kreiner, Josef","東京 :東京堂出版,2012",398.0953 K92근,https://library.cau.ac.kr/#/search/detail/5721725
フォークロリズムから見た今日の民俗文化,하야진,"東京 :創土社,2012",398.0953 하야진포,https://library.cau.ac.kr/#/search/detail/5721724
着衣する身体と女性の周縁化,무전좌지자,"京都 :思文閣出版,2012",391.00953 무전좌착,https://library.cau.ac.kr/#/search/detail/5721723
テクノクラート小堀遠州 :近江が生んだ才能,태전호사,"東京 :サンライズ出版,2012",920.053 태전호테2,https://library.cau.ac.kr/#/search/detail/5721722
小堀遠州の書状,소굴종경,"東京 :東京堂出版,2002",394.10953 소굴종소 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5721721
日本人のニーチェ研究譜,"Nietzsche, Friedrich Wilhelm","東京 :白水社,1982",193 고송민일,https://library.cau.ac.kr/#/search/detail/5721719
小堀遠州 :「綺麗さび」のこころ,탕원공호,"東京 :平凡社,2009",394.10953 탕원공소,https://library.cau.ac.kr/#/search/detail/5721701
日本人なら知っておきたい名前の由来、名付けのいわれ,대야민명,"東京 :実業之日本社,2013",929.60953 대야민일,https://library.cau.ac.kr/#/search/detail/5721700
(NHK)漢字表記辞典,NHK방송문화연구소,"東京 :NHK出版,2011",R 413.3 일본방한,https://library.cau.ac.kr/#/search/detail/5721699
伝わる声の出し方·話し方 :毎日5分の朗読トレで身につく!,반도정자,"東京 :日本実業出版社,2008",413.15 반도정전,https://library.cau.ac.kr/#/search/detail/5721698
声に出して読みたい方言,제등효,"東京 :草思社,2004",413.7 제등효성,https://library.cau.ac.kr/#/search/detail/5721697
つくることばいきることば,영정일정,"東京 :六耀社,2012",765 영정일츠,https://library.cau.ac.kr/#/search/detail/5721696
「語られないもの」としての朝鮮学校 :在日民族教育とアイデンティティ·ポリティクス,송기찬,"東京 :岩波書店,2012",370.951 송기찬어,https://library.cau.ac.kr/#/search/detail/5721695
民俗学の可能性を拓く :「野の学問」とアカデミズム,암본통미,"東京 :青弓社,2012",398.0953 암본통민,https://library.cau.ac.kr/#/search/detail/5721694
韓国語教育論講座,야간수수,"東京 :くろしお出版,2007.",411.07 야간수한 v.1/v.2/v.4,https://library.cau.ac.kr/#/search/detail/4812131
茶の湯ってなに? =What is Chanoyu?,곡황,"京都 :淡交社,2008",394.15 곡황차,https://library.cau.ac.kr/#/search/detail/610210
"Grammaire progressive du Français avec 400 exercices :niveau avance, Corriges","Boulares, Michele","Paris : CLE International, 2001.",445.076 B763g sup.,https://library.cau.ac.kr/#/search/detail/6068949
Turbulent transport in magnetized plasmas,"Horton, C. W","Singapore :World Scientific,c2012",530.138 H823t,https://library.cau.ac.kr/#/search/detail/5862636
Principles and practice of psychiatric rehabilitation :an empirical approach,"Corrigan, Patrick W",New York,616.89 C825p,https://library.cau.ac.kr/#/search/detail/5862635
Invitation to computer science,"Schneider, G. Michael","Boston, MA :Cengage Learning,c2013.",004 S358i6,https://library.cau.ac.kr/#/search/detail/5862634
"Histoire de la sexualité..3,Le Souci de soi","Foucault, Michel","Paris :Gallimard,1997, c1984.",306.7 F762h v.3,https://library.cau.ac.kr/#/search/detail/5862633
"Histoire de la sexualité.2,L'usage des plaisirs","Foucault, Michel","Paris :Gallimard,1997, c1984.",306.7 F762hg v.2,https://library.cau.ac.kr/#/search/detail/5862632
Collins first school dictionary,"Graham, Jock","London :Collins Educational,2010.",423 G739c,https://library.cau.ac.kr/#/search/detail/5862631
Advancing artificial intelligence through biological process applications,"Porto Pazos, Ana B","Hershey, PA :Medical Information Science Reference,c2009.",610.285 P853a,https://library.cau.ac.kr/#/search/detail/5862629
"Risk, media, and stigma :understanding public challenges to modern science and technology","Flynn, J",London,303.483 F648r,https://library.cau.ac.kr/#/search/detail/5862628
Contagion :how commerce has spread disease,"Harrison, Mark","New Haven :Yale University Press,c2012.",614.4 H321c,https://library.cau.ac.kr/#/search/detail/5862627
Topological insulators and topological superconductors,"Bernevig, B. Andrei","Princeton :Princeton University Press,2013.",530.41 B526t,https://library.cau.ac.kr/#/search/detail/5862626
The composer-pianists :Hamelin and The Eight,"Rimm, Robert","Portland, Or. :Amadeus Press,2002.",786.20922 R577c,https://library.cau.ac.kr/#/search/detail/5862625
Recent progress in many-body theories :Proceedings of the 13th International Conference,"Hernández, Susana","New Jersey :World Scientific,2006.",530.144 H557r,https://library.cau.ac.kr/#/search/detail/5862623
Unconventional superconductors :experimental investigation of the order-parameter symmetry,"Goll, Gernot",Berlin,537.623 G626u,https://library.cau.ac.kr/#/search/detail/5862622
"Advances in precision instrumentation and measurement :selected, peer reviewed papers from the 3rd international conference on precision instrumentation and measurement 2011 (CPIM 2011), July 18-21, 2011, Xiangtan, China","Zhao, Qiancheng","Durnten-Zurich :Trans Tech Publications,2012.",530.7 Z63a,https://library.cau.ac.kr/#/search/detail/5862621
Turbulence in porous media :modeling and applications,"Lemos, Marcelo J. S. de",Amsterdam,620.104 L557t2,https://library.cau.ac.kr/#/search/detail/5862620
Microbiorobotics :biologically inspired microscale robotic systems,"Kim, Minjun",Amsterdam,629.892 K49m,https://library.cau.ac.kr/#/search/detail/5862619
Introduction to thermo-fluids systems design,"McDonald, Andre G","Chichester, West Sussex, United Kingdom :Wiley,2012.",621.4022 M135i,https://library.cau.ac.kr/#/search/detail/5862618
Fundamentals of turbulent and multiphase combustion,"Kuo, Kenneth K","Hoboken, N.J. :Wiley,c2012.",541.361 K96f,https://library.cau.ac.kr/#/search/detail/5862617
Fracture mechanics of electromagnetic materials :nonlinear field theory and applications,"Chen, Xiaohong","London :Imperial College Press,c2013.",620.1126 C518f,https://library.cau.ac.kr/#/search/detail/5862616
Flow visualization :techniques and examples,"Smits, Alexander J",Singapore,681.28 S665f2,https://library.cau.ac.kr/#/search/detail/5862615
Elements of fluid dynamics,"Buresti, Guido","London :Imperial College Press,2012.",532.05 B952e,https://library.cau.ac.kr/#/search/detail/5862614
Biomimetic robotics :mechanisms and control,"Vepa, Ranjan",Cambridge,629.893 V472b,https://library.cau.ac.kr/#/search/detail/5862613
"Scattering theory of molecules, atoms, and nuclei","Canto, Luiz Felipe","New Jersey :World Scientific,2013.",539.758 C232s,https://library.cau.ac.kr/#/search/detail/5862612
Optical Methods for Solid Mechanics,"Rastogi, Pramod K","weinhrim :Wiley-VCH,2012",620.11 R231o,https://library.cau.ac.kr/#/search/detail/5862611
The handbook on optical constants of semiconductors :in tables and figures,"Adachi, Sadao","Singapore :World Scientific,c2012",537.6226 A191h,https://library.cau.ac.kr/#/search/detail/5862610
"Fluids, materials and microgravity :numerical techniques and insights into physics","Lappa, Marcello",Amsterdam,530.42 L316f,https://library.cau.ac.kr/#/search/detail/5862609
"Developments in surface contamination and cleaning.Vol. 4,Detection, characterization, and analysis of contaminants","Kohli, Rajiv","Waltham, MA",620.44 K79d v.4,https://library.cau.ac.kr/#/search/detail/5862608
Chaos in nature,"Letellier, Christophe","New Jersey :World Scientific,2013.",531 L646c,https://library.cau.ac.kr/#/search/detail/5862607
"A living theatre :the Gordon Craig school, the Arena Goldoni, The mask : setting forth the aims and objects of the movement and showing by many illustrations the city of Florence, the Arena","Craig, Edward Gordon","[S.I.] :Forgotten Books,2012.",792.04 C886L2,https://library.cau.ac.kr/#/search/detail/5862605
Edward Gordon Craig :a vision of theatre,"Innes, Christopher","Amsterdam, The Netherlands :Harwood Academic Publishers,c1998.",792.092 C886i,https://library.cau.ac.kr/#/search/detail/5862604
"Index to the story of my days :some memoirs of Edward Gordon Craig, 1872-1907","Craig, Edward Gordon",Cambridge [Eng.],792.0250924 C886i,https://library.cau.ac.kr/#/search/detail/5862603
The taste for beauty,"Rohmer, Éric",Cambridge,791.4375 R738gEv,https://library.cau.ac.kr/#/search/detail/5862602
Regulating sex :the politics of intimacy and identity,"Bernstein, Elizabeth","New York :Routledge,2005.",306.7 B531r,https://library.cau.ac.kr/#/search/detail/5862601
Ökonomisch-philosophische Manuskripte aus dem Jahre 1844,"Marx, Karl","Berlin :Contumax GmbH & Co. KG,2011",100 M392o,https://library.cau.ac.kr/#/search/detail/5862600
Working :sociological perspectives,"Rothman, Robert A","Upper Saddle River, N.J. :Prentice Hall,c1998.",306.36 R846w2,https://library.cau.ac.kr/#/search/detail/5862599
SeelenGevögelt :Manifest für das Leben,"Lindau, Veit","[Baden-Baden] :Life Trust,2011.",158.1 L742s,https://library.cau.ac.kr/#/search/detail/5862598
Pathology,"Goljan, Edward F","Philadelphia, PA :Mosby/Elsevier,c2011.",616.07076 G626p3,https://library.cau.ac.kr/#/search/detail/5862597
Public policy in an uncertain world :analysis and decisions,"Manski, Charles F","Cambridge, Mass. :Harvard University Press,2013.",320.6 M288p,https://library.cau.ac.kr/#/search/detail/5862595
Bread and salt :a social and economic history of food and drink in Russia,"Smith, R. E. F","Cambridge :Cambridge University Press,2008.",394.10947 S657b,https://library.cau.ac.kr/#/search/detail/5862594
Data analysis with Mplus,"Geiser, Christian","New York :The Guilford Press,2013.",519.535 G313dE,https://library.cau.ac.kr/#/search/detail/5862592
Situational judgement test,"Dev, Harveer","Oxford :Oxford University Press,2012.",150.287 D488s,https://library.cau.ac.kr/#/search/detail/5862591
Solutions manual to accompany Shriver & Atkins Inorganic chemistry,"Hagerman, Michael","Oxford :Oxford University Press,2010.",546.076 H144s5,https://library.cau.ac.kr/#/search/detail/5862590
Shriver & Atkins’ inorganic chemistry,"Atkins, P. W",Oxford,546 A874s5,https://library.cau.ac.kr/#/search/detail/5862589
"Yankee leviathan :the origins of central state authority in America, 1859-1877","Bensel, Richard Franklin",Cambridge [England],973.8 B474y,https://library.cau.ac.kr/#/search/detail/5862588
The great interwar crisis and the collapse of globalization,"Boyce, Robert W. D","Basingstoke :Palgrave Macmillan,2012",940.5311 B789g,https://library.cau.ac.kr/#/search/detail/5862587
The theory of magnetism made simple :an introduction to physical concepts and to some useful mathematical methods,"Mattis, Daniel Charles","Hackensack, NJ :World Scientific,c2006.",538 M444t,https://library.cau.ac.kr/#/search/detail/5844335
From Lodestone to Supermagnets :understanding magnetic phenomena,"Guimarães, Alberto Passos","Weinheim :Wiley-VCH,c2005.",538 G963f,https://library.cau.ac.kr/#/search/detail/5844334
Debates in international political economy,"Oatley, Thomas H","Boston :Longman,c2012.",337 O11d2,https://library.cau.ac.kr/#/search/detail/5844333
"On Tuesdays, they played Mah Jongg","Stern, Milton","Sarasota, Fla. :StarBooks",823 S839o,https://library.cau.ac.kr/#/search/detail/5844332
"Religion, the social context","McGuire, Meredith B","Belmont, CA :Wadsworth Thomson Learning,c2002.",306.6 M148r5,https://library.cau.ac.kr/#/search/detail/5844331
Buddhist religions :a historical introduction,"Robinson, Richard H","Belmont, CA :Wadsworth/Thomson,c2005.",294.3 R663b5,https://library.cau.ac.kr/#/search/detail/5844330
Neuroticism :the personality risk factor for stress and impaired health and well-being,"Grant, Sharon","Hauppauge, N.Y. :Nova Science,2011.",616 G762n,https://library.cau.ac.kr/#/search/detail/5844329
The highly sensitive person :how to thrive when the world overwhelms you,"Aron, Elaine","New York :Broadway Books,1997.",155.232 A769hb,https://library.cau.ac.kr/#/search/detail/5844328
The highly sensitive person : how to thrive when the world overwhelms you,"Aron, Elaine","New York : Broadway Books,1997.",155.232 A769h,https://library.cau.ac.kr/#/search/detail/5844327
The highly sensitive child :helping our children thrive when the world overwhelms them,"Aron, Elaine","New York :Broadway Books,2002.",649.1 A769h,https://library.cau.ac.kr/#/search/detail/5844326
Authentic happiness :using the new positive psychology to realize your potential for lasting fulfillment,"Seligman, Martin E. P","New York :Free Press,2004.",158 S465a,https://library.cau.ac.kr/#/search/detail/5844325
"Thermal design :heat sinks, thermoelectrics, heat pipes, compact heat exchangers, ands solar cells","Lee, Ho Sung","Hoboken, NJ :Wiley,c2010.",621.4025 L478t,https://library.cau.ac.kr/#/search/detail/5844324
Pulsed laser deposition of thin films :applications-led growth of functional materials,"Eason, Robert","Hoboken, N.J. :Wiley-Interscience,c2007.",621.38152 E13p,https://library.cau.ac.kr/#/search/detail/5844323
Classical nucleation theory in multicomponent systems,"Vehkamäki, Hanna",Berlin,548.5 V425c,https://library.cau.ac.kr/#/search/detail/5844322
Building scientific apparatus,"Moore, John H","Cambridge, UK",681.75 M822b4,https://library.cau.ac.kr/#/search/detail/5844321
Encyclopedia of war & American society,"Karsten, Peter","Thousand Oaks, Calif. :Sage Publications,[2006?]",R 973.03 K18e v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/5844320
Small arms survey 2005 :weapons at war,"Graduate Institute of International Studies (Geneva, Switzerland)",Oxford,327.174 S635 2005,https://library.cau.ac.kr/#/search/detail/5844319
Sino-Japanese relations :rivals or partners in regional cooperation?,"Swanström, Niklas",Singapore,327.52053 S972s,https://library.cau.ac.kr/#/search/detail/5844318
Handbook on international political economy,"Pettman, Ralph",Singapore,337 P511h,https://library.cau.ac.kr/#/search/detail/5844317
Cold war :primary sources,"Hanes, Sharon M","Farmington Hills, MI :UXL,c2004.",327.73047 H237c,https://library.cau.ac.kr/#/search/detail/5844316
The China wave :rise of a civilizational state,"Zhang, Wei-Wei","Hackensack, N.J. :World Century,c2012.",952.8 Z63c,https://library.cau.ac.kr/#/search/detail/5844315
China and East Asia in the post-financial crisis world,"Qin, Yaqing",Singapore,327.5205 P999c,https://library.cau.ac.kr/#/search/detail/5844314
"Macromarketing--a global focus :marketing systems, societal development, equity & poverty","Shapiro, Stanley J","Los Angeles :SAGE,2009.",658.8 S529ms v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5844313
The nature of work :an introduction to debates on the labour process,"Thompson, Paul","Houndmills, Basingstoke, Hampshire :Macmillan,1989.",331 T475n2,https://library.cau.ac.kr/#/search/detail/5844312
Q & A :queer in Asian America,"Eng, David L","Philadelphia :Temple University Press,1998.",306.766 E57q,https://library.cau.ac.kr/#/search/detail/5844311
