title,writer,publication,callno,href
Plant cell culture,"Evans, D. E",London,571.6382 E92p,https://library.cau.ac.kr/#/search/detail/7412860
Pain assessment and pharmacologic management,"Pasero, Chris","St. Louis, MO :Elsevier/Mosby,c2011.",616.0472 P281p,https://library.cau.ac.kr/#/search/detail/7412854
Neuropsychological assessment,"Lezak, Muriel Deutsch",Oxford,616.80475 L686n5,https://library.cau.ac.kr/#/search/detail/7412845
"Health, safety, and nutrition for the young child","Marotz, Lynn R","Australia :Cengage Learning,c2015",618.92 M355h9,https://library.cau.ac.kr/#/search/detail/7412816
Fundamentals of data structures in C++,"Horowitz, Ellis","Summit, NJ :Silicon Press,c2007.",005.133 H816fu2,https://library.cau.ac.kr/#/search/detail/7412810
Exercise and disease management,"Leutholtz, Brian C","Boca Raton, FL :CRC Press,c2011.",615.82 L654e2,https://library.cau.ac.kr/#/search/detail/7412797
Engineering circuit analysis,"Irwin, J. David","Hoboken, NJ :Wiley,c2015.",621.3192 I72b11,https://library.cau.ac.kr/#/search/detail/7412794
Computer science illuminated,"Dale, Nell","Burlington, MA :Jones & Bartlett Learning,c2016",004 D139c6,https://library.cau.ac.kr/#/search/detail/7412779
Cellular and molecular immunology,"Abbas, Abul K","Philadelphia, PA :Elsevier Saunders,c2015.",616.079 A122c8,https://library.cau.ac.kr/#/search/detail/7412773
Careers in and out of organizations,"Hall, Douglas T","Thousand Oaks, CA :Sage Publications,c2002.",650.14 H175c,https://library.cau.ac.kr/#/search/detail/7412772
Game architecture and design,"Rollings, Andrew","Indianapolis, Ind. :New Riders,c2004.",794.8 R754g2,https://library.cau.ac.kr/#/search/detail/7412753
The dancer prepares ;modern dance for beginners,"Penrod, James","Boston, Mass. :McGraw-Hill,c2004.",792.8 P417d5,https://library.cau.ac.kr/#/search/detail/7412503
En famille,"Malot, Hector","[Paris] :CLE International,c2001.",843 M257e,https://library.cau.ac.kr/#/search/detail/7412501
Theory and design for mechanical measurements,"Figliola, R. S","Hoboken :John Wiley & Sons,2015.",681.2 F472t6,https://library.cau.ac.kr/#/search/detail/7410995
Principles of cancer biology,"Kleinsmith, Lewis J","Harlow :Pearson,c2014.",616.994 K64p-i,https://library.cau.ac.kr/#/search/detail/7410986
International economics :theory and policy,"Krugman, Paul R","Boston :Pearson,2015.",337 K94i10-g,https://library.cau.ac.kr/#/search/detail/7410973
Spectrometric identification of organic compounds,"Silverstein, Robert M","Hoboken, NJ :Wiley,2015.",543.5 S587s8,https://library.cau.ac.kr/#/search/detail/7410950
Diode lasers and photonic integrated circuits,"Coldren, L. A","Hoboken, N.J. :Wiley,2012.",621.3827 C688d2,https://library.cau.ac.kr/#/search/detail/7410944
"Unlock :reading and writing skills.3,Student's book","Westbrook, Carolyn","Cambridge :Cambridge University Press,2014.",428.24 U58 v.3,https://library.cau.ac.kr/#/search/detail/7410738
Grammar in use :intermediate workbook with answers,"Smalzer, William R","Cambridge :Cambridge University Press,2009.",428.24 M978gw3,https://library.cau.ac.kr/#/search/detail/7410732
Power system analysis,"Saadat, Hadi","Boston :McGraw-Hill,c2002.",621.31 S111p2,https://library.cau.ac.kr/#/search/detail/7410728
"Pathways :reading, writing, and critical thinking.3","Vargo, Mari","Boston, MA :National Geographic Learning,c2014.",808.0427 P297 v.3,https://library.cau.ac.kr/#/search/detail/7410725
Macroeconomics,"Blanchard, Olivier J","Boston :Pearson,c2013.",339 B639m6-g,https://library.cau.ac.kr/#/search/detail/7410724
Electrochemical science and technology :fundamentals and applications,"Oldham, Keith B","Chichester, West Sussex, U.K.",541.37 O44e,https://library.cau.ac.kr/#/search/detail/7410720
Biochemistry of signal transduction and regulation,"Krauss, Gerhard","Weinheim :Wiley-VCH,c2014.",571.6 K91b5,https://library.cau.ac.kr/#/search/detail/7410716
The Wiley handbook on the development of children's memory,"Bauer, Patricia J","Chichester, West Sussex:Wiley Blackwell :John Wiley & Sons Inc.,2014.",155.41312 B337t v.1/v.2,https://library.cau.ac.kr/#/search/detail/7409904
The crisis of European sciences and transcendental phenomenology :an introduction to phenomenological philosophy,"Husserl, Edmund","Evanston, IL. :Northwestern University Press,1970.",142.7 H972kEc,https://library.cau.ac.kr/#/search/detail/7409868
Semiotics of Poetry,"Riffaterre, Michael","London :Methuen,1978.",841.09 R564s,https://library.cau.ac.kr/#/search/detail/7400822
The impossible observer :reason and the reader in 18th century prose,"Uphaus, Robert W","Lexington :University Press of Kentucky,c1979.",820.9 U67i,https://library.cau.ac.kr/#/search/detail/7400747
"The industrial revolution, 1760-1830","Ashton, Thomas Southcliffe","New York,Oxford University Press,1964.",942.06 A829i2,https://library.cau.ac.kr/#/search/detail/7400738
Bernard Malamud and the critics,"Field, Leslie A","New York,New York University Press,1970.",823.01 M236f,https://library.cau.ac.kr/#/search/detail/7400737
Introduction to poetics,"Todorov, Tzvetan","Minneapolis :University of Minnesota Press,1981.",808.1 T639pEh,https://library.cau.ac.kr/#/search/detail/7400403
Shaking off the dark,"Villanueva, Tino","Tempe, Ariz. :Bilingual Press,c1998.",821 V718sh,https://library.cau.ac.kr/#/search/detail/7400357
Introduction to critical theory :Horkheimer to Habermas,"Held, David","Berkeley :University of California Press,c1980.",301.01 H474i,https://library.cau.ac.kr/#/search/detail/7400347
Philosophical analysis :its development between the two World Wars,"Urmson, J. O","Oxford,Clarendon Press,1956.",160 U77p,https://library.cau.ac.kr/#/search/detail/7400336
Spacetime and geometry :an introduction to general relativity,"Carroll, Sean M","Harlow, Essex :Pearson,2014.",530.11 C319s,https://library.cau.ac.kr/#/search/detail/7312175
The global airline industry,"Belobaba, Peter","Hoboken :Wiley,2015.",387.7 B452g2,https://library.cau.ac.kr/#/search/detail/7311816
Linear system theory and design,"Chen, Chi-Tsong","New York :Oxford University Press,c2013.",629.832 C518L4,https://library.cau.ac.kr/#/search/detail/7273194
Handbook of human resource development,"Chalofsky, Neal","San Francisco, CA :Pfeiffer,c2014.",658.3 C439h,https://library.cau.ac.kr/#/search/detail/7168727
Corporate finance,"Berk, Jonathan B","Boston :Pearson,c2014.",658.15 B512c3,https://library.cau.ac.kr/#/search/detail/7135111
Drug delivery,"Mitra, Ashim K","Burlington, MA :Jones & Bartlett Learning,c2015.",615.6 M684d,https://library.cau.ac.kr/#/search/detail/7134756
Teaching by principles :an interactive approach to language pedagogy,"Brown, H. Douglas","White Plains, NY :Pearson Education,2015.",401.80071 B878t4,https://library.cau.ac.kr/#/search/detail/7134737
"Inorganic chemistry /Gary L. Miessler, Paul J. Fischer, and Donald A. Tarr","Miessler, Gary L","Boston :Pearson,2014.",546 M632i5,https://library.cau.ac.kr/#/search/detail/7134702
Calculus :early transcendentals,"Stewart, James","Belmont, CA :Brooks/Cole, Cengage Learning,c2012.",515 S849ce7,https://library.cau.ac.kr/#/search/detail/7089032
Optics,"Hecht, Eugene","Harlow :Pearson,c2014.",535 H447op4,https://library.cau.ac.kr/#/search/detail/7088471
Introduction to electrodynamics,"Griffiths, David J","Boston :Pearson,2014.",537.6 G855i4-i,https://library.cau.ac.kr/#/search/detail/7085953
"Organic nanomaterials :synthesis, characterization, and device applications","Torres, Tomas","Hoboken, New Jersey :Wiley,c2013.",620.117 T693o,https://library.cau.ac.kr/#/search/detail/7085950
Solid state electronic devices,"Streetman, Ben G","Boston :Pearson,2016.",621.38152 S915s7-g,https://library.cau.ac.kr/#/search/detail/7085949
"Power electronics for renewable and distributed energy systems :a sourcebook of topologies, control and integration","Chakraborty, Sudipta",London,621.317 S593p,https://library.cau.ac.kr/#/search/detail/7085404
Intermediate financial theory,"Danthine, Jean-Pierre","Amsterdam :Elsevier/Academic Press,c2015.",332 D192i3,https://library.cau.ac.kr/#/search/detail/7047563
Introduction to air transport economics :from theory to applications,"Vasigh, Bijan","Farnham, Surrey, England",387.710973 V334i2,https://library.cau.ac.kr/#/search/detail/7000164
Topics in ecological and environmental microbiology,"Schmidt, Thomas M","Waltham :Academic Press,c2012.",579.1718 S354t,https://library.cau.ac.kr/#/search/detail/6977499
A book of set theory,"Pinter, Charles C","Mineola, New York :Dover Publications, Inc.,2014.",511.322 P659sd,https://library.cau.ac.kr/#/search/detail/6943277
Introductory statistics,"Weiss, N. A","Essex :Pearson education limited.,c2014.",519.5 W431i9-i,https://library.cau.ac.kr/#/search/detail/6942834
The descriptive phenomenological method in psychology :a modified Husserlian approach,"Giorgi, Amedeo","Pittsburgh, Pa. :Duquesne University Press,c2009.",150.192 G498d,https://library.cau.ac.kr/#/search/detail/6785093
"Maternal, fetal, & neonatal physiology :a clinical perspective","Blackburn, Susan Tucker","Amsterdam :Elsevier Saunders,c2013.",612.63 B628m4,https://library.cau.ac.kr/#/search/detail/6785070
Managerial accounting,"Garrison, Ray H","New York :McGraw-Hill Education,2015.",658.1511 G242m15,https://library.cau.ac.kr/#/search/detail/6785069
Electric machinery fundamentals,"Chapman, Stephen J","New York :McGraw-Hill,c2012.",621.31042 C466e5,https://library.cau.ac.kr/#/search/detail/6785046
"Disaster nursing and emergency preparedness for chemical, biological, and radiological terrorism and other hazards","Veenema, Tener Goodwin","New York :Springer,c2013.",616.025 V418d3,https://library.cau.ac.kr/#/search/detail/6785042
Database system concepts,"Silberschatz, Abraham","New York :McGraw-Hill,c2011.",005.74 S582d6,https://library.cau.ac.kr/#/search/detail/6785039
Compensation,"Milkovich, George T","New York :McGraw-Hill,c2014.",658.32 M644c11,https://library.cau.ac.kr/#/search/detail/6785030
Nursing research :methods and critical appraisal for evidence-based practice,"LoBiondo-Wood, Geri","St. Louis, Missouri :Elsevier,c2014.",610.73072 L797n8,https://library.cau.ac.kr/#/search/detail/6773690
Negotiation and dispute resolution,"DeMarr, Beverly J","Boston :Prentice Hall,c2013.",302.3 D372n,https://library.cau.ac.kr/#/search/detail/6773686
Medical-surgical nursing :clinical management for positive outcomes,"Black, Joyce M","St. Louis, Mo. :Saunders/Elsevier,c2009.",610.73 B627m8 v.1/v.2,https://library.cau.ac.kr/#/search/detail/6773679
Introduction to global health,"Jacobsen, Kathryn H","Burlington, MA :Jones & Bartlett Learning,c2014.",362.1 J17i2,https://library.cau.ac.kr/#/search/detail/6773666
Essentials of management information systems,"Laudon, Kenneth C","Boston :Pearson,c2015.",658.4038 L372e11,https://library.cau.ac.kr/#/search/detail/6773650
Elements of ecology,"Smith, Thomas M","San Francisco :Pearson Benjamin Cummings,c2012.",577 S662e8,https://library.cau.ac.kr/#/search/detail/6773645
Early childhood language arts,"Jalongo, Mary Renck","Boston :Pearson,2014.",372.6 J26e6,https://library.cau.ac.kr/#/search/detail/6773642
Security and loss prevention :an introduction,"Purpura, Philip P","Oxford :Elsevier Butterworth-Heinemann,2013.",658.473 P985s6,https://library.cau.ac.kr/#/search/detail/6773630
Nursing theories :the base for professional nursing practice,"George, Julia B","Upper Saddle River, N.J. :Pearson Education,c2011.",610.7301 G348n6,https://library.cau.ac.kr/#/search/detail/6773609
Concepts in clinical pharmacokinetics,"Spruill, William J","Bethesda, Maryland :American Society of Health-System Pharmacists,c2014.",615.7 D596c6,https://library.cau.ac.kr/#/search/detail/6773598
Community as partner :theory and practice in nursing,"Anderson, Elizabeth T","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,c2011.",610.7343 A546c6,https://library.cau.ac.kr/#/search/detail/6773597
"Architecture :form, space, & order","Ching, Frank","Hoboken, New Jersey :Wiley,c2015.",720.1 C539a4,https://library.cau.ac.kr/#/search/detail/6773577
An introduction to language,"Fromkin, Victoria","Boston, MA :Wadsworth ;Cengage Learning,c2014.",401 F931i10,https://library.cau.ac.kr/#/search/detail/6773574
Pharmaceutics :drug delivery and targeting,"Perrie, Yvonne",London,615.1 P456p2,https://library.cau.ac.kr/#/search/detail/6731525
"Nuclear systems.1,thermal hydraulic fundamentals","Todreas, Neil E","Boca Raton :CRC Press/Taylor & Francis,c2012.",621.483 T639n2 v.1,https://library.cau.ac.kr/#/search/detail/6731523
Introductory econometrics for finance,"Brooks, Chris",Cambridge,332.015195 B873i3,https://library.cau.ac.kr/#/search/detail/6731510
International relations of Asia,"Shambaugh, David L","Lanham, Md. :Rowman & Littlefield Publishers,c2008.",327.5 S528i,https://library.cau.ac.kr/#/search/detail/6731505
Heat transfer,"Holman, J. P","Boston :McGraw Hill Higher Education,2010.",621.4022 H747h10,https://library.cau.ac.kr/#/search/detail/6731500
Fundamentals of futures and options markets,"Hull, John",Boston,332.6452 H914f8,https://library.cau.ac.kr/#/search/detail/6731497
"Engineering mechanics.2,Dynamics","Meriam, J. L","Singapore :Wiley,c2013.",620.104 M561e7,https://library.cau.ac.kr/#/search/detail/6731495
Control systems engineering,"Nise, Norman S","Hoboken, NJ :Wiley,c2011.",629.8 N724c6,https://library.cau.ac.kr/#/search/detail/6731485
Behavior modification :what it is and how to do it,"Martin, Garry","Harlow :Pearson Education,c2014.",155.25 M381b9 2014,https://library.cau.ac.kr/#/search/detail/6731480
Fluid mechanics,"Munson, Bruce Roy","Singapore :Wiley,2013.",620.106 M969fi7,https://library.cau.ac.kr/#/search/detail/6722035
Cognitive psychology,"Sternberg, Robert J","Belmont, CA :Wadsworth/Cengage Learning,c2012.",153 S839c6,https://library.cau.ac.kr/#/search/detail/6722008
Cell biology,"Karp, Gerald","Singapore :Wiley,c2014.",571.6 K18c7,https://library.cau.ac.kr/#/search/detail/6721999
Air transport in the Asia Pacific,"Duval, David Timothy","Burlington, VT :Ashgate Publishing Company,c2014.",387.7095 D983a,https://library.cau.ac.kr/#/search/detail/6437541
Algorithms,"Sedgewick, Robert","Upper Saddle River, NJ :Addison-Wesley,2011.",005.1 S448a4,https://library.cau.ac.kr/#/search/detail/6342223
Exercise and chronic disease :an evidence-based approach,"Saxton, John",London,616.044 S273e,https://library.cau.ac.kr/#/search/detail/6326832
Heuristics and biases :the psychology of intuitive judgement,"Gilovich, Thomas","Cambridge, U.K. ; New York :Cambridge University Press,2002.",153.4 G488h,https://library.cau.ac.kr/#/search/detail/6323990
The new gilded age :the critical inequality debates of our time,"Grusky, David B","Stanford, California :Stanford University Press,2012.",305.0973 G892n,https://library.cau.ac.kr/#/search/detail/6323048
Flying off course :airline economics and marketing,"Doganis, Rigas",London,387.71 D654f4,https://library.cau.ac.kr/#/search/detail/6288649
Discovering biological psychology,"Freberg, Laura","Belmont :Wadsworth, Cengage Learning,2010.",612.8 F849d2,https://library.cau.ac.kr/#/search/detail/6234134
"Visions of excess :selected writings, 1927-1939","Bataille, Georges","Minneapolis :University of Minnesota Press,1985.",844 B328eEs,https://library.cau.ac.kr/#/search/detail/6097144
Operating systems :internals and design principles,"Stallings, William","Boston :Pearson,2015.",005.43 S782o8,https://library.cau.ac.kr/#/search/detail/6096574
The biology of cancer,"Weinberg, Robert A","New York :Garland Science, Taylor & Francis Group,c2014.",616.994 W423b2,https://library.cau.ac.kr/#/search/detail/6092605
Prescott's microbiology,"Willey, Joanne M","New York, NY :McGraw-Hill,2014.",579 W714p9,https://library.cau.ac.kr/#/search/detail/6091999
Mechanical vibrations,"Rao, Singiresu S","Upper Saddle River, N.J. :Prentice Hall,c2011.",620.3 R215m5,https://library.cau.ac.kr/#/search/detail/6091962
Understanding housing policy,"Lund, Brian","Bristol, UK",363.50941 L962u2,https://library.cau.ac.kr/#/search/detail/6091126
Jane Eyre,"Bronte, Charlotte","Harmondsworth :Penguin Books,2006.",823 B869j,https://library.cau.ac.kr/#/search/detail/6090823
Employee training and development,"Noe, Raymond A","New York :McGraw-Hill/Irwin,2013.","658.3124 N763e6, 658.3124 N769e6",https://library.cau.ac.kr/#/search/detail/6090574
Reference skills for the school librarian :tools and tips,"Riedling, Ann Marlow","Santa Barbara, California :Linworth, an imprint of ABC-CLIO, LLC,c2013.",025.52778 R552r3,https://library.cau.ac.kr/#/search/detail/6090104
"Healthy children, healthy lives :the wellness guide for early childhood programs","Bergen, Sharon","St. Paul, MN :Redleaf Press,c2013.",372.37 B495h,https://library.cau.ac.kr/#/search/detail/6066763
Molecular genetics of bacteria,"Snyder, Larry","Washington, DC :ASM Press,c2013.",572.8293 S675m4,https://library.cau.ac.kr/#/search/detail/5959061
Korea :the impossible country,"Tudor, Daniel",Tokyo,951 T912k,https://library.cau.ac.kr/#/search/detail/5939325
"Principles of three-dimensional computer animation :modeling, rendering, and animating with 3D computer graphics","O'Rourke, Michael","New York :Norton,c2003.",006.696 O74p3,https://library.cau.ac.kr/#/search/detail/5938650
Operations management :sustainability and supply chain management,"Heizer, Jay H","Boston :Pearson,c2014",658.5 H473o11,https://library.cau.ac.kr/#/search/detail/5937751
Cambridge English for nursing :pre-intermediate,"Allum, Virginia",Cambridge,610.14 A442c,https://library.cau.ac.kr/#/search/detail/5932397
"Organizational behavior :key concepts, skills & best practices","Kinicki, Angelo","New York :McGraw-Hill Irwin,2012(2013 printing)",658.3 K55o5,https://library.cau.ac.kr/#/search/detail/5932314
Applied therapeutics :the clinical use of drugs,"Koda-Kimble, Mary Anne","Philadelphia :Wolters Kluwer/Lippincott Williams & Wilkins,c2013.",615.58 K76a10,https://library.cau.ac.kr/#/search/detail/5862624
Teaching speaking :a holistic approach,"Goh, Christine Chuen Meng","New York :Cambridge University Press,2012.",428.0071 G614t,https://library.cau.ac.kr/#/search/detail/5840006
Computer networking :a top-down approach,"Kurose, James F","Boston :Pearson,2013.",004.678 K96c6,https://library.cau.ac.kr/#/search/detail/5816423
Betting on biotech :innovation and the limits of Asia's developmental state,"Wong, Joseph","Ithaca :Cornell University Press,2011.",338.476606 W872b,https://library.cau.ac.kr/#/search/detail/5765635
Sales promotion,"Yeshin, Tony",Australia,658.82 Y47s,https://library.cau.ac.kr/#/search/detail/5765600
"Scenic art for the theatre :history, tools, and techniques","Crabtree, Susan","Amsterdam :Focal Press, an imprint of Elsevier,2012.",751.75 C883s3,https://library.cau.ac.kr/#/search/detail/5765439
Materials science and engineering,"Callister, William D","Hoboken, N.J. :Wiley,c2011.",620.11 C162m8,https://library.cau.ac.kr/#/search/detail/5765434
Anatomy and human movement pocketbook,"Palastanga, Nigel","Edinburgh :Churchill Livingstone,2008.",612.76 P154a,https://library.cau.ac.kr/#/search/detail/5765415
Measurement in nursing and health research,"Waltz, Carolyn Feher","New York :Springer Pub.,c2010.",610.73072 W241m4,https://library.cau.ac.kr/#/search/detail/5765402
Exploring chemical analysis,"Harris, Daniel C","New York :W. H. Freeman,c2013.",543 H313e5,https://library.cau.ac.kr/#/search/detail/5765398
An introduction to Semiconductor devices,"Neamen, Donald A","Boston :McGraw-Hill,c2006.",621.38152 N348i,https://library.cau.ac.kr/#/search/detail/5726880
Mechanics of materials,"Gere, James M","Stamford, CT :Cengage Learning,c2013.",620.1123 G367m8,https://library.cau.ac.kr/#/search/detail/5726877
Chemistry,"Chang, Raymond","New York :McGraw-Hill,c2013.",540 C456c11,https://library.cau.ac.kr/#/search/detail/5599416
The politics of the presidency,"Pika, Joseph August","Washington, DC :CQ Press,c2013.",352.230973 P635p8,https://library.cau.ac.kr/#/search/detail/5599254
"Educational research :quantitative, qualitative, and mixed approaches","Johnson, Burke","Thousand Oaks, Calif. :SAGE Publications,c2012.",370.72 J66e4,https://library.cau.ac.kr/#/search/detail/5599176
Introduction to Marketing,"McDaniel, Carl","Mason, Ohio :South-Western Cengage Learning,2013.",658.8 M134i12,https://library.cau.ac.kr/#/search/detail/5599135
Sabiston textbook of surgery :the biological basis of modern surgical practice,"Sabiston, David C","Philadelphia, PA :Elsevier Saunders,c2012.",617 T747s19,https://library.cau.ac.kr/#/search/detail/5453016
The neuroICU book,"Lee, Kiwon","New York :McGraw-Hill Medical,c2012.",616.80428 L478n,https://library.cau.ac.kr/#/search/detail/5452853
Discovering statistics using SAS :(and sex and drugs and rock 'n' roll),"Field, Andy P","Los Angeles :SAGE,c2010.",519.50285 F453d,https://library.cau.ac.kr/#/search/detail/5443253
Cancer nursing :principles and practice,"Yarbro, Connie Henke","Sudbury, Mass. :Jones and Bartlett Publishers,c2011.",616.9940231 Y26c7,https://library.cau.ac.kr/#/search/detail/5437904
Consumer behavior & marketing strategy,"Peter, J. Paul","New York :McGraw-Hill Irwin,2010.",658.8342 P478c9,https://library.cau.ac.kr/#/search/detail/5419416
Watch me move :the animation show,"Hilty, Greg",London :Barbican,741.5809 H656w,https://library.cau.ac.kr/#/search/detail/5416307
Cryptography and network security :principles and practice,"Stallings, William","Boston, Mass. :Prentice Hall",005.8 S782c5-i,https://library.cau.ac.kr/#/search/detail/5404470
The international politics of the Asia-Pacific,"Yahuda, Michael B",London,320.95 Y13i3,https://library.cau.ac.kr/#/search/detail/5388444
Managing construction projects :an information processing approach,"Winch, Graham",Chichester,690.068 W758m2,https://library.cau.ac.kr/#/search/detail/5386531
"Heating, cooling, lighting :sustainable design methods for architects","Lechner, Norbert","Hoboken, N.J. :John Wiley & Sons,c2009.",697 L459h3,https://library.cau.ac.kr/#/search/detail/5386517
"Portfolio construction, management, and protection","Strong, Robert A","Mason, Ohio :South-Western Cengage Learning,c2009.",332.6 S924p5,https://library.cau.ac.kr/#/search/detail/5386107
Current issues in nursing,"Cowen, Perle Slavik","St. Louis, Mo. :Mosby Elsevier,c2011.",610.73 C976-8,https://library.cau.ac.kr/#/search/detail/5382115
Vitamin P₂ :new perspectives in painting,"Hasting, Julia","London :Phaidon,2011.",759.06 H356v,https://library.cau.ac.kr/#/search/detail/5249263
Visualizing data,"Fry, Ben","Sebastopol, CA :O'Reilly Media, Inc.,2008.",005.118 F946v,https://library.cau.ac.kr/#/search/detail/5247488
Fundamentals of organic chemistry,"McMurry, John","Belmont, CA :Thomson-Brooks/Cole,c2011.",547 M478f7,https://library.cau.ac.kr/#/search/detail/5247201
Community ecology,"Morin, Peter Jay","Hoboken, NJ :John Wiley & Sons,2011.",577.82 M858c2,https://library.cau.ac.kr/#/search/detail/5242748
Nursing research :generating and assessing evidence for nursing practice,"Polit, Denise F","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,c2012.",610.73072 P769n9,https://library.cau.ac.kr/#/search/detail/5240779
Effective security management,"Sennewald, Charles A","Burlington, MA :Butterworth-Heinemann,c2011.",658.47 S478e5,https://library.cau.ac.kr/#/search/detail/5216276
