title,writer,publication,callno,href
Les abus de la mémoire,"Todorov, Tzvetan","Paris :Arléa :diffusion, Le Seuil,2004, c2005.",128.3 T639a,https://library.cau.ac.kr/#/search/detail/7136480
Risk management and financial institutions,"Hull, John","Hoboken :Wiley,c2015.",332.10681 H913r4,https://library.cau.ac.kr/#/search/detail/7135739
"Axiomatic design and fabrication of composite structures :applications in robots, machine tools and automobiles","Lee, Dai Gil","New York :Oxford University Press,c2006.",624.18 L477a,https://library.cau.ac.kr/#/search/detail/7135738
Managerial statistics,"Keller, Gerald","Australia :South-Western Cengage Learning,c2012.",519.5 K29m9-i,https://library.cau.ac.kr/#/search/detail/7135736
HVDC transmission :power conversion applications in power systems,"Kim, Chan-Ki",Singapore,621.31912 K49h,https://library.cau.ac.kr/#/search/detail/7135735
A first course in optimization theory,"Sundaram, Rangarajan K",Cambridge,519.3 S957f,https://library.cau.ac.kr/#/search/detail/7135720
Real estate volatility and economic stability :an East Asian perspective,"Cho, Man","Seoul :KDI,2012.",332.72095 C545r,https://library.cau.ac.kr/#/search/detail/7135372
Large area and flexible electronics,"Caironi, Mario","Weinheim :Wiley-VCH,c2015.",621.381531 C136L,https://library.cau.ac.kr/#/search/detail/7135269
Project management for engineering and construction,"Oberlender, Garold D","New York :McGraw-Hill,2014",658.404 O12p3,https://library.cau.ac.kr/#/search/detail/7135019
Obstetrics and gynecology,"Beckmann, Charles R. B","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,c2014.",618 A512o7,https://library.cau.ac.kr/#/search/detail/7135002
Producing animation,"Winder, Catherine","Waltham, MA :Focal Press,c2011.",791.433 W763p2,https://library.cau.ac.kr/#/search/detail/7135001
Foundations of exercise psychology,"Berger, Bonnie G","Morgantown, WV :Fitness Information Technology,c2007.",796.01 B496f2,https://library.cau.ac.kr/#/search/detail/7135000
Physiology,"Preston, Robin R","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,c2013.",612 P939L,https://library.cau.ac.kr/#/search/detail/7134997
Decision modelling for health economic evaluation,"Briggs, Andrew H","Oxford :Oxford University Press,2006.",362.1015195 B854d,https://library.cau.ac.kr/#/search/detail/7134989
Entertainment industry :a reference handbook,"Haupert, Michael J","Santa Barbara, Calif. :ABC-CLIO, LLC,2012.",791.430973 H374e,https://library.cau.ac.kr/#/search/detail/7134987
Connexin cell communication channels :roles in the immune system and immunopathology,"Oviedo-Orta, Ernesto","Boca Raton :CRC Press, Taylor & Francis Group,c2013.",571.96364 O96c,https://library.cau.ac.kr/#/search/detail/7134984
Marketing strategy :text and cases,"Ferrell, O. C","Mason, OH :South-Western/Cengage Learning,c2014.",658.8 F383m6,https://library.cau.ac.kr/#/search/detail/7134982
Casarett and Doull's toxicology :the basic science of poisons,"Casarett, Louis J","New York :McGraw-Hill,c2008.",615.9 K63c7,https://library.cau.ac.kr/#/search/detail/7134980
Field and wave electromagnetics,"Cheng, David K","Harlow, Essex :Pearson,2014.",530.141 C518f2-i,https://library.cau.ac.kr/#/search/detail/7134974
Advanced engineering mathematics,"Kreyszig, Erwin","Hoboken, NJ :John Wiley,c2011.",510.2462 K92a10,https://library.cau.ac.kr/#/search/detail/7134973
Strategic management :an integrated approach,"Hill, Charles W. L","Stamford, CT, USA :Cengage Learning,2015.",658.4012 H645s11,https://library.cau.ac.kr/#/search/detail/7134968
Environmental science in building,"McMullan, Randall","Basingstoke :Palgrave Macmillan,2012.",696 M478e7,https://library.cau.ac.kr/#/search/detail/7134967
To wake the nations :race in the making of American literature,"Sundquist, Eric J","Cambridge, Mass. :Belknap Press of Harvard University Press,c1993.",820.9896073 S958t,https://library.cau.ac.kr/#/search/detail/7134956
"Apprenticeship in literacy :transitions across reading and writing, K-4","Dorn, Linda J","Portland, Me. :Stenhouse Publishers,c2012.",372.6 D713a2,https://library.cau.ac.kr/#/search/detail/7134757
Electrodiagnostic medicine,"Dumitru, Daniel","Philadelphia :Hanley & Belfus,c2002.",616.07547 D888e2,https://library.cau.ac.kr/#/search/detail/7134753
Discrete mathematics,"Johnsonbaugh, Richard","Upper Saddle River, N.J. :Pearson/Prentice Hall,c2009.",510 J71d7,https://library.cau.ac.kr/#/search/detail/7134747
Art & creative development for young children :a child's connection to the world,"Fox, Jill Englebright","Belmont, CA :Cengage Learning,2012.",372.5044 S337a7,https://library.cau.ac.kr/#/search/detail/7134743
Molecular and cellular basis of inflammation,"Serhan, Charles N","Totowa, N.J. :Humana Press,c1999.",616.0473 S484m,https://library.cau.ac.kr/#/search/detail/7134733
Fundamentals of fluid mechanics,"Munson, Bruce Roy","Hoboken, NJ :John Wiley & Sons, Inc.,2013.",620.106 M969f7,https://library.cau.ac.kr/#/search/detail/7134732
Maternity & women's health care,"Lowdermilk, Deitra Leonard","St. Louis, MO :Elsevier,c2016.",618.10231 L912m11,https://library.cau.ac.kr/#/search/detail/7134729
Philosophy of mind,"Kim, Jaegwon","Boulder, CO :Westview Press,c2011.",128.2 K49p3,https://library.cau.ac.kr/#/search/detail/7134728
"Looking out, looking in","Adler, Ronald B","Boston, MA :Wadsworth Cengage Learning,c2014.",158.2 A237L14,https://library.cau.ac.kr/#/search/detail/7134724
Ethics & issues in contemporary nursing,"Burkhardt, Margaret A","Stamford, CT :Cengage Learning,c2014.",174.2 B959e4,https://library.cau.ac.kr/#/search/detail/7134718
The practice of social research,"Babbie, Earl R","Boston, MA :Cengage Learning,c2016.",300.72 B112p14,https://library.cau.ac.kr/#/search/detail/7134717
Business communication today,"Bovée, Courtland L","Boston :Pearson,c2014.",658.45 B783b12,https://library.cau.ac.kr/#/search/detail/7134715
The subprime solution :how today's global financial crisis happened and what to do about it,"Shiller, Robert J","Princeton, N. J. :Princeton University Press,c2008.",332.72 S556s,https://library.cau.ac.kr/#/search/detail/7134710
From Puritanism to postmodernism :a history of American literature,"Ruland, Richard","Harmondsworth, Middlesex, England :Penguin Books,1992.",820.9 R935f,https://library.cau.ac.kr/#/search/detail/7134706
A people's history of the United States,"Zinn, Howard","New York :Harper Perennial Modern Classics,2005.",973 Z78p 2005,https://library.cau.ac.kr/#/search/detail/7134705
Advanced batteries :materials science aspects,"Huggins, Robert A",New York,621.312424 H891a,https://library.cau.ac.kr/#/search/detail/7134696
Financial markets and institutions,"Mishkin, Frederic S","Boston :Pearson,2015.",332.10973 M678f8,https://library.cau.ac.kr/#/search/detail/7134693
The filmmaker's guide to production design,"LoBrutto, Vincent","New York :Allworth Press,c2002.",791.43025 L799f,https://library.cau.ac.kr/#/search/detail/7134689
Management information systems :managing the digital firm,"Laudon, Kenneth C","Boston :Pearson,c2016.",658.4038 L372m14,https://library.cau.ac.kr/#/search/detail/7134686
"Construction planning, equipment, and methods","Peurifoy, R. L","New York :McGraw-Hill,c2011.",690 P514c8,https://library.cau.ac.kr/#/search/detail/7134684
Fundamentals of human resource management,"Noe, Raymond A","New York, NY :McGraw-Hill/Irwin,c2014.",658.3 N763f5,https://library.cau.ac.kr/#/search/detail/7134681
"Academic encounters, human behavior.Level 4 :reading and writing","Seal, Bernard","New York :Cambridge University Press,2012.",428.24 A168hr2 v.4-1,https://library.cau.ac.kr/#/search/detail/7134665
Advances in sweeteners,"Grenby, T. H",London,664.5 G826a,https://library.cau.ac.kr/#/search/detail/7134662
The data journalism handbook,"Gray, Jonathan","Sebastopol, CA :O'Reilly Media,2012.",070.430285 G779d,https://library.cau.ac.kr/#/search/detail/7134661
Child development,"Berk, Laura E","Boston, [Mass.]",305.231 B512c9,https://library.cau.ac.kr/#/search/detail/7088538
Learning and behavior,"Chance, Paul","Belmont, CA :Wadsworth, Cengage Learning,2014.",153.15 C454L7,https://library.cau.ac.kr/#/search/detail/7063410
Robbins and Cotran pathologic basis of disease,"Kumar, Vinay","Philadelphia, PA :Elsevier/Saunders,2015.",616.07 K96r9,https://library.cau.ac.kr/#/search/detail/7047109
Embedded autonomy :states and industrial transformation,"Evans, Peter B","Princeton, N.J. :Princeton University Press,c1995.",338.47004 E92e,https://library.cau.ac.kr/#/search/detail/7047089
Mathematical methods for physicists :a comprehensive guide,"Arfken, George B",Amsterdam,530.15 A685m7,https://library.cau.ac.kr/#/search/detail/6773677
Urban regeneration in Europe,"Couch, Chris",Oxford,307.3416094 C853u,https://library.cau.ac.kr/#/search/detail/6288653
Organic chemistry,"McMurry, John","Singapore :Brooks/Cole :Cengage Learning,c2012.",547 M478o8,https://library.cau.ac.kr/#/search/detail/6091993
Principles of economics,"Mankiw, N. Gregory","Stamford, CT :Cengage Learning,2015.",330 M278p7,https://library.cau.ac.kr/#/search/detail/6091121
Campbell biology :concepts & connections,"Reece, Jane B","Boston :Benjamin Cummings,c2012.",570 R322cc7,https://library.cau.ac.kr/#/search/detail/6090853
"Causality :models, reasoning, and inference","Pearl, Judea","Cambridge, U.K.",122 P359c2,https://library.cau.ac.kr/#/search/detail/6090024
Labor relations,"Sloane, Arthur A","Upper Saddle River, N.J. :Prentice Hall,2010.",331.89 S634L13,https://library.cau.ac.kr/#/search/detail/5932359
"Cinema and experience :Siegfried Kracauer, Walter Benjamin, and Theodor W. Adorno","Hansen, Miriam","Berkeley :University of California Press,c2012.",791.4309 H249c,https://library.cau.ac.kr/#/search/detail/5911829
"Engineering materials2,An introduction to microstructures and processing","Ashby, M. F","Amsterdam :Elsevier/Butterworth-Heinemann,c2013.",620.11 A823e4 v.2,https://library.cau.ac.kr/#/search/detail/5726873
"Business model generation :a handbook for visionaries, game changers, and challengers","Osterwalder, Alexander","Hoboken, NJ :Wiley,c2010.",658.4012 O85b,https://library.cau.ac.kr/#/search/detail/5598872
Louis Vuitton/Marc Jacobs,"Golbin, Pamela",New York :Rizzoli,746.92 G617L,https://library.cau.ac.kr/#/search/detail/5497353
Adapting to the impacts of climate change:America's climate choices: panel on adapting to the impacts of climate change,National Research Council (U.S),"Washington, DC :National Academies Press,2010.",363.73874 N277a,https://library.cau.ac.kr/#/search/detail/5403992
Computer networks :a systems approach,"Peterson, Larry L",Amsterdam,004.65 P485c5,https://library.cau.ac.kr/#/search/detail/5303315
Rick Owens,"Owens, Rick","New York :Rizzoli,2011.",746.92092 O97r,https://library.cau.ac.kr/#/search/detail/5249246
"Mainstreaming climate change in development cooperation :theory, practice and implications for the European Union","Gupta, Joyeeta",Cambridge,333.7 G857m,https://library.cau.ac.kr/#/search/detail/5241350
The Oxford handbook of philosophy of mind,"McLaughlin, Brian P",Oxford,128.2 M161o,https://library.cau.ac.kr/#/search/detail/5235784
The perils of proximity :China-Japan security relations,"Bush, Richard C","Washington, D.C. :Brookings Institution Press,2010.",355.031 B978p,https://library.cau.ac.kr/#/search/detail/5217118
Intermolecular and surface forces,"Israelachvili, Jacob N","Burlington, MA. :Academic Press,2011.",541.226 I85i3,https://library.cau.ac.kr/#/search/detail/5216306
The Oxford handbook of health economics,"Glied, Sherry","Oxford, United Kingdom",338.473621 G559o,https://library.cau.ac.kr/#/search/detail/5195729
Protein bioinformatics :from sequence to function,"Gromiha, M. Michael",Amsterdam,572.60285 G875p,https://library.cau.ac.kr/#/search/detail/5191724
The fashion designer's textile directory :the creative use of fabrics in design,"Baugh, Gail","London :Thames & Hudson,c2011.",677.0283 B346f,https://library.cau.ac.kr/#/search/detail/5174554
Microelectronic circuits,"Sedra, Adel S",New York,621.3815 S449m6,https://library.cau.ac.kr/#/search/detail/5060967
The great conversation :the substance of a liberal education,"Hutchins, Robert Maynard","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.1,https://library.cau.ac.kr/#/search/detail/4884437
The Cambridge companion to Frege,"Ricketts, Tom",Cambridge,193 R539c,https://library.cau.ac.kr/#/search/detail/4883440
The Chicago manual of style,"Chicago :Univ. of Chicago,2010.",null,null,https://library.cau.ac.kr/#/search/detail/4838554
The major works of Sigmund Freud,"Freud, Sigmund","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.54,https://library.cau.ac.kr/#/search/detail/4812685
War and peace,"Tolstoy, Leo","Chicago :Encyclopaedia Britannlca,c1952(1982 printing)",082 G786h v.51,https://library.cau.ac.kr/#/search/detail/4812683
The origin of species :by means of natural selection ; The descent of man : and selection in relation to sex,"Darwin, Charles","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.49,https://library.cau.ac.kr/#/search/detail/4812681
"Moby Dick ;or, The Whale","Melville, Herman","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.48,https://library.cau.ac.kr/#/search/detail/4812680
Faust :parts one and two,"Goethe, Johann Wolfgang von","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h c.47/v.47,https://library.cau.ac.kr/#/search/detail/4812679
American State papers ;The Federalist,"Hamilton, Alexander","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.43,https://library.cau.ac.kr/#/search/detail/4812676
The critique of pure reason ;The critique of practical reason and other ethical treatises ; The critique of judgement,"Kant, Immanuel","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.42,https://library.cau.ac.kr/#/search/detail/4812675
The spirit of laws,"Montesquieu, Charles de Secondat","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.38,https://library.cau.ac.kr/#/search/detail/4812671
Gulliver's travels,"Swift, Jonathan","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.36,https://library.cau.ac.kr/#/search/detail/4812669
"A letter concerning toleration ;Concerning civil government, second essay ; An essay concerning human understanding","Locke, John","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.35,https://library.cau.ac.kr/#/search/detail/4812668
The provincial letters,"Pascal, Blaise","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.33,https://library.cau.ac.kr/#/search/detail/4812666
Rules for direction of the mind ;Discourse on the method ; Meditations on first philosophy ; Objections against the meditations and replies,"Descartes, René","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.31,https://library.cau.ac.kr/#/search/detail/4812664
Advancement of learning ;Novum organum ; New Atlantis,"Bacon, Francis","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.30,https://library.cau.ac.kr/#/search/detail/4812663
The plays and sonnets of William Shakespeare.1,"Shakespeare, William","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.26,https://library.cau.ac.kr/#/search/detail/4812660
The essays of Michel Eyquem de Montaigne,"Montaigne, Michel de","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.25,https://library.cau.ac.kr/#/search/detail/4812659
The prince,"Machiavelli, Niccolò","Chicago :Encyclopaedia Britannica,c1952(1982 printing).",082 G786h v.23,https://library.cau.ac.kr/#/search/detail/4812657
Troilus and Cressida and the Canterbury tales : with modern English versions of both works,"Chaucer, Geoffrey","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.22,https://library.cau.ac.kr/#/search/detail/4812656
The divine comedy of Dante Alighieri,Dante Alighieri,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.21,https://library.cau.ac.kr/#/search/detail/4812655
The summa theologica of Saint Thomas Aquinas.2,Thomas,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.20,https://library.cau.ac.kr/#/search/detail/4812654
The summa theologica of Saint Thomas Aquinas.1,Thomas,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.19,https://library.cau.ac.kr/#/search/detail/4812653
The Confessions ;The city of God ; On Christian doctrine,Augustine,"Chicago :encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.18,https://library.cau.ac.kr/#/search/detail/4812652
Plotinus :the six enneads,Plotinus,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.17,https://library.cau.ac.kr/#/search/detail/4812651
Plutarch :the lives of the noble Grecians and Romans,Plutarch,"Chicago :Encyclopedia Britannica,c1952(1982 printing)",082 G786h v.14,https://library.cau.ac.kr/#/search/detail/4812648
The poem of Virgil,"Rhoades, James","Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.13,https://library.cau.ac.kr/#/search/detail/4812647
Lucretius :on the nature of things,Epictetus,"Chicago, IL :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.12,https://library.cau.ac.kr/#/search/detail/4812646
The works of Aristotle.2,Aristotle,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.9,https://library.cau.ac.kr/#/search/detail/4812643
The works of Aristotle.1,Aristotle,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.8,https://library.cau.ac.kr/#/search/detail/4812642
The dialogues of Plato,Plato,"Chicago :Encyclopaedia Britannica,c1952(1982 printing)",082 G786h v.7,https://library.cau.ac.kr/#/search/detail/4812641
The Norton anthology of American literature,"Baym, Nina","New York :W.W. Norton,c2008.",820.8 B359n7-1,https://library.cau.ac.kr/#/search/detail/4779616
Architecture :an introduction,"Makstutis, Geoffrey","London :Laurence King :Central Saint Martins College of Art & Design,2010.",720.23 M235a,https://library.cau.ac.kr/#/search/detail/4702957
The economics of cultural policy,"Throsby, C. D",Cambridge,306 T521e,https://library.cau.ac.kr/#/search/detail/4702867
The sociolinguistics of globalization,"Blommaert, Jan","New York :Cambridge University Press,2010.",306.44 B653s,https://library.cau.ac.kr/#/search/detail/4688158
Transport economics,"Button, Kenneth","Aldershot, Hants, England",388.049 B989t3,https://library.cau.ac.kr/#/search/detail/4687466
Fitting models to biological data using linear and nonlinear regression :a practical guide to curve fitting,"Motulsky, Harvey",Oxford,570.15118 M922f,https://library.cau.ac.kr/#/search/detail/4685015
Beauty imagined :a history of the global beauty industry,"Jones, Geoffrey",Oxford,338.766855 J77b,https://library.cau.ac.kr/#/search/detail/4678810
Calculus of variations,"Gel'fand, I. M","Mineola, N.Y. :Dover Publications,2000.",null,https://library.cau.ac.kr/#/search/detail/4655396
Security politics in the Asia-Pacific,"Tow, William T","Cambridge :New York : Cambridge University Press,c2009.",355.03305 T737s,https://library.cau.ac.kr/#/search/detail/4554502
Media effects :advances in theory and research,"Bryant, Jennings","New York :Routledge,2009.",302.23 B915m3,https://library.cau.ac.kr/#/search/detail/4449837
"Contemporary play therapy :theory, research, and practice","Schaefer, Charles E","New York :Guilford Press,c2006.",null,https://library.cau.ac.kr/#/search/detail/4396447
Architecture now! =Architektur heute = L'architecture d'aujourd'hui,"Jodidio, Philip","Köln :Taschen,2001-",724.7 J63a v.10/v.3/v.5/v.6/v.7,https://library.cau.ac.kr/#/search/detail/4364077
Yeats's poetic codes,"Grene, Nicholas",Oxford,821 G826y,https://library.cau.ac.kr/#/search/detail/4163792
The last minstrels :Yeats and the revival of the bardic arts,"Schuchard, Ronald",Oxford,821 S384L,https://library.cau.ac.kr/#/search/detail/4163791
"The work and family handbook :multi-disciplinary perspectives, methods, and approaches","Pitt-Catsouphes, Marcie","Mahwah, N.J. :Lawrence Erlbaum Associates,2006.",306.36 P688w,https://library.cau.ac.kr/#/search/detail/1347607
Essential bioinformatics,"Xiong, Jin","New York :Cambridge University Press,2006(2008 printing)",572.80285 X6e,https://library.cau.ac.kr/#/search/detail/1327634
Fundamentals of ecology,"Odum, Eugene P","Belmont, CA :Thomson Brooks/Cole,c2005.",577 O27f5,https://library.cau.ac.kr/#/search/detail/1326751
The Cambridge companion to Bertrand Russell,"Griffin, Nicholas","Cambridge, U.K.",null,https://library.cau.ac.kr/#/search/detail/1324207
Bioinformatics :genomics and post-genomics,"Dardel, Frédéric","Chichester, England :John Wiley & Sons,c2006.",572.80285 D216bEn,https://library.cau.ac.kr/#/search/detail/1324038
Side effects of drugs annual 25 : a worldwide yearly survey og new data and trends in adverse drug reactions,"Dukes, M. N. G","Amsterdam,Excerpta Medica",R 615.7042 A769s 2014 v.36,https://library.cau.ac.kr/#/search/detail/1320365
OECD-FAO agricultural outlook,Organisation for Economic Co-operation and Development,"Paris :OECD Pub. and the Food and Agriculture Organization of the United Nations,c2005-",R 338.1 O28 2014-2023/2015-2024,https://library.cau.ac.kr/#/search/detail/1320226
W.B. Yeats :a life,"Foster, R. F",Oxford,821.092 Y41f v.1,https://library.cau.ac.kr/#/search/detail/1319575
Critical cultural policy studies :a reader,"Lewis, Justin","Malden, MA :Blackwell Pub.,2003.",306 L674c,https://library.cau.ac.kr/#/search/detail/1255343
Social dominance :an intergroup theory of social hierarchy and oppression,"Sidanius, Jim","Cambridge, UK",305 S568s,https://library.cau.ac.kr/#/search/detail/1233355
Harry Potter and the chamber of secrets,"Rowling, J. K","London :Bloomsbury,2002(2004 printing)",823 R884hba,https://library.cau.ac.kr/#/search/detail/1214170
Initial :methode de francais,"Poisson-Quinton, Sylvie","Paris :CLE International,2002-2004.","448.2 S159i v.2, 448.24 P755im v.1",https://library.cau.ac.kr/#/search/detail/1187478
"Agents, causes, and events :essays on indeterminism and free will","O'Connor, Timothy","New York :Oxford University Press,1995.",123.5 O18a,https://library.cau.ac.kr/#/search/detail/1111390
The Tennyson album :a biography in original photographs,"Wheatcroft, Andrew",London,821.092 T312w,https://library.cau.ac.kr/#/search/detail/1057927
W. B. Yeats and his world,"Mac Liammóir, Micheál","London :Thames and Hudson,1971(1978 printing)",821.092 Y41m,https://library.cau.ac.kr/#/search/detail/1057874
"Yeats, the poetics of the self","Lynch, David","Chicago :University of Chicago Press,1979.",821.09 Y41L,https://library.cau.ac.kr/#/search/detail/1057872
Yeats annual,"London :Macmillan,1982-",null,null,https://library.cau.ac.kr/#/search/detail/1057452
Introduction to statistics and econometrics,"Amemiya, Takeshi","Cambridge, MA",330.015195 A499i,https://library.cau.ac.kr/#/search/detail/1008682
Metaphysical essays,"Hawthorne, John",Oxford,110 H399m,https://library.cau.ac.kr/#/search/detail/601810
Financing and charges for wastewater systems,Water Environment Federation,"New York :McGraw-Hill,c2005",363.7284 W324f,https://library.cau.ac.kr/#/search/detail/589351
Designer's design :46 remarkable contemporary pioneers in the field of interior design and their best works,"Takahashi, Yoshimi","Tokyo :AZUR Corporation,2007.",745.20922 T136d,https://library.cau.ac.kr/#/search/detail/577784
Welfare economics and social choice theory,"Feldman, Allan M","New York, NY :Springer,2010.",330.1556 F312w2,https://library.cau.ac.kr/#/search/detail/544893
Almanac of Asia-Pacific design =亞太設計年鑒,"Wang, shaoqiang","Hongkong :Sandu Cultural Media,2005-",R 741.67095 S221a 2006 v.1/2006 v.2,https://library.cau.ac.kr/#/search/detail/543729
Practical English usage,"Swan, Michael","Oxford :Oxford University Press, 2005.",428.2 S972p3,https://library.cau.ac.kr/#/search/detail/541079
The floral artist's guide :a reference to cut flowers and foliages,"Scace, Pat Diehl","Albany, NY :Delmar/Thomson Learning,c2001.",745.92 S277f,https://library.cau.ac.kr/#/search/detail/521533
International maritime transport :perspectives,"McConville, J",London,387.544 L513i,https://library.cau.ac.kr/#/search/detail/480496
Differential equations with applications,"Ritger, Paul D","Mineola, N.Y. :Dover Publications,2000.",515.35 R611d,https://library.cau.ac.kr/#/search/detail/390958
Point of purchase design annua l,Point of Purchase Advertising Institute,"New York :Retail Reporting Corp.,Visual Reference Publications,1993-",R 659.157 P751 v.1/v.2/v.3/v.5/v.7/v.8/v.9,https://library.cau.ac.kr/#/search/detail/350852
"Reviews of physiology, biochemistry and pharmacology",[Heidelberg,null,null,https://library.cau.ac.kr/#/search/detail/317889
Physical chemistry of surfaces,"Adamson, Arthur W","New York :Wiley,c1997.",541.33 A221p6,https://library.cau.ac.kr/#/search/detail/299110
The new pocket anthology of American verse :from colonial days to the present,"Williams, Oscar","New York :Washington Square Press,1972(1976 printing)",821.082 W725ns,https://library.cau.ac.kr/#/search/detail/282886
Yeats' poetry :notes,Coles Publishing Company,"Toronto :Coles,1980.",821.09 Y41c,https://library.cau.ac.kr/#/search/detail/279082
Romantic image,"Kermode, Frank",London :Routledge and Paul,809.1 K39r,https://library.cau.ac.kr/#/search/detail/278877
The mystery religion of W.B. Yeats,"Hough, Graham Goulden","Brighton, Sussex :Harvester Press",821.09 H838m,https://library.cau.ac.kr/#/search/detail/278755
"W.B. Yeats, dramatist of vision","Knowland, A. S","Gerrards Cross, Bucks. :C. Smythe",822.09 Y41k,https://library.cau.ac.kr/#/search/detail/278483
"Yeats, Eliot, and R.S. Thomas :riding the echo","Dyson, A. E","Atlantic Highlands, N.J. :Humanities Press,1981.",821.09 D998y,https://library.cau.ac.kr/#/search/detail/278300
