title,writer,publication,callno,href
日本語の形容詞,북원보웅,"東京 :大修館書店,2010",413.5 북원보일대,https://library.cau.ac.kr/#/search/detail/5160431
語彙·意味,재등륜명,"東京 :朝倉書店,2002",413 조창일 v.4,https://library.cau.ac.kr/#/search/detail/5160430
"かわいい寫眞の撮り方手帖 :あなたの""好き""を撮ろう",MOSH books,"東京 :每日コミュニケ-ションズ,2009",778.3 M911카,https://library.cau.ac.kr/#/search/detail/5160429
Redefining collectivity :集合のつくり出すかたち,신건축사,"東京:新建築社,2010",720.953 J35 2010 v.78,https://library.cau.ac.kr/#/search/detail/5148036
中華大藏經總目,中華大藏經 編輯局,"北京 :中華書局,2004",R 294.382016 중화대중,https://library.cau.ac.kr/#/search/detail/5145532
革の編みとかがり,등창방야,"東京 :スタジオタッククリエイティブ,2010",745.531 등창방혁,https://library.cau.ac.kr/#/search/detail/5143072
(手縫いで作る)男の革小物 =Hand sewing leather craft :バッグ編,Studio tuck creative,"東京:スタジオタッククリエイティブ,2010",745.531 스튜디남,https://library.cau.ac.kr/#/search/detail/5143071
第二言語習得の硏究 :5つの視点から,"Beebe, Leslie M","東京 :大修館書店,1998",407 B414i묘,https://library.cau.ac.kr/#/search/detail/5125580
日韓の言語文化の理解,홍민표,"東京 :風間書房,2007",306.440953 홍민표일,https://library.cau.ac.kr/#/search/detail/4620083
明治維新史硏究,우인오랑,"東京 :岩波書店,1976",953.61 우인오명,https://library.cau.ac.kr/#/search/detail/1060351
近代史史料 /大久保利謙 [外]編,대구보리겸,"東京 :吉川弘文館,1965.",953.5 대구보근,https://library.cau.ac.kr/#/search/detail/551001
"Advances in geosciences.20,Solid Earth (SE)","Ip, Wing-Huen","Singapore :World Scientific,2010.",550 I64a v.20,https://library.cau.ac.kr/#/search/detail/5195785
"Advances in geosciences.19,Planetary Science (PS)","Ip, Wing-Huen","Singapore :World Scientific,2010.",550 I64a v.19,https://library.cau.ac.kr/#/search/detail/5195784
"Advances in geosciences.18,Ocean Science (OS)","Ip, Wing-Huen","Singapore :World Scientific,2010.",550 I64a v.18,https://library.cau.ac.kr/#/search/detail/5195783
"Advances in geosciences.17,Hydrological science (HS)","Ip, Wing-Huen","Singapore :World Scientific,2010.",550 I64a v.17,https://library.cau.ac.kr/#/search/detail/5195782
"Advances in geosciences.16,Atmospheric science (AS)","Ip, Wing-Huen","Singapore :World Scientific,2010.",550 I64a v.16,https://library.cau.ac.kr/#/search/detail/5195748
"The biochemistry of drug metabolism :principles, redox reactions, hydrolyses","Testa, Bernard",Weinheim,615.7 T342bp,https://library.cau.ac.kr/#/search/detail/5193488
Cytokine therapies :novel approaches for clinical indications,"Donnelly, Raymond P","Boston, Mass. :Blackwell Pub. on behalf of the New York Academy of Sciences,2009.",616.079 D685c,https://library.cau.ac.kr/#/search/detail/5192957
"Cell division :theory, variants, and degradation","Golitsin, Yuri N","New York :Nova Science Publishers,2010.",571.844 G626c,https://library.cau.ac.kr/#/search/detail/5192956
"Aging, cancer, and age-related diseases :common mechanisms?","Tanguay, Robert M","Boston, Mass. :Blackwell,2010.",616.994 T164a,https://library.cau.ac.kr/#/search/detail/5192954
Kristeva :thresholds,"Keltner, Stacey","Cambridge :Polity,2010.",194 K29k,https://library.cau.ac.kr/#/search/detail/5192953
Cultural evolution,"Distin, Kate",Cambridge,303.4 D614c,https://library.cau.ac.kr/#/search/detail/5192952
"Secret language :codes, tricks, spies, thieves, and symbols","Blake, Barry J",Oxford,401.7 B636s,https://library.cau.ac.kr/#/search/detail/5192951
"Music, language, and the brain","Patel, Aniruddh D",New York,781.11 P295m,https://library.cau.ac.kr/#/search/detail/5192950
Algebra and number theory :an integrated approach,"Dixon, Martyn R","Hoboken, N.J. :Wiley,,2010.",512 D621a,https://library.cau.ac.kr/#/search/detail/5192949
Risk and reliability :coastal and hydraulic engineering,"Reeve, Dominic",London,627 R331r,https://library.cau.ac.kr/#/search/detail/5192947
Modelling for coastal hydraulics and engineering,"Chau, Kwok Wing",London,627.580151 C496m,https://library.cau.ac.kr/#/search/detail/5192946
Environmental aspects of dredging,"Bray, R. N",London,627.730286 B827e,https://library.cau.ac.kr/#/search/detail/5192945
Construction of marine and offshore structures,"Gerwick, Ben C","Boca Raton :CRC Press,2007.",627 G387c3,https://library.cau.ac.kr/#/search/detail/5192944
Wireless communications,"Molisch, Andreas F","Chichester, West Sussex, UK :John Wiley & Sons,2011.",621.38456 M724w2,https://library.cau.ac.kr/#/search/detail/5192943
Mobile positioning and tracking :from conventional to cooperative techniques,"Figueiras, João","Chichester, West Sussex, U.K. :Wiley,2010.",621.384 F475m,https://library.cau.ac.kr/#/search/detail/5192942
Image processing and pattern recognition :fundamentals and techniques,"Shih, Frank Y","Piscataway, NJ :EEE Press :Wile,2010.",621.367 S555i,https://library.cau.ac.kr/#/search/detail/5192941
"Ad hoc networks :routing, quality of service, and optimization","Frikha, Mounir","London :Wiley,2011.",004.68 F912a,https://library.cau.ac.kr/#/search/detail/5192940
Functions and biotechnology of plant secondary metabolites,"Wink, Michael","Ames, Iowa :Wiley-Blackwell,2010.",572.42 W773f2,https://library.cau.ac.kr/#/search/detail/5192938
"Polysaccharides :development, properties, and applications","Tiwari, Ashutosh","Hauppauge, N.Y. :Nova Science Publishers,c2010.",572.566 T623p,https://library.cau.ac.kr/#/search/detail/5192936
Polymer physics :from suspensions to nanocomposites and beyond,"Utracki, L. A","Hoboken, N.J. :Wiley,c2010.",547.7 U92p,https://library.cau.ac.kr/#/search/detail/5192935
"Poly (lactic acid) :synthesis, structures, properties, processing, and pplications","Auras, Rafael","Hoboken, N.J. :Wiley,2010.",620.192323 A927p,https://library.cau.ac.kr/#/search/detail/5192934
Networks in cell biology,"Buchanan, M",Cambridge,571.6 B918n,https://library.cau.ac.kr/#/search/detail/5192933
The last utopia :human rights in history,"Moyn, Samuel","Cambridge, Mass. :Belknap Press of Harvard University Press,2010.",323.09 M938L,https://library.cau.ac.kr/#/search/detail/5192932
"Permutation tests for complex data :theory, applications, and software","Pesarin, Fortunato","Hoboken, N.J. :Wiley,2010.",519.56 P472p,https://library.cau.ac.kr/#/search/detail/5192931
Multivariate statistics :high-dimensional and large-sample approximations,"Fujikoshi, Yasunori","Hoboken, N.J. :Wiley,2010.",519.535 F961m,https://library.cau.ac.kr/#/search/detail/5192930
Latent class analysis of survey error,"Biemer, Paul P","Hoboken, N.J. :Wiley,2010.",511.43 B587L,https://library.cau.ac.kr/#/search/detail/5192929
"Essential statistical methods for medical statistics .27,a derivative of Handbook of statistics, epidemiology and medical statistics","Rao, C.R",Amsterdam,610.727 R215e,https://library.cau.ac.kr/#/search/detail/5192928
Biostatistical methods :the assessment of relative risks,"Lachin, John M","Rockville, MD :Wiley,2010.",610.72 L137b2,https://library.cau.ac.kr/#/search/detail/5192927
Physical inorganic chemistry,"Bakac, Andreja","Oxford ::Wiley-Blackwell,2010.",547.13 B166p v.1/v.2,https://library.cau.ac.kr/#/search/detail/5192926
Zeolites in Industrial Separation and Catalysis,"Kulprathipanja, Santi","Weinheim :Wiley-VCH,2010.",660.2995 K96z,https://library.cau.ac.kr/#/search/detail/5192925
X-ray photoelectron spectroscopy,"Wagner, Johanna M","New York :Nova Science Publishers,2011.",543.62 W133x,https://library.cau.ac.kr/#/search/detail/5192924
The chemistry and biology of volatiles,"Herrmann, Andreas","Hoboken :Wiley,2010.",612.0157 H568c,https://library.cau.ac.kr/#/search/detail/5192923
The chemical biology of nucleic acids,"Mayer, Günter","Chichester, UK :Wiley,2010.",572.8 M468c,https://library.cau.ac.kr/#/search/detail/5192922
Quantitative modeling in toxicology,"Krishnan, Kannan","Chichester, West Sussex",615.9001 K92q,https://library.cau.ac.kr/#/search/detail/5192919
Mathematical modeling of food processing,"Farid, Mohammed M","Boca Raton :CRC Press,2010",664.02015118 F224m,https://library.cau.ac.kr/#/search/detail/5192918
Mathematical chemistry,"Hong, W. I","Hauppauge, N.Y. :Nova Science Publishers,2010.",540.1 H772m,https://library.cau.ac.kr/#/search/detail/5192917
"Light scattering, size exclusion chromatography, and asymmetric flow field flow fractionation :powerful tools for the characterization of polymers, proteins, and nanoparticles","Podzimek, Stepan","Hoboken, N.J. :Wiley,c2010.",543.8 P742L,https://library.cau.ac.kr/#/search/detail/5192916
"Kinetic processes :crystal growth, diffusion, and phase transitions in materials","Jackson, Kenneth A","Weinheim :Wiley-VCH,2010.",530.13 J13k2,https://library.cau.ac.kr/#/search/detail/5192915
Fundamentals and linear algebra for the chemical engineer :solving numerical problems,"Buzzi-Ferraris, Guido","Weinheim :Wiley-VCH,2010.",518 B992f,https://library.cau.ac.kr/#/search/detail/5192914
Formulation and process development strategies for manufacturing biopharmaceuticals,"Jameel, Feroz","Hoboken, N.J. :Wiley,2010.",615.7 J27f,https://library.cau.ac.kr/#/search/detail/5192913
Enzyme kinetics :Rapid-equilibrium applications of mathematica,"Alberty, Robert A","Hoboken, NJ. :Wiley,2011.",572.744 A334e,https://library.cau.ac.kr/#/search/detail/5192912
Medical biostatistics for complex diseases,Emmert-Streib,"Weinheim :Wiley-VCH,2010.",614.4015195 E54m,https://library.cau.ac.kr/#/search/detail/5192911
Infections causing human cancer,"Zur Hausen, Harald","Weinheim :Wiley-Blackwell,c2011.",616.994071 Z96i,https://library.cau.ac.kr/#/search/detail/5192910
Human drug metabolism :an introduction,"Coleman, Michael D","Oxford, England",615.7 C692h2,https://library.cau.ac.kr/#/search/detail/5192909
"Bioinformatics and biomarker discovery :""omic"" data analysis for personalised medicine","Azuaje, Francisco","Hoboken, NJ :John Wiley & Sons,2010.",610.285 A997b,https://library.cau.ac.kr/#/search/detail/5192907
Bioactive peptides :applications for improving nutrition and health,"Owusu-Apenten, R. K","Boca Raton :CRC Press,c2010.",572.65 O97b,https://library.cau.ac.kr/#/search/detail/5192906
Bacillus anthracis and anthrax,"Bergman, Nicholas H","Hoboken, N.J. :John Wiley & Sons,2011.",614.561 B499b,https://library.cau.ac.kr/#/search/detail/5192905
Study and communication skills for the biosciences,"Johnson, Stuart",Oxford,570.71 J69s,https://library.cau.ac.kr/#/search/detail/5192902
Plant biotechnology :the genetic manipulation of plants,"Slater, Adrian",Oxford,631.523 S631p2,https://library.cau.ac.kr/#/search/detail/5192901
A first course in the finite element method,"Logan, Daryl L","Stamford, CT :Cengage Learning,2010.",518.25 L831f5,https://library.cau.ac.kr/#/search/detail/5192763
Firewall design and analysis,"Liu, Alex X","Singapore :World Scientific,c2011.",005.8 L783f,https://library.cau.ac.kr/#/search/detail/5192762
Explosive pulsed power,"Altgilbers, Larry L",London :Imperial College Press,621.381534 A466e,https://library.cau.ac.kr/#/search/detail/5192756
Ethics in psychotherapy and counseling :a practical guide,"Pope, Kenneth S","Hoboken, N.J. :Wiley,c2011.",174.91583 P825e4,https://library.cau.ac.kr/#/search/detail/5192753
Essential methods for design based sample surveys,"Pfeffermann, Danny","Burlington, MA :North-Holland,2011",519.52 P524e,https://library.cau.ac.kr/#/search/detail/5192752
Essential Bayesian Models,"Dey, D. K","Burlington, MA :North-Holland,2011.",519.542 D528e,https://library.cau.ac.kr/#/search/detail/5192751
Entrepreneurship :an innovator's guide to startups and corporate ventures,"Meyer, Marc H","Thousand Oaks, Calif. :SAGE Publications,c2011.",658.11 M613e,https://library.cau.ac.kr/#/search/detail/5192750
Engineering thermodynamics with worked examples,"Wijeysundera, Nihal E",Singapore,621.4021 W662e,https://library.cau.ac.kr/#/search/detail/5192749
Educational leadership and administration,"English, Fenwick W",Los Angeles,371.2 E58e v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192743
Directing and producing for television :a format approach,"Cury, Ivan","New York :Elsevier,c 2011.",791.450232 C982d4,https://library.cau.ac.kr/#/search/detail/5192740
Developing practice competencies :a foundation for generalist practice,"Ragg, D. Mark","Hoboken, N.J. :John Wiley & Sons,c2011.",361.32 R142d,https://library.cau.ac.kr/#/search/detail/5192738
"Design for flooding :architecture, landscape, and urban design for resilience to flooding and climate change","Watson, Donald","Hoboken, N.J. :John Wiley & Sons,c2011.",720.47 W338d,https://library.cau.ac.kr/#/search/detail/5192735
Demystifying embedded systems middleware,"Noergaard, Tammy",Amsterdam,005.71 N769d,https://library.cau.ac.kr/#/search/detail/5192734
"Delivering exceptional project results :a practical guide to project selection, scoping, estimation and management","Moustafaev, Jamal","Fort Lauderdale, FL :J. Ross Pub.,c2011.",658.404 M933d,https://library.cau.ac.kr/#/search/detail/5192733
A dance in ten movements,"Barabanov, Aleksander","London :Jonathan Cape,2011.",792.8 B223d,https://library.cau.ac.kr/#/search/detail/5192732
"Crystalline materials for actinide immobilisation /Boris E. Burakov, Michael I. Ojovan, William (Bill) E. Lee","Burakov, Boris E",London :Imperial College Press,620.1404228 B945c,https://library.cau.ac.kr/#/search/detail/5192730
"Understanding, assessing, and rehabilitating juvenile sexual offenders","Rich, Phil","Hoboken, N.J. :John Wiley & Sons,c2011.",618.928583 R499u2,https://library.cau.ac.kr/#/search/detail/5192727
Umbilical cord blood :a future for regenerative medicine?,"Kadereit, Suzanne",Singapore,616.02774 K11u,https://library.cau.ac.kr/#/search/detail/5192725
Traps embraced or escaped :elites in the economic development of modern Japan and China,"Mosk, Carl",Singapore,338.95 M911t,https://library.cau.ac.kr/#/search/detail/5192723
Thinking about logic :classic essays,"Cahn, Steven M","Boulder, CO :Westview Press,c2011.",160 C132t,https://library.cau.ac.kr/#/search/detail/5192722
Teaching children responsible behavior :a complete toolkit,"Hagenbach, Sandy","Champaign, IL :Human Kinetics,c2011.",372.393 H143t,https://library.cau.ac.kr/#/search/detail/5192718
Taschen's 100 all-time favorite movies,"Müller, Jürgen","Koln :Taschen,c2011.",791.4375 M958t v.1/v.2,https://library.cau.ac.kr/#/search/detail/5192717
Systemic lupus erythematosus,"Lahita, Robert G",Amsterdam,616.772 L183s5,https://library.cau.ac.kr/#/search/detail/5192716
Symmetries and conservation laws in particle physics :an introduction to group theory for experimental particle physicists,"Haywood, Stephen","London :Imperial College Press,c2011.",539.725 H427s,https://library.cau.ac.kr/#/search/detail/5192715
Sport and challenges to racism,"Long, Jonathan","Houndmills, Basingstoke, Hampshire",796.089 L848s,https://library.cau.ac.kr/#/search/detail/5192710
Spectral analysis of relativistic operators,"Balinsky, A. A","London :Imperial College Press,2011.",515.724 B186s,https://library.cau.ac.kr/#/search/detail/5192709
Social and environmental accounting,"Gray, Rob","London :SAGE,2010.",658.403 G781s v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192708
Semi-rigid connections handbook,"Chen, Wai-Fah","Ft. Lauderdale, FL :J. Ross Pub.,2010.",624.1772 C518s,https://library.cau.ac.kr/#/search/detail/5192706
"School, family, and community partnerships :preparing educators and improving schools","Epstein, Joyce Levy","Boulder, CO :Westview Press,c2011.",371.190973 E64s2,https://library.cau.ac.kr/#/search/detail/5192705
Scanning probe microscopy,"Tomczak, Nikodem",Singapore,502.82 T656s,https://library.cau.ac.kr/#/search/detail/5192704
SAGE directions in organization studies,"Clegg, Stewart R","Los Angeles :SAGE,2010.",658 C624s v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192700
Regenerative nephrology,"Goligorsky, Michael S",Amsterdam,616.61 G626r,https://library.cau.ac.kr/#/search/detail/5192695
Reasoning about fuzzy temporal and spatial information from the Web,"Schockaert, Steven",Singapore,006.3 S363r,https://library.cau.ac.kr/#/search/detail/5192693
Qualitative research methods in education,"Torrance, Harry",London,370.72 T688q v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192692
Purposeful program theory :effective use of theories of change and logic models,"Funnell, Sue C","San Francisco, CA :Jossey-Bass,2011.",001.42 F982p,https://library.cau.ac.kr/#/search/detail/5192691
Progress in heterocyclic chemistry.v. 22,"Gribble, Gordon W",Amsterdam,547.59 P964 v.22,https://library.cau.ac.kr/#/search/detail/5192690
The practitioner's guide to data quality improvement,"Loshin, David","Burlington, MA :Morgan Kaufmann,c2011.",005.7406 L879p,https://library.cau.ac.kr/#/search/detail/5192689
The post-modern reader,"Jencks, Charles","Chichester :John Wiley,c2011.",149.97 J51p2,https://library.cau.ac.kr/#/search/detail/5192688
Political marketing,"Baines, Paul","Thousand Oaks, CA :SAGE Publications,2011.",320.0688 B162p v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/5192687
Plasma scattering of electromagnetic radiation :theory and measurement techniques,"Froula, Dustin",Amsterdam,530.44 F942p2,https://library.cau.ac.kr/#/search/detail/5192686
"Physiological ecology of forest production :principles, processes and models","Landsberg, Joe. J",Amsterdam,577.3 L263p,https://library.cau.ac.kr/#/search/detail/5192685
Photoshop 3D for animators,"Elmansy, Rafiq","Burlington, MA :Focal Press,2011.",006.696 E48p,https://library.cau.ac.kr/#/search/detail/5192683
Organizing health services,"Currie, Graeme","Los Angeles :SAGE,2010.",362.1068 C976o v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192680
Organizational culture in action :a cultural analysis workbook,"Driskill, Gerald W","Thousand Oaks, Calif. :SAGE,c2011.",302.35 D781o,https://library.cau.ac.kr/#/search/detail/5192679
Optics of nanomaterials,"Gavrilenko, Vladimir I","Singapore :Pan Stanford Publishing,2008",621.36 G283o,https://library.cau.ac.kr/#/search/detail/5192677
Optical processes in microparticles and nanostructures :a festschrift dedicated to Richard Kounai Chang on his retirement from Yale University,"Serpenguzel, Ali",Singapore,535 C456s,https://library.cau.ac.kr/#/search/detail/5192676
"Oil spill science and technology :prevention, response, and cleanup","Fingas, Mervin F","Burlington, MA :Elsevier/Gulf Professional Pub.,c2011.",628.16833 F497o,https://library.cau.ac.kr/#/search/detail/5192675
Notes on statistics and data quality for analytical chemists,"Thompson, Michael",London :Imperial College Press,543.0285 T474n,https://library.cau.ac.kr/#/search/detail/5192674
"Nanomagnetism and spintronics :fabrication, materials, characterization and applications","Nasirpouri, Farzad",Singapore,621.381 N254n,https://library.cau.ac.kr/#/search/detail/5192669
The multifunctional gut of fish,"Grosell, Martin",Amsterdam,571.17 G877m,https://library.cau.ac.kr/#/search/detail/5192666
Microstrip patch antennas,"Lee, Kai Fong",London :Imperial College Press,621.3824 L478m,https://library.cau.ac.kr/#/search/detail/5192665
Microsoft Excel functions and formulas,"Held, Bernd","Dulles, VA :Mercury Learning and Information,2011.",005.54 H474m2,https://library.cau.ac.kr/#/search/detail/5192664
Mass communication research methods,"Hansen, Anders","London :SAGE,2009.",302.23072 H249m v.1/v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5192660
Managing risk in communication encounters :strategies for the workplace,"Waldron, Vincent R","Los Angeles :SAGE,c2011.",650.13 W167m,https://library.cau.ac.kr/#/search/detail/5192659
Managing diversity :toward a globally inclusive workplace,"Mor-Barak, Michalle E","Los Angeles :SAGE,c2011.",658.3008 M832m2,https://library.cau.ac.kr/#/search/detail/5192657
Managing customer relationships :a strategic framework,"Peppers, Don","Hoboken, N.J. :Wiley,c2011.",658.812 P424m2,https://library.cau.ac.kr/#/search/detail/5192656
Managing cultural differences :global leadership strategies for cross-cultural business success,"Moran, Robert T","Oxford :Butterworth-Heinemann,c2011.",658.18 M829m8,https://library.cau.ac.kr/#/search/detail/5192655
Making sense of agile project management :balancing control and agility,"Cobb, Charles G","Hoboken, N.J. :Wiley,c2011.",005.1 C653m,https://library.cau.ac.kr/#/search/detail/5192654
Latin America :its problems and its promise : a multidisciplinary introduction,"Black, Jan Knippers","Boulder, Colo. :Westview Press,c2010.",980 B627L5,https://library.cau.ac.kr/#/search/detail/5192652
Key concepts in critical management studies,"Tadajewski, Mark","Los Angeles :SAGE,2011",658 T121k,https://library.cau.ac.kr/#/search/detail/5192651
Islamic banking :how to manage risk and improve profitability,"El Tiby,Amr Mohamed","Hoboken, N.J. :Wiley,c2011.",332.1 E51i,https://library.cau.ac.kr/#/search/detail/5192649
Intrusion detection :a machine learning approach,"Yu, Zhenwei","London :Imperial College Press,c2011.",005.8 Y94i,https://library.cau.ac.kr/#/search/detail/5192648
