title,writer,publication,callno,href
Global business today,"Hill, Charles W. L","New York, NY :McGraw-Hill Education,c2016.",658.049 H645g9,https://library.cau.ac.kr/#/search/detail/7711673
Essentials of stem cell biology,"Lanza, R. P","Amsterdam :Elsevier/Academic Press,2014.",571.835 L297e3,https://library.cau.ac.kr/#/search/detail/7711672
John Donne and the metaphysical gesture,"Stampfer, Judah","New York :Simon & Schuster,1971.",821.09 D685s,https://library.cau.ac.kr/#/search/detail/7710995
The early masters of English fiction,"McKillop, Alan Dugald","Lawrence :University of Kansas Press,1956(1968 printing)",823.09 M158e,https://library.cau.ac.kr/#/search/detail/7710961
The Donne tradition :a study in English poetry from Donne to the death of Cowley,"Williamson, George","New York :Noonday Press,1958.",821.07 W729d,https://library.cau.ac.kr/#/search/detail/7710942
The wheel of fire :interpretations of Shakespearian tragedy with three new essays,"Knight, George Wilson","London :Methuen & Co.,1949.",822.33 S527k4,https://library.cau.ac.kr/#/search/detail/7710924
"Inventing Europe :idea, identity, reality","Delanty, Gerard","New York :St. Martin's Press,1995(2002 printing)",306.2094 D337i,https://library.cau.ac.kr/#/search/detail/7710175
Globalization and global citizenship :interdisciplinary approaches,"Langran, Irene Victoria","Abingdon, Oxon",323.6 L285g,https://library.cau.ac.kr/#/search/detail/7654379
Advancing quantitative methods in second language research,"Plonsky, Luke","New York :Routledge, Taylor & Francis Group,2015.",400.193 P729a,https://library.cau.ac.kr/#/search/detail/7654365
Energy time series forecasting :efficient and accurate forecasting of evolving time series from the energy domain,"Dannecker, Lars","Wiesbaden :Springer Vieweg,2015.",519.55 D188e,https://library.cau.ac.kr/#/search/detail/7654352
Solar energy forecasting and resource assessment,"Kleissl, Jan",Amsterdam,621.47 K64s,https://library.cau.ac.kr/#/search/detail/7622244
Modeling and forecasting electricity loads and prices :a statistical approach,"Weron, Rafał","Chichester, England",333.793213 W497m,https://library.cau.ac.kr/#/search/detail/7622243
Corporate governance in Japan :institutional change and organizational diversity,"Aoki, Masahiko",Oxford,658.40953 A638c,https://library.cau.ac.kr/#/search/detail/7622088
Shakespeare's stagecraft,"Styan, J. L","Cambridge :Cambridge U.P.,1967(1971 printing)",822.301 S938s,https://library.cau.ac.kr/#/search/detail/7621041
Bright essence ;studies in Milton's theology,"Hunter, William Bridges","Salt Lake City,University of Utah Press,1971(1973 printing)",821.09 M662h,https://library.cau.ac.kr/#/search/detail/7621021
Restoration and eighteenth-century literature,"Camden, Carroll","[Chicago] :Published for William Marsh Rice University by the University of Chicago Press,c1963.",809.033 C179r,https://library.cau.ac.kr/#/search/detail/7621010
English literature at the close of the Middle Ages,"Chambers, E. K","Oxford :Clarendon press,1945.",820.9 C444e,https://library.cau.ac.kr/#/search/detail/7620991
The philosophy of freedom,"Woetzel, Robert K","Dobbs Ferry, N.Y. :Popular,1966.",323.44 W843p,https://library.cau.ac.kr/#/search/detail/7620987
"Radical tragedy :religion, ideology, and power in the drama of Shakespeare and his contemporaries","Dollimore, Jonathan","Brighton, Sussex :Harvester Press,1984.",822.09 D665r,https://library.cau.ac.kr/#/search/detail/7620978
A window to criticism :Shakespeare's Sonnets and modern poetics,"Krieger, Murray","Princeton, N.J. :Princeton University Press,1964.",822.33 S527sk,https://library.cau.ac.kr/#/search/detail/7620976
Tudor to Augustan English :a study in syntax and style from Caxton to Johnson,"Partridge, A. C","London :Deutsch,1969.",420.9 P275t,https://library.cau.ac.kr/#/search/detail/7620975
Images of a Queen :Mary Stuart in sixteenth-century literature,"Phillips, James Emerson","Berkeley :University of California Press,1964.",809.93 P561i,https://library.cau.ac.kr/#/search/detail/7620963
Elizabethan and metaphysical imagery :renaissance poetic and twentieth-century critics,"Tuve, Rosemond","Chicago, Ill. :The University of Chicago press,c1947.",821.09 T967e,https://library.cau.ac.kr/#/search/detail/7620958
"Milton's brief epic :the genre, meaning, and art of Paradise regained","Lewalski, Barbara Kiefer","Providence,Brown University Press,1966.",821.09 M662L,https://library.cau.ac.kr/#/search/detail/7620950
"Marlowe, the critical heritage, 1588-1896","Maclure, Millar",London,820.9 C934 v.9,https://library.cau.ac.kr/#/search/detail/7620946
The art and life of William Shakespeare,"Spencer, Hazelton","New York :Harcourt, Brace and Company,c1940.",822.33 S527sb,https://library.cau.ac.kr/#/search/detail/7620942
Marlowe :a critical study,"Steane, J. B","London :Cambridge U.P.,1970.",822.09 M349s,https://library.cau.ac.kr/#/search/detail/7620929
Spenser's pastorals :The shepheardes calender and Colin Clout,"Hoffman, Nancy","Baltimore :Johns Hopkins University Press,c1977.",821.09 S748h,https://library.cau.ac.kr/#/search/detail/7620832
"Five metaphysical poets :Donne, Herbert, Vaugham, Crashaw, Marvell","Bennett, John","Cambridge :Cambridge Univ.,c1964.",821.09 B471f3,https://library.cau.ac.kr/#/search/detail/7620820
Three Elizabethan pamphlets,"Hibbard, G. R","London :Harrap,1951.",828 H624t,https://library.cau.ac.kr/#/search/detail/7620817
"Goldsmith, the critical heritage","Rousseau, G. S",London,820.9 C934 v.34,https://library.cau.ac.kr/#/search/detail/7620785
"Blake's sublime allegory :essays on The four Zoas, Milton, Jerusalem","Curran, Stuart","[Madison] :University of Wisconsin Press,1973.",821.01 B636c,https://library.cau.ac.kr/#/search/detail/7620780
The complete English poems,"Donne, John","Harmondsworth [Eng.] :Penguin,1971.",821 D685c,https://library.cau.ac.kr/#/search/detail/7620758
Drama of the English Renaissance,"Fraser, Russell A","New York :Macmillan,c1976.",822.09 F842d v.2,https://library.cau.ac.kr/#/search/detail/7620753
Marlowe :a collection of critical essays,"Leech, Clifford","Englewood Cliffs, N.J. :Prentice-Hall,c1964.",822 L483m,https://library.cau.ac.kr/#/search/detail/7620751
Samuel Johnson and the age of travel,"Curley, Thomas M","Athens :University of Georgia Press,c1976.",828.092 J69ac,https://library.cau.ac.kr/#/search/detail/7620740
Joseph Andrews,"Fielding, Henry","Harmondsworth, Eng.",823 F459jp,https://library.cau.ac.kr/#/search/detail/7620739
The CEFR in practice,"North, Brian",Cambridge,401.80071 N864c,https://library.cau.ac.kr/#/search/detail/7620457
Samuel Johnson and neoclassical dramatic theory :the intellectual context of the Preface to Shakespeare,"Stock, R. D","Lincoln :University of Nebraska Press,1973.",822.33 S527jsu,https://library.cau.ac.kr/#/search/detail/7429519
Form and convention in the poetry of Edmund Spenser :selected papers from the English Institute,"Nelson, William","New York :Columbia University Press,1961.",821.09 S748nc,https://library.cau.ac.kr/#/search/detail/7429222
"French novelists, manners and ideas, from the Renaissance to the Revolution","Green, Frederick Charles","New York :Ungar,1964.",843.09 G795f,https://library.cau.ac.kr/#/search/detail/7429213
Dryden and the tradition of panegyric,"Garrison, James D","Berkeley :University of California Press,c1975.",821.09 D799g,https://library.cau.ac.kr/#/search/detail/7429204
Spenser's Shepheardes calender :a study in Elizabethan allegory,"McLane, Paul E","Notre Dame, Ind. :University of Notre Dame Press,1961.",821.09 S748m,https://library.cau.ac.kr/#/search/detail/7429191
Late Augustan prose,"Spacks, Patricia Meyer","Englewood Cliffs, N.J. :Prentice-Hall,c1971.",828.08 S732L,https://library.cau.ac.kr/#/search/detail/7429186
John Milton's Samson Agonistes :the poem and materials for analysis,"Milton, John","San Francisco :Chandler Publishing,1966.",821 M662sc,https://library.cau.ac.kr/#/search/detail/7429185
Guide through the romantic movement,"Bernbaum, Ernest","New York :Ronald Press,c1949.",820.903 B524g2,https://library.cau.ac.kr/#/search/detail/7429150
"Recovering informal learning :wisdom, judgement and community","Hager, Paul J","Dordrecht :Springer,c2009.",371.04 H144r,https://library.cau.ac.kr/#/search/detail/7412933
Listening in the language classroom,"Field, John","Cambridge, UK",428.0071 F454L,https://library.cau.ac.kr/#/search/detail/7409764
Fielding :a collection of critical essays,"Paulson, Ronald","Englewood Cliffs, N.J. :Prentice-Hall,c1962.",823.09 F459p,https://library.cau.ac.kr/#/search/detail/7400852
"English literature in the early eighteenth century, 1700-1740","Dobrée, Bonamy","Oxford :Clarendon Press :Oxford University Press,1959(1968 printing)",820.9 D634e,https://library.cau.ac.kr/#/search/detail/7400778
Restoration drama; modern essays in criticism,"Loftis, John Clyde","New York :Oxford University Press,1966.",822.09 L829r,https://library.cau.ac.kr/#/search/detail/7400371
The restoration mode from Milton to Dryden,"Miner, Earl Roy","Princeton, N.J. :Princeton University Press,1974.",821.09 M664r,https://library.cau.ac.kr/#/search/detail/7400311
Film :a critical introduction,"Pramaggiore, Maria","Boston :Pearson Allyn and Bacon,c2011.",791.43 P898f3,https://library.cau.ac.kr/#/search/detail/7181222
Interpretation :techniques and exercises,"Nolan, James",Bristol,401.802 N788i2,https://library.cau.ac.kr/#/search/detail/7135021
Pharmaceutics :the science of medicine design,"Denton, Philip","Oxford :Oxford University Press,c2013.","615.19 D415p, -",https://library.cau.ac.kr/#/search/detail/7135011
Human genetics and society,"Yashon, Ronnee K",Australia,303.483 Y29h2,https://library.cau.ac.kr/#/search/detail/7135009
Bioethics :a nursing perspective,"Johnstone, Megan-Jane","Sydney, N.S.W. :Churchill Livingstone/Elsevier,c2009.",174.2 J73b5,https://library.cau.ac.kr/#/search/detail/7134932
"The economics of money, banking, and financial markets","Mishkin, Frederic S","Boston :Pearson,c2016.",332 M678e11,https://library.cau.ac.kr/#/search/detail/7134775
Basic principles and calculations in chemical engineering,"Himmelblau, David Mautner","Upper Saddle River, NJ :Prentice Hall,c2012.",660.28 H658b8,https://library.cau.ac.kr/#/search/detail/7134774
Plant project engineering guidebook for mechanical and civil engineers,"Selver, Morley H","Oshawa, Ontario :Multi-Media Pub.,2011.",658.404 S469p-1,https://library.cau.ac.kr/#/search/detail/7134766
"Engineering mechanics.1,Statics","Meriam, J. L","Hoboken, NJ :Wiley,2015.",620.1 M561e8,https://library.cau.ac.kr/#/search/detail/7134755
Ecology :concepts and applications,"Molles, Manuel C","New York :McGraw-Hill,c2013.",577 M726e6,https://library.cau.ac.kr/#/search/detail/7134748
Fluid mechanics and thermodynamics of turbomachinery,"Dixon, S. L",Amsterdam,621.406 D621f7,https://library.cau.ac.kr/#/search/detail/7134745
Organic chemistry,"McMurry, John","Boston, MA :Cengage Learning,c2016.",547 M478o9,https://library.cau.ac.kr/#/search/detail/7134740
Risk issues and crisis management in public relations :a casebook of best practice,"Regester, Michael",London,658.4056 R333r4,https://library.cau.ac.kr/#/search/detail/7134738
"Global communication :theories, stakeholders, and trends","McPhail, Thomas L","Chichester, West Sussex",302.2 M172g4,https://library.cau.ac.kr/#/search/detail/7088441
Transport phenomena,"Bird, R. Byron","New York :John Wiley & Sons, Inc.,2007.",530.138 B618t2-1,https://library.cau.ac.kr/#/search/detail/7085952
Advertising and promotion :an integrated marketing communications perspective,"Belch, George E","New York, NY :McGraw-Hill,2015.",659.1 B427a10,https://library.cau.ac.kr/#/search/detail/7085423
"Another dimension to clinical skills education :using virtual humans, simulation, and acting concepts to enhance standardized patient training","Palathinkal, Joel","[United States] :Dreemvest Books,2012.",610.28 P154a,https://library.cau.ac.kr/#/search/detail/7047002
Harrison's principles of internal medicine,"Kasper, Dennis L","New York :McGraw-Hill,c2015.",616 H323-19 v.1/v.2,https://library.cau.ac.kr/#/search/detail/6945797
Wong's nursing care of infants and children,"Wong, Donna L","St. Louis, Missouri :Elsevier/Mosby,c2015.",618.9200231 W872n10,https://library.cau.ac.kr/#/search/detail/6872742
Intro :methode de français,"Poisson-Quinton, Sylvie","[Paris] :CLE International,c2010.",448.24 P755i,https://library.cau.ac.kr/#/search/detail/6871171
Tips for teaching listening :a practical approach,"Richards, Jack C","White Plains, NY :Pearson Education,2012.",428.007 R516t,https://library.cau.ac.kr/#/search/detail/6785097
"Great writing.2,Great paragraphs","Folse, Keith S","Boston, MA :National Geographic Learning/Cengage Learning,c2014.",428.2 G786-4 v.2,https://library.cau.ac.kr/#/search/detail/6785053
The VTK user's guide,"Avila, Lisa S","[Clifton Park, N. Y.] :Kitware Inc.,c2010.",003.3666 K62v11,https://library.cau.ac.kr/#/search/detail/6773707
Statistics for business and economics,"McClave, James T","Boston :Pearson,c2014.",519.5 M478s12,https://library.cau.ac.kr/#/search/detail/6773638
Promoting health in children and young people :the role of the nurse,"Moyse, Karen","Chichester, U.K.",618.9200231 M938p,https://library.cau.ac.kr/#/search/detail/6773621
Urban economics and real estate :theory and policy,"McDonald, John F","Hoboken, NJ :Wiley,c2011.",330.91732 M135u2,https://library.cau.ac.kr/#/search/detail/6722090
"NANDA International, Inc. Nursing Diagnoses :definitions and classification 2015-2017","Herdman, T. Heather","Chichester :Wiley-Blackwell,2014.",610.73 H541n 2015-2017,https://library.cau.ac.kr/#/search/detail/6722071
Discovering structural equation modeling using Stata,"Acock, Alan C","College Station, Tex. :Stata Press,2013.",519.535 A185d,https://library.cau.ac.kr/#/search/detail/6437468
The physiology and biochemistry of prokaryotes,"White, David","New York :Oxford University Press,c2012.",571.293 W583p4,https://library.cau.ac.kr/#/search/detail/6431480
Introduction to polymers,"Young, Robert J","Boca Raton :CRC Press,c2011.",547.7 Y75i3,https://library.cau.ac.kr/#/search/detail/6326620
Coaching standardized patients :for use in the assessment of clinical competence,"Wallace, Peggy","New York :Springer Pub.,2007.",610.73076 W193c,https://library.cau.ac.kr/#/search/detail/6324917
"Options, futures, and other derivatives","Hull, John","Boston :Pearson,c2015.",332.645 H913o9,https://library.cau.ac.kr/#/search/detail/6324052
Principles of language learning and teaching,"Brown, H. Douglas","White Plains, NY :Pearson Education,2014.",401.80071 B878p6,https://library.cau.ac.kr/#/search/detail/6291002
Changing welfare states,"Hemerijck, A","Oxford :Oxford University Press,2013.",361.68094 H488c,https://library.cau.ac.kr/#/search/detail/6241389
The official guide to the GRE revised general test,Educational Testing Service,"New York :McGraw-Hill,2012.",378.1662 E24o2,https://library.cau.ac.kr/#/search/detail/6023455
"Fashion in popular culture :literature, media and contemporary studies","Hancock, Joseph","Bristol :Intellect Ltd.,2013.",391 H234f,https://library.cau.ac.kr/#/search/detail/6006200
Essentials of financial management,"Brigham, Eugene F","Singapore :Cengale learning,2014.",658.15 B855e3,https://library.cau.ac.kr/#/search/detail/5939367
The price of inequality :[how today’s divided society endangers our future],"Stiglitz, Joseph E","New York :W.W. Norton & Co.,2012.",305.50973 S855p,https://library.cau.ac.kr/#/search/detail/5938767
Fundamentals of biostatistics,"Rosner, Bernard","Boston :Brooks/Cole, Cengage Learning,c2011.",570.15195 R822f7,https://library.cau.ac.kr/#/search/detail/5932402
Elementary number theory,"Burton, David M","Boston :McGraw-Hill, Higher Education,2010.",512.72 B974e7,https://library.cau.ac.kr/#/search/detail/5932381
Fundamentals of photonics,"Saleh, Bahaa E. A","Hoboken, N.J. :Wiley Interscience,2007.",621.36 S163f2,https://library.cau.ac.kr/#/search/detail/5932356
"Organization theory :modern, symbolic, and postmodern perspectives","Hatch, Mary Jo","Oxford :Oxford University Press,c2013.",302.35 H361o3,https://library.cau.ac.kr/#/search/detail/5932321
Hedonic methods in housing markets :pricing environmental amenities and segregation,"Baranzini, Andrea","New York :Springer,2008(2011 printing)",333.3322 B225h,https://library.cau.ac.kr/#/search/detail/5931758
101 global leadership lessons for nurses :shared legacies from leaders and their mentors,"Gantz, Nancy Rollins","Indianapolis, IN :Sigma Theta Tau International,c2010.",362.173068 G211o,https://library.cau.ac.kr/#/search/detail/5911842
Principles of environmental science :inquiry & applications,"Cunningham, William P","New York, NY :McGraw-Hill,c2013.",363.7 C973p7,https://library.cau.ac.kr/#/search/detail/5816429
Techniques and principles in language teaching,"Larsen-Freeman, Diane","Oxford ; New York :Oxford University Press,2011.",428.0071 L334t3,https://library.cau.ac.kr/#/search/detail/5815914
On China,"Kissinger, Henry","New York :Penguin Books,2012.",327.52 K61o,https://library.cau.ac.kr/#/search/detail/5814543
Real estate economics :a point to point handbook,"Pirounakis, Nicholas G","London :Routledge,2013.",333.33 P672r,https://library.cau.ac.kr/#/search/detail/5765589
"Engineering materials.1,An introduction to properties, applications, and design","Ashby, M. F",Amsterdam,620.11 A823e4 v.1,https://library.cau.ac.kr/#/search/detail/5726863
CMOS VLSI design :a circuits and systems perspective,"Weste, Neil H. E","Boston :Addison Wesley,c2011.",621.395 W525c4,https://library.cau.ac.kr/#/search/detail/5599168
Arduino cookbook,"Margolis, Michael","Sebastopol, Calif. :O'Reilly,c2012.",621.381 M329a2,https://library.cau.ac.kr/#/search/detail/5599162
Fundamentals of heat and mass transfer,"Incropera, Frank P","Hoboken, NJ :John Wiley,2011.",621.4022 I37f7,https://library.cau.ac.kr/#/search/detail/5599117
Berek & Novak's gynecology,"Berek, Jonathan S","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,c2012.",618.1 B487-15,https://library.cau.ac.kr/#/search/detail/5518467
