title,writer,publication,callno,href
六千人の命のビザ :ひとりの日本人外交官がユダヤ人を救った,삼원행자,"東京 :朝日ソノラマ,1990",813.8 삼원행육,https://library.cau.ac.kr/#/search/detail/5989484
小笠原始末記,신전차랑,"東京 :每日新聞社,1977",813.3 신전차소,https://library.cau.ac.kr/#/search/detail/5989483
平和のリアリズム,등원귀일,"東京 :岩波書店,2004",null,https://library.cau.ac.kr/#/search/detail/5989482
フィリピンと日本 :交流500年の軌跡,좌등호남,"東京 :サイマル出版,1994",327.530599 좌등호후,https://library.cau.ac.kr/#/search/detail/5989481
ソ連崩壞と社會主義 :新しい世紀へ,가등철랑,"東京 :花傳社,1992",320.947 가등철소,https://library.cau.ac.kr/#/search/detail/5989480
戰士の遺書 :太平洋戰爭に散った勇者たちの叫び,반등일리,"東京 :ネスコ,1995",953.7 반등일전,https://library.cau.ac.kr/#/search/detail/5989478
非戦,판본룡일,"東京 :幻冬舎,2001",327 판본룡비,https://library.cau.ac.kr/#/search/detail/5989477
EU 通貨統合 :歩みと展望,앵정정치랑,"東京 :社会評論社,1997",332.45 앵정정e,https://library.cau.ac.kr/#/search/detail/5989476
私以上でもなく、私以下でもない私,박경남,"東京 :岩波書店,2003",813.4 박경남사,https://library.cau.ac.kr/#/search/detail/5989475
明日へのメッセ―ジ :日本と朝鮮を考える,박일분,"東京 :朝鮮新報社,1998",327.51053 박일분명,https://library.cau.ac.kr/#/search/detail/5989474
いつもお天道さまが守ってくれた :在日ハルモニ·ハラボジの物語,박일분,"東京 :梨の木舎,2011",325.2510953 박일분이,https://library.cau.ac.kr/#/search/detail/5989473
生きさせろ! :難民化する若者たち,우궁처름,"東京 :太田出版,2007",331.542 우궁처생,https://library.cau.ac.kr/#/search/detail/5989472
わが友遠藤周作 :ある日本的キリスト教徒の生涯,삼포주문,"東京 :PHP研究所,1997",813.09 원등주삼,https://library.cau.ac.kr/#/search/detail/5989471
日米經濟關係論 :米國の通商戰略と日本,청목건,"東京 :勁草書房,2006",337.53073 청목건일,https://library.cau.ac.kr/#/search/detail/5989470
沈まぬ太陽 1-5,산기풍자,"東京 :新潮社,1999",813.3 산기풍심 v.1/v.2/v.3/v.4/v.5,https://library.cau.ac.kr/#/search/detail/5989469
クイーン,"Haley, Alex","東京 :新潮社,1994",823 H168aJ촌 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5989468
「邪馬台国」はなかった :解読された倭人伝の謎,고전무언,"東京 :朝日新聞社,1971",953.2 고전무사,https://library.cau.ac.kr/#/search/detail/5989467
失われた九州王朝 :天皇家以前の古代史,고전무언,"東京 :朝日新聞社,昭和48[1973]",953.2 고전무실,https://library.cau.ac.kr/#/search/detail/5989466
續 邪馬台國のすべて: ゼミナール,고전무언,"東京 :朝日新聞社,昭和52年[1977]",953.2 고전무속,https://library.cau.ac.kr/#/search/detail/5989465
邪馬台国のすべて : ゼミナール,좌백유청,"東京 :朝日新聞社,昭和51[1976]",953.2 좌백유사,https://library.cau.ac.kr/#/search/detail/5989464
(續)·日本古代史の謎 :ゼミナ-ル,좌좌목고명,"東京 :朝日新聞社,昭和50[1975]",953.2 좌좌목일,https://library.cau.ac.kr/#/search/detail/5989463
戰後革新の半日陰 :日本型社會民主主義の創造をめざして :回顧と対話,청수신삼,"東京 :日本經濟評論社,1995",320.953 청수신전,https://library.cau.ac.kr/#/search/detail/5989461
山上憶良 :行路死人歌の文学,토정청민,"東京 :笠間書院,1993",813.109 산상억토,https://library.cau.ac.kr/#/search/detail/5989460
遠藤周作による 遠藤周作,원등주작,"東京 :靑銅社,1980",813.8 원등주원,https://library.cau.ac.kr/#/search/detail/5989459
東南アジア世界の構圖 :政治的生態史觀の立場から,시야창,"東京 :日本放送出版協會,昭和59[1984](平成2[1990] 印刷)",959 시야창동,https://library.cau.ac.kr/#/search/detail/5989458
諸国考古学事情,조일신문통신부,"大阪 :大阪書籍,1983",930.1 조일신제,https://library.cau.ac.kr/#/search/detail/5989457
敗戰後論,가등전양,"東京 :講談社 ,2000",953.7 가등전패,https://library.cau.ac.kr/#/search/detail/5989456
二十世紀の戰爭と平和,입강소,"東京 :東京大学出版会,2000",327 입강소이2,https://library.cau.ac.kr/#/search/detail/5989455
雷鳴,양석일,"東京 :德問書店,1995",null,https://library.cau.ac.kr/#/search/detail/5989454
結婚,정상광청,"東京 :新潮社,1982",813.3 정상광결,https://library.cau.ac.kr/#/search/detail/5989453
わがこころの良寛,조판효,"東京 :春秋社,1994",813.1 양관조,https://library.cau.ac.kr/#/search/detail/5989452
玉碎しなかった兵士の手記,횡전정평,"東京 :草思社,1988",953.7 횡전정옥,https://library.cau.ac.kr/#/search/detail/5989451
昭和史 :國民のなかの波瀾と激動の半世紀,금원좌문,"東京 :有斐閣,1982",953.7 금원좌소,https://library.cau.ac.kr/#/search/detail/5989450
"一死, 大罪を謝す :陸軍大臣阿南惟幾",각전방자,"東京 :新潮社,1975",813.3 각전방일,https://library.cau.ac.kr/#/search/detail/5989449
カミと靑銅の迷路,송본청장,"東京 :講談社,1987",953 청장통 v.3,https://library.cau.ac.kr/#/search/detail/5989448
空白の世紀,송본청장,"東京 :講談社,1986",953 청장통 v.2,https://library.cau.ac.kr/#/search/detail/5989447
殘りの雪,입원정추,"東京 : 新潮社,昭和55[1980]",813.3 입원정잔 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5989446
少年H,매미하동,"東京 :講談社,1997",813.3 매미하소 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5989445
生徒たちのマツシロ大本営,토옥광남,"長野 :郷土出版社,1990",375 조노정생,https://library.cau.ac.kr/#/search/detail/5989444
クーデンホーフ光子伝,목촌의,"東京 :鹿島出版会,1986",320.01092 C854목,https://library.cau.ac.kr/#/search/detail/5989443
天皇の逝く國で,"Field, Norma","東京:みすず書房,1994",953.6 F455iJ대,https://library.cau.ac.kr/#/search/detail/5989442
通化事件 :無条件降伏下、武装蜂起した日本人,좌등화명,"東京 :新評論,1989",953.7 좌등화통,https://library.cau.ac.kr/#/search/detail/5989441
ある日本軍「慰安婦」の回想 :フィリピンの現代史を生きて,"Henson, Maria Rosa L","東京 :岩波書店,1995",951.6 H526bJ등,https://library.cau.ac.kr/#/search/detail/5989440
カオス,양석일,"東京 :幻冬舍,2005",813.3 양석일카,https://library.cau.ac.kr/#/search/detail/5989439
追想 :夫·立原正秋,입원광대,"東京 :角川書店,1984",813.092 입원광추,https://library.cau.ac.kr/#/search/detail/5989438
障害ってなんだろう,대록헌일,"東京 :旬報社,2002",362.4 대록헌장,https://library.cau.ac.kr/#/search/detail/5989437
脱「格差社会」への戦略,신야직언,"東京 :岩波書店,2006",301 신야직탈,https://library.cau.ac.kr/#/search/detail/5989436
アメリカと北朝鮮 :外交的解決か武力行使か,죽하흥희,"東京 :朝日新聞社,2003",null,https://library.cau.ac.kr/#/search/detail/5989435
日本経済を問う :誤った理論は誤った政策を導く,이동광정,"東京 :岩波書店,2006",330.0953 이동광일,https://library.cau.ac.kr/#/search/detail/5989434
不安の正体 :メディア政治とイラク戦後の世界,김자승,"東京 :筑摩書房,2004",327.73 김자승불,https://library.cau.ac.kr/#/search/detail/5989433
知事抹殺 :つくられた福島県汚職事件,좌등영좌구,"東京 :平凡社,2009(2011 4쇄)",352.140953 좌등영지,https://library.cau.ac.kr/#/search/detail/5989432
リベラルからの反擊 :アジア.靖國.9條,朝日新聞社,"東京 :朝日新聞社 ,2006",323.0953 조일신리,https://library.cau.ac.kr/#/search/detail/5989431
日本近代史の地下水脈をさぐる :信州·上田自由大学への系譜,소림이통,"東京 :梨の木舎,2000",330.0953 소림이일,https://library.cau.ac.kr/#/search/detail/5989429
經濟學ヘの道,황목정헌,"福岡 :歐洲大學出版會,1990",330 황목정경,https://library.cau.ac.kr/#/search/detail/5989428
後藤田正晴 :異色官僚政治家の軌跡,보판정강,"東京 :文藝春秋,1993",320.092 후등전보,https://library.cau.ac.kr/#/search/detail/5989427
カルタゴ :古代貿易大国の滅亡,"Lloyd, Alan","東京 :河出書房新社,1983",939.73 L793dJ목,https://library.cau.ac.kr/#/search/detail/5989426
考古学十二話,말영아웅,"東京 :中央公論新社,1976",930.1 말영아고,https://library.cau.ac.kr/#/search/detail/5989425
考古学の謎解き,안준남,"東京 :講談社,1979",930.1 안준남고,https://library.cau.ac.kr/#/search/detail/5989424
日本の優秀企業硏究 :企業経営の原点-6つの条件,신원호랑,"東京 :日本經濟新聞社,2003",null,https://library.cau.ac.kr/#/search/detail/5989423
Q&A 欧州単一通貨 ユーロ,일본경제신문사,"東京 :日本経済新聞社,1998",332.45 일본경q,https://library.cau.ac.kr/#/search/detail/5989422
川路聖謨,강상조언,"東京 :教育社,1987",327.2092 천로성강,https://library.cau.ac.kr/#/search/detail/5989421
アダムの旅 :Y染色体がたどった大いなる旅路,"Wells, Spencer","東京 :バジリコ,2007",305.31 W456jJ화,https://library.cau.ac.kr/#/search/detail/5989420
日本經濟のリスクシナリオ :新たな危機にどう立ち向かうか,중도후지,"東京:日本經濟新聞社,2004",330.953 중도후일,https://library.cau.ac.kr/#/search/detail/5989419
リトビネンコ暗殺,"Litvinenko, Alexander","東京 :早川書房,2007",364.152 L782dJ가,https://library.cau.ac.kr/#/search/detail/5989418
投票行動,삼택일랑,"東京 :東京大學,198.",324.65 삼택일투,https://library.cau.ac.kr/#/search/detail/5989417
"市民のための政治学 :政治の見方,変え方",석전웅,"東京 :明石書店,1993",320 석전웅시,https://library.cau.ac.kr/#/search/detail/5989416
政治家 田中角榮,조판무삼,"東京 :中央公論社 ,昭和62[1987]",null,https://library.cau.ac.kr/#/search/detail/5989414
悲しみの島サハリン :戰後責任の背景,각전방자,"東京 :新潮社,1994",953.7 각전방비,https://library.cau.ac.kr/#/search/detail/5989413
大伴旅人.山上憶良,고목시지조,"東京 :筑摩書房,1972",813.1 고목시대,https://library.cau.ac.kr/#/search/detail/5989412
有名であれ無名であれ,택목경태랑,"東京 :文藝春秋,2002",920.053 택목경유,https://library.cau.ac.kr/#/search/detail/5989411
戦国10大合戦の謎 :作戦·陣立て·用兵-真実はこうだった,소화전철남,"東京 :PHP研究所,1995",953 소화전전,https://library.cau.ac.kr/#/search/detail/5989410
「非国民」手帖 :『噂の真相』匿名コラム「撃」,왜,"東京 :情報センター出版局,2004",302 왜비,https://library.cau.ac.kr/#/search/detail/5989409
政財界メッタ斬り,좌고신,"東京 :毎日新聞社,2005",302 좌고신정,https://library.cau.ac.kr/#/search/detail/5989408
回り道を選んだ男たち,소도직기,"東京 :新潮社,昭和62[1987]",813.8 소도직회,https://library.cau.ac.kr/#/search/detail/5989407
日本語から日本人を考える,황목박지,"東京 :朝日新聞社,1980",413 황목박일,https://library.cau.ac.kr/#/search/detail/5989406
犧牲 :わが息子.腦死の11日,유전방남,"東京 :文藝春秋,1995",813.8 유전방희,https://library.cau.ac.kr/#/search/detail/5989405
会いたかった :代理母出産という選択,향정아기,"東京 :幻冬舎,2004",813.8 향정아회,https://library.cau.ac.kr/#/search/detail/5989404
沖縄入門,비가강문,"東京 :同時代社,1993",915.3 비가강충,https://library.cau.ac.kr/#/search/detail/5989403
族譜の果て,양석일,"東京 :立風書房,1989",813.3 양석일족,https://library.cau.ac.kr/#/search/detail/5989401
全部見えるスーパービジュアル循環器疾患,흑택박신,"東京 :成美堂出版,2013",616.1 흑택박전,https://library.cau.ac.kr/#/search/detail/5989395
全部見えるスーパービジュアル消化器疾患,산본아일,"東京 :成美堂出版,2013",616.3 산본아전,https://library.cau.ac.kr/#/search/detail/5989394
清末中国と日本 :宮廷·変法·革命,공상길,"東京 :研文出版,2011",952.68 공상길청,https://library.cau.ac.kr/#/search/detail/5989393
戊戌変法運動史の研究,심택수남,"東京 :国書刊行会,2000",952.68 심택수무,https://library.cau.ac.kr/#/search/detail/5989392
歌垣,시전남,"東京 :Zen-on Music,1989",813.1 시전남가,https://library.cau.ac.kr/#/search/detail/5988500
歌垣と東アジアの古代歌謡,조영매,"東京 :笠間書院,2011",810 조영매가,https://library.cau.ac.kr/#/search/detail/5988499
歌の起源を探る歌垣,강부륭지,"東京 :三弥井書店,2011",813.109 강부륭가,https://library.cau.ac.kr/#/search/detail/5988498
カルチュラル·ターン,"Jameson, Fredric","東京 :作品社,2006",809.9113 J31c합,https://library.cau.ac.kr/#/search/detail/5988497
消化器外科·小児外科,중도상개,"東京 :海馬書房,2009",617.43 중도상소 2009,https://library.cau.ac.kr/#/search/detail/5988496
外科総論·脳神経外科,소림사랑,"東京 :海馬書房,2007",617.48 소림사외 2007,https://library.cau.ac.kr/#/search/detail/5988495
放射線科,주정문화,"東京 :海馬書房,2011",616.0757 주정문방,https://library.cau.ac.kr/#/search/detail/5988494
婦人科,고교무수,"東京 :海馬書房,2012",618 고교무부 2012,https://library.cau.ac.kr/#/search/detail/5988493
産科,고교무수,"東京 :海馬書房,2013",618 고교무산 2013,https://library.cau.ac.kr/#/search/detail/5988492
小児科,전강방랑,"東京 :海馬書房,2012",618.92 전강방소 2012,https://library.cau.ac.kr/#/search/detail/5988491
感染症,데킷타편집위원회,"東京 :医学教育出版社,2010",616 데킷타감 2010,https://library.cau.ac.kr/#/search/detail/5988490
消化器疾患,시구보수사,"東京 :医学教育出版社,2009",616 시구보소,https://library.cau.ac.kr/#/search/detail/5988489
免疫·アレルギー·膠原病,데킷타편집위원회,"東京 :医学教育出版社,2009",616 데킷타면 2009,https://library.cau.ac.kr/#/search/detail/5988488
腎疾患,횡산계태랑,"東京 :医学教育出版社,2010",616 횡산계신 2010,https://library.cau.ac.kr/#/search/detail/5988487
神経疾患,데킷타편집위원회,"東京 :医学教育出版社,2011",616 데킷타신 2011,https://library.cau.ac.kr/#/search/detail/5988486
血液疾患,데킷타편집위원회,"東京 :医学教育出版社,2011",616 데킷타혈 2011,https://library.cau.ac.kr/#/search/detail/5988485
内分泌疾患,상마정의,"東京 :医学教育出版社,2012",616 상마정내 2012,https://library.cau.ac.kr/#/search/detail/5988484
呼吸器疾患,데킷타편집위원회,"東京 :医学教育出版社,2013",616 데킷타호 2013,https://library.cau.ac.kr/#/search/detail/5988483
脳·神経 =Neurology and neurosurgery,의료정보과학연구소,"東京 :Medic Media,2011",617.48 의료정뇌,https://library.cau.ac.kr/#/search/detail/5973413
神経·脳神経外科,동전준언,"東京 :リブロ·サイエンス,2009",617.48 동전준신,https://library.cau.ac.kr/#/search/detail/5973412
精神科,고교무수,"東京 :海馬書房,2008",616.89 고교무정 2008,https://library.cau.ac.kr/#/search/detail/5973411
産科 =Obstetrics,의료정보과학연구소,"東京 :Medic Media,2013",618.2 의료정산 2013,https://library.cau.ac.kr/#/search/detail/5973410
婦人科·乳腺外科 =Gynecology and breast surgery,의료정보과학연구소,"東京 :Medic Media,2013",618.1 의료정부 2013,https://library.cau.ac.kr/#/search/detail/5973409
肝·胆·膵,동전준언,"東京 :リブロ·サイエンス,2012",616.362 동전준간,https://library.cau.ac.kr/#/search/detail/5973408
消化管,동전준언,"東京 :リブロ·サイエンス,2010",616.3 동전준소,https://library.cau.ac.kr/#/search/detail/5973407
免疫、膠原病,동전준언,"東京 :リブロ·サイエンス,2009",616.079 동전준면,https://library.cau.ac.kr/#/search/detail/5973406
血液,동전준언,"東京 :リブロ·サイエンス,2010",616.15 동전준혈,https://library.cau.ac.kr/#/search/detail/5973405
内分泌·代謝,동전준언,"東京 :リブロ·サイエンス,2009",616.4 동전준내,https://library.cau.ac.kr/#/search/detail/5973404
呼吸器,동전준언,"東京 :リブロ·サイエンス,2008",616.2 동전준호,https://library.cau.ac.kr/#/search/detail/5973403
循環器,동전준언,"東京 :リブロ·サイエンス,2008",616.1 동전준순,https://library.cau.ac.kr/#/search/detail/5973402
腎·泌尿器 =Kidney and urology,의료정보과학연구소,"東京 :Medic Media,2010",616.61 의료정신,https://library.cau.ac.kr/#/search/detail/5973401
"免疫·膠原病·感染症 =Immunology, collagen diseases and infectious diseases",의료정보과학연구소,"東京 :Medic Media,2009",616.079 의료정면,https://library.cau.ac.kr/#/search/detail/5973400
血液 =Hematology,의료정보과학연구소,"東京 :Medic Media,2008",616.15 의료정혈,https://library.cau.ac.kr/#/search/detail/5973399
呼吸器 =Respiratory system,의료정보과학연구소,"東京 :Medic Media,2013",616.2 의료정호 2013,https://library.cau.ac.kr/#/search/detail/5973398
"糖尿病·代謝·内分泌 =Diabetes, metabolism and endocrinology",의료정보과학연구소,"東京 :Medic Media,2012",616.4 의료정당 2012,https://library.cau.ac.kr/#/search/detail/5973397
循環器 =Cardiovascular system,의료정보과학연구소,"東京 :Medic Media,2010",616.1 의료정순 2010,https://library.cau.ac.kr/#/search/detail/5973396
消化器 =Alimentary system,의료정보과학연구소,"東京 :Medic Media,2010",616.3 의료정소,https://library.cau.ac.kr/#/search/detail/5973395
iOSプログラミング入門 :Objective‐C+Xcode 4で学ぶ、iOSアプリ開発の基礎,대진진,"東京 :ビー·エヌ·エヌ新社,2011",005.26 대진진i,https://library.cau.ac.kr/#/search/detail/5973394
ダブル·ジョーカー =Double joker,유광사,"東京 :角川書店,2012",813.3 유광사더,https://library.cau.ac.kr/#/search/detail/5959096
(詳解)Objective-C 2.0,적원강지,"東京 :ソフトバンククリエイティブ,2011",005.133 적원강o3,https://library.cau.ac.kr/#/search/detail/5959095
日本薬局方 第一追補,일본약국방해설서편집위원회,"東京 :廣川書店,2012",615.4 일본약일추 2012,https://library.cau.ac.kr/#/search/detail/5959078
第十六改正日本薬局方第一追補 :条文と注釈,일본약국방해설서편집위원회,"東京 :広川書店,2012",615.4 일본약제,https://library.cau.ac.kr/#/search/detail/5958791
茶道の歴史,곡단소부,"東京 :淡交社,1999",394.10953 곡단소다담,https://library.cau.ac.kr/#/search/detail/5958790
茶道文化論,웅창공부,"東京 :淡交社,1999",394.10953 웅창공다,https://library.cau.ac.kr/#/search/detail/5958789
すらすら読める南方録,통정굉일,"東京 :講談社,2003",394.10953 통정굉스,https://library.cau.ac.kr/#/search/detail/5958788
南方録を読む,웅창공부,"京都 :淡交社,1983",394.10953 웅창공남,https://library.cau.ac.kr/#/search/detail/5958787
日本薬局方　第１追補解説書　第16改正,일본약국방해설서편집위원회,"東京 :広川書店,2012",615.4 일본약일,https://library.cau.ac.kr/#/search/detail/5940741
「礼楽」文化 :東アジアの教養,소도강경,"東京 :ぺりかん社,2013",181.22 소도강예,https://library.cau.ac.kr/#/search/detail/5940740
相棒.season10-上,정묘인,"東京 :朝日新聞出版,2013",813.2 정묘인상 v.10-1,https://library.cau.ac.kr/#/search/detail/5940739
源氏物語と儀禮,소도채온자,"吹田 :武藏野書院,2012",813.3 소도채원,https://library.cau.ac.kr/#/search/detail/5939713
池大雅,지대아,"東京 :新潮社,1997",759.953 지대아지,https://library.cau.ac.kr/#/search/detail/5939712
GPUプログラミング入門 :CUDA5による実装,이등지의,"東京 :講談社,2013",005.275 이등지g,https://library.cau.ac.kr/#/search/detail/5939711
ゲーセンで出会った不思議な子の話,부택남,"東京 :エンターブレイン,,2013",813.3 부택남오,https://library.cau.ac.kr/#/search/detail/5939710
花ざかりの森,삼도유기부,"東京 :新潮社,2010",813.3 삼도유화,https://library.cau.ac.kr/#/search/detail/5939709
少女と魔法 :ガールヒーローはいかに受容されたのか =Girls and magic : representations of magical girls and Japanese female viewership,수천아기자,"東京 :NTT出版,2013",791.433 수천아소,https://library.cau.ac.kr/#/search/detail/5939708
寺内正毅ゆかりの図書館桜圃寺内文庫の研究 :文庫解題·資料目録·朝鮮古文書解題,이등행사,"東京 :勉誠出版,2013",R 016.953 이등행사,https://library.cau.ac.kr/#/search/detail/5939707
日本の飛行艇,야원무,"東京 :光人社,2007",623.7464 야원무일,https://library.cau.ac.kr/#/search/detail/5939381
茶譜,곡황,"京都 :思文閣出版,2010",394.10953 곡황다사 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5939380
万葉開眼 1-2,토교관,"東京 :日本放送出版協会,1978",813.109 토교관만 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5931846
最高首脳交渉 : ドキュメント·冷戦終結の内幕,"Talbott, Strobe","東京 :同文書院インターナショナル,1993",327.73047 T142aJ천 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5909216
近世社會の政治と經濟,장병성자,"東京 :ミネルヴァ書房,1995",953.5 장병성근,https://library.cau.ac.kr/#/search/detail/279004
東洋學文獻類目,경도대학,"東京 :京都大學人文科學硏究所附屬 東洋學文獻センタ- :京都大學人文科學硏究所附屬漢字情報硏究センタ- ,1963-",R 016.95 동양학 2002/2003/2005/2006/2010/2010 별책,https://library.cau.ac.kr/#/search/detail/155931
日本新聞年鑑 =Japan newspaper annual,일본신문협회,"東京 :電通,c1962-",R 071.3058 일본신 2002-2003/2003-2004/2005-2006/2006-2007/2007-2008,https://library.cau.ac.kr/#/search/detail/16094
Package design :JPDA member's work today :社團法人 日本パッケ-ジデザイン協會 會員作品集,日本ぺツケ?ジデザイン協會,"東京 :六耀社,1988-",R 741.67 일본패p 1990/1994/1996/2002/2006,https://library.cau.ac.kr/#/search/detail/15341
Basic grammar in use :with answers :한국어판,"Murphy, Raymond","Cambridge :Cambridge university press,2011",428.24 M978b3권,https://library.cau.ac.kr/#/search/detail/6006491
"War in an age of revolution, 1775-1815","Chickering, Roger","Cambridge :Cambridge University Press,2013.",355.0209 C533w,https://library.cau.ac.kr/#/search/detail/6006490
"History of the political system of Europe, and its colonies :from the discovery of America to the independence of the American continent","Heeren, A. H. L","Northampton, Mass. :S. Butler and Son; [etc., etc.]1829.",940 H459h,https://library.cau.ac.kr/#/search/detail/6006489
The rebuilding of Europe;a survey of forces and conditions,"Hill, David Jayne","New York,The Century Co.,1917.",940 H645r,https://library.cau.ac.kr/#/search/detail/6006488
The course of German history :a survey of the development of German history since 1815,"Taylor, A. J. P",London,943.07 T238c,https://library.cau.ac.kr/#/search/detail/6006487
Addresses to the German nation,"Fichte, Johann Gottlieb","Indianapolis, Indiana :Hackett Publishing Company, Inc.,[2013].",320.540943 F445rEn,https://library.cau.ac.kr/#/search/detail/6006486
On war,"Clausewitz, Carl von","Princeton, N.J. :Princeton University Press,1989.",355 C616vEh,https://library.cau.ac.kr/#/search/detail/6006485
The Routledge queer studies reader,"Hall, Donald E",London,306.766 H175r,https://library.cau.ac.kr/#/search/detail/6006484
"Queer cinema :schoolgirls, vampires and gay cowboys","Mennel, Barbara Caroline",London,791.43 M547q,https://library.cau.ac.kr/#/search/detail/6006483
"Composition, non-composition :architecture and theory in the nineteenth and twentieth centuries","Lucan, Jacques","Lausanne, Switzerland :EPFL Press",720.1 L932c,https://library.cau.ac.kr/#/search/detail/6006482
