title,writer,publication,callno,href
近代音楽の創造者 :マーラー : ドビュッシー : ストラヴィンスキー,"Principe, Quirino","東京 :音楽之友社,1990",780.92 P957cJ사,https://library.cau.ac.kr/#/search/detail/5518658
(ニュー)現代写真の事典,일본카메라사,"東京 :日本カメラ社,1987",770.2 일본카현,https://library.cau.ac.kr/#/search/detail/5518657
海外企業の社是·社訓,소림훈,"東京 :日本生産性本部,1991",658 소림훈해,https://library.cau.ac.kr/#/search/detail/5518656
キリンビール独走の秘密 :その共存強栄の経営,편산차일랑,"東京 :評言社,1979",658 편산차키,https://library.cau.ac.kr/#/search/detail/5518655
食文化の国際比較,포호홍,"東京 :日本経済新聞社,1992",641 포호홍식,https://library.cau.ac.kr/#/search/detail/5518654
我可能不會愛爾原創劇本 =In time with you,서예정,"台灣 :水靈文創 ;聯合發行公司發行,2011",812.3 서예정아,https://library.cau.ac.kr/#/search/detail/5518624
謝謝爾離開我 :張小嫻散文精選 =Selected prose of Amy Cheung,장소한,"臺北 :皇冠文化出版有限公司,2012",812.8 장소한사,https://library.cau.ac.kr/#/search/detail/5518623
上課不要고香腸,구파도,"臺北 :蓋亞文化,2012",812.3 구파도상,https://library.cau.ac.kr/#/search/detail/5518622
三個A cup的女人 =San ge a cup de nüren,장소한,"臺北 :皇冠文化出版有限公司,1999",812.3 장소한삼,https://library.cau.ac.kr/#/search/detail/5518621
LA流浪記,채강영,"台灣 :皇冠文化出版有限公司,2012",812.4 채강영L 2012,https://library.cau.ac.kr/#/search/detail/5518620
日本語形容詞の文法 :標準語硏究を超えて,공등진유미,"東京 :ひつじ書房,2007",413.5 공등진일,https://library.cau.ac.kr/#/search/detail/5518548
比較語彙硏究序說,전도육당,"東京 :笠間書院,1999",413.4 전도육비,https://library.cau.ac.kr/#/search/detail/5518547
金色の死 :谷崎潤一郞大正期短篇集,곡기윤일랑,"東京 :講談社,2005",813.3 곡기윤김강,https://library.cau.ac.kr/#/search/detail/5518546
偉大なるオリンピック =The greatest Olympics :バ-デンバ-デンからソウルへ,김운용,"東京 :ベ-スボ-ル.マガジン社 ,1989.",796.48 김운용위,https://library.cau.ac.kr/#/search/detail/5518463
世界の建築家581人 =581 architects,ギャラリ－間,"Tokyo :TOTO出版,1995.",720.922 갤러리세,https://library.cau.ac.kr/#/search/detail/5518462
韓國の 崩壞 :太平洋 經濟戰爭のゆくえ,소실직수,"東京 :光文社,1988",null,https://library.cau.ac.kr/#/search/detail/5518437
サントリーにおける失敗の研究,소천선,"東京 :エール出版社,1985",338.644 소천선사,https://library.cau.ac.kr/#/search/detail/5518436
(デ-タでみる)縣勢 :日本國勢圖會地域統計版,시야항태기념회,"東京 :國勢社,1998",R 315.3 시야항현8,https://library.cau.ac.kr/#/search/detail/5518435
市場占有率 =Handbook of market shares,일경산업신문,"東京 :日經産業新聞社,2004",381 일경산시 2005,https://library.cau.ac.kr/#/search/detail/5518408
東京,산본가대자,"東京 :昭文社,1997",915.393 산본가동14,https://library.cau.ac.kr/#/search/detail/5518406
東京,소문사,"東京 :昭文社,1994",915.393 소문사동2,https://library.cau.ac.kr/#/search/detail/5518405
旅の撮影テクニック :図解ハンドブック プロ気分で写す旅情演出法,도부웅길,"東京 :日本交通公社,1986",771 도부웅려,https://library.cau.ac.kr/#/search/detail/5518404
鉄道撮影テクニック :図解ハンドブック,제하구,"東京 :日本交通公社出版事業局,1986",770 제하구철,https://library.cau.ac.kr/#/search/detail/5518403
デジタルカメラ進化論 / 田中長徳 著,전중장덕,"東京 :アルファベータ,2003",771.33 전중장데,https://library.cau.ac.kr/#/search/detail/5518402
(ドキュメント)サントリ-宣傳部,염택무,"東京 :日本經濟新聞社,1983(昭和58年).",659.14 염택무산,https://library.cau.ac.kr/#/search/detail/5518401
夢ある会社の条件,일경비즈니스,"東京 :日本経済新聞社,1990",338.0953 일경비몽,https://library.cau.ac.kr/#/search/detail/5518400
良い會社 :長壽企業の條件,일경비지니스,"東京 :日本經濟新聞社,1989",658 일경비양,https://library.cau.ac.kr/#/search/detail/5518399
よくわかるコンビニ業界,국우륭일,"東京 :日本実業出版社,1994",658.87 국우륭요,https://library.cau.ac.kr/#/search/detail/5518398
流通大變革の 衝擊!,소야뢰건인,"東京 :こう書房,1994",658.84 소야뢰유,https://library.cau.ac.kr/#/search/detail/5518397
コカ·コーラの英断と誤算,"Oliver, Thomas","東京 :早川書房,1986",338.766362 O48코선,https://library.cau.ac.kr/#/search/detail/5518396
キリンビールの変身 :ライフ·インダストリー革命への挑戦,중전중광,"東京 :ダイヤモンド社,1988",664 중전중기,https://library.cau.ac.kr/#/search/detail/5518395
アサヒピ-ルの挑戰 :「ドキュメント」快進擊ヘの軌跡,석산순야,"東京 :日本能協會,1987",641.23 석산순아,https://library.cau.ac.kr/#/search/detail/5518394
ASPのすべてがわかる本,림웅대,"東京 :日本能率協会マネジメントセンター,2000",658.40953 림웅대a,https://library.cau.ac.kr/#/search/detail/5518393
デジカメ必撮テクニック集 : 今日からデジカメ写真がわかる!変わる! : 実例 & ワンポイントアドバイス付き,오조반호,"徳島 :ジャストシステム,2003",771.33 오조반디,https://library.cau.ac.kr/#/search/detail/5518391
(What's What)英語圖祥大辭典,굴내극명,"東京:小學館,1985-1986.",R 423.13 굴내극영,https://library.cau.ac.kr/#/search/detail/5518390
世界産業地図 :世界の主要産業の崩壊と再編が一目でわかる,석천선일,"東京 :かんき出版,2003",338.0953 석천선세,https://library.cau.ac.kr/#/search/detail/5518389
一目でわかる激變企業系列と業界地圖 :日本の産業界に張られたタテ絲とヨコ絲を讀む,대원우화,"東京 :日本實業出版社,2001",338.0953 대원우일,https://library.cau.ac.kr/#/search/detail/5518388
時代を読みとく最新時事キーワード,ゼネラル·プランニング·センター,"東京 :高橋書店,2002",413.4 해뢰성시 2005,https://library.cau.ac.kr/#/search/detail/5518387
中国最美的100风情小镇,국가지리계렬 편위회,"长春 :吉林出版集团,2007",915.2 국가지중,https://library.cau.ac.kr/#/search/detail/5518386
人一生要去的55个地方 :國家旅游地理,라응중,"济南 :山東電子音像,2007",910.202 라응중인,https://library.cau.ac.kr/#/search/detail/5518385
日韓経済戦争韓国の野望 :韓国の侵略に日本は耐えられるか,림호규,"東京 : 第一企画出版, c1987.",330.952 림호규일,https://library.cau.ac.kr/#/search/detail/5518384
東洋ガラス100年の歩み,동양유리주식회사,"東京 :東洋ガラス,1988",748 동양유동,https://library.cau.ac.kr/#/search/detail/5518383
"優艶の色·質朴のかたら :李秉昌コレクション = Color of elegance, form of simplicity : the beauty of Korean ceramics frm the RHEE Byung-chang collection = Uahan saek , sunbakhan hyongt'ae : Yi Pyong-ch'ang k'olleksyon Han'guk tojagi ui arumdaum",이등욱태랑,"O^saka-shi : O^saka Shiritsu To^yo^ To^ji Bijutsukan, 1998.",666.4 이등욱우,https://library.cau.ac.kr/#/search/detail/5518382
牟宗三先生全集,모종삼,"臺灣 :聯合報系文化基金會,2003",181.208 모종삼모 v.31/v.32/v.33/v.4/v.5/v.6/v.7/v.8/v.9,https://library.cau.ac.kr/#/search/detail/5505099
芝加哥学术生涯规划 :从研究生到终身教授,"Goldsmith, John A","北京 :高等教育出版社,2012",378.12023 G624c오,https://library.cau.ac.kr/#/search/detail/5505098
アフリカ國際關係資料集,포야기앙,"東京 :有信堂,1975",327.09 포야기아자,https://library.cau.ac.kr/#/search/detail/269231
國家構造論,미고조웅,"東京 :岩波書店,昭和11(1936)",321 미고조국,https://library.cau.ac.kr/#/search/detail/153068
"Heart of darkness :an authoritative text, backgrounds and sources, criticism","Conrad, Joseph","New York :Norton,c1988.",823 C754hk3,https://library.cau.ac.kr/#/search/detail/5580445
Modern inorganic chemistry,"Jolly, William L","New York :McGraw-Hill,c1991.",546 J75m2,https://library.cau.ac.kr/#/search/detail/5580391
Gesammelte werke Band 7,"Brecht, Bertolt","Frankfurt am Main :Suhrkamp,[1967]",830.8 B829g v.7,https://library.cau.ac.kr/#/search/detail/5580390
Gesammelte werke Band 6,"Brecht, Bertolt","Frankfurt am Main :Suhrkamp,[1967]",830.8 B829g v.6,https://library.cau.ac.kr/#/search/detail/5580389
Gesammelte werke Band 2,"Brecht, Bertolt","Frankfurt am Main :Suhrkamp,[1967]",830.8 B829g v.2,https://library.cau.ac.kr/#/search/detail/5580388
Vorstufe Deutsch :Lehrkommentar und -materialien.1-2,"Büchler-Dreszig, Susanne","Widnau :Büchler,2006.",438 B919vL v.1/v.2 n.10-12/v.2 n.7-9,https://library.cau.ac.kr/#/search/detail/5546133
The Gower assessment and development centre,"Hay, Julie","Aldershot :Gower,c1997.",658.3124 H412g v.1,https://library.cau.ac.kr/#/search/detail/5546102
Practical meta-analysis,"Lipsey, Mark W","Thousand Oaks, Calif. :Sage Publications,c2001.",300.72 L767p,https://library.cau.ac.kr/#/search/detail/5546101
Ein Tiger kommt zum Tee,"Kerr, Judith","München :Knesebeck,2012.",833 K41tGm,https://library.cau.ac.kr/#/search/detail/5545952
Gutenachtgeschichte,"Plenzdorf, Ulrich","Rostock :Hinstorff,c2010.",833 P725g,https://library.cau.ac.kr/#/search/detail/5545951
Kafka,"Kafka, Franz","[Ravensburg] :Ravensburger Buchverl,c2010.",833 K11k,https://library.cau.ac.kr/#/search/detail/5545950
Als der Tod zu uns kam,"Schubiger, Jürg","Wuppertal :Hammer,2011.",833 S384a,https://library.cau.ac.kr/#/search/detail/5545949
Einer mehr,"Hergane, Yvonne",Wuppertal :Hammer.2011.,833 H545e,https://library.cau.ac.kr/#/search/detail/5545948
Für niemand,"Elsässer, Tobias","Mannheim :Sauerländer,2011.",833 E49f,https://library.cau.ac.kr/#/search/detail/5545947
"Melvin, mein Hund und die russischen Gurken","Röder, Marlene","[Ravensburg] :Ravensburger Buchverlag,c2011.",833 R688m,https://library.cau.ac.kr/#/search/detail/5545946
Spielend üben im DaF-DaZ-Unterricht,"Büchler, Susanne","Widnau :Büchler,2003.",438.24 B919s v.7/v.8,https://library.cau.ac.kr/#/search/detail/5545944
Vorstufe Deutsch : Lehr- und Arbeitsbuch für fremdsprachige Erwachsene : Niveau A1-1(2),"Büchler-Dreszig, Susanne","Widnau :Büchler-Verlag,2011.",438 B919v v.1-1/v.1-2,https://library.cau.ac.kr/#/search/detail/5545943
Vorstufe Deutsch 2 (A1) Kopiervorlagen für Spiele und Kärtchen Kapitel 10-12,Susanne Büchler,"Büchler-Verlag,2007",null,https://library.cau.ac.kr/#/search/detail/5545940
Vorstufe Deutsch.2,"Baumberger, Simone","Widnau :Büchler,2007.",null,https://library.cau.ac.kr/#/search/detail/5545939
Vorstufe Deutsch :Kopievorlagen für Spiele und Kärtchen.1-2,"Büchler-Dreszig, Susanne","Widnau :Büchler,2005-2006.",438 B919vk v.1 n.1-3/v.1 n.4-6/v.2 n.10-12/v.2 n.7-9,https://library.cau.ac.kr/#/search/detail/5545934
Our divided political heart :the battle for the American idea in an age of discontent,"Dionne, E. J","New York :Bloomsbury,c2012.",320.9 D592o,https://library.cau.ac.kr/#/search/detail/5545933
R for SAS and SPSS users,"Muenchen, Robert A","New York :Springer,c2011.",005.55 M948r2,https://library.cau.ac.kr/#/search/detail/5545932
"Work-family balance, gender and policy","Lewis, Jane",Cheltenham,331.25094 L674w,https://library.cau.ac.kr/#/search/detail/5544519
Membership-based businesses :mutuals and co-operatives in an age of globalization,"Birchall, Johnston","New York, NY :Palgrave Macmillan,2011.",334 B617m,https://library.cau.ac.kr/#/search/detail/5544518
Henri Lefebvre :key writings,"Lefebvre, Henri",New York,301.01 L489h,https://library.cau.ac.kr/#/search/detail/5544517
Assessment and development centers,"Ballantyne, Iain","Aldershot, Hants, England",658.3124 B188a2,https://library.cau.ac.kr/#/search/detail/5524689
Organic structure analysis,"Crews, Phillip","New York :Oxford University Press,2010.",547.122 C927o2,https://library.cau.ac.kr/#/search/detail/5524688
Effective human relations :interpersonal and organizational applications,"Reece, Barry L","Mason, OH :South-Western Cengage Learning,2011.",650.13 R322e11,https://library.cau.ac.kr/#/search/detail/5524687
Social marketing :influencing behaviors for good,"Lee, Nancy","Thousand Oaks, Calif. :SAGE Publications,c2011.",658.8 K87s4s,https://library.cau.ac.kr/#/search/detail/5524686
Global explorers :the next generation of leaders,"Black, J. Stewart","New York :Routledge,1999.",658.4092 B627g,https://library.cau.ac.kr/#/search/detail/5524685
The Sociology of community :a selection of readings,"Bell, Colin","London :Cass,1974.",301.34 B433s,https://library.cau.ac.kr/#/search/detail/5524684
"Sartre, l'improbable salaud","Lallement, Bernard","Paris :Cherche midi,2005.",194 S251Lc,https://library.cau.ac.kr/#/search/detail/5524682
Reference and information services :an introduction,"Bopp, Richard E","Santa Barbara, Calif. :Libraries Unlimited,c2011.",025.52 B725r4,https://library.cau.ac.kr/#/search/detail/5524681
Moral self-regard :duties to oneself in Kant's moral theory,"Denis, Lara","New York :Garland Pub.,2001.",170.92 K16d,https://library.cau.ac.kr/#/search/detail/5524680
Gendering welfare states,"Sainsbury, Diane",London,361.65 S132g,https://library.cau.ac.kr/#/search/detail/5524679
Family time :the social organization of care,"Folbre, Nancy",London,306.85 F663f,https://library.cau.ac.kr/#/search/detail/5524678
Entretiens avec Sartre,"Gerassi, John","Paris:Bernard Grasset,2011.",194 S251g,https://library.cau.ac.kr/#/search/detail/5524677
Être libre avec Sartre,"Allouche, Frédéric","[Paris] :Eyrolles,2012.",194 S251a,https://library.cau.ac.kr/#/search/detail/5524676
Discover details in residence :the most genuine housing designs from Japan,Phoenix,"Honk Kong :Phoenix,2012",728.0953 P574d,https://library.cau.ac.kr/#/search/detail/5524675
Dictionnaire Sartre,"Cabestan, Philippe","Paris :Ellipses,c2009.",194 S251ce,https://library.cau.ac.kr/#/search/detail/5524674
Cataloging of audiovisual materials and other special materials :a manual based on AACR2 and MARC 21,"Olson, Nancy B","Westport, Conn. :Libraries Unlimited,2008.",025.34 O52c5,https://library.cau.ac.kr/#/search/detail/5524673
A treatise on the family,"Becker, Gary Stanley","Cambridge, Mass. :Harvard University Press,1991.",306.85 B395t,https://library.cau.ac.kr/#/search/detail/5524672
The Cambridge companion to Plato's Republic,"Ferrari, G. R. F",Cambridge,null,https://library.cau.ac.kr/#/search/detail/5524671
"Advanced materials processing for scalable solar-cell manufacturing :symposium held April 25-29, 2011, San Francisco, California, U.S.A","Tsakalakos, Loucas","Warrendale, Pa. :Materials Research Society",null,https://library.cau.ac.kr/#/search/detail/5524670
The corporate culture survival guide,"Schein, Edgar H","San Francisco, CA :Jossey-Bass,c2009.",658.406 S319c2,https://library.cau.ac.kr/#/search/detail/5524349
Leading culture change in global organizations :aligning culture and strategy,"Denison, Daniel R","San Francisco :Jossey-Bass,2012.",658.402 D396L,https://library.cau.ac.kr/#/search/detail/5524348
Diagnosing and changing organizational culture :based on the competing values framework,"Cameron, Kim S","San Francisco, CA :Jossey-Bass,c2011.",658.406 C182d3,https://library.cau.ac.kr/#/search/detail/5524347
A reference grammar of Korean :a complete guide to the grammar and history of the Korean language,"Martin, Samuel Elmo","Tokyo :Tuttle Publishing,1992.",411.5 M383r,https://library.cau.ac.kr/#/search/detail/5524346
Wait :the art and science of delay,"Partnoy, Frank","New York :PublicAffairs,c2012.",153.83 P273w,https://library.cau.ac.kr/#/search/detail/5524345
Talk like a winner :21 simple rules for achieving everyday communication success,"Nakamoto, Steve","Huntington Beach, Calif.:Java Books,2008.",153.6 N163t,https://library.cau.ac.kr/#/search/detail/5524344
Leading at a higher level :Blanchard on leadership and creating high performing organizations,"Blanchard, Kenneth H","Upper Saddle River, N.J. :FT Press,c2010.",658.4092 B639L,https://library.cau.ac.kr/#/search/detail/5524343
Grasp the solution :how to find the best answers to everyday challenges,"Criffiths, Chris","[cardiff]:Proactive Press,2011.",658.403 C928g,https://library.cau.ac.kr/#/search/detail/5524342
Essential interviewing :a programmed approach to effective communication,"Evans, David. R","Belmont, CA :Brooks/Cole,2010.",158.3 E92e8,https://library.cau.ac.kr/#/search/detail/5524341
"Effective apology :mending fences, building bridges, and restoring trust","Kador, John","San Francisco. :Berrett-Koehler Publishers,2009.",659.2 K11e,https://library.cau.ac.kr/#/search/detail/5524340
Flow cytometry in drug discovery and development,"Litwin, Virginia M","Hoboken, N.J. :Wiley,2011.",615.19 L782f,https://library.cau.ac.kr/#/search/detail/5524339
The Oxford handbook of human motivation,"Ryan, Richard M","New York :Oxford University Press,2012.",153.8 R989o,https://library.cau.ac.kr/#/search/detail/5524338
"Work-family arrangements in organisations :a cross-national study in the Netherlands, Italy, the United Kingdom, and Sweden","Dulk, Laura den","Amsterdam :Rozenberg,c2001.",306.36 D882w,https://library.cau.ac.kr/#/search/detail/5524336
"Women, policy, and politics :the construction of policy problems","Bacchi, Carol Lee",London,305.42 B116w,https://library.cau.ac.kr/#/search/detail/5524335
Welcome to Oz 2.0 :a cinematic approach to digital still photography with Photoshop,"Versace, Vincent","Berkeley, Calif. :New Riders,2011.",778 V561w2,https://library.cau.ac.kr/#/search/detail/5524334
"Two careers, one family :the promise of gender equality","Gilbert, Lucia Albino","Newbury Park, Calif. :Sage Publications,c1993.",306.872 G465t,https://library.cau.ac.kr/#/search/detail/5524333
"The time divide :work, family, and gender inequality","Jacobs, Jerry A","Cambridge, MA :Harvard University Press,2004.",331.120973 J17t,https://library.cau.ac.kr/#/search/detail/5524332
The state and the family:a comparative analysis of family policies in industrialized countries,"Gauthier, Anne Hélène","Oxford:Clarendon,1998.",362.82 G276s,https://library.cau.ac.kr/#/search/detail/5524331
"The pursuit of perfect :how to stop chasing perfection and start living a richer, happier life","Ben-Shahar, Tal","New York :McGraw-Hill,2009.",155.232 B474p,https://library.cau.ac.kr/#/search/detail/5524330
The collected poems of William Carlos Williams,"Williams, William Carlos","New York:New Directions,1986.",821 W727c v.1/v.2,https://library.cau.ac.kr/#/search/detail/5524328
Satzgliedanalyse,"Musan, Renate","Heidelberg:Winter,2009.",435 M985s,https://library.cau.ac.kr/#/search/detail/5524327
Rogue states and U.S. foreign policy :containment after the Cold War,"Litwak, Robert","[Washington, D.C.] :Woodrow Wilson Center Press",327.73 L782r,https://library.cau.ac.kr/#/search/detail/5524326
Restructuring gender relations and employment :the decline of the male breadwinner,"Crompton, Rosemary",Oxford,331.25 C945r,https://library.cau.ac.kr/#/search/detail/5524325
"Performance improvement interventions:enhancing people, processes, and organizations through performance technology","Van Tiem, Darlene","Silver Spring, Md.:International Society for Performance Improvement,2001.",658.3128 V282p,https://library.cau.ac.kr/#/search/detail/5524324
Pensions :challenges and choices: the first report of the Pensions Commission,Great Britain,"London :The Stationery Office,2004.",331.2520941 P418 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5524323
Organizational change & gender equity :international perspectives on fathers and mothers at the workplace,"Haas, Linda","Thousand Oaks, Calif. :Sage Publications,2000.",331.25 H112o,https://library.cau.ac.kr/#/search/detail/5524322
Organic azides :syntheses and applications,"Brase, Stefan","Hoboken, NJ :Wiley,2009.",547.04 B823o,https://library.cau.ac.kr/#/search/detail/5524321
