title,writer,publication,callno,href
Control of electric machine drive system,"Sul, Seung-Ki","Hoboken, N.J. :Wiley-IEEE,c c2011.",621.46 S949c,https://library.cau.ac.kr/#/search/detail/5239901
Medical terminology :get connected!,"Frucht, Suzanne S","Upper Saddle River, NJ :Pearson Education,c2012.",610.14 F944m,https://library.cau.ac.kr/#/search/detail/5239900
Lifelong motor development,"Gabbard, Carl","San Francisco :Pearson-Benjamin Cummings,c2012.",612.04 G112L6,https://library.cau.ac.kr/#/search/detail/5239899
Psychology,"Schacter, Daniel L",New York :Worth,150 S291p2,https://library.cau.ac.kr/#/search/detail/5239892
The developing person through the life span,"Berger, Kathleen Stassen","New York, NY :Worth Publishers,2011.",155 B496d8,https://library.cau.ac.kr/#/search/detail/5239891
Think social psychology,"Duff, Kimberley","Boston, MA :Allyn & Bacon/Pearson,c2012.",302 D855t,https://library.cau.ac.kr/#/search/detail/5239890
Mineralogy,"Perkins, Dexter","Boston :Prentice Hall,c2011.",549 P448m3,https://library.cau.ac.kr/#/search/detail/5239887
Living with Earth :an introduction to environmental geology,"Hudson, Travis","Upper Saddle River, N.J. :Pearson Prentice Hall,c2011.",null,https://library.cau.ac.kr/#/search/detail/5239884
Physical geology :the science of Earth,"Fletcher, Charles H","Hoboken, N.J. :Wiley",551 F612p,https://library.cau.ac.kr/#/search/detail/5239883
Introducing physical geography,"Strahler, Alan H","Hoboken, N.J. :Wiley",910.02 I61-5,https://library.cau.ac.kr/#/search/detail/5239881
The blue planet :an introduction to earth system science,"Skinner, Brian J","Hoboken, NJ :Wiley,c2011.",550 S628b3,https://library.cau.ac.kr/#/search/detail/5239880
Trickle bed reactors :reactor engineering & applications,"Ranade, Vivek V","Oxford :Elsevier,2011.",660.2832 R185t,https://library.cau.ac.kr/#/search/detail/5239879
International politics :enduring concepts and contemporary issues,"Art, Robert J","Boston :Longman,c2011.",327.1 A784i10,https://library.cau.ac.kr/#/search/detail/5239875
THINK critically,"Facione, Peter A","Upper Saddle River, NJ :Prentice Hall,c2011.",160 F141ts 2011,https://library.cau.ac.kr/#/search/detail/5239874
"Developments in surface contamination and cleaning.Vol. 3,Methods for removal of particle contaminants","Kohli, Rajiv","Norwich, N.Y. :William Andrew",620.44 K79d v.3,https://library.cau.ac.kr/#/search/detail/5239872
Software engineering :modern approaches,"Braude, Eric J","Hoboken, NJ :J. Wiley & Sons,c2011.",005.1 B825s2,https://library.cau.ac.kr/#/search/detail/5239871
Assessing learners with special needs :an applied approach,"Overton, Terry","Upper Saddle River, New Jersey :Pearson Education,2012.",371.9043 O96a7,https://library.cau.ac.kr/#/search/detail/5239868
The communication disorders casebook :learning by example,"Chabon, Shelly S","Boston :Pearson,2011.",618.92855 C428c,https://library.cau.ac.kr/#/search/detail/5239867
Managing classroom behavior :a reflective case-based approach,"Kauffman, James M","Upper Saddle River, N.J. :Pearson Education,c2011.",371.1024 K21m5,https://library.cau.ac.kr/#/search/detail/5239866
Deaf education in the 21st century :topics and trends,"Scheetz, Nanci A","Boston :Pearson,c2012.",371.912 S315d,https://library.cau.ac.kr/#/search/detail/5239865
Teaching reading to students who are at risk or have disabilities :a multi-tier approach,"Bursuck, William D","Upper Saddle River, N.J. :Pearson,c2011.",372.43 B972t2,https://library.cau.ac.kr/#/search/detail/5239864
Behavior management :a practical approach for educators,"Shea, Thomas M","Boston :Pearson,c2012.",371.1024 S539b10,https://library.cau.ac.kr/#/search/detail/5239863
Teaching students with special needs in general education classrooms,"Lewis, Rena B","Upper Saddle River, N.J. :Pearson,c2011.",371.9046 L675t8,https://library.cau.ac.kr/#/search/detail/5239862
Classroom assessment for students in special and general education,"Spinelli, Cathleen G","Upper Saddle River, N.J. :Pearson,c2012.",371.9046 S757c3,https://library.cau.ac.kr/#/search/detail/5239861
Learning and teaching :research-based methods,"Kauchak, Donald P","Boston :Pearson,c2012.",371.102 K21L6,https://library.cau.ac.kr/#/search/detail/5239860
Managing classroom behavior using positive behavior supports,"Scott, Terrance M","Boston :Pearson,c2012.",371.1024 S429m,https://library.cau.ac.kr/#/search/detail/5239859
Teaching students with learning problems,"Mercer, Cecil D","Upper Saddle River, N.J. :Pearson,c2011.",371.9 M554t8,https://library.cau.ac.kr/#/search/detail/5239858
Accounting information systems :the crossroads of accounting & IT,"Kay, Donna","Boston :Pearson,c2012.",657.0285 K23a,https://library.cau.ac.kr/#/search/detail/5239855
Advertising research :theory and practice,"Davis, Joel","Upper Saddle River, N.J. :Prentice Hall,c2012.",659.1072 D262a2,https://library.cau.ac.kr/#/search/detail/5239852
Learners with mild disabilities :a characteristics approach,"Raymond, Eileen B","Boston :Pearson,c2012.",372.926 R268L4,https://library.cau.ac.kr/#/search/detail/5239851
Retail buying :practices and policies in a global economy,"Fiorito, Susana","Boston :Prentice Hall,c2012.",658.87 F521r,https://library.cau.ac.kr/#/search/detail/5239849
"Energy, sustainability, and the environment :technology, incentives, behavior","Sioshansi, Fereidoon P","Burlington, MA :Butterworth-Heinemann,c2011.",333.7916 S618e,https://library.cau.ac.kr/#/search/detail/5239848
Insect ecology :an ecosystem approach,"Schowalter, Timothy Duane",Amsterdam,595.7 S376i3,https://library.cau.ac.kr/#/search/detail/5239847
Molecular wine microbiology,"Carrascosa Santiago, Alfonso V",Amsterdam,663.203 C313m,https://library.cau.ac.kr/#/search/detail/5239846
Our changing planet :an introduction to earth system science and global environmental change,"Mackenzie, Fred T","Boston :Prentice Hall,c2011.",577 M156o4,https://library.cau.ac.kr/#/search/detail/5239845
Statistical methods in the atmospheric sciences,"Wilks, Daniel S","Amsterdam, The Netherlands",551.5 W688s3,https://library.cau.ac.kr/#/search/detail/5239843
Handbook of the history of logic,"Gabbay, Dov M","Amsterdam :Elsevier/North-Holland,c2004-",160.9 H236 v.10,https://library.cau.ac.kr/#/search/detail/5239842
Think psychology,"Baird, Abigail A","Upper Saddle River, N.J. :Prentice Hall,c2011.",150 B163t2,https://library.cau.ac.kr/#/search/detail/5239841
"Introduction to finite element analysis :formulation, verification, and validation","Szabo, B. A","Hoboken, N.J. :Wiley,2011.",620.001 S996i,https://library.cau.ac.kr/#/search/detail/5239840
Developmental mathematics :college mathematics and introductory algebra,"Bittinger, Marvin L","Boston :Addison-Wesley,c2012.",513.14 B624d8,https://library.cau.ac.kr/#/search/detail/5239839
Thinking mathematically,"Blitzer, Robert","Boston :Prentice Hall,c2011.",510 B649t5,https://library.cau.ac.kr/#/search/detail/5239838
"Power, politics, and society :an introduction to political sociology","Dobratz, Betty A","Boston :Pearson Allyn & Bacon,c2012.",306.2 D634p,https://library.cau.ac.kr/#/search/detail/5239837
Mechanics of materials,"Craig, Roy R","Hoboken, NJ :Wiley,2011.",620.11292 C886m3,https://library.cau.ac.kr/#/search/detail/5239836
Pipeline planning and construction field manual,"Menon, E. Shashi","Waltham, MA :Gulf Professional Pub.,c2011.",621.8672 M547p,https://library.cau.ac.kr/#/search/detail/5239835
"Advanced dynamics :rigid body, multibody, and aerospace applications","Jazar, Reza N","Hoboken, N.J. :Wiley,c2011.",620.104 J42a,https://library.cau.ac.kr/#/search/detail/5239834
"Fluid mechanics, heat transfer, and mass transfer :chemical engineering practice","Raju, K. S. N","Hoboken, N.J. :Wiley,c2011.",660.29 R161f,https://library.cau.ac.kr/#/search/detail/5239832
Experiencing cities,"Hutter, Mark","Boston :Allyn & Bacon,c2012.",307.76 H983e2,https://library.cau.ac.kr/#/search/detail/5239831
Think sociology 2011,"Carl, John D","Upper Saddle River, NJ :Pearson Prentice Hall,c2011.",301 C278t 2011,https://library.cau.ac.kr/#/search/detail/5239830
Policy practice for social workers :new strategies for a new era,"Cummins, Linda K","Boston :Prentice Hall,c2011.",361.61 C971p,https://library.cau.ac.kr/#/search/detail/5239829
An abridged history of world costume & fashion,"Hill, Daniel Delis","Upper Saddle River, NJ :Prentice Hall,c2011.",391.009 H645a,https://library.cau.ac.kr/#/search/detail/5239828
Igneous rocks and processes :a practical guide,"Gill, Robin","Chichester, West Sussex, UK",552.1 G475i,https://library.cau.ac.kr/#/search/detail/5239827
Political science :an introduction,"Roskin, Michael","Boston :Longman,2010.",320 R821pi11,https://library.cau.ac.kr/#/search/detail/5239541
Justice and the social contract :essays on Rawlsian political philosophy,"Freeman, Samuel Richard","Oxford :Oxford University Press,2009.",320.011 F855j,https://library.cau.ac.kr/#/search/detail/5239540
Beyond political correctness :social transformation in the United States,"Cummings, Michael S","Boulder, Colo. : Lynne Rienner, 2001.",null,https://library.cau.ac.kr/#/search/detail/5239539
Writing and designing manuals and warnings,"Robinson, Patricia A","Boca Raton :CRC Press,c2009.",808.0666 R663w4,https://library.cau.ac.kr/#/search/detail/5239538
Rethinking early childhood education,"Pelo, Ann","Milwaukee, Wisc. :Rethinking Schools,c2008.",372.21 P392r,https://library.cau.ac.kr/#/search/detail/5239537
Philosophieren als Theater :zur Philosophie Bertold Brechts,"Šubik, Christof","Wien :Passagen,2000.",832 S941p,https://library.cau.ac.kr/#/search/detail/5239536
Lexikon der Wortwelten :das So-gehtś-Buch für bildhaftes Schreiben,"Gottschling, Stefan","Augsburg :SGV-Verl,2010.",430.143 G687L3,https://library.cau.ac.kr/#/search/detail/5239535
Die Flaschenpost und andere Geschichten aus der Weimarer Zeit,"Brecht, Bertolt","Frankfurt am Main:Insel-Verl,2003.",833 B829f,https://library.cau.ac.kr/#/search/detail/5239534
"Rem Koolhaas, OMA :the construction of merveilles","Gargiani, Roberto",Lausanne :EPFL Press,720.92 G231r,https://library.cau.ac.kr/#/search/detail/5239533
Frontiers of political economy,"Carchedi, Guglielmo",London,338.9 C265f,https://library.cau.ac.kr/#/search/detail/5239532
"Water in road structures :movement, drainage and effects","Dawson, A. R","Dordrecht :Springer,2009.",625.734 D272w,https://library.cau.ac.kr/#/search/detail/5239531
Understanding Alain Robbe-Grillet,"Smith, Roch Charles","Columbia :University of South Carolina Press,2000.",843 S658u,https://library.cau.ac.kr/#/search/detail/5239530
"The picture of the present generation ; or the temper of the times represented and taxed:in a discourse at Glasgow, July 4. 1704. when the convention ... of the ministers of the gospel at Glasgow","Clark, James","[New York]:Gale ECCO,2010.",301 C593p,https://library.cau.ac.kr/#/search/detail/5239529
The pencil of nature,"Talbot, William H. F",Chicago :KWS Publishers2011.,772.16 T142p,https://library.cau.ac.kr/#/search/detail/5239528
"The best of bass jam trax :blues, R&B and rock","Agresta, Palph","New York :Amsco Publications,1997.",787.87 A277b,https://library.cau.ac.kr/#/search/detail/5239527
Science is culture :conversations at the new intersection of science + society,"Bly, Adam","New York :Harper Perennial,c2010.",306.45 B661s,https://library.cau.ac.kr/#/search/detail/5239525
Principles of pulse electron paramagnetic resonance,"Schweiger, A","Oxford, UK",543.0877 S413p,https://library.cau.ac.kr/#/search/detail/5239524
Organization change :theory and practice,"Burke, W. Warner","Thousand Oaks :SAGE Publications,2011.",658.406 B959oc3,https://library.cau.ac.kr/#/search/detail/5239519
Medical imaging :an illustrated colour test,"Renton, Peter",Edinburgh,616.0754 R422m,https://library.cau.ac.kr/#/search/detail/5239518
Logic modeling methods in program evaluation,"Frechtling, Joy A","San Francisco :Jossey-Bass,c2007.",001.4 F851L,https://library.cau.ac.kr/#/search/detail/5239515
Living dead in Dallas,"Harris, Charlaine","London :Gollancz,2009",823 H313L,https://library.cau.ac.kr/#/search/detail/5239514
"Japanese papermaking :traditions, tools, techniques","Barrett, Timothy","Warren, Conn. :Floating World",676.20953 B274j,https://library.cau.ac.kr/#/search/detail/5239512
Image processing for computer graphics and vision,"Velho, Luiz","London :Springer,2009.",006.6 V436i2,https://library.cau.ac.kr/#/search/detail/5239507
Histology :an illustrated colour text,"Mitchell, B. S",Edinburgh,611.018 M681h,https://library.cau.ac.kr/#/search/detail/5239506
Haematology :an illustrated colour text,"Howard, Martin R",Edinburgh,616.15 H851h3,https://library.cau.ac.kr/#/search/detail/5239505
Hacking :the next generation,"Dhanjani, Nitesh",Beijing,005.84 D533h,https://library.cau.ac.kr/#/search/detail/5239504
Hacking exposed 6 :network security secrets & solutions,"McClure, Stuart","New York :McGraw-Hill,c2009.",005.8 M128ha10,https://library.cau.ac.kr/#/search/detail/5239503
Hacking exposed :web applications : web application security secrets and solutions,"Scambray, Joel","New York :McGraw-Hill,c2011.",005.8 S283h3,https://library.cau.ac.kr/#/search/detail/5239502
"The films of Stan Brakhage in the American tradition of Ezra Pound, Gertrude Stein and Charles Olson","Elder, Bruce","Waterloo, Ont. :Wilfrid Laurier University Press ,c1998.",791.430233 B814e,https://library.cau.ac.kr/#/search/detail/5239500
Feminist theory and the body a reader,"Price, Janet","N. Y.:Routledge,1999.",305.4201 P945f,https://library.cau.ac.kr/#/search/detail/5239499
"Embitterment :societal, psychological, and clinical perspectives","Linden, Michael",Wien,616.8521 L744e,https://library.cau.ac.kr/#/search/detail/5239498
Doubting vision :film and the revelationist tradition,"Turvey, Malcolm",Oxford,791.4301 T963d,https://library.cau.ac.kr/#/search/detail/5239497
Deleuze and feminist theory,"Buchanan, Ian","Edinburgh :Edinburgh University Press,c2000.",194 B918d,https://library.cau.ac.kr/#/search/detail/5239496
Crisis and innovation in Asian technology,"Keller, William W","Cambridge, UK",338.064095 K29c,https://library.cau.ac.kr/#/search/detail/5239495
Aleph,"Coelho, Paulo","[New York]:HarperCollinsPublishers,2011.",823 C672a,https://library.cau.ac.kr/#/search/detail/5239493
A critical history of German film,"Brockmann, Stephen","Rochester, N.Y. :Camden House,2010.",791.430943 B864c,https://library.cau.ac.kr/#/search/detail/5239492
The Challenge of organizational change :how companies experience it and leaders guide it,"Kanter, Rosabeth Moss",New York :Free Press,658.406 K16c,https://library.cau.ac.kr/#/search/detail/5239376
Beyond growth :the economics of sustainable development,"Daly, Herman E","Boston :Beacon Press,c1996.",333.7 D153b,https://library.cau.ac.kr/#/search/detail/5239375
The psychology of human-computer interaction,"Card, Stuart K","Hillsdale, N. J. :L. Erlbaum Associates,1983.",004.019 C266p,https://library.cau.ac.kr/#/search/detail/5239374
Productivity and American leadership :the long view,"Baumol, William J","Cambridge, MA :MIT Press,c1989.",331.118 B348p,https://library.cau.ac.kr/#/search/detail/5239373
"When giants learn to dance :mastering the challenge of strategy, management, and careers in the 1990s","Kanter, Rosabeth Moss","New York :Simon and Schuster,c1989.",658.4 K16w,https://library.cau.ac.kr/#/search/detail/5239372
The change masters :innovations and entreprenership in the American corporation,"Kanter, Rosabeth Moss","[New York] :Simon and Schuster,c1983.",658.314 K16c,https://library.cau.ac.kr/#/search/detail/5239371
Beyond the hype :rediscovering the essence of management,"Eccles, Robert G","Boston, Mass. : Harvard Business School Press, c1992.",null,https://library.cau.ac.kr/#/search/detail/5239369
Globalization and education :integration and contestation across cultures,"Stromquist, Nelly P","Lanham, Md. :Rowman & Littlefield,2000.",null,https://library.cau.ac.kr/#/search/detail/5239368
"Getting married in Korea :of gender, morality, and modernity","Kendall, Laurel","Berkeley :University of California Press,c1996.",null,https://library.cau.ac.kr/#/search/detail/5239367
Global economic and social trends in OECD & G20 countries :NRCS ndicator,"Park, Myungho","Seoul :National Research Council for Economics, Humanities and Social Sciences (NRCS),2010.",330.9 P236g,https://library.cau.ac.kr/#/search/detail/5239361
The ESC textbook of acute and intensive cardiac care,"Tubaro, Marco","Oxford :Oxford University Press,2011.",616.12028 T884e,https://library.cau.ac.kr/#/search/detail/5239306
Trust and human resource management,"Searle, Rosalind H","Cheltenham :Edward Elgar,2011.",658.3 S439t,https://library.cau.ac.kr/#/search/detail/5239090
Corporate strategy,"Wiersema, Margarethe","Cheltenham :Edward Elgar,c2011.",658.4012 W648c,https://library.cau.ac.kr/#/search/detail/5239088
"Entrepreneurship and the creative economy :process, practice and policy","Henry, Colette","Cheltenham :Edward Elgar,c2011.",338.04 H521e,https://library.cau.ac.kr/#/search/detail/5239087
Contemporary issues in sports economics :participation and professional team sports,"Andreff, Wladimir",Cheltenham,338.47796 A558c,https://library.cau.ac.kr/#/search/detail/5239085
"Heterodox analysis of financial crisis and reform :history, politics and economics","Leclaire, Joëlle Julie","Cheltenham :Edward Elgar,c2011.",338.542 L462h,https://library.cau.ac.kr/#/search/detail/5239083
Learning in the global classroom :a guide for students in the multicultural university,"Dalglish, Carol","Cheltenham, UK",370.117 D142L,https://library.cau.ac.kr/#/search/detail/5239080
Creative industries and economic evolution,"Potts, Jason","Cheltenham, UK :Edward Elgar,c2011.",338.477 P871c,https://library.cau.ac.kr/#/search/detail/5239079
"Regionalism, economic integration and security in Asia :a political economy approach","Pak, Jehoon","Cheltenham :Edward Elgar,c2011.",337.15 P152r,https://library.cau.ac.kr/#/search/detail/5239077
"Innovation and health :theory, methodology and applications","Grebel, Thomas","Cheltenham :Edward Elgar,c2011.",338.433621 G788i,https://library.cau.ac.kr/#/search/detail/5239076
European entrepreneurship in the globalizing economy,"Fayolle, Alain","Cheltenham :Edward Elgar,c2011.",338.04094 F285e,https://library.cau.ac.kr/#/search/detail/5239074
The determinants of mainland Chinese outward foreign direct investment,"Voss, Hinrich","Cheltenham, UK",338.88952 V969d,https://library.cau.ac.kr/#/search/detail/5239073
Democratizing health :consumer groups in the policy process,"Löfgren, Hans","Cheltenham :Edward Elgar,2011.",362.1042 L828d,https://library.cau.ac.kr/#/search/detail/5239072
The future of futures :the time of money in financing society,"Esposito, Elena","Cheltenham :Edward Elgar,2011.",332.6452 E77f,https://library.cau.ac.kr/#/search/detail/5239071
The first great recession of the 21st century :competing explanations,"Dejuán, Óscar","Cheltenham, UK",330.9 D327f,https://library.cau.ac.kr/#/search/detail/5239070
"Myths and realities of business environmentalism :good works, good business or greenwash?","Strasser, Kurt A","Cheltenham :Edward Elgar,2011.",658.4083 S897m,https://library.cau.ac.kr/#/search/detail/5239069
The economic crisis and European integration,"Meeusen, Wim","Cheltenham :Edward Elgar,c2011.",330.940561 M495e,https://library.cau.ac.kr/#/search/detail/5239068
Institutions and regulation for economic growth? :public interests versus public incentives,"Wubben, Emiel F. M","Cheltenham :Edward Elgar,2011.",338.9 W959i,https://library.cau.ac.kr/#/search/detail/5239067
The dynamics of change in EU governance,"Diedrichs, Udo","Cheltenham :Edward Elgar,2011.",320.94 D559d,https://library.cau.ac.kr/#/search/detail/5239066
Beyond welfare state models :transnational historical perspectives on social policy,"Kettunen, Pauli","Cheltenham :Edward Elgar,2010.",361.61 K43b,https://library.cau.ac.kr/#/search/detail/5239065
Feminist economics,"Beneria, Lourdes","Cheltenham :Edward Elgar,2011.",330.082 B465f v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/5239064
"A future for capitalism :classical, neoclassical and Keynesian perspectives","Flaschel, Peter","Cheltenham :Edward Elgar,c2011.",330.122 F585f,https://library.cau.ac.kr/#/search/detail/5239063
The handbook of globalisation,"Michie, Jonathan","Cheltenham :Edward Elgar,2011.",337 M624h2,https://library.cau.ac.kr/#/search/detail/5239062
"Endogenous regional development :perspectives, measurement and empirical investigation","Stimson, R. J","Cheltenham :Edward Elgar, c2011.",338.9 S859e,https://library.cau.ac.kr/#/search/detail/5239061
"Good governance in the 21st century :conflict, institutional change, and development in the era of globalization","Ahrens, Joachim","Cheltenham, UK",337 A287g,https://library.cau.ac.kr/#/search/detail/5239060
"Handbook of corporate sustainability :frameworks, strategies and tools","Quaddus, M. A","Cheltenham :Edward Elgar Publishing,2011.",658.4083 Q1h,https://library.cau.ac.kr/#/search/detail/5239059
