title,writer,publication,callno,href
The CRB encyclopedia of commodity and financial charts and prices 2014,"Lown, Christopher J","Chicago, IL :Commodity Research Bureau,2014.",332.6 C734c 2014,https://library.cau.ac.kr/#/search/detail/6324934
"Becoming a Supple leopard :the ultimate guide to resolving pain, preventing injury, and optimizing athletic performance","Starrett, Kelly","Auberry, Calif. :Victory,2012.",613.71 S796b,https://library.cau.ac.kr/#/search/detail/6324933
The invisible heart :economics and family values,"Folbre, Nancy","New York :New Press,2001.",306.30973 F663i,https://library.cau.ac.kr/#/search/detail/6324932
"Greed, lust & gender :a history of economic ideas","Folbre, NaWomen",Oxford,330.1 F663g,https://library.cau.ac.kr/#/search/detail/6324931
Saving State U :why we must fix public higher education,"Folbre, Nancy","New York :New Press,2010.",378.050973 F663s,https://library.cau.ac.kr/#/search/detail/6324930
Zombies and sexuality :essays on desire and the living dead,"McGlotten, Shaka","Jefferson, North Carolina :McFarland & Company, Inc., Publishers,2014.",398.21 M145z,https://library.cau.ac.kr/#/search/detail/6324929
Affective mapping :melancholia and the politics of modernism,"Flatley, Jonathan","Cambridge, Mass. :Harvard University Press,2008.",820.9 F586a,https://library.cau.ac.kr/#/search/detail/6324928
"Sexual futures, queer gestures, and other Latina longings","Rodriguez, Juana Maria","New York :NYU Press,2014.",306.76010973 R696s,https://library.cau.ac.kr/#/search/detail/6324927
Desire/love,"Berlant, Lauren","Brooklyn, New York :Dead Letter Office, BABEL Working Group an imprint of Punctum Books,2012.",128.4 B514d,https://library.cau.ac.kr/#/search/detail/6324926
Personality psychology :the science of individuality,"Brody, Nathan","Upper Saddle River, N.J. :Prentice Hall,1998.",155.2 B864p,https://library.cau.ac.kr/#/search/detail/6324925
"The twilight of equality :neoliberalism, cultural politics, and the attack on democracy","Duggan, Lisa","Boston, Mass. :Beacon,2003.",320.5130973 D866t,https://library.cau.ac.kr/#/search/detail/6324924
The nightmare of black island,"Tucker, Mike","London :BBC Books,[2014].",823 T893n,https://library.cau.ac.kr/#/search/detail/6324923
The stealers of dreams,"Lyons, Steve","London :BBC Books,2005.",823 L991s,https://library.cau.ac.kr/#/search/detail/6324922
Only human,"Roberts, Gareth","London :BBC Books,2013.",823 R644o,https://library.cau.ac.kr/#/search/detail/6324921
The deviant strain,"Richards, Justin","London :BBC Books,2013.",823 R516d,https://library.cau.ac.kr/#/search/detail/6324920
"Debt, development, and democracy :modern political economy and Latin America, 1965-1985","Frieden, Jeffry A","Princeton, N.J. :Princeton University Press,1991.",338.98 F899d,https://library.cau.ac.kr/#/search/detail/6324919
Economic crisis and policy choice :the politics of adjustment in the Third World,"Nelson, Joan M","Princeton, N.J. :Princeton University Press,1990.",338.9 N427e,https://library.cau.ac.kr/#/search/detail/6324918
The design and implementation of the FreeBSD operating system,"McKusick, Marshall Kirk","Upper Saddle River, NJ :Addison Wesley,[2015].",005.432 M159d2,https://library.cau.ac.kr/#/search/detail/6324916
"The origin of everyday moods :managing energy, tension, and stress","Thayer, Robert E",New York,152.4 T372o,https://library.cau.ac.kr/#/search/detail/6324915
Understanding human values :individual and societal,"Rokeach, Milton","New York :Free Press,1979.",301.21 R742u,https://library.cau.ac.kr/#/search/detail/6324914
Sexual selection and the descent of man :the Darwinian pivot,"Campbell, Bernard Grant","New Brunswick (U.S.A.) :AldineTransaction,2007.",576.82 C187s,https://library.cau.ac.kr/#/search/detail/6324913
L'herbe des nuits :roman,"Modiano, Patrick","[Paris] :Gallimard,2012.",843 M692h,https://library.cau.ac.kr/#/search/detail/6324911
Dans le café de la jeunesse perdue :roman,"Modiano, Patrick","[Paris] :Gallimard,c2007.",843 M692dr,https://library.cau.ac.kr/#/search/detail/6324910
Preparación al diploma de español.Nivel C2,"Alzugaray, Pilar","Madrid :Edelsa,2012.",468.24 P927 C2-1/C2-2,https://library.cau.ac.kr/#/search/detail/6324909
Preparación al diploma de español.Nivel C1,"Pérez, Rosa Maria","Madrid :Edelsa,2012.",468.24 P927 C1-1/C1-2,https://library.cau.ac.kr/#/search/detail/6324907
Debt to society :accounting for life under capitalism,"Joseph, Miranda","Minneapolis :University of Minnesota Press,2014.",330 J83d,https://library.cau.ac.kr/#/search/detail/6324905
The secret life of pronouns :what our words say about us,"Pennebaker, James W","New York :Bloomsbury Press,2011.",425 P412s,https://library.cau.ac.kr/#/search/detail/6324774
The cultural politics of emotion,"Ahmed, Sara","New York :Routledge,2004.",152.4 A286c,https://library.cau.ac.kr/#/search/detail/6324773
Willful subjects,"Ahmed, Sara","Durham :Duke University Press,2014.",153.8 A286w,https://library.cau.ac.kr/#/search/detail/6324772
The male brain,"Brizendine, Louann","New York :Three Rivers Press,2010.",612.8 B862m,https://library.cau.ac.kr/#/search/detail/6324771
The Stone Rose,"Rayner, Jacqueline","London :BBC,2006.",823 R275s,https://library.cau.ac.kr/#/search/detail/6324770
Intricate links :democratization and market reforms in Latin America and Eastern Europe,"Nelson, Joan M","New Brunswick, N.J., USA :Transaction Publishers,1994.",338.98 N427i,https://library.cau.ac.kr/#/search/detail/6324769
Pragmatics :teaching natural conversation,"Houck, Nöel","Alexandria, VA :Teachers Of English,2011.",428.007 H835p,https://library.cau.ac.kr/#/search/detail/6324767
El cronómetro :manual de preparación del DELE.Nivel C2,"Tormo, Alejandro Bech","Madrid :Edinumen,2013.",468.24 T684c L-C2,https://library.cau.ac.kr/#/search/detail/6324765
El cronómetro :manual de preparación del DELE.Nivel C1,"Tormo, Alejandro Bech","Madrid :Edinumen,2012.",468.24 T684c L-C1,https://library.cau.ac.kr/#/search/detail/6324764
The metalogicon of John of Salisbury :a twelfth-century defense of the verbal and logical arts of the trivium,John,"Philadelphia, Pa. :Paul Dry Books,2009.",160 J65mEm,https://library.cau.ac.kr/#/search/detail/6324763
BIM for construction health and safety,"Mordue, Stefan","Newcastle upon Tyne, UK. :NBS/RIBA Enterprises,2014.",690.0285 M834b,https://library.cau.ac.kr/#/search/detail/6324762
Handbook of the economics of art and culture.2,"Ginsburgh, Victor","San Diego, CA :Elsevier North-Holland,2014",338.477 H236g v.2,https://library.cau.ac.kr/#/search/detail/6324761
"Bernhard Schlink, ""Der Vorleser""","Egbers, Michaela","Freising :Stark,2009.",833.09 S344e,https://library.cau.ac.kr/#/search/detail/6324760
Follies of Europe :architectural extravaganzas,"Barlow, Nic","Suffolk :Garden Art Press,2008.",720.94 B258f,https://library.cau.ac.kr/#/search/detail/6324759
Bernhard Schlink : Der Vorleser :Zeitgenössische Romane - Ideen und Materialien für den Literatur-Unterricht,"Berger, Norbert","Donauwörth :Auer,2009.",833.09 S344b,https://library.cau.ac.kr/#/search/detail/6324758
Gwangju Folly II,"Hirsch, Nikolaus","Gwangju :The Gwangju Biennale Foundation,2013.",720.1 H669g,https://library.cau.ac.kr/#/search/detail/6324757
Burnout at work :a psychological perspective,"Leiter, Michael P",London,158.732 L533b,https://library.cau.ac.kr/#/search/detail/6324755
Savoring :a new model of positive experience,"Bryant, Fred Boyd","Mahwah, N.J. :Lawrence Erlbaum Associates, Publishers,2007.",150.198 B915s,https://library.cau.ac.kr/#/search/detail/6324754
Einführung in die interaktionistische Ethnografie :Soziologie im Außendienst,"Dellwing, Michael","Wiesbaden :Springer VS,2012.",301.072 D358e,https://library.cau.ac.kr/#/search/detail/6324753
Transport equations in biology,"Perthame, Benoît","Basel :Birkhäuser,2007.",577.88 P468t,https://library.cau.ac.kr/#/search/detail/6324752
Nonverbal behavior in interpersonal relations,"Richmond, Virginia P","Boston :Pearson/Allyn & Bacon,2012.",153.69 R533n7,https://library.cau.ac.kr/#/search/detail/6324751
Nonverbal communication,"Burgoon, Judee K","Boston :Allyn & Bacon,2010.",153.69 B957n,https://library.cau.ac.kr/#/search/detail/6324750
Machine learning :the art and science of algorithms that make sense of data,"Flach, Peter A",Cambridge,006.31 F571m,https://library.cau.ac.kr/#/search/detail/6324749
Ilse Aichinger,"Arnold, Heinz Ludwig","München :Text + Kritik,2007.",830.9 A288a,https://library.cau.ac.kr/#/search/detail/6324748
Marlene Streeruwitz,"Arnold, Heinz Ludwig","München :Text + Kritik,2004.",830.9 S914a,https://library.cau.ac.kr/#/search/detail/6324747
Migrantenliteratur :für die Sekundarstufe,"Müller, Peter","Stuttgart :Reclam,2007.",830.9 M958m,https://library.cau.ac.kr/#/search/detail/6324746
Literatur und Migration,"Arnold, Heinz Ludwig","München :Edition Text + Kritik,c2006.",830.9 A755L,https://library.cau.ac.kr/#/search/detail/6324745
Macroeconomics,"Abel, Andrew B","Boston :Pearson,2014.",339 A139m8,https://library.cau.ac.kr/#/search/detail/6324743
The PDMA toolbook for new product development,"Belliveau, Paul","New York :John Wiley & Sons, Inc.,2002.",658.575 B444p,https://library.cau.ac.kr/#/search/detail/6324742
Directors on directing :a source book of the modern theatre,"Cole, Toby","New York :Macmillan,1963.",792.02 C689d,https://library.cau.ac.kr/#/search/detail/6324387
Brand-driven city building and the virtualizing of space,"Gutzmer, Alexander","London :Routledge,2014.",307.1216 G985b,https://library.cau.ac.kr/#/search/detail/6323859
Operating system concepts,"Silberschatz, Abraham","Hoboken, N.J :Wiley,2014.",005.43 S582o9,https://library.cau.ac.kr/#/search/detail/6323083
Introduction to algorithms,"Cormen, Thomas H","Cambridge, Mass. :MIT Press,2009.",005.1 C811i3,https://library.cau.ac.kr/#/search/detail/6323082
"Experience-driven leader development :models, tools, best practices, and advice for on-the-job development","McCauley, Cynthia D","San Francisco, CA :Jossey-Bass & Pfeiffer,2014.",658.4092 M478e,https://library.cau.ac.kr/#/search/detail/6323031
Solid state chemistry :an introduction,"Smart, Lesley","Boca Raton :CRC Press,2012.",541.0421 S636s4,https://library.cau.ac.kr/#/search/detail/6322957
Management information systems :managing the digital firm,"Laudon, Kenneth C","Upper Saddle, N.J. :Pearson Education,2014.",658.4038 L372m13,https://library.cau.ac.kr/#/search/detail/6321166
Degrees of inequality :how the politics of higher education sabotaged the American dream,"Mettler, Suzanne","New York :Basic Books, a member of the Perseus Books Group,[2014].",378.73 M595d,https://library.cau.ac.kr/#/search/detail/6321110
The Europa directory of international organizations 2013,"Canton, Helen","London :Routledge,2013.",R 060.25 E89e15,https://library.cau.ac.kr/#/search/detail/5988530
Jekyll & Hyde :the musical : vocal selections,"Wildhorn, Frank","Port Chester, NY :Cherry Lane Music Co.",MS 782.14 W673j,https://library.cau.ac.kr/#/search/detail/5958800
Applied multivariate statistical analysis,"Johnson, Richard Arnold","Upper Saddle River :Pearson Education,2007.",519.535 J68a6,https://library.cau.ac.kr/#/search/detail/5932317
Ansel's pharmaceutical dosage forms and drug delivery systems,"Allen, Loyd V","Philadelphia :Wolters Kluwer Health/Lippincott Williams ＆ Wilkins,c2011.",615.1 A427a9,https://library.cau.ac.kr/#/search/detail/5599273
Reussir le Delf,"Girardeau, Bruno","Paris :Les Editions Didier,2010",448.24 G519r v.2/v.3/v.4,https://library.cau.ac.kr/#/search/detail/5599178
Urban regeneration ＆ social sustainability :best practice from European cities,"Colantonio, Andrea","Chichester, West Sussex, UK",307.3416094 C683u,https://library.cau.ac.kr/#/search/detail/5599144
Jahrbuch für internationale Germanistik,Internationale Vereinigung für Germanische Sprach- und Literaturwissenschaft,Bad Homburg v.d.H.,- 2012 v.44 n.1-2/2013 v.45 n.1-2,https://library.cau.ac.kr/#/search/detail/5519865
Research methods in second language acquisition :a practical guide,"Mackey, Alison","Chichester, West Sussex, UK",400.193 M157r,https://library.cau.ac.kr/#/search/detail/5388458
International infrastructure management manual,Association of Local Government Engineers of New Zealand,"Thames, N.Z. :Association of Local Government Engineering NZ Inc. (INGENIUM), National Asset Management Steering (NAMS) Group,[2011]",R 657.83807 I61 2011,https://library.cau.ac.kr/#/search/detail/5238781
"BIM handbook :a guide to building information modeling for owners, managers, designers, engineers and contractors","Eastman, Charles M","Hoboken, NJ :Wiley,2011.",690.0285 E13b2,https://library.cau.ac.kr/#/search/detail/5216261
Prefab architecture :a guide to modular design and construction,"Smith, Ryan E","Hoboken, N.J. :John Wiley & Sons,2010.",721.04497 S658p,https://library.cau.ac.kr/#/search/detail/5208221
Global perspectives on gender and work :readings and interpretations,"Goodman-Draper, Jacqueline","Lanham, Md. :Rowman & Littlefield Pub.,2010.",331.4 G653g,https://library.cau.ac.kr/#/search/detail/4883498
Compréhension orale :Niveau 3,"Barféty, Michèle","[Paris] :CLE International,c2007.","445 B249c v.3, 448 B249c v.3",https://library.cau.ac.kr/#/search/detail/4721309
Multiple regression :testing and interpreting interactions,"Aiken, Leona S","Newbury Park, Calif :Sage Publications,c1991.",519.536 A291m,https://library.cau.ac.kr/#/search/detail/4685234
Food process engineering and technology,"Berk, Zeki","Amsterdam :Academic Press, 2009",664 B512f,https://library.cau.ac.kr/#/search/detail/4444931
High-throughput screening in heterogeneous [i.e. chemical] catalysis,"Hagemeyer, Alfred",Weinheim,541.395 H142h,https://library.cau.ac.kr/#/search/detail/1268517
Food processing operations and scale-up,"Valentas, Kenneth J","New York :M. Dekker,c1991.",664 V154f,https://library.cau.ac.kr/#/search/detail/1238328
Conversations :pratiques de l'oral,"Martins, Cidalia","Paris :Didier,2003.","448.34 M383c, 448.34 M386c",https://library.cau.ac.kr/#/search/detail/1237728
Masters of the universe? :NATO's Balkan crusade,"Ali, Tariq",London,949.703 A398m,https://library.cau.ac.kr/#/search/detail/1225653
Estimation and inference in econometrics,"Davidson, Russell","New York :Oxford Univ.,c1993",330.015195 D253eo,https://library.cau.ac.kr/#/search/detail/1010560
The science of subjective well-being,"Eid, Michael","New York :Guilford Press,c2008.",158 E34s,https://library.cau.ac.kr/#/search/detail/618215
Principles of instrumental analysis,"Skoog, Douglas A","Belmont, CA :Thomson Brooks/Cole,c2007",543 S628p6,https://library.cau.ac.kr/#/search/detail/602156
A first course in abstract algebra,"Fraleigh, John B","Boston :Addison-Wesley,2003.",512.02 F812f7,https://library.cau.ac.kr/#/search/detail/423420
The Statesman's year-book,"Martin, Frederick",London [etc.] :Palgrave :Macmillan [etc.],R 320.58 S797 2003/2014/2015,https://library.cau.ac.kr/#/search/detail/186891
Graphis design,Zurich (Switzerland) :Graphis Press Corp.,null,null,https://library.cau.ac.kr/#/search/detail/59143
통일한국의 교육 비전 =Educational vision of united Korea :다음 세대가 행복한 교육복지 국가,김창환,"파주 :한울,2014",327.51 한반도한 v.11,https://library.cau.ac.kr/#/search/detail/6431375
위험사회를 진단한다 :사고사회를 넘어 안전사회로,홍성태,"서울 :아로파,2014",302.12 홍성태위아,https://library.cau.ac.kr/#/search/detail/6431310
나는 나 :가네코 후미코 옥중 수기,금자후미자,"부산 :산지니,2012",813.8 금자후하조,https://library.cau.ac.kr/#/search/detail/6431274
독도의용수비대 :독도를 지켜낸 영웅 33명의 활동상,이용원,"파주 :범우사,2014",951.98 이용원독,https://library.cau.ac.kr/#/search/detail/6404897
모자이크 자화상 :최규철 시집,최규철,"서울 :시문학사,2014",811.108 시문학 v.507,https://library.cau.ac.kr/#/search/detail/6404896
(2014년) 재정패널 학술대회,한국조세재정연구원,"[서울] :한국조세재정연구원,2014",336.2 한국조재 2014,https://library.cau.ac.kr/#/search/detail/6404895
한반도는 일제의 군사요새였다 :이완희 PD의 일본군 전쟁기지 탐사보고,이완희,"파주 :나남,2014",355.70951 이완희한,https://library.cau.ac.kr/#/search/detail/6404894
KoFC 북한개발,한국정책금융공사,"서울 :한국정책금융공사 조사연구실,2013-",338.9518 한국정k 2014 v.3,https://library.cau.ac.kr/#/search/detail/6404893
남북 언어의 어휘 단일화,권재일,"서울 :서울대학교출판문화원,2014",411.4 권재일남,https://library.cau.ac.kr/#/search/detail/6404892
(피 눈물로 쓴 6·25전쟁국군포로가족의 수기) 나는 지옥의 노예였다,대한민국6·25전쟁전사자유자녀회,"서울 :대한민국6·25전쟁전사자유자녀회, 2014",951.731 대한민나,https://library.cau.ac.kr/#/search/detail/6404891
"나는, 공학인이다 :한국인에서 여성 엔지니어로 살아간다는 것",한국여성공학기술인협회,"파주 :효형,2014",305.4362 한국여나,https://library.cau.ac.kr/#/search/detail/6404889
(일본 오사카부립나카노시마도서관 소장) 한국문화재 =日本 大阪府立中之島圖書館所藏 韓國文化財,국립문화재연구소,"대전 :국립문화재연구소,2014",708.951 국외소 v.29,https://library.cau.ac.kr/#/search/detail/6404888
창남유고,신진구,"[서울] :高靈申氏大宗會 :高靈申氏護軍公派宗中會,2014",811.98 신진구창이,https://library.cau.ac.kr/#/search/detail/6404887
테라헤르츠파 기술 분석 연구 :2013년도 미래전파이용기반조성 연구보고서,표유선,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RT-23,https://library.cau.ac.kr/#/search/detail/6404886
분야별 전문가를 통한 미래전파 기술수요 예측평가 보고서 :미래 전파 연구 단·중·장기 추진과제 평가 :2013년도 미래전파이용기반조성 연구보고서,백정기,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RT-22,https://library.cau.ac.kr/#/search/detail/6404885
On-body 전파특성에 따른 전파간섭 영향 연구 :2013년도 미래전파이용기반조성 연구보고서,배석희,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RS-24,https://library.cau.ac.kr/#/search/detail/6404884
전파분석 성능 향상을 위한 전파예측모델의 개선방안 연구 :2013년도 미래전파이용기반조성 연구보고서,배석희,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RS-23,https://library.cau.ac.kr/#/search/detail/6404883
임펄스성 잡음 측정을 위한 분석환경 개선 연구 :2013년도 미래전파이용기반조성 연구보고서,이용직,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RS-22,https://library.cau.ac.kr/#/search/detail/6404882
기후변화 대응 한반도 강우감쇠 영향 분석 연구 :2013년도 미래전파이용기반조성 연구보고서,이용직,"나주 :국립전파연구원,2013",621.384 국립전r 2014-RS-21,https://library.cau.ac.kr/#/search/detail/6404881
전파특성지도구축 사업 수행결과 보고서 :2013년도 미래전파이용기반조성 연구보고서,한국,"나주 :국립전파연구원,2013",621.384 국립전r 2014-ETC-21,https://library.cau.ac.kr/#/search/detail/6404880
지방 선거 보도 연구,백선기,"서울 :한국언론진흥재단,2014",070 한국언 2014-20,https://library.cau.ac.kr/#/search/detail/6404878
저널리즘 스쿨 설립을 위한 계획 수립 연구,양승찬,"서울 :한국언론진흥재단,2014",070 한국언 2014-06,https://library.cau.ac.kr/#/search/detail/6404877
"Next standards.2015,룰메이커로 가는 표준정책 거버넌스의 길",한국표준협회,"서울 :한국표준협회,2014",389.6 한국표n 2015,https://library.cau.ac.kr/#/search/detail/6404874
귀족 노동자 :권혁재 시집,권혁재,"대전 :지혜,2014",811.1 권혁재귀,https://library.cau.ac.kr/#/search/detail/6404873
시간을 품다 :이영주 수필집,이영주,"서울 :시와산문사,2014",811.4 이영주시,https://library.cau.ac.kr/#/search/detail/6404871
언어의 창 :강병남 시집,강병남,"서울 :조선문학사,2014",811.1 강병남언,https://library.cau.ac.kr/#/search/detail/6404870
나무도 사랑을 안다 :임원식 시집,임원식,"서울 :시문학사,2014",811.108 시문학 v.502,https://library.cau.ac.kr/#/search/detail/6404869
국가인권정책기본계획 이행상황.2013년도,한국,"[과천] :국가인권정책협의회,2014",323.0951 국가인국 2013,https://library.cau.ac.kr/#/search/detail/6404868
"TV 방송기획, 생각대로 된다",남규홍,"파주 :예문사,2014",791.45 남규홍t,https://library.cau.ac.kr/#/search/detail/6404867
한눈에 보는 누비 =Nubi : Korean tranditional quilt,박성실,"서울 :문화체육관광부 :한국공예·디자인문화진흥원,2014",746.0951 박성실한,https://library.cau.ac.kr/#/search/detail/6404866
한눈에 보는 백자 =Baekja : Korean traditional porcelain,최건,"서울 :문화체육관광부 :한국공예·디자인문화진흥원,2014",738.20951 최건한,https://library.cau.ac.kr/#/search/detail/6404865
"(미암후손 유복삼의) 삼한당일기 :조선 후기 생활사, 한 선비의 선조 사랑",유복삼,광주 :심미안,811.96 유복삼삼권,https://library.cau.ac.kr/#/search/detail/6404864
한국방송사,박기성,"대구 :원명당,2014",384.540951 박기성한,https://library.cau.ac.kr/#/search/detail/6404863
서울의 근현대 음식,주영하,"서울 :서울특별시 시사편찬위원회,2014",951.91 서울문 v.7,https://library.cau.ac.kr/#/search/detail/6404862
Red deal :피 같은 당신의 돈이 새고 있다!,이준서,"서울 :SCGBOOKS,2014",352.480951 이준서r,https://library.cau.ac.kr/#/search/detail/6404861
공산주의의 본질,윤원구,"서울 :건국이념보급회,2014",320.532 윤원구공,https://library.cau.ac.kr/#/search/detail/6404860
한글이 걸어온 길 :국립한글박물관 전시도록,박부자,"서울 :국립한글박물관,2014",411.09 박부자한,https://library.cau.ac.kr/#/search/detail/6404859
시설보호 청년의 적응 :대학에 진학한 시설보호 청년의 진로발달과 결혼 태도,정선욱,"서울 :집문당,2014",362.7 정선욱시,https://library.cau.ac.kr/#/search/detail/6404857
노인주택 파노라마,유선종,"서울 :집문당,2014",362.61 유선종노,https://library.cau.ac.kr/#/search/detail/6404856
북한이탈주민 여성의 성인식 관련 기초조사,한인영,"서울 :집문당,2014",305.40951 한인영북,https://library.cau.ac.kr/#/search/detail/6404855
수능이 끝나면 그네를 타라 :수능을 마친 청춘들에게 건네는 따끈발랄 카운슬링,이지은,"서울 :뜨인돌출판사,2010(2011 3쇄)",158.3 이지은수,https://library.cau.ac.kr/#/search/detail/6404853
DMZ 일원 생태계 조사 :민통선이북지역 중부권 생태계조사,한국,"[인천] :환경부 국립환경연구원,2013",577.0951 환경부d 2013,https://library.cau.ac.kr/#/search/detail/6404852
(2013) 백두대간 생태계 정밀조사,한국,"인천 :환경부 국립환경과학원,2013",577.530951 환경부백 2013,https://library.cau.ac.kr/#/search/detail/6404851
"(2013) 특정도서 정밀조사 :완도, 해남, 제주, 진도",한국,"인천 :환경부 국립환경과학원,2013",577.520951 환경부특 2013,https://library.cau.ac.kr/#/search/detail/6404850
생태·경관보전지역 정밀조사 :왕피천·고산봉,한국,"인천 :환경부 국립환경과학원,2012",577.0951 환경부생환 2012,https://library.cau.ac.kr/#/search/detail/6404849
(2013) 전국 해안사구 정밀조사 :고래불사구·꽃지사구,한국,"인천 :환경부 국립환경과학원,2013",577.51 국립환전 2013,https://library.cau.ac.kr/#/search/detail/6404848
(2013) 생태·경관보전지역 정밀조사 :동강유역·소황사구,한국,"인천 :환경부 국립환경과학원,2013",577.0951 환경부생환 2013,https://library.cau.ac.kr/#/search/detail/6404847
(2013) 전국 무인도서 자연환경조사,한국,"인천 :환경부 국립환경과학원,2013",577.0951 환경부전환 2013 v.1/2013 v.2/2013 v.3/2013 v.4,https://library.cau.ac.kr/#/search/detail/6404846
(2013) 생태·경관우수지역 발굴조사,한국,"인천 :환경부 국립환경연구원,2013",577.0951 환경부생 2013 v.1/2013 v.2,https://library.cau.ac.kr/#/search/detail/6404844
복지의 재발견. :자유의 원리가 만드는 함께 잘사는 사회,최승노,"서울 :프리이코노미스쿨 :에프케이아이미디어,2014",330.122 최승노복,https://library.cau.ac.kr/#/search/detail/6404843
모음을 위하여 :박연옥 시조집 =Sijo poems by Park Yeon Ouk,박연옥,"서울 :동학사,2014",811.1 박연옥모,https://library.cau.ac.kr/#/search/detail/6404841
가끔은 이런 날이 :정찬우 한·영 대역시집 =Sometimes this day : poems of Chan Woo Chung a new collection,정찬우,"서울 :밀레,2014",811.1 정찬우가,https://library.cau.ac.kr/#/search/detail/6404840
동아시아 근대감옥의 가치발굴과 비교연구 :서대문형무소를 중심으로,김삼웅,"서울 :서대문형무소역사관,2014",365.5095 김삼웅동,https://library.cau.ac.kr/#/search/detail/6404839
위기의 여론조사 :여론다움을 향한 성찰과 제언,신창운,"파주 :리북,2014",303.38 신창운위,https://library.cau.ac.kr/#/search/detail/6404838
조선아악 :이왕직아악부 유성기음반 =Joseon Aak : a recording by Yiwangjik Aakbu,이홍주,"서울 :국립고궁박물관,2014",708.951 국립고 v.8,https://library.cau.ac.kr/#/search/detail/6404837
(익산 미륵사지 석탑) 사리장엄 =Sarira reliquary of stone pagoda of Mireuksa temple site in Iksan,강순형,"대전 :국립문화재연구소,2014",726.143 강순형사,https://library.cau.ac.kr/#/search/detail/6404836
궁중복식 본,안보연,"서울 :국립고궁박물관,2014",708.951 국립고 v.9,https://library.cau.ac.kr/#/search/detail/6404835
