title,writer,publication,callno,href
"Softwareentwicklung mit AUTOSAR : Grundlagen, Engineering, Management in der Praxis","Kindel, Olaf","Heidelberg :dpunkt Verlag,2009",629.20284 K51s,https://library.cau.ac.kr/#/search/detail/6097643
Moderne Rechenkünstler :die Industrialisierung der Rechentechnik in Deutschland,"Petzold, Hartmut","München :C.H. Beck,c1992.",004.0943 P513m,https://library.cau.ac.kr/#/search/detail/6097642
Der Bäckermeister oder wie man ein Unternehmen führt,"Dreisbach, Bodo","Erlangen :Publicis Corporate Publishing,2005.",650 D771b,https://library.cau.ac.kr/#/search/detail/6097641
"Betriebsgeräte und Schaltungen für elektrische Lampen :Vorschaltgeräte, Transformatoren, Starter, Lampen und Leuchten, Normen","Sturm, Carl Heinz","Berlin [u.a.] :Siemens-Aktienges.,1992",621.3192 S936b6,https://library.cau.ac.kr/#/search/detail/6097640
"Regelungstechnik 2 :Mehrgrößensysteme, Digitale Regelung","Lunze, Jan","Berlin :Springer,2008",629.8 L964r,https://library.cau.ac.kr/#/search/detail/6097639
Handwörterbuch der Pflanzennamen,"Zander, Robert","Stuttgart :E. Ulmer,2002.",582.0014 H236-17,https://library.cau.ac.kr/#/search/detail/6097638
Handbuch Elektrotechnik: Grundlagen und Anwendungen für Elektrotechniker,"Plaßmann, Wilfried","Vieweg+Teubner Verlag,2008",621.3 P715h5,https://library.cau.ac.kr/#/search/detail/6097637
Vom Abakus zum Internet : die Geschichte der Informatik,"Naumann, Friedrich, 1940-","Darmstadt :Primus,2001",004.09 N311v,https://library.cau.ac.kr/#/search/detail/6097636
Controller-Area-Network,"Etschberger, Konrad","München [u.a.] : Hanser, 2002",004.62 E85c3,https://library.cau.ac.kr/#/search/detail/6097635
Énergie solaire photovoltaïque,"Labouret, Anne","Paris :Dunod :Éd. le Moniteur,2009.",621.31244 L125e4,https://library.cau.ac.kr/#/search/detail/6097634
"Hybrid-, Batterie- und Brennstoffzellen-Elektrofahrzeuge","Naunin, Dietrich","Renningen :expert-Verl.,2004",629.2293 N312h3,https://library.cau.ac.kr/#/search/detail/6097633
Réseaux multiplexés pour systèmes embarqués,"Paret, Dominique","Paris :Dunod,2005",004.68 P228r,https://library.cau.ac.kr/#/search/detail/6097632
"LIN-Bus :Systeme, Protokolle, Tests von LIN-Systemen, Tools, Hardware, Applikationen","Grzemba, Andreas",Germany,620 G895L,https://library.cau.ac.kr/#/search/detail/6097631
Erfinde dich neu :12 Chancen zum privaten und beruflichen Neubeginn,"Tepperwein, Kurt","München:Herbig, F. A,2002",158.1 T314e,https://library.cau.ac.kr/#/search/detail/6097630
Funktionale Sicherheit in der Praxis,"Löw, Peter","Heidelberg :dpunkt Verlag,2010",629.2310218 L912f,https://library.cau.ac.kr/#/search/detail/6097629
"Fahrwerktechnik, Grundlagen","Reimpell, Jörnsen","Würzburg :Vogel Business Media,1995",657.77 R363f3,https://library.cau.ac.kr/#/search/detail/6097628
"Zeit der Uhren :Historie, Modelle, Hersteller","Trueb, Lucien F","Ulm :Ebner, Ulm,1999",681.114 T866z,https://library.cau.ac.kr/#/search/detail/6097627
Knaurs grosser Bibelführer,"Mehling, Marianne","München :Droemer Knaur,1985",230 M498k,https://library.cau.ac.kr/#/search/detail/6097626
Das neue Handbuch der Heilpflanzen,"Schönfelder, Ingrid","Stuttgart :Kosmos,2004.",581.634 S371n,https://library.cau.ac.kr/#/search/detail/6097625
Technologie für Augenoptiker :ein Schulbuch und Leitfaden,"Bohn, Heiner","Heidelberg :Optische Fachveröffentlichung,2002",681.411 B677t2,https://library.cau.ac.kr/#/search/detail/6097624
Neue Welten :Wilhelm Olbers und die Naturwissenschaften um 1800,"Biegel, Gerd","Braunschweig :Braunschweigisches Landesmuseum,2001",520.92 B586n,https://library.cau.ac.kr/#/search/detail/6097623
Electricity,"Parker, Steve,|d1952-","New York :DK,2005",537 P243e2,https://library.cau.ac.kr/#/search/detail/6097622
Animatus,Lee Hyungkoo,"Chungcheongnam-do Cheonan-si :Arario,2006",709.51 L484a,https://library.cau.ac.kr/#/search/detail/6097621
Memoria viva de Americana :Liviing memory of Ameriana,"Godoy, Juarez","San Paulo :Editora adonis,2010",973 G589m,https://library.cau.ac.kr/#/search/detail/6097620
The crisis in Keynesian economics,"Hicks, John Richard","New York :Basic Books,[1975] c1974.",330.156 H631c,https://library.cau.ac.kr/#/search/detail/6097600
Werner von Siemens :inventor and international entrepreneur,"Feldenkirchen, Wilfried","Columbus :Ohio State University Press,c1994.",338.7621 F312wE,https://library.cau.ac.kr/#/search/detail/6097599
Across the Soviet Union,"Köhler, Franz","Moscow :Progess,c1979.",947.085 K79iEh,https://library.cau.ac.kr/#/search/detail/6097594
Automatic control of steam power plants,"Klefenz, Günter","Mannheim :Bibliographisches Institut,c1986.",621.312132 K63rEt3,https://library.cau.ac.kr/#/search/detail/6097556
"Mallarmé on fashion :a translation of the fashion magazine, La derniére mode, with commentary","Mallarmé, Stéphane",Oxford,391.009 M252eEf,https://library.cau.ac.kr/#/search/detail/6097528
Nuclear North Korea :a debate on engagement strategies,"Cha, Victor D","New York :Columbia University Press,2003.",355.033551 C426n,https://library.cau.ac.kr/#/search/detail/6097527
"Animating the unconscious :desire, sexuality and animation","Pilling, Jayne",London,791.43 P641a,https://library.cau.ac.kr/#/search/detail/6097526
Drama education and second language learning,"Winston, Joe","Abingdon, Oxon :Routledge,2014.",420.7 W783d,https://library.cau.ac.kr/#/search/detail/6097525
Shifting paradigms in public health :from holism to individualism,"Yadavendu, Vijay Kumar","New York :Springer,2013.",362.109 Y12s,https://library.cau.ac.kr/#/search/detail/6097524
Global climate change and public health,"Pinkerton, Kent E","New York :Humana Press,2014.",616.200471 P655g,https://library.cau.ac.kr/#/search/detail/6097523
Stiegler and technics,"Howells, Christina","Edinburgh :Edinburgh University Press,[2013]",303.483 H859s,https://library.cau.ac.kr/#/search/detail/6097522
Early life conditions and rapid demographic changes in the developing world :consequences for older adult health,"McEniry, Mary","New York, NY :Springer Berlin Heidelberg,2013.",304.645 M478e,https://library.cau.ac.kr/#/search/detail/6097521
Plab exam flashcard study system :plab test practice questions and review for the professional and linguistic assessments board exam,Plab Exam Secrets,"[New York] :Mometrix Media LLC,2010.",610.14 P696p,https://library.cau.ac.kr/#/search/detail/6097520
PLAB part 1 in a box,"Munshi, Sunil Kumar","London :Royal Society of Medicine Press,2007.",610.14 M969p,https://library.cau.ac.kr/#/search/detail/6097519
"The trans-Pacific imagination :rethinking boundary, culture and society","Sakai, Naoki",Singapore,950 S158t,https://library.cau.ac.kr/#/search/detail/6097518
Japanese and Hong Kong film industries :understanding the origins of East Asian film networks,"Yau, Kinnia Shuk-ting",London,791.430953 Y35j,https://library.cau.ac.kr/#/search/detail/6097517
The gilded age :essays on the origins of Modern America,"Calhoun, Charles W","Wilmington, Del. :Scholarly Resources,1996.",973.8 C152g,https://library.cau.ac.kr/#/search/detail/6097516
Media and the Apocalypse,"Hart, Kylo-Patrick R","New York :Peter Lang,2009.",070.449 H325m,https://library.cau.ac.kr/#/search/detail/6097515
Young children and spirituality,"Myers, Barbara Kimes","New York :Routledge,1997.",291.40833 M996y,https://library.cau.ac.kr/#/search/detail/6097514
Digital imaging in popular cinema,"Purse, Lisa","Edinburgh :Edinburgh University Press,2013.",791.43 P986d,https://library.cau.ac.kr/#/search/detail/6097513
"New documentary ecologies :emerging platforms, practices and discourses","Nash, Kate","New York, NY :Palgrave Macmillan,2014.",791.43 N251n,https://library.cau.ac.kr/#/search/detail/6097512
"Cinema and Agamben :ethics, biopolitics and the moving image","Gustafsson, Henrik","New York :Bloomsbury Academic,2014.",791.4301 G982c,https://library.cau.ac.kr/#/search/detail/6097511
Resource-based theory :creating and sustaining competitive advantage,"Barney, Jay B",Oxford,658.4012 B261r,https://library.cau.ac.kr/#/search/detail/6097510
Engaging with reality :documentary and globalization,"Bondebjerg, Id","Bristol, U.K. :Intellect,2014.",070.1 B711e,https://library.cau.ac.kr/#/search/detail/6097509
Biodiversity planning and design :sustainable practices,"Ahern, Jack","Washington :Island Press,2006.",333.9516 A285b,https://library.cau.ac.kr/#/search/detail/6097508
"Gender, race, and mourning in American modernism","Forter, Greg","Cambridge, UK",823 F737g,https://library.cau.ac.kr/#/search/detail/6097507
Strategic human resource development :a journey in eight stages,"Meifert, Matthias T","New York :Springer,2013.",658.301 M511s,https://library.cau.ac.kr/#/search/detail/6097506
"Ongoing feedback :how to get it, how to use it","Kirkland, Karen","Greensboro, N.C. :Center for Creative Leadership,c1998.",658.407125 K59o,https://library.cau.ac.kr/#/search/detail/6097505
An ideas into action guidebook return on Experience :learning leadership at work,"Yip, Jeffrey","[Somerset, N.J.] :Center for Creative Leadership,2009.",658.4092 Y51i,https://library.cau.ac.kr/#/search/detail/6097504
Analog-to-digital conversion,"Pelgrom, Marcel J. M","New York :Springer,2013.",621.39814 P382a2,https://library.cau.ac.kr/#/search/detail/6097503
Real spaces :world art history and the rise of Western modernism,"Summers, David",London,701.18 S955r,https://library.cau.ac.kr/#/search/detail/6097502
Sociology,"Giddens, Anthony","Cambridge :Polity,2013.",301 G453s7,https://library.cau.ac.kr/#/search/detail/6097154
"Calling in ""the one"" :7 weeks to attract the love of your life","Thomas, Katherine Woodward","New York :Three Rivers Press,2004.",646.77 T458c,https://library.cau.ac.kr/#/search/detail/6097153
How to be an adult in relationships :the five keys to mindful loving,"Richo, David","Boston :Shambhala,2002.",158.2 R533h,https://library.cau.ac.kr/#/search/detail/6097152
Pop-Literatur,"Arnold, Heinz Ludwig","München :Edition Text + Kritik,2003.",830.9 A755p,https://library.cau.ac.kr/#/search/detail/6097151
The Oxford handbook of sound and image in digital media,"Vernallis, Carol","New York :Oxford University Press,2013.",302.231 V529o,https://library.cau.ac.kr/#/search/detail/6097150
Between the black box and the white cube :expanded cinema and postwar art,"Uroskie, Andrew V",Chicago,700.9045 U78b,https://library.cau.ac.kr/#/search/detail/6097149
Evening stars :a Blackberry Island novel,"Mallery, Susan","Don Mills, Ontario :Harlequin MIRA,2014.",823 M252e,https://library.cau.ac.kr/#/search/detail/6097148
Eleanor & Park,"Rowell, Rainbow","New York :St. Martin's Griffin,2013.",823 R881e,https://library.cau.ac.kr/#/search/detail/6097147
Failed diplomacy :the tragic story of how North Korea got the bomb,"Pritchard, Charles L","Washington, D.C. :Brookings Institution Press,2007.",355.0217 P961f,https://library.cau.ac.kr/#/search/detail/6097146
Queer singapore :illiberal citizenship and mediated cultures,"Yue, Audrey","Hong Kong :Hong Kong University Press,2012.",306.766 Y94q,https://library.cau.ac.kr/#/search/detail/6097145
London dispossessed :literature and social space in the early modern city,"Twyning, John","New York :St. Martin's Press,1998.",820.9 T975l,https://library.cau.ac.kr/#/search/detail/6097143
Brand new :the shape of brands to come,"Olins, Wally","New York, NY :Thames & Hudson,2014.",658.8 O46b,https://library.cau.ac.kr/#/search/detail/6097142
The up side of down : what makes people and companies succeed,"McArdle, Megan","London :Head of Zeus,2014.",650.1 M478uh,https://library.cau.ac.kr/#/search/detail/6097141
The up side of down :why failing well is the key to success,"McArdle, Megan","New York :Viking Adult,2014.",650.1 M478u,https://library.cau.ac.kr/#/search/detail/6097140
An impatient life :a political memoir,"Bensaïd, Daniel",London,335.43 B474LEf,https://library.cau.ac.kr/#/search/detail/6097139
Mallarmé et la mode,"Lecercle, Jean-Pierre","Biarritz :Séguier ,2014.",841 L457m,https://library.cau.ac.kr/#/search/detail/6097138
Oeuvres complètes.2,"Mallarmé, Stéphane","Paris :Gallimard,2003.",841 M252o v.2,https://library.cau.ac.kr/#/search/detail/6097137
The phonology of Japanese,"Labrune, Laurence",Oxford,413.1 L127p,https://library.cau.ac.kr/#/search/detail/6097136
"Empires of entertainment :media industries and the politics of deregulation, 1980-1996","Holt, Jennifer","New Brunswick, N.J. :Rutgers University Press,2011.",338.4730223 H758e,https://library.cau.ac.kr/#/search/detail/6097135
Mark Twain and the gilded age :his political attitude & battle against social and political injustices,"Bokun, Rafael","Munich :GRIN Verlag GmbH,2013.",820.9 B686m,https://library.cau.ac.kr/#/search/detail/6097134
"Temporary stages.2,critically orientated drama education","Gonzalez, Jo Beth","Bristol :Intellect Ltd,2013.",792.07 G643t v.2,https://library.cau.ac.kr/#/search/detail/6097133
Key concepts in theatre/drama education,"Schonmann, Shifra",Rotterdam,792 S371k,https://library.cau.ac.kr/#/search/detail/6097132
Les villages préférés des Français,"Bern, Stéphane","Paris :Flammarion,2013.",914.404 B517v,https://library.cau.ac.kr/#/search/detail/6097131
The material image :art and the real in film,"Peucker, Brigitte","Stanford, Calif. :Stanford University Press,2007.",791.43657 P514m,https://library.cau.ac.kr/#/search/detail/6097130
Framing pictures :film and the visual arts,"Jacobs, Steven","Edinburgh :Edinburgh University Press,2012.",791.43 J17f,https://library.cau.ac.kr/#/search/detail/6097129
Brand Hollywood :selling entertainment in a global media age,"Grainge, Paul",London,384.830973 G743b,https://library.cau.ac.kr/#/search/detail/6097128
Media franchising :creative license and collaboration in the culture industries,"Johnson, Derek","New York :NYU PRESS,2013.",658.8708 J66m,https://library.cau.ac.kr/#/search/detail/6097127
Davidson's principles and practice of medicine,"Walker, Brian R","Edinburgh :Churchill Livingstone/Elsevier,2014.",616 W177d22,https://library.cau.ac.kr/#/search/detail/6097126
Oxford handbook of clinical medicine,"Longmore, Murrau","Oxford :Oxford University Press,2014.",616 L856o9,https://library.cau.ac.kr/#/search/detail/6097125
Asian horror,"Richards, Andy","Harpenden :Kamera Books,2010.",791.436164 R514a,https://library.cau.ac.kr/#/search/detail/6097124
Theories of counseling and psychotherapy :a case approach,"Murdock, Nancy L","Boston :Pearson,c2013.",158.3 M974t3,https://library.cau.ac.kr/#/search/detail/6097123
From solidarity to schisms :9/11 and after in fiction and film from outside the US,"Cilano, Cara",Amsterdam,809.3 C572f,https://library.cau.ac.kr/#/search/detail/6097122
"Reframing 9/11 :film, popular culture and the ""war on terror""","Birkenstein, Jeff","New York :Continuum,2010.",791.436552 B619r,https://library.cau.ac.kr/#/search/detail/6097121
"Terrorism in American cinema :an analytical filmography, 1960-2008","Cettl, Robert","Jefferson, N.C. :McFarland & Co.,2009.",791.436556 C423t,https://library.cau.ac.kr/#/search/detail/6097120
"The depiction of terrorists in blockbuster Hollywood films, 1980-2001 :an analytical study","Vanhala, Helena","Jefferson, N.C. :McFarland & Company,2011.",791.436556 V254d,https://library.cau.ac.kr/#/search/detail/6097119
Firestorm :American film in the age of terrorism,"Prince, Stephen","New York :Columbia University Press,2009.",791.436552 P957f,https://library.cau.ac.kr/#/search/detail/6097118
Profiting without producing :how finance exploits us all,"Lapavitsas, Costas",London,332 L299p,https://library.cau.ac.kr/#/search/detail/6097117
Ping-pong conversations,"Soth, Alec","Rome :Contrasto,2013.",779 S717p,https://library.cau.ac.kr/#/search/detail/6097116
Slow movies :countering the cinema of action,"Jaffe, Ira",London,791.4301 J23s,https://library.cau.ac.kr/#/search/detail/6097115
Fortran 95/2003 explained,"Metcalf, Michael",Oxford,005.133 M588f,https://library.cau.ac.kr/#/search/detail/6097114
