title,writer,publication,callno,href
C#とOpenCVの融合プログラミング :ライブラリのラッパーDLLを利用する,북산양행,"東京 :カットシステム,2010",006.37 북산양c,https://library.cau.ac.kr/#/search/detail/5404502
世間胸算用,신보오미,"東京 :小学館,2008",813.082 신보오세,https://library.cau.ac.kr/#/search/detail/5403715
雨月物語,고전위,"東京 :小学館,2008",813.082 고전위우,https://library.cau.ac.kr/#/search/detail/5403714
「おたく」の精神史 :一九八0年代論,대총영지,"東京 :講談社,2004",306.0953 대총영오,https://library.cau.ac.kr/#/search/detail/5403713
(古典語現代語) 助詞助動詞詳説,송촌명,"東京 :學燈社,1969",413.5 송촌명조 1969,https://library.cau.ac.kr/#/search/detail/5403712
音声による人間と機械の対話,당하수사,"東京 :オ-ム社,1998",401.0285 당하수음,https://library.cau.ac.kr/#/search/detail/5403711
芥川龍之介事典,국지홍,"東京 :勉誠出版,2001",813.03 국지홍개,https://library.cau.ac.kr/#/search/detail/5386558
芥川龍之介大事典,지촌유홍,"東京 :勉誠出版,2002",813.03 지촌유개,https://library.cau.ac.kr/#/search/detail/5386557
芥川龍之介全作品事典,관구안의,"東京 :勉誠出版,2000",813.309 관구안개,https://library.cau.ac.kr/#/search/detail/5386556
挪威的森林,촌상춘수,"上海 :上海譯文,2007",813.3 촌상춘노림,https://library.cau.ac.kr/#/search/detail/5386555
中朝大詞典 =중조대사전,崔奉煥,"北京 :民族,2009.",R 412.3 최봉환중,https://library.cau.ac.kr/#/search/detail/5303750
漢語與少數民族語言關係槪論,戴慶廈,"北京 :中央民族大學,1992",412 대경하한,https://library.cau.ac.kr/#/search/detail/5303710
中華成語辭海.第一卷 :A-E,류만국,"長春 :吉林大學,2009",R 412.3 류만국중 v.1/v.2/v.3,https://library.cau.ac.kr/#/search/detail/5303645
現代日本語の疑問表現 :疑いと確認要求,궁기화인,"東京 :ひつじ書房,2005",413.5 궁기화현,https://library.cau.ac.kr/#/search/detail/5303298
日本語の構造 :推論と知識管理,전와행칙,"東京 :くろしお出版,2010",413.5 전와행일,https://library.cau.ac.kr/#/search/detail/5303297
日本語語用論のしくみ,가등중광,"東京 :硏究社,2004",413.5 가등중일,https://library.cau.ac.kr/#/search/detail/5303296
靑年文摘30年典藏本 :独一无二的柠檬,청년문적,"北京 :中国青年出版社,2011",812.4 청년문청,https://library.cau.ac.kr/#/search/detail/5303295
人民日报国际评论选编 .2009,인민일보국제부,"北京 :人民日報出版社,2010-",071.2 인민일인 2009,https://library.cau.ac.kr/#/search/detail/5303294
人民日报评论年编.2010,인민일보평론부,"北京 :人民日報出版社,2011",071.2 인민일인연 2010 v.1/2010 v.2,https://library.cau.ac.kr/#/search/detail/5303293
抉擇時刻,"Bush, George W","北京 :中信出版集團股빈有限公司,2011",973.931092 B978d양,https://library.cau.ac.kr/#/search/detail/5303292
撒哈拉的故事,삼모,"北京 :北京十月文藝出版社,2011",812.8 삼모살,https://library.cau.ac.kr/#/search/detail/5303291
公正 :该如何做是好?,"Sandel, Michael J","北京 :中信出版社,2011",172.2 S214j주,https://library.cau.ac.kr/#/search/detail/5303290
对外汉语教学语法释疑201例,팽소천,"北京 :商務印書館,2004",412.5 팽소천대,https://library.cau.ac.kr/#/search/detail/5303289
近代·労働·市民社会,동조유기언,"京都 :ミネルヴァ書房,2005",331.0953 동조유근,https://library.cau.ac.kr/#/search/detail/5303033
指示詞,김수민,"東京 :ひつじ書房,1992.",413.5 김수민지,https://library.cau.ac.kr/#/search/detail/5296930
OpenCV2プログラミングブック :OpenCV2.2/2.3対応,OpenCV2プログラミングブック制作チーム,"東京 :マイナビ,2011",006.37 O61o,https://library.cau.ac.kr/#/search/detail/5296929
オタクはすでに死んでいる,강전두사부,"東京 :新潮社,2008",361.5 강전두오,https://library.cau.ac.kr/#/search/detail/5296928
オタクの迷い道,강전두사부,"東京 :文藝春秋,2003",812.4 강전두오,https://library.cau.ac.kr/#/search/detail/5296927
風姿花伝·三道,세아미,"東京 :角川学芸出版,2009",792.0953 세아미풍죽,https://library.cau.ac.kr/#/search/detail/5296926
すらすら読める風姿花伝,림망,"東京:講談社,2003",792.0953 림망스,https://library.cau.ac.kr/#/search/detail/5296925
風姿花傳 :謠曲名作選,세아미,"東京 :小學館,2009",792.0953 세아미풍표,https://library.cau.ac.kr/#/search/detail/5296924
外国人とのコミュニケーション,"Neustupny, J.V","東京 :岩波書店,1982(2010 39刷)",413.07 N496외,https://library.cau.ac.kr/#/search/detail/5296923
言語と教育―日本語を対象として,소산오,"東京 :くろしお出版,2004",413.07 소산오언,https://library.cau.ac.kr/#/search/detail/5296922
アスペクト.テンス體系とテクスト :現代日本語の時間の表現,공등진유미,"東京 :ひつじ書房,1995",413.5 공등진아,https://library.cau.ac.kr/#/search/detail/5296921
言語と文化 :言語學から讀み解くことばのバリエ-ション,남아언,"東京 :くろしお出版,2009",400.14 남아언언,https://library.cau.ac.kr/#/search/detail/5296920
国語文法論,도변실,"東京:笠間書院,1997",413.5 도변실국 1997,https://library.cau.ac.kr/#/search/detail/5296918
文法と音聲.3,음성문법연구회,"東京 :くろしお出版,2001(2004 2刷)",413.5 음성문문 v.3,https://library.cau.ac.kr/#/search/detail/5296917
談話の文法,구야장,"東京 :大修館書店,1978",413.5 구야장담,https://library.cau.ac.kr/#/search/detail/5296916
視点と言語行動,전와행칙,"東京 :くろしお出版,1997",413.5 전와행시,https://library.cau.ac.kr/#/search/detail/5296915
步步惊心,동화,"北京 :湖南文艺出版社,2011",812.3 동화보 v.1/v.2,https://library.cau.ac.kr/#/search/detail/5296914
ビギナ-ズ有機構造解析,천단윤,"京都 :化學同人,2005",547 천단윤비,https://library.cau.ac.kr/#/search/detail/5296913
(必携)考古資料の自然科學調査法,재등노,"東京 :ニュ-サイエンス社,2010",930.1 재등노고,https://library.cau.ac.kr/#/search/detail/5296912
実践認知詩学,"Gavins, Joanna","東京 :鳳書房,2008",808.1 G283c내,https://library.cau.ac.kr/#/search/detail/5296910
帝國の殘影 :兵士·小津安二郞の昭和史,여나패윤,"東京 :NTT出版,2011",791.430233 소진안여,https://library.cau.ac.kr/#/search/detail/5296909
和柄パーツ&パターン素材 :EPSアウトライン·JPEGデータ収録,성원의부,"東京 :ソーテック社,2009",741.6 성원의화,https://library.cau.ac.kr/#/search/detail/5293767
哈利·波特与死亡圣器,"Rowling, Joanne K","China (Republic:1949- ) :人民文学出版社,2007",823 R884hC마,https://library.cau.ac.kr/#/search/detail/5293534
戦後史をよみなおす :駿台予備学校「戦後日本史」講義録,복정신일,"東京 :講談社,2011",953.7 복정신전,https://library.cau.ac.kr/#/search/detail/5293533
物語消滅論 :キャラクター化する「私」、イデオロギー化する「物語」,대총영지,"東京 :角川書店,2004",808.3 대총영물,https://library.cau.ac.kr/#/search/detail/5293532
物質からの回折と結像 :透過電子顯微鏡法の基礎,금야풍언,"東京 :共立出版,2003",502.825 금야풍물,https://library.cau.ac.kr/#/search/detail/5293021
運動イメ-ジ,"Deleuze, Gilles","東京 :法政大學出版局,2008",778.5 D348iJ재,https://library.cau.ac.kr/#/search/detail/5293019
日本映畵論 :1933-2007 :テクストとコンテクスト,가등간랑,"東京 :岩波書店,2011",791.430953 가등간일,https://library.cau.ac.kr/#/search/detail/5284338
ヘゲモニー·脱ヘゲモニー·友愛 :市民社会の現代思想,동조유기언,"京都 :ミネルヴァ書房,2011",190 동조유헤,https://library.cau.ac.kr/#/search/detail/5284332
モダリティの文法,익강륭지,"東京 :くろしお出版,1991",413.5 익강륭모,https://library.cau.ac.kr/#/search/detail/5284319
"세상의 끝, 혹은 시작 :우타노 쇼고 장편소설",가야정우,"서울 :한스미디어,2011",813.3 가야정세양,https://library.cau.ac.kr/#/search/detail/5269716
흰 집의 살인 :우타노 쇼고 장편소설,가야정오,"서울 :폴라북스,2011",813.3 가야정백박,https://library.cau.ac.kr/#/search/detail/5269715
村上春樹雑文集,촌상춘수,"東京 :新潮社,2011",813.8 촌상춘촌,https://library.cau.ac.kr/#/search/detail/5256943
변신 인형 :왕멍 장편소설,왕몽,"서울 :문학과지성사,2004",812.3 왕몽활전,https://library.cau.ac.kr/#/search/detail/4227546
Proteins :from analytics to structural genomics /edited by Robert A. Meyers,"Meyers, Robert A","Weinheim :Wiley-VCH ,c2007.",572.6 M613p v.1/v.2,https://library.cau.ac.kr/#/search/detail/1335864
シネマ2 :時間イメ-ジ,"Deleuze, Gilles","東京 :法政大學出版局,2006",778.5 D348iJ우,https://library.cau.ac.kr/#/search/detail/594274
日本語學習者の文法習得,야전상사,"東京 :大修館書店,2001",413.5 야전상일,https://library.cau.ac.kr/#/search/detail/578357
"Unexceptional :America's empire in the Persian Gulf, 1941-2007","O'Reilly, Marc J","Lanham, MD :Lexington Books,c2008.",327.73053609 O66u,https://library.cau.ac.kr/#/search/detail/5418854
Heirat und Migration aus der Türkei :biografische Erzählungen junger Frauen,"Keim, Clnken","Tübingen :Narr,2012.",305.89435043 K27h,https://library.cau.ac.kr/#/search/detail/5418853
The new wars,"Münkler, Herfried","Oxford :Polity,2005.",355.020905 M966nEc,https://library.cau.ac.kr/#/search/detail/5418852
French film theory and criticism :a history / anthology 1907-1939.2,"Abel, Richard","Princeton, N.J. :Princeton University Press,1988.",792.0150944 A141f v.2,https://library.cau.ac.kr/#/search/detail/5418851
"Anthropologie der Romantik :Körper, Seele und Geist ; anthropologische Gottes-, Welt- und Menschenbilder der wissenschaftlichen Romantik","Schweizer, Stefan","Paderborn :Schöningh,2008.",141.6 S413a,https://library.cau.ac.kr/#/search/detail/5418850
"Metagenomics and its applications in agriculture, biomedicine, and environmental studies","Li, Robert W","Hauppauge, N.Y. :Nova Science Publisher's,2011.",660.65 L693m,https://library.cau.ac.kr/#/search/detail/5418849
Handbook of polymers,"Wypych, George","Toronto :ChemTec Pub.,2012.",668.9 W992h,https://library.cau.ac.kr/#/search/detail/5418848
Chemical modelling :applications and theory.7,"Springborg, Michael","Cambridge :Royal Society of Chemistry,2010.",541.22015118 S769c,https://library.cau.ac.kr/#/search/detail/5418847
Nuclear magnetic resonance.40,"Kamienska-Trela, Krystyna","Cambridge :Royal Society of Chemistry,2011.",538.362 K15n,https://library.cau.ac.kr/#/search/detail/5418846
Handbook of optics,"Bass, Michael","New York :McGraw-Hill,c2010",535 H236-3 v.1/v.2/v.3/v.4/v.5,https://library.cau.ac.kr/#/search/detail/5418845
How to protect investors :lessons from the EC and the UK,"Moloney, Niamh","Cambridge, UK",332.6094 M728h,https://library.cau.ac.kr/#/search/detail/5418842
"Erläuterungen zu Berthold Brecht, Das lyrische Schaffen","Bernhardt, Rudiger","Hollfeld : Bange, 2011",833 B527e3,https://library.cau.ac.kr/#/search/detail/5418407
"Fruhe Stucke : Baal, Trommeln in der Nacht, Im Dickicht der Stadte","Brecht, Bertolt","Frankfurt am Main :Suhrkamp, 1973",833 B829fs,https://library.cau.ac.kr/#/search/detail/5418406
Gedichte :ausgewählt von Autoren,"Brecht, Bertolt","Frankfurt am Main :Suhrkamp, 1999",831 B829g,https://library.cau.ac.kr/#/search/detail/5418405
Ausgewahlte Gedichte,"Brecht, Bertolt","Frankfurt am Main :Suhrkamp, 1964",831 B829a,https://library.cau.ac.kr/#/search/detail/5418404
Gedichte von Bertolt Brecht,"Knopf, Jan","Stuttgart :Reclam, 1995",832 K72g,https://library.cau.ac.kr/#/search/detail/5418403
"Faust :eine Tragodie.,I","Goethe, Johann Wolfgang von","Frankfurt am Main :Suhrkamp, 2009",830 G599f v.1,https://library.cau.ac.kr/#/search/detail/5418402
"Faust : eine Tragödie., I","Goethe, Johann Wolfgang von","Frankfurt am Main :Suhrkamp, 2009",null,https://library.cau.ac.kr/#/search/detail/5418397
Leap forward :There is more to CAU than meets the eye,Chung-Ang university,"Seoul :Chung-Ang university,2012",U 378.51 C559L 2011-2012,https://library.cau.ac.kr/#/search/detail/5418284
The Routledge companion to English language studies,"Maybin, Janet",London,420.9 M467r,https://library.cau.ac.kr/#/search/detail/5418251
Using corpora in the language classroom,"Reppen, Randi","New York :Cambridge University Press,c2010.",null,https://library.cau.ac.kr/#/search/detail/5418250
Intelligibility in world Englishes :theory and application,"Nelson, Cecil L","New York :Routledge,c2011.",420.9 N425i,https://library.cau.ac.kr/#/search/detail/5418249
Promoting integrated and transformative assessment :a deeper focus on student learning,"Wehlburg, Catherine","San Francisco :Jossey-Bass,c2008.",null,https://library.cau.ac.kr/#/search/detail/5418248
Power and constraint :the accountable presidency after 9/11,"Goldsmith, Jack L","New York :W. W. Norton & Co.,c2012.",352.235 G624p,https://library.cau.ac.kr/#/search/detail/5418247
The pronunciation of English :a course book,"Kreidler, Charles W","Malden, MA :Blackwell Pub.,c2004.",null,https://library.cau.ac.kr/#/search/detail/5418246
"Read, write, edit :grammar for college writers","Porter, Patricia A","Boston :Houghton Mifflin,c2005.",428.24 P847r,https://library.cau.ac.kr/#/search/detail/5418244
Sociolinguistics and language education,"Hornberger, Nancy H",Bristol,306.44 H814s,https://library.cau.ac.kr/#/search/detail/5418242
This will make you smarter :new scientific concepts to improve your thinking,"Brockman, John","New York, N.Y. :Harper Perennial,c2012.",153 B864t,https://library.cau.ac.kr/#/search/detail/5418241
Phonology,"Carr, Philip","Basingstoke :Macmillan,1993.",401.4 C312pm,https://library.cau.ac.kr/#/search/detail/5418240
"What English language teachers need to know.v. 2,Facilitating learning","Murray, Denise E","New York :Routledge,c2011.",428.0071 M981w v.2,https://library.cau.ac.kr/#/search/detail/5418239
The linguistics of eating and drinking,"Newman, John",Amsterdam,401.5 N553L,https://library.cau.ac.kr/#/search/detail/5418238
"Spoken English, TESOL, and applied linguistics :challenges for theory and practice","Hughes, Rebecca","New York :Palgrave Macmillan,2008.",null,https://library.cau.ac.kr/#/search/detail/5418237
Socializing identities through speech style :learners of Japanese as a foreign language,"Cook, Haruko Minegishi",Bristol,null,https://library.cau.ac.kr/#/search/detail/5418235
Ways of reading :advanced reading skills for students of English literature,"Montgomery, Martin",London,808.042 M788w3,https://library.cau.ac.kr/#/search/detail/5418234
Sociolinguistics :a resource book for students,"Stockwell, Peter",London,null,https://library.cau.ac.kr/#/search/detail/5418233
The language of metaphors,"Goatly, Andrew",Abingdon,420 G573L2,https://library.cau.ac.kr/#/search/detail/5418232
"Academies and educational reform :governance, leadership and strategy","Leo, Elizabeth L",Bristol,373.41 L576a,https://library.cau.ac.kr/#/search/detail/5418231
Second language research :methodology and design,"Mackey, Alison","Mahwah, NJ :Lawrence Erlbaum,c2005.",null,https://library.cau.ac.kr/#/search/detail/5418229
Patterns of exposition,"Schwegler, Robert A","Boston :Longman,c2010.",808 D295p19,https://library.cau.ac.kr/#/search/detail/5418228
Heart 411 :the only guide to heart health you'll ever need,"Gillinov, Marc","New York :Three Rivers Press,c2012.",616.12 G481h,https://library.cau.ac.kr/#/search/detail/5418227
Second language syntax :a generative introduction,"Hawkins, Roger",Oxford,null,https://library.cau.ac.kr/#/search/detail/5418226
"Learning Chinese, turning Chinese :challenges to becoming sinophone in a globalised world","McDonald, Edward","Abingdon, Oxon",412.07 M135L,https://library.cau.ac.kr/#/search/detail/5418225
A systemic functional grammar of Chinese :a text-based analysis,"Li, Eden Sum-hung",London,null,https://library.cau.ac.kr/#/search/detail/5418224
Introducing morphology,"Lieber, Rochelle",Cambridge,null,https://library.cau.ac.kr/#/search/detail/5418223
Semantics,"Kearns, Kate","New York :Palgrave Macmillan,2011.",400.143 K24s2,https://library.cau.ac.kr/#/search/detail/5418222
Introducing phonetics and phonology,"Davenport, Michael","London :Hodder Education,c2010.",401.4 D247i3,https://library.cau.ac.kr/#/search/detail/5418221
Language test construction and evaluation,"Alderson, J. Charles",Cambridge [England],null,https://library.cau.ac.kr/#/search/detail/5418220
Teaching and researching computer-assisted language learning,"Beatty, Ken","Harlow :Longman,2003.",401.800285 B369t,https://library.cau.ac.kr/#/search/detail/5418219
Introduction to physical anthropology,"Jurmain, Robert","Belmont, CA :Thomson Wadsworth,c2005.",599.9 J95i10,https://library.cau.ac.kr/#/search/detail/5416686
The next decade :empire and republic in a changing world,"Friedman, George","New York :Anchor Books,2012.",909.831 F911n,https://library.cau.ac.kr/#/search/detail/5416596
Identity and violence :the illusion of destiny,"Sen, Amartya","New York :W. W. Norton & Co.,c2006(2007 printing)",null,https://library.cau.ac.kr/#/search/detail/5416595
This violent empire :the birth of an American national identity,"Smith-Rosenberg, Carroll","Chapel Hill :Published for the Omohundro Institute of Early American History and Culture by the University of North Carolina Press,c2010.",973.25 S664t,https://library.cau.ac.kr/#/search/detail/5416594
The lives of Margaret Fuller :a biography,"Matteson, John","New York :W. W. Norton & Co.,c2012.",828 M435L,https://library.cau.ac.kr/#/search/detail/5416593
Revolutionary backlash :women and politics in the early American Republic,"Zagarri, Rosemarie","Philadelphia :University of Pennsylvania Press ,c2007.",305.420973 Z18r,https://library.cau.ac.kr/#/search/detail/5416592
"Forced founders :Indians, debtors, slaves, and the making of the American Revolution in Virginia","Holton, Woody","Chapel Hill :Published for the Omohundro Institute of Early American History and Culture, Williamsburg, Virginia, by the University of North Carolina Press,c1999.",null,https://library.cau.ac.kr/#/search/detail/5416590
Eden's outcasts :the story of Louisa May Alcott and her father,"Matteson, John","New York :W.W. Norton,c2007.",null,https://library.cau.ac.kr/#/search/detail/5416589
Le théorème d'Almodóvar,"Casas Ros, Antoni","Paris :Gallimard,2009.",843 C335t,https://library.cau.ac.kr/#/search/detail/5416588
Building solutions in child protective services,"Berg, Insoo Kim","New York :Norton,c2000.",362.70973 B493b,https://library.cau.ac.kr/#/search/detail/5416587
Research writing simplified :a documentation guide,"Clines, Raymond H","New York :Pearson/Longman,2012.",371.30281 C641r7,https://library.cau.ac.kr/#/search/detail/5416586
Functional English grammar :an introduction for second language teachers,"Lock, Graham",Cambridge,null,https://library.cau.ac.kr/#/search/detail/5416585
Trust :social virtues and the creation of prosperity,"Fukuyama, Francis","New York :Free Press,c1995.",306.3 F961t,https://library.cau.ac.kr/#/search/detail/5416584
Essential reading skills :preparing for college reading,"McWhorter, Kathleen T","Boston :Longman,c2012.",null,https://library.cau.ac.kr/#/search/detail/5416583
Combustion physics,"Law, Chung K",Cambridge,541.361 L415c,https://library.cau.ac.kr/#/search/detail/5416582
Teacher training essentials :workshops for professional development,"Thaine, Craig","Cambridge :Cambridge University Press,c2010.",370.711 T364t,https://library.cau.ac.kr/#/search/detail/5416581
Discover Alaska,"Bodry, Catherine","Footscray, Vic., Australia",917.98 D611,https://library.cau.ac.kr/#/search/detail/5416580
Alaska,"DuFresne, Jim","Footscray., Vic. :Lonely Planet,c2009.",917.98 A323-9,https://library.cau.ac.kr/#/search/detail/5416579
The element :how finding your passion changes everything,"Robinson, Ken","New York :Penguin Books,c2009.",153.9 R662e,https://library.cau.ac.kr/#/search/detail/5416578
Crafting and executing strategy :the quest for competitive advantage : concepts and cases,"Thompson, Arthur A","Boston :McGraw-Hill/Irwin,c2010.",658.4012 T468c17,https://library.cau.ac.kr/#/search/detail/5416577
Multiple intelligences in EFL :exercises for secondary and adult students,"Puchta, Herbert","[Cambridge] :Cambridge University Press,2005.",428.24 P977m,https://library.cau.ac.kr/#/search/detail/5416471
Mastering English language,"Burton, S. H","Houndmills :Macmillan,1992.",428.2 B974m2,https://library.cau.ac.kr/#/search/detail/5416469
The unending frontier :an environmental history of the early modern world,"Richards, John F","Berkeley :University of California Press,c2003.",304.2 R514u,https://library.cau.ac.kr/#/search/detail/5416468
"Cold hardiness in plants :molecular genetics, cell biology and physiology","Chen, Tony H. H","Wallingford, UK",581.42 C518c,https://library.cau.ac.kr/#/search/detail/5416467
The geometry of multiple images :the laws that govern the formation of multiple images of a scene and some of their applications,"Faugeras, Olivier","Cambridge, Mass. :MIT Press,c2001.",621.367 F259g,https://library.cau.ac.kr/#/search/detail/5416466
The psychology of proof :deductive reasoning in human thinking,"Rips, Lance J","Cambridge, Mass. :MIT Press,c1994.",160 R593p,https://library.cau.ac.kr/#/search/detail/5416464
"Advances in atomic, molecular, and optical physics","Arimondo, E","Amsterdam :Academic Press :Elsevier,2009",539 A244 v.57,https://library.cau.ac.kr/#/search/detail/5416461
Advanced photonic structures for biological and chemical detection,"Fan, Xudong","Dordrecht :Springer,c2009.",621.369 F199a,https://library.cau.ac.kr/#/search/detail/5416460
Metal ion controlled reactivity,"Eldik, Rudi van","London :Academic Press,2009.",541.35 E37i v.61,https://library.cau.ac.kr/#/search/detail/5416459
Theory of confined quantum systems.part2,"Sabin, John S","Amsterdam :Academic Press :Elsevier,2009.",541.28 A244 v.58,https://library.cau.ac.kr/#/search/detail/5416456
Advances in planar lipid bilayers and liposomes,"Liu, A. Leitmannova",Amsterdam,572.577 A244 v.9,https://library.cau.ac.kr/#/search/detail/5416455
Engineering aspects of self-organizing materials,"Koopmans, Rudy J",Amsterdam,660.28 A244e v.35,https://library.cau.ac.kr/#/search/detail/5416453
Reading beyond words,"Adams, W. Royce","Fort Worth, TX :Harcourt College Publishers,2000.",428.42 A211r6,https://library.cau.ac.kr/#/search/detail/5416452
Cardiac fibrillation-defibrillation :clinical and engineering aspects,"Valentinuzzi, Max E","Singapore :World scientific,c2011.",616.1280645 V161c,https://library.cau.ac.kr/#/search/detail/5416451
Advances in catalysis,"Gates, Bruce G","San Diego :Academic Press,2009.",541.395 A244 v.52,https://library.cau.ac.kr/#/search/detail/5416449
"Advances in transport phenomena,2009","Wang, Liqiu","Berlin :Springer,2009",530.138 A244 2009 v.1,https://library.cau.ac.kr/#/search/detail/5416448
The Johannine corpus in the early church,"Hill, Charles E",Oxford,226.506 H645j,https://library.cau.ac.kr/#/search/detail/5416446
Advances in quantum chemistry,"Sabin, John S","Amsterdam :Academic,2009.",541.28 A244 v.56,https://library.cau.ac.kr/#/search/detail/5416445
Advances in neuropharmacology,"Bagetta, Giacinto","San Diego :Elsevier Academic Press,2009",615.7 B144a,https://library.cau.ac.kr/#/search/detail/5416444
Advances in imaging and electron physics.v. 156,"Hawkes, Peter W",Amsterdam,P 537.5 A244 v.156,https://library.cau.ac.kr/#/search/detail/5416443
Advances in agronomy.102,"Sparks, Donald L","San Diego, Calif :Academic Press,2009",630 A244 2009 v.102,https://library.cau.ac.kr/#/search/detail/5416442
Rethinking innateness :a connectionist perspective on development,"Elman, Jeffrey L","Cambridge, Mass. :MIT Press,c1996.",155.7 E48r,https://library.cau.ac.kr/#/search/detail/5416441
Aircraft fuel systems,"Langton, Roy","Chichester, U.K. :Wiley,2009.",629.134351 L286a,https://library.cau.ac.kr/#/search/detail/5416438
Advances in agronomy.101,"Sparks, Donald L","San Diego, Calif :Academic Press,2009",630 A244 2009 v.101,https://library.cau.ac.kr/#/search/detail/5416437
Leading Russia--Putin in perspective :essays in honour of Archie Brown,"Pravda, Alex",Oxford,947.086092 P988p,https://library.cau.ac.kr/#/search/detail/5416436
BIM in small-scale sustainable design,"Lévy, François","Hoboken, N.J. :Wiley,2011.",628 L668b,https://library.cau.ac.kr/#/search/detail/5416435
Urban dynamics :designing an integrated model,"Bertuglia, Cristoforo Sergio","London :Routledge,2010.",330.91732 B552u,https://library.cau.ac.kr/#/search/detail/5416248
Thermophotovoltaics :basic principles and critical aspects of system design,"Bauer, Thomas",Heidelberg,621.31244 B344t,https://library.cau.ac.kr/#/search/detail/5415986
"Charlotte Perkins Gilman :new texts, new contexts","Tuttle, Jennifer S","Columbus :Ohio State University Press,c2011.",828.409 T967c,https://library.cau.ac.kr/#/search/detail/5415985
The politics of anxiety in nineteenth-century American literature,"Murison, Justine S",Cambridge,null,https://library.cau.ac.kr/#/search/detail/5415984
"The Concord quartet :Alcott, Emerson, Hawthorne, Thoreau, and the friendship that freed the American mind","Schreiner, Samuel Agnew","Hoboken, N.J. :John Wiley & Sons,c2006.",null,https://library.cau.ac.kr/#/search/detail/5415983
Transcendental resistance :the new Americanists and Emerson's challenge,"Voelz, Johannes","Hanover, N.H. :Dartmouth College Press",824 V874t,https://library.cau.ac.kr/#/search/detail/5415982
"Righteous violence :revolution, slavery, and the American renaissance","Reynolds, Larry J","Athens :University of Georgia Press,c2011.",820.9358 R462r,https://library.cau.ac.kr/#/search/detail/5415981
No constitutional right to be ladies :women and the obligations of citizenship,"Kerber, Linda K","New York :Hill and Wang,c1998(2000 printing)",null,https://library.cau.ac.kr/#/search/detail/5415980
The new woman in fiction and fact :fin-de-siècle feminisms,"Richardson, Angelique","Houndmills, Basingstoke, Hampshire",823 R521n,https://library.cau.ac.kr/#/search/detail/5415979
Brook Farm :the dark side of utopia,"Delano, Sterling F","Cambridge, Mass. :Belknap Press of Harvard University Press,2004.",307.77 D337b,https://library.cau.ac.kr/#/search/detail/5415978
Good growth and governance in Africa :rethinking development strategies,"Noman, Akbar",Oxford,338.967 N799g,https://library.cau.ac.kr/#/search/detail/5415977
The creative writing handbook :techniques for new writers,"Singleton, John","Basingstoke :Macmillan,1999.",808.02 S617c2,https://library.cau.ac.kr/#/search/detail/5415976
The job searcher's handbook,"Robbins, Carolyn R","Upper Saddle River, N.J. :Prentice Hall,c2010.",650.140973 R632j4,https://library.cau.ac.kr/#/search/detail/5415975
Longman pocket writer's companion,"Anson, Christopher M","New York :Pearson Longman,c2009.",null,https://library.cau.ac.kr/#/search/detail/5415974
Kinetics of human motion,"Zatsiorsky, Vladimir M","Champaign, IL :Human Kinetics,c2002.",null,https://library.cau.ac.kr/#/search/detail/5415971
What matters in America :reading and writing about contemporary culture,"Goshgarian, Gary","New York :Longman,c2010.",808.0427 G676w2,https://library.cau.ac.kr/#/search/detail/5415970
