title,writer,publication,callno,href
The authoritative guide to Persepolis,"Shahbazi, A. Shapur","Tehran :Sanaye Farhangi Iran (SAFIR),2011",913.5 S525a2,https://library.cau.ac.kr/#/search/detail/9135109
"Pienza :guide to the town and surroundings : Corsignano, Spedaletto, Monticchello, Sant'Anna in Camprena","Pierini, Marco","Siena :nuova immagine,c2007.",914.55 P618p3,https://library.cau.ac.kr/#/search/detail/9135108
Sicily :art history and nature,"Whithorn, Nicholas","Messina :Affinità elettive,c2010.",914.58 A256s,https://library.cau.ac.kr/#/search/detail/9135104
All of Turkey,"Magi, Giovanna","Firenze :Bonechi,c1990.",915.61 M194a,https://library.cau.ac.kr/#/search/detail/9135103
Perugia :historical and artistic guide,"Mancini, Francesco Federico","Bologna :Italcards,[2008]",914.5 M269p,https://library.cau.ac.kr/#/search/detail/9135101
"Gdansk :Sopot, Gdynia and surroundings",Rafal Jamlonski,"Warsaw :Festina,[2015]",914.38 R136g,https://library.cau.ac.kr/#/search/detail/9135087
"Ravenna :mosaics, monuments, and environment","Bustacchini, Gianfranco","Ravenna :Salbaroli publishers,c2012.",709.0214 B982r,https://library.cau.ac.kr/#/search/detail/9135086
Macau gudie book,Macau Government Tourist Office,"Macau :Macau Government Tourist Office,2011.",915.29758 M117m,https://library.cau.ac.kr/#/search/detail/9135082
Brazil,"St. Louis, Regis","London :Lonely Planet,c2005.",918.1 S774b6,https://library.cau.ac.kr/#/search/detail/9135068
The wines and vineyards of France :a complete atlas and guide,"Ribéreau-Gayon, Pascal",London,641.220944 R484vEa,https://library.cau.ac.kr/#/search/detail/9135062
Russia,"Murrell, Kathleen Berton",New York :Dorling Kindersley2000.,947 M984r,https://library.cau.ac.kr/#/search/detail/9135059
Nuremberg :Schöning's travel guide,"Kootz, Wolfgang","Lübeck :Schoning,2006.",914.332 K82n11,https://library.cau.ac.kr/#/search/detail/9135054
The official guide for Bergen and the region 2013 :Bergen the gateway to the fjords of Norway,Bergen Tourist Board,"Bergen :Bergen Tourist Board,2013.",914.81 B495o,https://library.cau.ac.kr/#/search/detail/9135052
Malta :history and tradition,"Zammit, Vincent","San Gwann :BDL :Book distributors limited,2007.",914.585 Z24m,https://library.cau.ac.kr/#/search/detail/9135046
Myanmar,"Broman, Barry Michael","Bangkok :Book promotion and service,c2004.",915.91 B868m,https://library.cau.ac.kr/#/search/detail/9135045
Guinness world records 2014,Guinness World Records Limited,"[London] :Guinness World Records,c2013.",032 G964g 2014,https://library.cau.ac.kr/#/search/detail/9135044
Flightpaths :exposing the myths about airlines and airfares,"Thomas, Geoffrey","Western Australia :Aerospace Technical Publications International,2003.",387.7 G343f,https://library.cau.ac.kr/#/search/detail/9135043
The coast of Amalfi,Giuseppe,"Salerno :Matonti,[2000]",914.574 G538c2,https://library.cau.ac.kr/#/search/detail/9135042
Discover Wittenberg :during two tours of the city,"Krawulsky, Roland",Germany:Schmidt BUCH2016.,914.318 K91d,https://library.cau.ac.kr/#/search/detail/9135041
Bukhara :Masterpieces of Central Asia,"Arapov, A. V","Tashkent :SMI-Asia,2015.",915.87 A662b,https://library.cau.ac.kr/#/search/detail/9135038
Romania :unique place of Romania,"Avanu, George","București :Age Art,2008.",779.09498 A946r,https://library.cau.ac.kr/#/search/detail/9135037
Tunisia :art·history·culture,"Oldani, Riccardo",Milan :RotalSele2010.,916.11 O44t,https://library.cau.ac.kr/#/search/detail/9135036
Bergen,"Medell, Torstein","Oslo :Normann,[1900-1999]",914.81 M488b,https://library.cau.ac.kr/#/search/detail/9135035
Wonderful Copenhagen :a full photographic tour,Gronlund,"[Maribo] :grønlunds,2012.",914.8913 G876w,https://library.cau.ac.kr/#/search/detail/9135034
"Villa d'Este :Hadrian's Villa, Villa Gregoriana, Tivoli",Lozzi Roma,"Roma :Lozzi Roma,[1998]",724.14 L925v,https://library.cau.ac.kr/#/search/detail/9135033
Historical monuments of Uzbekistan,"Arapov, A. V","Tashkent :SMI-Asia,2018.",915.87 A662h 2018,https://library.cau.ac.kr/#/search/detail/9135032
Barcelona,"Busquets, Eduard","Barcelona :Geocolor,[2011]",914.672 B979bEm,https://library.cau.ac.kr/#/search/detail/9135031
Welcome to Denmark :a full photographic tour,"Eilstrup, Per","[Allerød] :grønlunds,2012.",914.89 E34w,https://library.cau.ac.kr/#/search/detail/9135030
Pompeii :2000 years ago and today,"Carpiceci, Alberto Carlo","Firenze :Bonechi,2000-2003",914.572 C298p2,https://library.cau.ac.kr/#/search/detail/9135029
Building the bridge to P.E.I,"Thurston, Harry","Halifax, N.S. :Nimbus Pub.,1998.",388.13209717 T545b,https://library.cau.ac.kr/#/search/detail/9135028
St. Petersburg and its environs,"Margolis, A. D","St. Petersburg :Abris Publishers,2006.",914.721 M329s,https://library.cau.ac.kr/#/search/detail/9135027
Bucuresti,"Avanu, George","București :Age Art,2007.",779.09498 A946b,https://library.cau.ac.kr/#/search/detail/9135026
Splendors of Rome and Vatican,"Polidori, Tullio",Rome :TPE Editore1999.,914.5632 P766s,https://library.cau.ac.kr/#/search/detail/9135025
"Rome :art history archaeology : Rome·the Vatican, the Sistine Chapel",Lozzi Roma,"Rome :Lozzi Roma,[2010]",945.632 L925r,https://library.cau.ac.kr/#/search/detail/9135023
Gibraltar,Escudo Escudo de Oro,"Barcelona :Escudo de Oro,[2002-2010]",914.68 E74g,https://library.cau.ac.kr/#/search/detail/9135022
Middle East,"Humphreys, Andrew",Hawthorn,915.6 L847m3,https://library.cau.ac.kr/#/search/detail/9135021
Ulm :vibrant city of traditions,"Armbruster-Mayer, Reinhold","Münsterplatz :Tourist-Info Ulm/Neu-Ulm,c2017.",914.346 A727u,https://library.cau.ac.kr/#/search/detail/9135017
Delhi Agra & Jaipur :the heritage cities,"Khullar, Reeta","[New delhi] :RK Publications,2016.",915.4 K45d2,https://library.cau.ac.kr/#/search/detail/9135016
All Avila and province,Escudo Escudo de Oro,"Barcelona :Escudo de Oro,[2008-2010]",914.63 E74a,https://library.cau.ac.kr/#/search/detail/9135014
All Toledo,Escudo Escudo de Oro,"Barcelona :Escudo de Oro,[1999-2014]",914.64 E74at,https://library.cau.ac.kr/#/search/detail/9135012
All Segovia,"Herrero Sanz, María Jesús","Barcelona :Escudo de Oro,[2003-2007]",914.64 E74as,https://library.cau.ac.kr/#/search/detail/9135011
All Valencia,Escudo Escudo de Oro,"Barcelona :Escudo de Oro,2013.",914.67 E74a2,https://library.cau.ac.kr/#/search/detail/9135010
Andalusia :English edition,Otermin Ediciones,"[Malaga] :Otermin Ediciones,[1998-2017]",914.68 O87a,https://library.cau.ac.kr/#/search/detail/9135008
Norway :the best Norway in glorious pictures,"Stikholmen, Inge","Oslo :Normanns Kunstforlag,[2000-2003]",948.1 S855n,https://library.cau.ac.kr/#/search/detail/9135006
Cyprus :in colour,Kyriakou Bookshops,"Limassol :Kyriakou Bookshops,c2007.",914.5693 K99c,https://library.cau.ac.kr/#/search/detail/9135005
123rd International Olympic Committee session :Durban 2011 South Africa,International Olympic Committee,"Lausanne, Switzerland :International Olympic Committee,2011.",916.8455 I61o,https://library.cau.ac.kr/#/search/detail/9135003
Siena :city of art,"Vantaggi, Rosella",[Narni] :Plurigraf,914.558 V282s,https://library.cau.ac.kr/#/search/detail/9135002
Art and history of Umbria,"Valdes, Giuliano","Firenze :Bonechi,c2008.",914.565 V145a,https://library.cau.ac.kr/#/search/detail/9134996
Capri :the mermaids' isle,"Fabbri, Patrizia","Firenze :Bonechi,c2012.",914.572 F113c,https://library.cau.ac.kr/#/search/detail/9134995
Novgorod :the great,"Nikolaeva, L","St Petersburg :Ivan fiodorov arts publishers,2004.",914.722 N693nEd,https://library.cau.ac.kr/#/search/detail/9134993
"Manhwa, another discovery in Asian comics =만화","Park, Sung-sik","Seoul, Korea :Communication Books,2007.",741.5951 한국문m,https://library.cau.ac.kr/#/search/detail/9134600
Catch-sketch archi,아키랩,"Seoul :Archi-lab,[2018].",720.222 아키랩c,https://library.cau.ac.kr/#/search/detail/9134547
Short story criticism.231,"Trudeau, Lawrence J","Farmington Hills, Mich. :Gale, Cengage Learning,2016.",809.31 S559 v.231,https://library.cau.ac.kr/#/search/detail/9134537
Style :the basics of clarity and grace,"Williams, Joseph M","Boston :Pearson,c2015.",808.042 W724sb5,https://library.cau.ac.kr/#/search/detail/9134393
Style :lessons in clarity and grace,"Williams, Joseph M","Boston :Pearson,c2017.",808.042 W724s12,https://library.cau.ac.kr/#/search/detail/9134390
Split britches :lesbian practice/feminist performance,"Case, Sue-Ellen",London,822 C337s,https://library.cau.ac.kr/#/search/detail/9133915
The production of hospice space :conceptualising the space of caring and dying,"McGann, Sarah","Farnham, Surrey, England, UK",362.1756 M478p,https://library.cau.ac.kr/#/search/detail/9133888
Forgiveness and reconciliation :theory and application,"Worthington, Everett L","New York :Routledge,2006(2014 printing)",155.92 W933f,https://library.cau.ac.kr/#/search/detail/9133567
A psychological inquiry into the meaning and concept of forgiveness,"Sandoval, Jennifer M","New York :Routledge, Taylor & Francis Group,2017.",155.92 S218p,https://library.cau.ac.kr/#/search/detail/9133562
"Handbook of humility :theory, research, and applications","Worthington, Everett L","New York :Routledge, Taylor & Francis Group,2017.",179.9 W933h,https://library.cau.ac.kr/#/search/detail/9133525
Leading with humility,"Nielsen, Rob","New York, NY",158.4 N669L,https://library.cau.ac.kr/#/search/detail/9133524
Classics of public administration,"Shafritz, Jay M","Boston, MA :Cengage Learning,c2017.",351 S525c8,https://library.cau.ac.kr/#/search/detail/9133388
Introducing public administration,"Shafritz, Jay M","New York :Routledge,2017.",351 S525i9,https://library.cau.ac.kr/#/search/detail/9133387
Public administration :an introduction,"Holzer, Marc","New York :Routledge,2016.",351 H762p2,https://library.cau.ac.kr/#/search/detail/9133385
"Development of therapeutic cancer vaccnes :Los Angeles Airport Renaissance Hotel, California, USA April 27-29, 2004 : proceedings of a conference co-sponsored by the International Association for Biologicals, the John Wayne Cancer Institute, and the Royal Society of Medicine","Brown, Fred","Basel :Karger,c2004.",614.5999 B877d,https://library.cau.ac.kr/#/search/detail/9133335
Bioinformatics in human health and heredity,"Chakraborty, Ranajit",Amsterdam,610.285 C435b,https://library.cau.ac.kr/#/search/detail/9133285
Essential immunology for surgeons,"Eremin, Oleg",Oxford,616.079 E67e,https://library.cau.ac.kr/#/search/detail/9133284
Classification and clustering in biomedical signal processing,"Dey, Nilanjan","Hershey, PA :Medical Information Science Reference,c2016.",616.0754 D528c,https://library.cau.ac.kr/#/search/detail/9133283
Modular evolution :how natural selection produces biological complexity,"Vinicius, Lucio",Cambridge,576.8 V785m,https://library.cau.ac.kr/#/search/detail/9133280
Ecological speciation,"Nosil, Patrik",Oxford,576.86 N897e,https://library.cau.ac.kr/#/search/detail/9133279
Dispersal ecology and evolution,"Clobert, Jean","Oxford :Oxford University Press,2012.",577.8 C643d,https://library.cau.ac.kr/#/search/detail/9133278
Detection and quantification of antibodies to biopharmaceuticals :practical and applied considerations,"Tovey, Michael G","Hoboken, N.J. :Wiley,c2011.",616.0798 T736d,https://library.cau.ac.kr/#/search/detail/9133270
Renal and urinary proteomics :methods and protocols,"Thongboonkerd, Visith","Weinheim :Wiley-VCH,c2010.",616.61 T486r,https://library.cau.ac.kr/#/search/detail/9133269
"Plant peroxisomes :biochemistry, cell biology, and biotechnological applications","Baker, Alison",Dordrecht,571.655 B167p,https://library.cau.ac.kr/#/search/detail/9133268
The little black book of urology,"Ellsworth, Pamela","Sudbury, MA :Jones & Bartlett Learning,c2012.",616.6 E47L3,https://library.cau.ac.kr/#/search/detail/9133267
Prostate cancer,"Su, Li-Ming","Philadelphia, PA :Saunders/Elsevier,c2010.",616.99463 S938p,https://library.cau.ac.kr/#/search/detail/9133264
Drug stability for pharmaceutical scientists,Þorsteinn Loftsson,"Kidlington, Oxford, UK :Elsevier/AP, Academic Press is an imprint of Elsevier,2014.",615.19 T522d,https://library.cau.ac.kr/#/search/detail/9133258
Design and manufacture of pharmaceutical tablets,"Eyjolfsson, Reynir","London :Elsevier/AP,2014.",615.1 E97d,https://library.cau.ac.kr/#/search/detail/9133256
Flashbacks in film :memory & history,"Turim, Maureen Cheryn","Abingdon :Routledge,2014.",791.43015 T938f,https://library.cau.ac.kr/#/search/detail/9133182
Sexual citizenship :the material construction of sexualities,"Evans, David T",London,306.7 E92s,https://library.cau.ac.kr/#/search/detail/9133141
The magic glasses of critical thinking :seeing through alternative fact & fake news,"Rivage-Seul, D. Michael","New York :Peter Lang,c2018.",370.152 R616m,https://library.cau.ac.kr/#/search/detail/9133128
Outnumbered :from Facebook and Google to fake news and filter-bubbles - the algorithms that control our lives,"Sumpter, David J. T","London :Bloomsbury Sigma,2018.",303.4834 S956o,https://library.cau.ac.kr/#/search/detail/9133124
The chemistry companion,"Fischer-Cripps, Anthony C","Boca Raton, FL :CRC Press,c2012.",540 F529c,https://library.cau.ac.kr/#/search/detail/9133074
Modern NMR techniques for synthetic chemistry,"Fisher, J","Boca Raton :CRC Press/Taylor & Francis Group,c2015.",543.66 F534m,https://library.cau.ac.kr/#/search/detail/9133073
Problems in organic structure determinationa practical approach to NMR spectroscopy,"Linington, Roger G","Boca Raton, Florida :CRC Press,2016.(2017 printing)",547.0076 L756p,https://library.cau.ac.kr/#/search/detail/9133072
Tunable RF components and circuits :applications in mobile handsets,"Hilbert, Jeffrey L","Boca Raton, FL :CRC Press, Taylor & Francis Group,c2016.",621.38456 I56t,https://library.cau.ac.kr/#/search/detail/9133065
The art of multiprocessor programming,"Herlihy, Maurice","Amsterdam :Morgan Kaufmann,2012.",005.434 H549a-1,https://library.cau.ac.kr/#/search/detail/9133018
Practical database programming with Visual Basic.NET,"Bai, Ying","New York :Cambridge University Press,2008.",005.2768 B152p,https://library.cau.ac.kr/#/search/detail/9133016
IT manager's handbook :getting your new job done,"Holtsnider, Bill","Waltham, MA :Morgan Kaufmann,c2012.",004.068 H758i3,https://library.cau.ac.kr/#/search/detail/9133015
Design theory and computer science :processes and methodology of computer systems design,"Dasgupta, Subrata",Cambridge,004.21 D229d,https://library.cau.ac.kr/#/search/detail/9133014
Pipe drafting and design,"Parisher, Roy A","Waltham, MA :Elsevier/GPP,2012.",621.8672 P233p3,https://library.cau.ac.kr/#/search/detail/9133012
Hacking web apps :detecting and preventing web application security problems,"Shema, Mike",Amsterdam,005.8 S545h,https://library.cau.ac.kr/#/search/detail/9133011
Surveilling and securing the Olympics :from Tokyo 1964 to London 2012 and beyond,"Bajc, Vida","Basingstoke, Hampshire",796.4809 B165s,https://library.cau.ac.kr/#/search/detail/9133010
Real-time UML workshop for embedded systems,"Douglass, Bruce Powel","Amsterdam :Newnes, an imprint of Elsevier,2014.",005.117 D737re2,https://library.cau.ac.kr/#/search/detail/9133009
The ecology of snow and ice environments,"Laybourn-Parry, Johanna",Oxford,577.586 L426e,https://library.cau.ac.kr/#/search/detail/9132951
Inquiry biology :a laboratory manual : learning through experimentation.v. 1,"Tyler, Mary S","New York, NY :W.H. Freeman and Company,c2011.",570.721 T983i v.1,https://library.cau.ac.kr/#/search/detail/9132949
The mammary gland as an experimental model :a subject collection from Cold Spring Harbor perspectives in biology,"Bissell, Mina","Cold Spring Harbor, N.Y. :Cold Spring Harbor Laboratory Press,c2011.",612.664 B623m,https://library.cau.ac.kr/#/search/detail/9132948
"Primate sexuality :comparative studies of the prosimians, monkeys, apes, and humans","Dixson, Alan F.","Oxford :Oxford University Press,2012.",599.8 D621p2,https://library.cau.ac.kr/#/search/detail/9132947
Nonhuman primates in biomedical research,"Abee, Christian R","London :Academic Press,c2012.",616.02738 A138n2 v.1/v.2,https://library.cau.ac.kr/#/search/detail/9132942
The evolution of parental care,"Royle, Nick J","Oxford :Oxford University Press,2012.",591.563 R891e,https://library.cau.ac.kr/#/search/detail/9132938
Flow of a long river :tributes to Savio L-Y Woo on his 70th birthday,"Li, Zong-Ming","Singapore :World Scientific Publishing Company,c2012.",610.28 W873L,https://library.cau.ac.kr/#/search/detail/9132935
Stochastic processes in genetics and evolution :computer experiments in the quantification of mutation and selection,"Mode, Charles J",Singapore,576.0113 M689s,https://library.cau.ac.kr/#/search/detail/9132934
Introducing biological energetics :how energy and information control the living world,"Cheetham, Norman W. H",Oxford,572.43 C515i,https://library.cau.ac.kr/#/search/detail/9132930
Bullying and ecology :an ecological prediction model of bullying among South Korean students,"Lee, Chang-hun","Saarbrücken :VDM Verlag Dr. Müller,2009.",371.58 L477b,https://library.cau.ac.kr/#/search/detail/9132929
The molecular organography of plants,"Cronk, Quentin C. B",Oxford,581.4 C947m,https://library.cau.ac.kr/#/search/detail/9132928
Molybdenum and tungsten enzymes :Spectroscopic and theorethical investigations,"Hille, Russ","Cambridge :Royal Society of Chemistry,c2017.",546.534 H651m,https://library.cau.ac.kr/#/search/detail/9132927
"Heterocyclic 1,3-azaphospholes synthesis and coordination chemistry :electron-deficient heterocyclic anellated 1,3-azaphospholes (pyridines) routes for synthesis and study on their coordination chemical behavior","Adam, Mohamed Shaker S","Saarbrücken :VDM Verlag Dr. Müller,2011.",547.59 A195h,https://library.cau.ac.kr/#/search/detail/9132924
Compendium of terminology and nomenclature of properties in clinical laboratory sciences :recommendations 2016,"Férard, Georges","Cambridge :Royal Society of Chemistry,2017.",616.0756014 F345c,https://library.cau.ac.kr/#/search/detail/9132923
"Alkaloids :chemistry, biology, ecology, and applications","Aniszewski, Tadeusz","Amsterdam, Netherlands",547.7 A599a2,https://library.cau.ac.kr/#/search/detail/9132922
Gender gymnastics :performing and consuming Japan's Takarazuka Revue,"Stickland, Leonie R","Melbourne :Trans Pacific Press,2008.",305.30953 S854g,https://library.cau.ac.kr/#/search/detail/9132851
A menopausal gentleman :the solo performances of Peggy Shaw,"Shaw, Peggy","Ann Arbor :University of Michigan Press,c2011(2019 printing)",792.7092 S535d,https://library.cau.ac.kr/#/search/detail/9132847
Women in science :a social and cultural history,"Watts, Ruth",London,305.435 W352w,https://library.cau.ac.kr/#/search/detail/9132826
