title,writer,publication,callno,href
Making care work :employed mothers in the new childcare market,"Uttal, Lynet","New Brunswick :Rutgers University Press,2002.",362.7120973 U93m,https://library.cau.ac.kr/#/search/detail/6437918
Timeless architecture & interiors :yearbook 2013,"Pauwels, Wim","Enghien-Edingen :Beta-Plus,2013.",720.5 T583 2013,https://library.cau.ac.kr/#/search/detail/6437916
Typography 34 :the annual of the Type Directors Club,Type Directors Club,"New York :Harper Design,2014.",686.22 T991t v.34,https://library.cau.ac.kr/#/search/detail/6437915
The best of news design,Society for News Design,"Beverly, Mass. :Society for News Design,2013.",741.6 S678b34,https://library.cau.ac.kr/#/search/detail/6437914
"SIPRI yearbook 2014 :armaments, disarmament and international security",Stockholm International Peace Research Institute,"Oxford :Oxford University Press,2014.",R 327.174 S864s 2014,https://library.cau.ac.kr/#/search/detail/6437913
Buying time :the delayed crisis of democratic capitalism,"Streeck, Wolfgang","Brooklyn, NY :Verso,2014.",330.122 S914gEc,https://library.cau.ac.kr/#/search/detail/6437912
"Politics, economics, and welfare","Dahl, Robert Alan","New Brunswick :Transaction Publishers,1992.",338.9 D131p,https://library.cau.ac.kr/#/search/detail/6437911
"Using reflection and metacognition to improve student learning :across the disciplines, across the academy","Kaplan, Matthew","Sterling, Virginia :Stylus,2013.",378.125 K17u,https://library.cau.ac.kr/#/search/detail/6437910
Health literacy in nursing :providing person-centered care,"Parnell, Terri Ann","New York :Springer Publishing Co.,2014.",362.1 P256h,https://library.cau.ac.kr/#/search/detail/6437909
Group activities for families in recovery,"Zimmerman, Joan","Los Angeles :SAGE Publications,2013.",616.89152 Z72g,https://library.cau.ac.kr/#/search/detail/6437908
Safeguarding adults in social work,"Mantell, Andy","Exeter :Learning Matters,2011.",362.88 M292s2,https://library.cau.ac.kr/#/search/detail/6437907
Disability studies :a student's guide,"Cameron, Colin","Los Angeles :SAGE Publications,2014.",362.40941 C182d,https://library.cau.ac.kr/#/search/detail/6437905
International case studies in mental health,"Poyrazli, Senel","Thousand Oaks :SAGE Publications,2013.",616.8914 P892i,https://library.cau.ac.kr/#/search/detail/6437904
Mental health case management :a practical guide,"Eack, Shaun M","Thousand Oaks :SAGE Publications,2013.",362.19689 E11m,https://library.cau.ac.kr/#/search/detail/6437903
Key concepts in mental health,"Pilgrim, David","Thousand Oaks :SAGE,2014.",362.2 P638k3,https://library.cau.ac.kr/#/search/detail/6437902
ProQuest statistical abstract of the United States :2015,ProQuest's Them of Statistical Experts,"Lanham, MD :Bernan Press,2015.",R 317.3 P965 2015,https://library.cau.ac.kr/#/search/detail/6437901
"Diversity, dynamics and functional role of actinomycetes on european smear ripened cheeses","Bora, Nagamani","[New York] :Springer Verlag,2014.",579.17 B726d,https://library.cau.ac.kr/#/search/detail/6437900
Das frühmittelalterliche Königtum :ideelle und religiöse Grundlagen,"Erkens, Franz-Reiner",Berlin,930 E68d,https://library.cau.ac.kr/#/search/detail/6437899
Rigid Body Dynamics for Beginners :Euler angles & Quaternions,"Kim, Phil","[U.S] :Phil Kim,2013.",620.104 K49r,https://library.cau.ac.kr/#/search/detail/6437898
"Sarrafian's anatomy of the foot and ankle :descriptive, topographical, functional","Kelikian, Armen S","Philadelphia :Wolters Kluwer Health/Lippincott Williams & Wilkins,2011.",611.98 K29s3,https://library.cau.ac.kr/#/search/detail/6437897
Orthopedic and athletic injury examination handbook,"Starkey, Chad","Philadelphia :F.A. Davis Co.,2010.",617.1027 S795o2,https://library.cau.ac.kr/#/search/detail/6437896
Examination of orthopedic and athletic injuries,"Starkey, Chad","Philadelphia :F.A. Davis Co.,2010.",617.1027 S795e3,https://library.cau.ac.kr/#/search/detail/6437895
Heimweh :Studien zur Kultur- und Literaturgeschichte einer tödlichen Krankheit,"Bunke, Simon","Freiburg :Rombach,2009.",830.9 B942h,https://library.cau.ac.kr/#/search/detail/6437894
"Interkulturelle Kommunikation :Perspektiven einer anwendungsorientierten Germanistik : Beiträge einer internationalen Fachkonferenz in Kairo, 9. bis 12. November 2009","Czucka, Eckehard","München :iudicium,2011.",830.9 C999i,https://library.cau.ac.kr/#/search/detail/6437893
Erkenntnis und praxis :zur philosophie des pragmatismus,"Hampe, Michael","Frankfurt am Main :Suhrkamp,2006.",144.3 H229e,https://library.cau.ac.kr/#/search/detail/6437892
"Deutsche grammatik :grundlagen für lehrerausbildung, schule, Deutsch als zweitsprache und Deutsch als fremdsprache","Hoffmann, Ludger","Berlin :Erich Schmidt Verlag,2014.",435 H711d2,https://library.cau.ac.kr/#/search/detail/6437891
Kritische Diskursanalyse :eine Einführung,"Jäger, Siegfried","Münster :Unrast,2012.",301.0723 J24k6,https://library.cau.ac.kr/#/search/detail/6437890
Feminist methods in social research,"Reinharz, Shulamit","New York :Oxford University Press,1992.",301.072 R371f,https://library.cau.ac.kr/#/search/detail/6437889
Publizistik :ein Studienhandbuch,"Kunczik, Michael","Köln :Böhlau,2005.",302.23 K96p,https://library.cau.ac.kr/#/search/detail/6437888
Publizistik- und Kommunikationswissenschaft :ein Handbuch,"Pürer, Heinz","Konstanz :UTB,2014.",302.23072 P985p2,https://library.cau.ac.kr/#/search/detail/6437887
Schreibprozesse begleiten :vom schulischen zum universitären Schreiben,"Saxalber-Tetter, Annemarie","Innsbruck :Studien-Verl,2010.",808.02 S272s,https://library.cau.ac.kr/#/search/detail/6437886
"Theorie der Lebenswelt1,die pragmatische schichtung der lebenswelt","Schütz, Alfred","Konstanz :UVK Verlagsgesellschaft,2003.",193 S396t,https://library.cau.ac.kr/#/search/detail/6437885
Introduction to Attic Greek,"Mastronarde, Donald J","Berkeley :University of California Press,2013.",480 M423i2,https://library.cau.ac.kr/#/search/detail/6437884
Siegfried Kracauer :itinéraire d'un intellectuel nomade,"Traverso, Enzo","Paris :Ed. la Découverte,2006.",193 K89t,https://library.cau.ac.kr/#/search/detail/6437883
Geschichte :vor den letzten Dingen,"Kracauer, Siegfried","Frankfurt am Main :Suhrkamp,2009.",901 B432g,https://library.cau.ac.kr/#/search/detail/6437882
Denken durch die Dinge :Siegfried Kracauer im Kontext,"Grunert, Frank","München :Fink,2009.",193 K89g,https://library.cau.ac.kr/#/search/detail/6437881
"Essays, Feuilletons, Rezensionen5.1-5.4","Kracauer, Siegfried","Frankfurt am Main :Suhrkamp,2011.",838 M954e v.5-1/v.5-2/v.5-3/v.5-4,https://library.cau.ac.kr/#/search/detail/6437880
Von Caligari zu Hitler :eine psychologische Geschichte des deutschen Films,"Kracauer, Siegfried","Berlin :Suhrkamp,2012.",791.430943 B586v,https://library.cau.ac.kr/#/search/detail/6437879
Studien zu Massenmedien und Propaganda,"Kracauer, Siegfried","Berlin :Suhrkamp,2012.",302.23 F593s,https://library.cau.ac.kr/#/search/detail/6437878
Bertolt Brecht :Der gute Mensch von Sezuan / von Norbert Schläbitz. Hrsg. von Johannes Diekhans,"Schläbitz, Norbert","Paderborn :Schöningh,2010.",832 S338b,https://library.cau.ac.kr/#/search/detail/6437877
Bertolt Brecht :Leben des Galilei,"Hahnengreß, Karl-Heinz","Stuttgart :Klett Lerntraining,2011.",832 H148b,https://library.cau.ac.kr/#/search/detail/6437876
"Bertolt Brecht, Leben des Galilei","Hallet, Wolfgang","München :Oldenbourg,2012.",832 H186b3,https://library.cau.ac.kr/#/search/detail/6437875
"Der gute mensch von sezuan :alle erforderlichen Infos für abitur, matura, klausur und referat plus musteraufgaben mit lösungsansätzen","Grobe, Horst","Hollfeld :Bange,2013.",832 G873g2,https://library.cau.ac.kr/#/search/detail/6437874
"Das Leben von Anne Frank : eine grafische Biografie / Sid Jacobson, Ernie Colón","Jacobson, Sidney","Hamburg :Carlsen,2010.",741.5 J17L,https://library.cau.ac.kr/#/search/detail/6437873
The films of Claire Denis :intimacy on the border,"Vecchio, Marjorie","London :I.B. Tauris,2014.",791.430233 V398f,https://library.cau.ac.kr/#/search/detail/6437872
Practical computing for biologists,"Haddock, Steven H. D","Sunderland, Mass. :Sinauer Associates,2011.",570.285 H127p,https://library.cau.ac.kr/#/search/detail/6437871
We :how to increase performance and profits through full engagement,"Karsan, Rudy","Hoboken :Wiley,2011.",658.314 K18w,https://library.cau.ac.kr/#/search/detail/6437870
Diagnostic imaging :pediatrics,"Donnelly, Lane F","Salt Lake City, Utah :Amirsys,2012.",618.920075 D685d2,https://library.cau.ac.kr/#/search/detail/6437869
Diagnostic imaging :abdomen,"Federle, Michael P","Salt Lake City, Utah :Amirsys,2010.",617.550754 F293d2,https://library.cau.ac.kr/#/search/detail/6437868
Labor divided in the postwar European welfare state :the Netherlands and the United Kingdom,"Nijhuis, Dennie Oude",Cambridge,361.65 N691L,https://library.cau.ac.kr/#/search/detail/6437867
The economics of welfare,"Pigou, A. C","Houndmills, Basingstoke, Hampshire",330.1556 P633e4,https://library.cau.ac.kr/#/search/detail/6437866
Navier-Stokes equations,"Constantin, Peter","Chicago :University of Chicago Press,1988.",515.353 C758n,https://library.cau.ac.kr/#/search/detail/6437865
"Common pavilions :the national pavilions in the Giardini in essays and photographs, 13th International Architecture Exhibition, Venice Biennale 2012","Basilico, Gabriele","Zurich :Scheidegger & Spiess,2013",725 B312c,https://library.cau.ac.kr/#/search/detail/6437864
"Young people and social policy in Europe :dealing with risk, inequality and precarity in times of crisis","Antonucci, Lorenza","Basingstoke :Palgrave Macmillan,2014.",305.235 A635y,https://library.cau.ac.kr/#/search/detail/6437863
The future of the welfare state :social policy attitudes and social capital in Europe,"Ervasti, Heikki",Northampton,361.65094 E73f,https://library.cau.ac.kr/#/search/detail/6437862
"Party politics and social welfare :comparing Christian and social democracy in Austria, Germany and the Netherlands","Seeleib-Kaiser, Martin","Cheltenham :Edward Elgar,2009.",320.3 S452p,https://library.cau.ac.kr/#/search/detail/6437861
Germany's 2005 welfare reform :evaluating key characteristics with a focus on immigrants,"Walter, Thomas","Heidelberg :Physica Verlag,2013.",353.50943 W235g,https://library.cau.ac.kr/#/search/detail/6437860
Social security for the elderly :experiences from South Asia,"Irudaya Rajan, S","New Delhi :Routledge,2008.",362.6 I71s,https://library.cau.ac.kr/#/search/detail/6437859
Skills and inequality :partisan politics and the political economy of education reforms in western welfare states,"Busemeyer, Marius R","Cambridge :Cambridge University Press,2015.",379.4 B977s,https://library.cau.ac.kr/#/search/detail/6437858
Workers of the world :essays toward a global labor history,"Linden, Marcel van der",Leiden,331 L744w,https://library.cau.ac.kr/#/search/detail/6437857
European colonialism since 1700,"Lehning, James R",Cambridge,325.3094 L523e,https://library.cau.ac.kr/#/search/detail/6437856
"Colonialism and development :Britain and its tropical colonies, 1850-1960","Havinden, Michael",London,338.9 H388c,https://library.cau.ac.kr/#/search/detail/6437855
"The business of empire :the East India Company and imperial Britain, 1756-1833","Bowen, H. V","Cambridge :Cambridge University Press,2008.",325.341095 B786b,https://library.cau.ac.kr/#/search/detail/6437854
Shaping sexual knowledge :a cultural history of sex education in 20th century Europe,"Sauerteig, Lutz D.H",London,613.907104 S255s,https://library.cau.ac.kr/#/search/detail/6437853
Studying second language acquisition from a qualitative perspective,"Barker, Danuta Gabrys","New York :Springer,2014.",400.193 B255s,https://library.cau.ac.kr/#/search/detail/6437852
"Theorizing a new agenda for architecture :an anthology of architectural theory, 1965-1995","Nesbitt, Kate","New York :Princeton Architectural Press,1996.",720.1 N458t,https://library.cau.ac.kr/#/search/detail/6437851
Mathematical foundations of image processing and analysis,"Pinoli, Jean-Charles","London :Wiley-ISTE,2014.",621.4 P657m v.1/v.2,https://library.cau.ac.kr/#/search/detail/6437477
Timeless architecture & interiors :yearbook 2014,"Pauwels, Wim","Enghien-Edingen :Beta-Plus,2014.",720.5 P336t 2014,https://library.cau.ac.kr/#/search/detail/6437476
Yearbook of type.1,Slanted C/O Magma Brand Design,"Sulgen, Switzerland :Niggli,2013.",686.224 S631y v.1,https://library.cau.ac.kr/#/search/detail/6437475
Learning to unlearn :decolonial reflections from Eurasia and the Americas,"Tlostanova, M. V","Columbus :Ohio State University Press,2012.",306.42 T626L,https://library.cau.ac.kr/#/search/detail/6437474
Biomedicalization of alcohol studies :ideological shifts and institutional challenges,"Midanik, Lorraine T","New Brunswick :Aldine Transaction,2006.",362.29201 M627b,https://library.cau.ac.kr/#/search/detail/6437473
"Disaster management :medical preparedness, response, and homeland security","Arora, Rajesh","Wallingford, Oxfordshire :CABI,2013.",363.348 A769d,https://library.cau.ac.kr/#/search/detail/6437471
FYI for talent engagement :drivers of best practice for managers and business leaders,"Ruyle, Kim E","[New York] :Korn/Ferry,2009.",658.4092 R985f,https://library.cau.ac.kr/#/search/detail/6437470
Never can say goodbye :writers on their unshakable love for New York,"Botton, Sari","New York :Touchstone,2014.",820.8 B751n,https://library.cau.ac.kr/#/search/detail/6437469
"Friendship as a way of life :Foucault, AIDS, and the politics of shared estrangement","Roach, Tom","Albany :State University of New York Press,2012.",177.62 R628f,https://library.cau.ac.kr/#/search/detail/6437467
The book and the sword :a martial arts novel,"Cha, Louis","New York :Oxford University Press,2004.",895.1352 C426sEe,https://library.cau.ac.kr/#/search/detail/6437466
On the new,"Groĭs, Boris","Brooklyn :Verso,2014.",303.372 G874uEg,https://library.cau.ac.kr/#/search/detail/6437465
Improving emotional and behavioral outcomes for LGBT youth :a guide for professionals,"Fisher, Sylvia K","Baltimore, Md. :Paul H. Brookes Pub. Co.,2012.",616.852 F536i,https://library.cau.ac.kr/#/search/detail/6437464
Coming out and disclosures :LGBT persons across the life span,"Hunter, Ski","New York :Haworth Press,2007.",306.760973 H947c,https://library.cau.ac.kr/#/search/detail/6437463
San Francisco LGBT community center,"Surhone, Lambert M","Beau Bassin, Mauritius :Betascript Publishing,2011.",306.7 S961s,https://library.cau.ac.kr/#/search/detail/6437462
Oxford Latin course.Part Ⅲ,"Balme, M. G",Oxford,478.2421 B194o2 v.3,https://library.cau.ac.kr/#/search/detail/6437460
Exilliteratur :wie wird die situation der emigranten im gedicht gedanken uber die dauer des exils (Bertolt Brecht) gezeichnet?,"Steiner, Andreas","München :GRIN Verlag GmbH,2013.",438 S822e,https://library.cau.ac.kr/#/search/detail/6437459
"Hanns Eisler :Auferstanden aus Ruinen, die letzten tage der menschheit, Bertolt Brecht, mutter courage und ihre kinder, leben des Galilei, liste der werke von Hanns Eisler, nacht und nebel, hochschule fur musik Hanns Eisler Berlin, Ruth Fischer",Wikipedia,"Memphis :General Books,2012.",780.92 W663h,https://library.cau.ac.kr/#/search/detail/6437458
"Der Topos Mütterlichkeit am Beispiel Bertolt Brechts ""Der kaukasische Kreidekreis"" und ""Mutter Courage und ihre Kinder""","Gavriilidou, Filio","München :GRIN Verlag GmbH,2011.",438 G283t,https://library.cau.ac.kr/#/search/detail/6437457
"Bertolt Brechts Dramen im Deutschunterricht :""Der kaukasische Kreidekreis""","Krems, Claudia","München :GRIN Verlag GmbH,2011.",438 K92b,https://library.cau.ac.kr/#/search/detail/6437456
The story of Anne Frank,"Lewis, Brenda Ralph","London :Dorling Kindersley Book,2001.",428 L673s,https://library.cau.ac.kr/#/search/detail/6437455
Claire Denis,"Beugnet, Martine",Manchester,791.430233 B566c,https://library.cau.ac.kr/#/search/detail/6437454
"Building wireless sensor networks : with ZigBee, XBee, Arduino, and processing","Faludi, Robert","Farnham :O'Reilly,2010.",621.3821 F197b,https://library.cau.ac.kr/#/search/detail/6437453
The career coaching handbook,"Yates, Julia",London,650.14 Y32c,https://library.cau.ac.kr/#/search/detail/6437451
Pocket medicine,"Sabatine, Marc S","Philadelphia :Wolters Kluwer/Lippincott Williams & Wilkins,2014.",616 S113p5,https://library.cau.ac.kr/#/search/detail/6437450
"Participation, marginalization and welfare services :concepts, politics and practices across European countries","Matthies, Aila-Lena","Farnham, Surrey :Ashgate Publishing Limited,2014.",361.94 M443p,https://library.cau.ac.kr/#/search/detail/6437449
"Children, families and social exclusion :new approaches to prevention","Morris, Kate","Bristol :Policy Press,2009.",362.708694 M876c,https://library.cau.ac.kr/#/search/detail/6437448
Re-imagining child protection :towards humane social work with families,"Featherstone, Brid","Bristol, UK :Policy Press,2014.",362.7 F288r,https://library.cau.ac.kr/#/search/detail/6437447
The illusion of conscious will,"Wegner, Daniel M","Cambridge, Mass. :MIT Press,2002.",153.8 W412i,https://library.cau.ac.kr/#/search/detail/6437446
"Poetik und Geschichtsphilosophie.II,von der normativen zur spekulativen Gattungspoetik Schellings Gattungspoetik","Szondi, Peter","Frankfurt :Suhrkamp,1974.",830.9 S998p v.1/v.2,https://library.cau.ac.kr/#/search/detail/6437445
The ecological approach to visual perception,"Gibson, James J","New York :Psychology Press,2015.",155.9114 G449e,https://library.cau.ac.kr/#/search/detail/6437443
Bioinformatics programming using Python,"Model, Mitchell L","Sebastapol :O'Reilly,2010.",572.80285 M689b,https://library.cau.ac.kr/#/search/detail/6437442
"Capitalisms compared :welfare, work, and business","Bowman, John R","Los Angeles :Sage/CQ Press,2014.",330.12 B787c,https://library.cau.ac.kr/#/search/detail/6437441
State-led privatisation and the demise of the democratic state :welfare reform and localism in an era of regulatory capitalism,"Raco, Mike","Ashgate :Farnham, Surrey,2013.",338.925 R123s,https://library.cau.ac.kr/#/search/detail/6437440
Labor markets and social security :issues and policy options in the U.S. and Europe,"Addison, John T","Berlin :Springer Berlin Heidelberg,2004.",331.12094 A225L,https://library.cau.ac.kr/#/search/detail/6437439
Social security and welfare :concepts and comparisons,"Walker, Robert","Maidenhead :Open University Press,2005.",368.4 W183s,https://library.cau.ac.kr/#/search/detail/6437438
Privatization and the welfare state,"Kamerman, Sheila B","Princeton, New Jersey :Princeton University Press,1989.",361.973 K15p,https://library.cau.ac.kr/#/search/detail/6437437
"Nation-building in the Baltic states :transforming governance, social welfare, and security in Northern Europe","Kenins-Kings, Gundars","Boca Raton, FL :CRC Press/Taylor & Francis Group,2015.",320.609479 K33n,https://library.cau.ac.kr/#/search/detail/6437436
Community economic development in social work,"Soifer, Steven D","New York :Columbia University Press,2014.",307.14 S683c,https://library.cau.ac.kr/#/search/detail/6437435
"Faces of communities :social ties between loyalty, trust and friendship","Feickert, Sabrina","[Germany] :Vandenhoeck & Ruprecht,2014.",301 F297f,https://library.cau.ac.kr/#/search/detail/6437434
"Folklore, cultural performances, and popular entertainments :a communications-centered handbook","Bauman, Richard","New York :Oxford University Press,1992.",398.03 B347f,https://library.cau.ac.kr/#/search/detail/6437432
"Basic and clinical science course, 2014-2015 :residency set",American Academy of Ophthalmology,"San Francisco, CA :American Academy of Ophthalmology,2014.",617.7 A512b 2014-2015 v.9,https://library.cau.ac.kr/#/search/detail/6437431
Reproducing gender? :essays on educational theory and feminist politics,"Arnot, Madeleine",London,305.235 L629a2,https://library.cau.ac.kr/#/search/detail/6437430
Reproducing gender? :essays on educational theory and feminist politics,"Arnot, Madeleine",London,305.307 A764r,https://library.cau.ac.kr/#/search/detail/6437429
First aid for the USMLE step 2 CK,"Le, Tao","New York :McGraw-Hill Education,2012.",610.76 L433ft8,https://library.cau.ac.kr/#/search/detail/6437428
First aid for the USMLE step 2 CS :a student-to-student guide,"Le, Tao","New York :McGraw-Hill,2014.",610.76 L433ft5,https://library.cau.ac.kr/#/search/detail/6437427
Friendship in the Middle Ages and early modern age :explorations of a fundamental ethical discourse,"Classen, Albrecht",Berlin,177.6209 C614f,https://library.cau.ac.kr/#/search/detail/6437426
Spieltheorie,"Binmore, Ken","Ditzingen :Reclam,2013.",519.3 B613s,https://library.cau.ac.kr/#/search/detail/6437425
Wilhelm Genazino,Text + Kritik,"München :Text + Kritik,2004.",833 T355w,https://library.cau.ac.kr/#/search/detail/6437424
Willingness to communicate in the Chinese EFL university classroom :an ecological perspective,"Peng, Jian-E",Bristol,428.0071 P398w,https://library.cau.ac.kr/#/search/detail/6437423
Motivational dynamics in language learning,"Dörnyei, Zoltán",Bristol,401.80071 D714mb,https://library.cau.ac.kr/#/search/detail/6437422
Deutsch am arbeitsplatz,"Becker, Joachim","Berlin :Cornelsen,2013.",438 B395d,https://library.cau.ac.kr/#/search/detail/6437421
Schritte international im Beruf 1-6 :Kommunikation am Arbeitsplatz,"Jotzo, Sandra","Ismaning :Hueber,2010.",438 S379b,https://library.cau.ac.kr/#/search/detail/6437420
Wirtschafts-kommunikation deutsch,"Eismann, Volker","München :Klett-Langenscheidt,2013.",438.24 E36w,https://library.cau.ac.kr/#/search/detail/6437417
"Unternehmen deutsch :aufbaukurs lehrerhandbuch,gemeinsamer europaischer Referenzrahmen B1 + B2","Braunert, Jorg","Stuttgart :E. Klett Sprachen,2006.",914.4 B825u,https://library.cau.ac.kr/#/search/detail/6437416
"Perspektive deutsch kommunikation am arbeitsplatz :übungsbuch,A2/B1+",Ros Lourdes,"München :Stuttgart Klett,2014.",438.24 R821ps,https://library.cau.ac.kr/#/search/detail/6437415
"Perspektive deutsch kommunikation am arbeitsplatz :kursbuch mit audio-CD,A2/B1+",Ros Lourdes,"München :Stuttgart Klett,2014.",438.24 R821p,https://library.cau.ac.kr/#/search/detail/6437414
"Theatre, performance and technology :the development and transformation of scenography","Baugh, Christopher","Basingstoke :Palgrave Macmillan,2013.",792.02 B346t2,https://library.cau.ac.kr/#/search/detail/6437411
"System, Natur und Anthropologie :zum 200. Jubiläum von Schellings Stuttgarter Privatvorlesungen","Hühn, Lore","München :Verlag Karl Alber Freiburg,2014.",193 H898sv,https://library.cau.ac.kr/#/search/detail/6437410
"OECD factbook 2014 :economic, environmental and social statistics",Organisation for Economic Co-operation and Development,"Paris :OECD,2014.",330.9 O68o,https://library.cau.ac.kr/#/search/detail/6437409
Robert Bresson :a spiritual style in film,"Cunneen, Joseph E","New York :Continuum,2003.",791.430233 C973r,https://library.cau.ac.kr/#/search/detail/6437408
Postclassical narratology :approaches and analyses,"Alber, Jan","Columbus :Ohio State University Press,2010.",808 A331p,https://library.cau.ac.kr/#/search/detail/6437407
Think like a pancreas :a practical guide to managing diabetes with insulin,"Scheiner, Gary","Boston, MA :Da Capo Lifelong,2011.",616.46206 S319t,https://library.cau.ac.kr/#/search/detail/6437406
Claire Denis,"Mayne, Judith","Urbana :University of Illinois Press,2005.",791.430233 M472c,https://library.cau.ac.kr/#/search/detail/6431674
Organizational behavior,"Robbins, Stephen P","Boston :Pearson,2015.",658.3 R636o16,https://library.cau.ac.kr/#/search/detail/6323755
"International travel and health.2012,situation as on 1 January 2012",World Health Organization,"Geneva :World Health Organization,2012.",613.68 W927i 2012,https://library.cau.ac.kr/#/search/detail/6092409
A guide to effective school leadership theories,"Lynch, Matthew",New York,371.2 L987g,https://library.cau.ac.kr/#/search/detail/6091042
Introduction to management science,"Taylor, Bernard W","Boston, [Mass.]",658.5 T238i11-g,https://library.cau.ac.kr/#/search/detail/6090656
